episode_id,step,node_before,node_after,classification,edge_id,edge_type,edge_index,cost_before,cost_after,t0_ns,t1_ns,available_at_ns,distance_before,distance_after,loss_episode_id,recovery_completed,recovered_loss_episode_id,a_valid,b_valid,success_after,success_before,terminal_before,terminal_after,product_before,product_after,tick_before,tick_after
P1V5_F03_920003__R4_three_cycles_at_40pct_then_success,269,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,13500000000,13550000000,13550000000,0.0002548890123126779,0.0,,False,,,,True,False,False,False,,,270,271
P1V5_F03_920003__R5_three_cycles_at_80pct_then_success,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.3103919881359697,0.30800540545631516,P1V5_F03_920003__R5_three_cycles_at_80pct_then_success:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F03_920003__R5_three_cycles_at_80pct_then_success,85,in_transit,success,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.0,4300000000,4350000000,4350000000,0.11171189225170983,0.0,,False,,,,True,False,False,False,,,86,87
P1V5_F03_920003__R5_three_cycles_at_80pct_then_success,97,success,grasped,GRAPH_FORBIDDEN,,none,9,0.0,0.5,4900000000,4950000000,4950000000,0.0,0.038317179042336585,,False,,,,False,True,False,False,,,98,99
P1V5_F03_920003__R5_three_cycles_at_80pct_then_success,147,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,7400000000,7450000000,7450000000,0.30916344000246476,0.30677349157497136,P1V5_F03_920003__R5_three_cycles_at_80pct_then_success:obj:127:2,False,,,,False,False,False,False,,,148,149
P1V5_F03_920003__R5_three_cycles_at_80pct_then_success,167,in_transit,success,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.0,8400000000,8450000000,8450000000,0.11161277336883593,0.0,,False,,,,True,False,False,False,,,168,169
P1V5_F03_920003__R5_three_cycles_at_80pct_then_success,179,success,grasped,GRAPH_FORBIDDEN,,none,9,0.0,0.5,9000000000,9050000000,9050000000,0.0,0.03828318126551079,,False,,,,False,True,False,False,,,180,181
P1V5_F03_920003__R5_three_cycles_at_80pct_then_success,229,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,11500000000,11550000000,11550000000,0.30916343840927357,0.30677348997741366,P1V5_F03_920003__R5_three_cycles_at_80pct_then_success:obj:209:3,False,,,,False,False,False,False,,,230,231
P1V5_F03_920003__R5_three_cycles_at_80pct_then_success,262,in_transit,grasped,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.5,13150000000,13200000000,13200000000,0.0010814051148009295,0.0007569835803606286,,False,,,,False,False,False,False,,,263,264
P1V5_F03_920003__R5_three_cycles_at_80pct_then_success,269,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,13500000000,13550000000,13550000000,8.905836124593054e-05,0.0,,False,,,,True,False,False,False,,,270,271
P1V5_F03_920003__R6_three_closed_cycles_then_stop,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.4763801590352273,0.474359655166221,P1V5_F03_920003__R6_three_closed_cycles_then_stop:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F03_920003__R6_three_closed_cycles_then_stop,97,placed,grasped,GRAPH_FORBIDDEN,,none,9,0.16666666666666666,0.5,4900000000,4950000000,4950000000,0.31947937093461715,0.31947937093461715,,False,,,,False,False,False,False,,,98,99
P1V5_F03_920003__R6_three_closed_cycles_then_stop,147,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,7400000000,7450000000,7450000000,0.47580197651972705,0.473780362858424,P1V5_F03_920003__R6_three_closed_cycles_then_stop:obj:127:2,False,,,,False,False,False,False,,,148,149
P1V5_F03_920003__R6_three_closed_cycles_then_stop,179,placed,grasped,GRAPH_FORBIDDEN,,none,9,0.16666666666666666,0.5,9000000000,9050000000,9050000000,0.31944075540468675,0.31944075540468675,,False,,,,False,False,False,False,,,180,181
P1V5_F03_920003__R6_three_closed_cycles_then_stop,229,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,11500000000,11550000000,11550000000,0.475801865774782,0.47378025190070605,P1V5_F03_920003__R6_three_closed_cycles_then_stop:obj:209:3,False,,,,False,False,False,False,,,230,231
P1V5_F04_920004__R1_clean_transport_success,40,in_transit,grasped,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.5,2050000000,2100000000,2100000000,0.0045676297858291415,0.003197340850080388,,False,,,,False,False,False,False,,,41,42
P1V5_F04_920004__R1_clean_transport_success,47,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,2400000000,2450000000,2450000000,0.000376163953671238,0.0,,False,,,,True,False,False,False,,,48,49
P1V5_F04_920004__R2_loss_at_40pct_recover_success,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.5134169203446844,0.5037852288078045,P1V5_F04_920004__R2_loss_at_40pct_recover_success:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F04_920004__R2_loss_at_40pct_recover_success,90,in_transit,grasped,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.5,4550000000,4600000000,4600000000,0.004972585352602974,0.003480809746822156,,False,,,,False,False,False,False,,,91,92
P1V5_F04_920004__R2_loss_at_40pct_recover_success,97,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,4900000000,4950000000,4950000000,0.0004095137859038945,0.0,,False,,,,True,False,False,False,,,98,99
P1V5_F04_920004__R3_loss_at_80pct_recover_success,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.34240470541240187,0.33235095384513125,P1V5_F04_920004__R3_loss_at_80pct_recover_success:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F04_920004__R3_loss_at_80pct_recover_success,90,in_transit,grasped,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.5,4550000000,4600000000,4600000000,0.003315584700137865,0.0023209092900965253,,False,,,,False,False,False,False,,,91,92
P1V5_F04_920004__R3_loss_at_80pct_recover_success,97,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,4900000000,4950000000,4950000000,0.00027305265707063117,0.0,,False,,,,True,False,False,False,,,98,99
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.5134169203446844,0.5037852288078045,P1V5_F04_920004__R4_three_cycles_at_40pct_then_success:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,97,placed,grasped,GRAPH_FORBIDDEN,,none,9,0.16666666666666666,0.5,4900000000,4950000000,4950000000,0.29495931104807654,0.29495931104807654,,False,,,,False,False,False,False,,,98,99
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,147,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,7400000000,7450000000,7450000000,0.5128641219385857,0.5032310925580731,P1V5_F04_920004__R4_three_cycles_at_40pct_then_success:obj:127:2,False,,,,False,False,False,False,,,148,149
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,179,placed,grasped,GRAPH_FORBIDDEN,,none,9,0.16666666666666666,0.5,9000000000,9050000000,9050000000,0.2949255415763324,0.2949255415763324,,False,,,,False,False,False,False,,,180,181
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,229,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,11500000000,11550000000,11550000000,0.5128640160401972,0.5032309864032388,P1V5_F04_920004__R4_three_cycles_at_40pct_then_success:obj:209:3,False,,,,False,False,False,False,,,230,231
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,262,in_transit,grasped,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.5,13150000000,13200000000,13200000000,0.002857504324024797,0.0020002530268173687,,False,,,,False,False,False,False,,,263,264
P1V5_F04_920004__R4_three_cycles_at_40pct_then_success,269,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,13500000000,13550000000,13550000000,0.00023532776835217422,0.0,,False,,,,True,False,False,False,,,270,271
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.34240470541240187,0.33235095384513125,P1V5_F04_920004__R5_three_cycles_at_80pct_then_success:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,85,in_transit,success,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.0,4300000000,4350000000,4350000000,0.10692768155913279,0.0,,False,,,,True,False,False,False,,,86,87
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,97,success,grasped,GRAPH_FORBIDDEN,,none,9,0.0,0.5,4900000000,4950000000,4950000000,0.0,0.03667619477478266,,False,,,,False,True,False,False,,,98,99
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,147,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,7400000000,7450000000,7450000000,0.34099951935828626,0.3309419449817922,P1V5_F04_920004__R5_three_cycles_at_80pct_then_success:obj:127:2,False,,,,False,False,False,False,,,148,149
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,167,in_transit,success,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.0,8400000000,8450000000,8450000000,0.10683779954459921,0.0,,False,,,,True,False,False,False,,,168,169
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,179,success,grasped,GRAPH_FORBIDDEN,,none,9,0.0,0.5,9000000000,9050000000,9050000000,0.0,0.03664536524379753,,False,,,,False,True,False,False,,,180,181
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,229,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,11500000000,11550000000,11550000000,0.34099951753336055,0.33094194315190556,P1V5_F04_920004__R5_three_cycles_at_80pct_then_success:obj:209:3,False,,,,False,False,False,False,,,230,231
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,262,in_transit,grasped,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.5,13150000000,13200000000,13200000000,0.0010351408660622852,0.0007245986062436328,,False,,,,False,False,False,False,,,263,264
P1V5_F04_920004__R5_three_cycles_at_80pct_then_success,269,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,13500000000,13550000000,13550000000,8.524830142607127e-05,0.0,,False,,,,True,False,False,False,,,270,271
P1V5_F04_920004__R6_three_closed_cycles_then_stop,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.5134169203446844,0.5037852288078045,P1V5_F04_920004__R6_three_closed_cycles_then_stop:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F04_920004__R6_three_closed_cycles_then_stop,97,placed,grasped,GRAPH_FORBIDDEN,,none,9,0.16666666666666666,0.5,4900000000,4950000000,4950000000,0.29495931104807654,0.29495931104807654,,False,,,,False,False,False,False,,,98,99
P1V5_F04_920004__R6_three_closed_cycles_then_stop,147,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,7400000000,7450000000,7450000000,0.5128641219385857,0.5032310925580731,P1V5_F04_920004__R6_three_closed_cycles_then_stop:obj:127:2,False,,,,False,False,False,False,,,148,149
P1V5_F04_920004__R6_three_closed_cycles_then_stop,179,placed,grasped,GRAPH_FORBIDDEN,,none,9,0.16666666666666666,0.5,9000000000,9050000000,9050000000,0.2949255415763324,0.2949255415763324,,False,,,,False,False,False,False,,,180,181
P1V5_F04_920004__R6_three_closed_cycles_then_stop,229,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,11500000000,11550000000,11550000000,0.5128640160401972,0.5032309864032388,P1V5_F04_920004__R6_three_closed_cycles_then_stop:obj:209:3,False,,,,False,False,False,False,,,230,231
P1V5_F05_920005__R1_clean_transport_success,40,in_transit,grasped,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.5,2050000000,2100000000,2100000000,0.00504343884470948,0.003530407191296603,,False,,,,False,False,False,False,,,41,42
P1V5_F05_920005__R1_clean_transport_success,47,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,2400000000,2450000000,2450000000,0.0004153488756488688,0.0,,False,,,,True,False,False,False,,,48,49
P1V5_F05_920005__R2_loss_at_40pct_recover_success,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.49372986659724233,0.491564224672977,P1V5_F05_920005__R2_loss_at_40pct_recover_success:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F05_920005__R2_loss_at_40pct_recover_success,90,in_transit,grasped,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.5,4550000000,4600000000,4600000000,0.004783284275927213,0.003348298993148999,,False,,,,False,False,False,False,,,91,92
P1V5_F05_920005__R2_loss_at_40pct_recover_success,97,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,4900000000,4950000000,4950000000,0.00039392402824501665,0.0,,False,,,,True,False,False,False,,,98,99
P1V5_F05_920005__R3_loss_at_80pct_recover_success,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.32245642339086705,0.31998670422835174,P1V5_F05_920005__R3_loss_at_80pct_recover_success:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F05_920005__R3_loss_at_80pct_recover_success,90,in_transit,grasped,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.5,4550000000,4600000000,4600000000,0.0031237747459877804,0.002186642322191404,,False,,,,False,False,False,False,,,91,92
P1V5_F05_920005__R3_loss_at_80pct_recover_success,97,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,4900000000,4950000000,4950000000,0.0002572562825635762,0.0,,False,,,,True,False,False,False,,,98,99
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.49372986659724233,0.491564224672977,P1V5_F05_920005__R4_three_cycles_at_40pct_then_success:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,97,placed,grasped,GRAPH_FORBIDDEN,,none,9,0.16666666666666666,0.5,4900000000,4950000000,4950000000,0.32028329091024405,0.3202832909102441,,False,,,,False,False,False,False,,,98,99
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,147,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,7400000000,7450000000,7450000000,0.4931444584018923,0.4909778872271699,P1V5_F05_920005__R4_three_cycles_at_40pct_then_success:obj:127:2,False,,,,False,False,False,False,,,148,149
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,179,placed,grasped,GRAPH_FORBIDDEN,,none,9,0.16666666666666666,0.5,9000000000,9050000000,9050000000,0.32024499748897256,0.32024499748897256,,False,,,,False,False,False,False,,,180,181
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,229,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,11500000000,11550000000,11550000000,0.49314434626864845,0.4909777749157748,P1V5_F05_920005__R4_three_cycles_at_40pct_then_success:obj:209:3,False,,,,False,False,False,False,,,230,231
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,262,in_transit,grasped,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.5,13150000000,13200000000,13200000000,0.0031028220183691793,0.0021719754128584146,,False,,,,False,False,False,False,,,263,264
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,269,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,13500000000,13550000000,13550000000,0.0002555307353474611,0.0,,False,,,,True,False,False,False,,,270,271
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.32245642339086705,0.31998670422835174,P1V5_F05_920005__R5_three_cycles_at_80pct_then_success:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,85,in_transit,success,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.0,4300000000,4350000000,4350000000,0.11283825226162573,0.0,,False,,,,True,False,False,False,,,86,87
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,97,success,grasped,GRAPH_FORBIDDEN,,none,9,0.0,0.5,4900000000,4950000000,4950000000,0.0,0.03870352052573767,,False,,,,False,True,False,False,,,98,99
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,147,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,7400000000,7450000000,7450000000,0.3211499148082007,0.3186773975189223,P1V5_F05_920005__R5_three_cycles_at_80pct_then_success:obj:127:2,False,,,,False,False,False,False,,,148,149
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,167,in_transit,success,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.0,8400000000,8450000000,8450000000,0.11273925207970202,0.0,,False,,,,True,False,False,False,,,168,169
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,179,success,grasped,GRAPH_FORBIDDEN,,none,9,0.0,0.5,9000000000,9050000000,9050000000,0.0,0.03866956346333775,,False,,,,False,True,False,False,,,180,181
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,229,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,11500000000,11550000000,11550000000,0.32114991311317426,0.31867739582026533,P1V5_F05_920005__R5_three_cycles_at_80pct_then_success:obj:209:3,False,,,,False,False,False,False,,,230,231
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,262,in_transit,grasped,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.5,13150000000,13200000000,13200000000,0.0010923194555564775,0.0007646236188895454,,False,,,,False,False,False,False,,,263,264
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,269,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,13500000000,13550000000,13550000000,8.995720413887327e-05,0.0,,False,,,,True,False,False,False,,,270,271
P1V5_F05_920005__R6_three_closed_cycles_then_stop,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.49372986659724233,0.491564224672977,P1V5_F05_920005__R6_three_closed_cycles_then_stop:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F05_920005__R6_three_closed_cycles_then_stop,97,placed,grasped,GRAPH_FORBIDDEN,,none,9,0.16666666666666666,0.5,4900000000,4950000000,4950000000,0.32028329091024405,0.3202832909102441,,False,,,,False,False,False,False,,,98,99
P1V5_F05_920005__R6_three_closed_cycles_then_stop,147,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,7400000000,7450000000,7450000000,0.4931444584018923,0.4909778872271699,P1V5_F05_920005__R6_three_closed_cycles_then_stop:obj:127:2,False,,,,False,False,False,False,,,148,149
P1V5_F05_920005__R6_three_closed_cycles_then_stop,179,placed,grasped,GRAPH_FORBIDDEN,,none,9,0.16666666666666666,0.5,9000000000,9050000000,9050000000,0.32024499748897256,0.32024499748897256,,False,,,,False,False,False,False,,,180,181
P1V5_F05_920005__R6_three_closed_cycles_then_stop,229,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,11500000000,11550000000,11550000000,0.49314434626864845,0.4909777749157748,P1V5_F05_920005__R6_three_closed_cycles_then_stop:obj:209:3,False,,,,False,False,False,False,,,230,231
P1V5_F06_920006__R1_clean_transport_success,40,in_transit,grasped,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.5,2050000000,2100000000,2100000000,0.005361542217407145,0.003753079552185068,,False,,,,False,False,False,False,,,41,42
P1V5_F06_920006__R1_clean_transport_success,47,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,2400000000,2450000000,2450000000,0.00044154605623514254,0.0,,False,,,,True,False,False,False,,,48,49
P1V5_F06_920006__R2_loss_at_40pct_recover_success,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.5713411327719222,0.5686488519747106,P1V5_F06_920006__R2_loss_at_40pct_recover_success:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F06_920006__R2_loss_at_40pct_recover_success,90,in_transit,grasped,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.5,4550000000,4600000000,4600000000,0.005535151370951041,0.003874605959665805,,False,,,,False,False,False,False,,,91,92
P1V5_F06_920006__R2_loss_at_40pct_recover_success,97,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,4900000000,4950000000,4950000000,0.0004558435165488231,0.0,,False,,,,True,False,False,False,,,98,99
P1V5_F06_920006__R3_loss_at_80pct_recover_success,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.361141853775444,0.35839837757799103,P1V5_F06_920006__R3_loss_at_80pct_recover_success:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F06_920006__R3_loss_at_80pct_recover_success,90,in_transit,grasped,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.5,4550000000,4600000000,4600000000,0.0034985415734753588,0.002448979101432794,,False,,,,False,False,False,False,,,91,92
P1V5_F06_920006__R3_loss_at_80pct_recover_success,97,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,4900000000,4950000000,4950000000,0.0002881199423045484,0.0,,False,,,,True,False,False,False,,,98,99
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.5713411327719222,0.5686488519747106,P1V5_F06_920006__R4_three_cycles_at_40pct_then_success:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,97,placed,grasped,GRAPH_FORBIDDEN,,none,9,0.16666666666666666,0.5,4900000000,4950000000,4950000000,0.3453762467674621,0.3453762467674621,,False,,,,False,False,False,False,,,98,99
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,147,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,7400000000,7450000000,7450000000,0.5706627396445758,0.5679703067646527,P1V5_F06_920006__R4_three_cycles_at_40pct_then_success:obj:127:2,False,,,,False,False,False,False,,,148,149
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,179,placed,grasped,GRAPH_FORBIDDEN,,none,9,0.16666666666666666,0.5,9000000000,9050000000,9050000000,0.3453364128193778,0.3453364128193778,,False,,,,False,False,False,False,,,180,181
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,229,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,11500000000,11550000000,11550000000,0.5706626096802263,0.5679701767711467,P1V5_F06_920006__R4_three_cycles_at_40pct_then_success:obj:209:3,False,,,,False,False,False,False,,,230,231
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,262,in_transit,grasped,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.5,13150000000,13200000000,13200000000,0.0033459302556171017,0.00234215117893206,,False,,,,False,False,False,False,,,263,264
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,269,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,13500000000,13550000000,13550000000,0.00027555174405029644,0.0,,False,,,,True,False,False,False,,,270,271
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.361141853775444,0.35839837757799103,P1V5_F06_920006__R5_three_cycles_at_80pct_then_success:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,97,placed,grasped,GRAPH_FORBIDDEN,,none,9,0.16666666666666666,0.5,4900000000,4950000000,4950000000,0.12447738966248274,0.12447738966248274,,False,,,,False,False,False,False,,,98,99
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,147,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,7400000000,7450000000,7450000000,0.3597726982958907,0.3570288114034883,P1V5_F06_920006__R5_three_cycles_at_80pct_then_success:obj:127:2,False,,,,False,False,False,False,,,148,149
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,179,placed,grasped,GRAPH_FORBIDDEN,,none,9,0.16666666666666666,0.5,9000000000,9050000000,9050000000,0.12439532719858906,0.12439532719858906,,False,,,,False,False,False,False,,,180,181
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,229,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,11500000000,11550000000,11550000000,0.35977243603360703,0.3570285490625457,P1V5_F06_920006__R5_three_cycles_at_80pct_then_success:obj:209:3,False,,,,False,False,False,False,,,230,231
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,262,in_transit,grasped,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.5,13150000000,13200000000,13200000000,0.0012052538628275686,0.0008436777039793869,,False,,,,False,False,False,False,,,263,264
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,269,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,13500000000,13550000000,13550000000,9.925783819561544e-05,0.0,,False,,,,True,False,False,False,,,270,271
P1V5_F06_920006__R6_three_closed_cycles_then_stop,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.5713411327719222,0.5686488519747106,P1V5_F06_920006__R6_three_closed_cycles_then_stop:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F06_920006__R6_three_closed_cycles_then_stop,97,placed,grasped,GRAPH_FORBIDDEN,,none,9,0.16666666666666666,0.5,4900000000,4950000000,4950000000,0.3453762467674621,0.3453762467674621,,False,,,,False,False,False,False,,,98,99
P1V5_F06_920006__R6_three_closed_cycles_then_stop,147,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,7400000000,7450000000,7450000000,0.5706627396445758,0.5679703067646527,P1V5_F06_920006__R6_three_closed_cycles_then_stop:obj:127:2,False,,,,False,False,False,False,,,148,149
P1V5_F06_920006__R6_three_closed_cycles_then_stop,179,placed,grasped,GRAPH_FORBIDDEN,,none,9,0.16666666666666666,0.5,9000000000,9050000000,9050000000,0.3453364128193778,0.3453364128193778,,False,,,,False,False,False,False,,,180,181
P1V5_F06_920006__R6_three_closed_cycles_then_stop,229,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,11500000000,11550000000,11550000000,0.5706626096802263,0.5679701767711467,P1V5_F06_920006__R6_three_closed_cycles_then_stop:obj:209:3,False,,,,False,False,False,False,,,230,231
