episode_id,method,signed_return,positive_weight_sum,nonzero_weight_steps,ess,transitions
P1V6_931101_C6_PARTIAL_APPROACH_NO_REGRASP_93310105,GRAPH_COST_ONLY,0.0,0.5,3,2.999999999999999,181
P1V6_931101_C6_PARTIAL_APPROACH_NO_REGRASP_93310105,GRAPH_COST_PHI,0.1999966939593395,0.6999966939593396,36,5.7845903861441474,181
P1V6_931101_C6_PARTIAL_APPROACH_NO_REGRASP_93310105,OLD_GLOBAL_PHI_DIAGNOSTIC,-5.551115123125783e-17,0.6999966939593396,36,5.7845903861441474,181
P1V6_931101_C6_PARTIAL_APPROACH_NO_REGRASP_93310105,PAIRED_EVENT_BALANCED,-1.0,0.0,0,,181
P1V6_931101_C6_PARTIAL_APPROACH_NO_REGRASP_93310105,V6_CAP_COST_ONLY,-0.16666666666666674,0.3333333333333333,2,2.0,181
P1V6_931101_C6_PARTIAL_APPROACH_NO_REGRASP_93310105,V6_CAP_POTENTIAL,-0.16666666666666674,0.3999972557514677,35,2.8720700291383543,181
P1V6_931101_C6_PARTIAL_APPROACH_NO_REGRASP_93310105,V6_CAP_WITHIN_PHI_ABLATION,-0.10000274424853231,0.3999972557514678,35,2.8720700291383547,181
P1V6_931101_C7_NO_LOSS_OUT_AND_BACK_93310106,FULL_FROZEN,0.3333333333333333,0.5333300272926729,35,4.996394527067896,156
P1V6_931101_C7_NO_LOSS_OUT_AND_BACK_93310106,GRAPH_COST_DEBT,0.3333333333333333,0.3333333333333333,2,2.0,156
P1V6_931101_C7_NO_LOSS_OUT_AND_BACK_93310106,GRAPH_COST_ONLY,0.3333333333333333,0.3333333333333333,2,2.0,156
P1V6_931101_C7_NO_LOSS_OUT_AND_BACK_93310106,GRAPH_COST_PHI,0.3333333333333333,0.5333300272926729,35,4.996394527067896,156
P1V6_931101_C7_NO_LOSS_OUT_AND_BACK_93310106,OLD_GLOBAL_PHI_DIAGNOSTIC,0.3333333333333333,0.5333300272926729,35,4.996394527067896,156
P1V6_931101_C7_NO_LOSS_OUT_AND_BACK_93310106,PAIRED_EVENT_BALANCED,0.0,0.0,0,,156
P1V6_931101_C7_NO_LOSS_OUT_AND_BACK_93310106,V6_CAP_COST_ONLY,0.3333333333333333,0.3333333333333333,2,2.0,156
P1V6_931101_C7_NO_LOSS_OUT_AND_BACK_93310106,V6_CAP_POTENTIAL,0.3333333333333333,0.3999972557514677,35,2.8720700291383543,156
P1V6_931101_C7_NO_LOSS_OUT_AND_BACK_93310106,V6_CAP_WITHIN_PHI_ABLATION,0.3333333333333333,0.3999972557514678,35,2.8720700291383547,156
P1V6_931101_C8_COMMANDED_RELEASE_93310107,FULL_FROZEN,1.1666315775326548,1.4999649108659883,87,6.6798505547938785,279
P1V6_931101_C8_COMMANDED_RELEASE_93310107,GRAPH_COST_DEBT,0.6666666666666666,1.0,4,3.0,279
P1V6_931101_C8_COMMANDED_RELEASE_93310107,GRAPH_COST_ONLY,0.6666666666666666,1.0,4,3.0,279
P1V6_931101_C8_COMMANDED_RELEASE_93310107,GRAPH_COST_PHI,1.1666315775326548,1.4999649108659883,87,6.6798505547938785,279
P1V6_931101_C8_COMMANDED_RELEASE_93310107,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666666,1.4999649108659883,87,6.6798505547938785,279
P1V6_931101_C8_COMMANDED_RELEASE_93310107,PAIRED_EVENT_BALANCED,0.0,0.0,0,,279
P1V6_931101_C8_COMMANDED_RELEASE_93310107,V6_CAP_COST_ONLY,0.6666666666666666,1.0,4,3.0,279
P1V6_931101_C8_COMMANDED_RELEASE_93310107,V6_CAP_POTENTIAL,0.6666666666666666,1.166654970096583,87,4.0785138104930585,279
P1V6_931101_C8_COMMANDED_RELEASE_93310107,V6_CAP_WITHIN_PHI_ABLATION,0.8333216367632496,1.166654970096583,87,4.0785138104930585,279
P1V6_931102_C1_NORMAL_93310200,FULL_FROZEN,1.166613875984028,1.499950665262227,79,6.6793535325904845,279
P1V6_931102_C1_NORMAL_93310200,GRAPH_COST_DEBT,0.6666666666666666,1.0,4,3.0,279
P1V6_931102_C1_NORMAL_93310200,GRAPH_COST_ONLY,0.6666666666666666,1.0,4,3.0,279
P1V6_931102_C1_NORMAL_93310200,GRAPH_COST_PHI,1.166613875984028,1.499950665262227,79,6.6793535325904845,279
P1V6_931102_C1_NORMAL_93310200,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666667,1.499950665262227,79,6.6793535325904845,279
P1V6_931102_C1_NORMAL_93310200,PAIRED_EVENT_BALANCED,0.0,0.0,0,,279
P1V6_931102_C1_NORMAL_93310200,V6_CAP_COST_ONLY,0.6666666666666666,1.0,4,3.0,279
P1V6_931102_C1_NORMAL_93310200,V6_CAP_POTENTIAL,0.6666666666666666,1.1666502226133486,79,4.0784203499234515,279
P1V6_931102_C1_NORMAL_93310200,V6_CAP_WITHIN_PHI_ABLATION,0.8333070287586648,1.1666415140134272,79,4.078394938742358,279
P1V6_931102_C2_LOSS_RETURN_P40_93310201,FULL_FROZEN,0.4559133912071203,1.033343550853593,38,5.452766662879964,234
P1V6_931102_C2_LOSS_RETURN_P40_93310201,GRAPH_COST_DEBT,0.3333333333333333,0.8333333333333334,4,3.571428571428571,234
P1V6_931102_C2_LOSS_RETURN_P40_93310201,GRAPH_COST_ONLY,0.3333333333333333,0.8333333333333334,4,3.571428571428571,234
P1V6_931102_C2_LOSS_RETURN_P40_93310201,GRAPH_COST_PHI,0.4559133912071203,1.033343550853593,38,5.452766662879964,234
P1V6_931102_C2_LOSS_RETURN_P40_93310201,OLD_GLOBAL_PHI_DIAGNOSTIC,0.3333333333333333,1.110773710500066,38,5.420220627112283,234
P1V6_931102_C2_LOSS_RETURN_P40_93310201,PAIRED_EVENT_BALANCED,0.0,1.0,1,1.0,234
P1V6_931102_C2_LOSS_RETURN_P40_93310201,V6_CAP_COST_ONLY,0.3333333333333333,0.8333333333333334,4,3.571428571428571,234
P1V6_931102_C2_LOSS_RETURN_P40_93310201,V6_CAP_POTENTIAL,0.3333333333333333,0.9258260440209269,38,4.204346041333131,234
P1V6_931102_C2_LOSS_RETURN_P40_93310201,V6_CAP_WITHIN_PHI_ABLATION,0.37418250902330935,0.8999999222221574,38,4.162425479931062,234
P1V6_931102_C3_LOSS_RETURN_P80_93310202,FULL_FROZEN,0.5202333313760847,1.2333542003609441,67,7.7122489771136795,283
P1V6_931102_C3_LOSS_RETURN_P80_93310202,GRAPH_COST_DEBT,0.3333333333333333,0.8333333333333334,4,3.571428571428571,283
P1V6_931102_C3_LOSS_RETURN_P80_93310202,GRAPH_COST_ONLY,0.3333333333333333,0.8333333333333334,4,3.571428571428571,283
P1V6_931102_C3_LOSS_RETURN_P80_93310202,GRAPH_COST_PHI,0.5202333313760847,1.2333542003609441,67,7.7122489771136795,283
P1V6_931102_C3_LOSS_RETURN_P80_93310202,OLD_GLOBAL_PHI_DIAGNOSTIC,0.33333333333333337,1.4464750693458033,67,6.669703673084204,283
P1V6_931102_C3_LOSS_RETURN_P80_93310202,PAIRED_EVENT_BALANCED,0.0,1.0,1,1.0,283
P1V6_931102_C3_LOSS_RETURN_P80_93310202,V6_CAP_COST_ONLY,0.3333333333333333,0.8333333333333334,4,3.571428571428571,283
P1V6_931102_C3_LOSS_RETURN_P80_93310202,V6_CAP_POTENTIAL,0.3333333333333333,1.0377206499918514,67,4.818462071239245,283
P1V6_931102_C3_LOSS_RETURN_P80_93310202,V6_CAP_WITHIN_PHI_ABLATION,0.39562136880637905,0.9666666550991545,67,4.798050775274789,283
P1V6_931102_C4_THREE_RETURNS_P40_93310203,FULL_FROZEN,-0.04408660879287973,1.033343550853593,38,5.452766662879964,417
P1V6_931102_C4_THREE_RETURNS_P40_93310203,GRAPH_COST_DEBT,-0.16666666666666674,0.8333333333333334,4,3.571428571428571,417
P1V6_931102_C4_THREE_RETURNS_P40_93310203,GRAPH_COST_ONLY,-0.16666666666666674,0.8333333333333334,4,3.571428571428571,417
P1V6_931102_C4_THREE_RETURNS_P40_93310203,GRAPH_COST_PHI,-0.04408660879287973,1.033343550853593,38,5.452766662879964,417
P1V6_931102_C4_THREE_RETURNS_P40_93310203,OLD_GLOBAL_PHI_DIAGNOSTIC,-0.16666666666666674,1.110773710500066,38,5.420220627112283,417
P1V6_931102_C4_THREE_RETURNS_P40_93310203,PAIRED_EVENT_BALANCED,-1.0,1.0,1,1.0,417
P1V6_931102_C4_THREE_RETURNS_P40_93310203,V6_CAP_COST_ONLY,-0.16666666666666674,0.8333333333333334,4,3.571428571428571,417
P1V6_931102_C4_THREE_RETURNS_P40_93310203,V6_CAP_POTENTIAL,-0.16666666666666674,0.9258260440209269,38,4.204346041333131,417
P1V6_931102_C4_THREE_RETURNS_P40_93310203,V6_CAP_WITHIN_PHI_ABLATION,-0.1258174909766907,0.8999999222221574,38,4.162425479931062,417
P1V6_931102_C5_RECOVERY_COMMAND_NO_MOTION_93310204,FULL_FROZEN,0.20001021752025977,0.7000102175202598,37,5.78420833313186,158
P1V6_931102_C5_RECOVERY_COMMAND_NO_MOTION_93310204,GRAPH_COST_DEBT,0.0,0.5,3,2.999999999999999,158
P1V6_931102_C5_RECOVERY_COMMAND_NO_MOTION_93310204,GRAPH_COST_ONLY,0.0,0.5,3,2.999999999999999,158
P1V6_931102_C5_RECOVERY_COMMAND_NO_MOTION_93310204,GRAPH_COST_PHI,0.20001021752025977,0.7000102175202598,37,5.78420833313186,158
P1V6_931102_C5_RECOVERY_COMMAND_NO_MOTION_93310204,OLD_GLOBAL_PHI_DIAGNOSTIC,0.0,0.7000102175202598,37,5.78420833313186,158
P1V6_931102_C5_RECOVERY_COMMAND_NO_MOTION_93310204,PAIRED_EVENT_BALANCED,-1.0,0.0,0,,158
P1V6_931102_C5_RECOVERY_COMMAND_NO_MOTION_93310204,V6_CAP_COST_ONLY,-0.16666666666666674,0.3333333333333333,2,2.0,158
P1V6_931102_C5_RECOVERY_COMMAND_NO_MOTION_93310204,V6_CAP_POTENTIAL,-0.16666666666666674,0.4000086308220789,36,2.872033596294091,158
P1V6_931102_C5_RECOVERY_COMMAND_NO_MOTION_93310204,V6_CAP_WITHIN_PHI_ABLATION,-0.1000000777778427,0.39999992222215736,36,2.8720581953727655,158
P1V6_931102_C6_PARTIAL_APPROACH_NO_REGRASP_93310205,FULL_FROZEN,0.20001021752025977,0.7000102175202598,37,5.78420833313186,179
