method,policy_seed,worker,window_end_episode,n,success_rate,mean_invalid_actions
TASK_ONLY,239,0,685,86,0.08139534883720931,65.83720930232558
TASK_ONLY,239,1,99,100,0.0,73.93
TASK_ONLY,239,1,199,100,0.01,74.81
TASK_ONLY,239,1,299,100,0.0,73.99
TASK_ONLY,239,1,399,100,0.0,69.79
TASK_ONLY,239,1,499,100,0.0,64.09
TASK_ONLY,239,1,599,100,0.0,71.5
TASK_ONLY,239,1,685,86,0.08139534883720931,65.62790697674419
TASK_ONLY,239,2,99,100,0.0,74.54
TASK_ONLY,239,2,199,100,0.0,76.21
TASK_ONLY,239,2,299,100,0.0,74.34
TASK_ONLY,239,2,399,100,0.01,68.34
TASK_ONLY,239,2,499,100,0.0,64.67
TASK_ONLY,239,2,599,100,0.0,69.96
TASK_ONLY,239,2,685,86,0.06976744186046512,66.03488372093024
TASK_ONLY,239,3,99,100,0.0,73.51
TASK_ONLY,239,3,199,100,0.0,74.64
TASK_ONLY,239,3,299,100,0.0,73.45
TASK_ONLY,239,3,399,100,0.01,69.1
TASK_ONLY,239,3,499,100,0.0,66.47
TASK_ONLY,239,3,599,100,0.0,70.24
TASK_ONLY,239,3,684,85,0.08235294117647059,64.32941176470588
TASK_ONLY,239,4,99,100,0.0,73.85
TASK_ONLY,239,4,199,100,0.0,75.35
TASK_ONLY,239,4,299,100,0.0,73.93
TASK_ONLY,239,4,399,100,0.0,69.39
TASK_ONLY,239,4,499,100,0.0,65.24
TASK_ONLY,239,4,599,100,0.0,70.88
TASK_ONLY,239,4,684,85,0.07058823529411765,63.22352941176471
TASK_ONLY,239,5,99,100,0.0,73.1
TASK_ONLY,239,5,199,100,0.0,74.96
TASK_ONLY,239,5,299,100,0.0,72.69
TASK_ONLY,239,5,399,100,0.0,69.83
TASK_ONLY,239,5,499,100,0.0,64.54
TASK_ONLY,239,5,599,100,0.0,70.77
TASK_ONLY,239,5,685,86,0.09302325581395349,64.13953488372093
TASK_ONLY,239,6,99,100,0.0,73.07
TASK_ONLY,239,6,199,100,0.0,75.6
TASK_ONLY,239,6,299,100,0.0,73.41
TASK_ONLY,239,6,399,100,0.0,69.03
TASK_ONLY,239,6,499,100,0.0,65.56
TASK_ONLY,239,6,599,100,0.0,69.44
TASK_ONLY,239,6,685,86,0.08139534883720931,63.97674418604651
TASK_ONLY,239,7,99,100,0.0,73.88
TASK_ONLY,239,7,199,100,0.0,75.99
TASK_ONLY,239,7,299,100,0.0,73.41
TASK_ONLY,239,7,399,100,0.01,68.71
TASK_ONLY,239,7,499,100,0.0,63.88
TASK_ONLY,239,7,599,100,0.0,69.43
TASK_ONLY,239,7,686,87,0.09195402298850575,65.27586206896552
