state_hash,condition,profile,expert_action,expert_geom_rank,expert_graph_rank,reference
0070b2b341548c0f34e824053b5653e8a2e58632e598531dca6b254b98df225a,LATE_LOSS,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0070f861b44b6bc732351432dde57be43d2a15c2ad758b9e765efd4958c76a28,B_VALID_A_LOSS,LONG_CHAIN128,REGRASP_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00711a21b3351bff9f4348f6bdea99b49dce3a4cbbde60de5459c94147b9a649,TWO_LOSSES,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00711dc2b75530c4fc8715da59dec41a9eb5fd11de9ef9bb079bed842b9d8cfe,LATE_LOSS,BASE64,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
007209069dd9e17ad929cf1c3f74ab5088e5c0776711cc8de1cc7f5ead36b1b9,A_VALID_B_LOSS,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0072fc17322beeabc45f8e690195487749e0c03bf02652c56b741563102d9bc9,A_STARTED,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
007337401b1ea75d05ceee5bbc53f8f0ed32b1cf5397cccbc18895edb5b4887e,FREE_ORDER,BASE64,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
008de5f21af907fef27fbe1a694494fae5b25e934ebf5c821752736d4846fcd6,FREE_ORDER,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00737cf061056db1580336cce1b2622ae7a98a77f5dd238be1cb7b3ea6aecace,FREE_ORDER,LONG_CHAIN128,ADVANCE_B,9,9,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00745e6c8320c1a4f57c2abfdcb50bdaa4dcad7fd0d3e8c21f4687534cb5664e,LATE_LOSS,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0074ffafbf0645b1fc066a6bb9389f8e5c3c66a040a84dce7af9532a5a7c373b,B_VALID_A_LOSS,LONG_CHAIN128,REGRASP_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0075474038720d4a50ceebb11829311a14ea43c15b7a2cbd7abb645a916f16d2,B_STARTED,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0075fc05bce8d2f74eefef1f6fe1ea04aeb829ba08951c593204af19939f1979,INVALIDATE_FIRST,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00772d3dc4e531c32e4537075f593d973cdb5a05d5fc912cfa2ef14f17840282,FREE_ORDER,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0079fc4dc02d673ad657b3eba474166db4ee34f90104aaa70d586d110d81e44f,TWO_LOSSES,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
007b21e6e8f62661069abc4d71108c3818bc955242e8589f175e451e361d3f9d,A_VALID_B_LOSS,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00b31e84437ddf66efd008fffe41f855828d452b613c5065324f78e2a4345dd0,A_VALID_B_LOSS,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
007be7ebd98db3676ce6295b0f5fed9571f4cc4ee676d32d7bf58d43d5be4254,INVALIDATE_FIRST,BASE64,ADVANCE_B,9,9,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
007c03cba8fd6a122a9359147c24af2c9fabc6c2443ffed044fafe8f41e7d9ee,LATE_LOSS,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
015b42c575b1ba6824ae1666d7900c58a9db851a7675582457e801c311899e17,LATE_LOSS,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
007e30078a6444eee7297cd9411e8b669ed0b20732776ae81e577d3cac4dcfad,LATE_LOSS,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
007e3ecd75130c558e271001993d5ad271862e6f6605abd1c04ee3a512907deb,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
01753d571dec56c3dfb08fc7bdb56f72cc88eabc4836133aa77504072c905b59,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
007ed2b9bc8ef73da58ed473ce4c2c804250016c2b6353d70decdd59bec169e9,INVALIDATE_FIRST,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
019e7bf3ca823b123cc679afe3f39fa9107b5d6d9592dfb1d369c627c5861bfe,INVALIDATE_FIRST,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00dc0a9dd0654964a60b4a12d84abaabba7738f4e6ab4a4b5a708c7b69d00ec8,TWO_LOSSES,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
007fd4a11f734d064d2e57d9a464092b2592c75222abdd0337901f73cc8cb4e9,TWO_LOSSES,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
008120cc5b2ce63a2b70b694f0c14f8756abf8c04814c28c16ead7397ff1c170,LATE_LOSS,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
013cc4687dbee057be19ffd1682b0eaff42bef7858f64a7ea5cecfcc5d50d824,LATE_LOSS,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0081417c7f86706567986fe86186b3fe3e589ef3686308cec82bbcdd3cce4a9c,LATE_LOSS,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
009c2409cbaea1ddaf64f9ae6502bb5136bbfa054232a545400b2b031cce7654,LATE_LOSS,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0081487c2b46f4de8ac2d5f12a2cc46c4d068565810f30ad5787bf4242eadf1f,LATE_LOSS,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0112e93f433f11f94255327cc40087dc22f486620c943ff06cc4a71fdd4932da,LATE_LOSS,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
008178a996422127fd4ceb4ac43fa019a150234eac58391ad63698efc18d60e3,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
008244c9ed7bc1e94aa298357e65c9b9236108b94772bb43b79e93105f23b552,TWO_LOSSES,LONG_CHAIN128,START_RECOVERY_A,5,5,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00851961b8fbae7b58d1556ad4e212934e2bb7c2ef18726817edacaa1f5f425f,LATE_LOSS,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
008615c711e5aa9ecc56360e18ee50b329d8171d77afb9ac84dae9f071373459,TWO_LOSSES,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
008632f17cb2d177e08f1c4733086cc8d260e3fdf9639ff25f952a69cfce0539,TWO_LOSSES,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0086a0a9fc81eb531a5b95223236ec629620afd7db49264053fc89ac5ce78f16,B_STARTED,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0199bae1fa22a350469b3b7d7249d9f1b24b43d8cf0d44c73fb38d852a4d3f83,B_STARTED,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0086a4666a4aa8835ee30938b3cc8ce527ba34f0785897a98bbbe0ec9b4765a3,B_STARTED,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00882e5e37fb01aa39871573273ea0a2cceb7076472f12f3c5e5aa4d9d5d513e,TWO_LOSSES,BASE64,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00e349d42ef338937329a8fb6768f081a419d4ad84820719a9ea43a7ece03032,FREE_ORDER,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
008887eaec26c592ba0494ade5615360acea430e823b49477fef685770ed03c3,FREE_ORDER,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
008aa461fb680b2fc8ecd7b92d399eb6fe52adda303868e08f06aefc6486436f,LATE_LOSS,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
008ade4077de8d2565724747973009cef2b396ac7729b2e061c9fd81d66e51a1,B_VALID_A_LOSS,BASE64,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
008af87ce7fe7860bd0a0eab1c9d4701b0b62bd684559226958b578ea9890e29,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
008b8f4a4f536fd11f5a085bf0be0083734432bb5f89de626d865f3d91c406c8,LATE_LOSS,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
008d61addebdf0ab0dd1146ef04a9b77ab3f04e0d26ad2aaabfa788dbefe2b31,B_VALID_A_LOSS,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
008ec7ba5b829522001e4664bbbe1e999d2f1fb82ce74972df651e48e806a8d4,TWO_LOSSES,BASE64,REGRASP_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00906370f309d8a7caf3b665d38a1bf9b7725de87db477eb70735b03f3e57258,LATE_LOSS,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0090c11cc8fa40acc5bf898dfdac93c777f68065de6c19474942997fb8d91c6a,FREE_ORDER,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
018ac3e58a5d1fb62c91a6ef7e26ac070c38668ae71f9528fe65210de82d70c4,FREE_ORDER,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00914144158237d44dc673651bf7994b1cabf1887b2b7e0c9429678d1f7554c7,FREE_ORDER,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00f19a69cafe137fc81f47a62f043431240c02cf29bd6a875c490d9fa6488989,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00916cb997d64cca9fc6c25fc5c3d8f221e1da66ba4216f374fd260fce5b9605,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
009187bc954dac7412c23dab964435e9cdea6ce708743519bcfee3224b005ff6,INVALIDATE_FIRST,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0111aecac7807399b452f8cc02b0a6fa8044275049d0e6acf07490eb2bfe2a1e,TWO_LOSSES,LONG_CHAIN128,PLACE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00919f86f5dd9f401eae5bbbabc0446be54673895f9356ed5aa68268ced139eb,TWO_LOSSES,LONG_CHAIN128,PLACE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
009285102df0c2b997c2757719b2b821091db8b5c4bdc0c72e89130686ed123f,LATE_LOSS,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
009f4c0e81163732851effa0e6c976a969a2deec1d8448a25c2db5a5c13f966a,LATE_LOSS,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0092c80b77bceedae8bf071f5faaabc286ab817cbe7d899c8923ae0fc538391e,LATE_LOSS,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0094d6a9b890b482387d5751ce99eef455ddcf58bf0f9fb83bbbf8cecc2a0009,FREE_ORDER,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0096e845dde1467a04c0ea6daaba4ade1a7cd456ac20508c68bcc7350e857b8b,FREE_ORDER,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0098bddc768a446702bac40211edcf39166085e0b1e01b9c14c48a6dbde4a282,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00af55b32e52f23312499531d3a9f5dbc4e273c56e4fc455434d194671bfcb6d,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
013b05da3158a085d29a7354fd22eb082071a5281a5c8f5798d1fd8e2fd1c460,TWO_LOSSES,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0098cf542555ea034126a820adc515768d33d25fbffc7e21d9a709b44a8b9c9a,TWO_LOSSES,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
009b24e42889262f013b5a762ab37c1b3ac761902d514d6ba58cf6150431662f,B_STARTED,BASE64,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
009bc49f930cdbefc6d401856b69d9620a7555c88468443564cf22526d849ec7,A_VALID_B_LOSS,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
009c3d7a48701119868e8d2a420d74f7023519c10cc0789ebd8870ac24417ffd,A_STARTED,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
009fec50546c69866995417787d9b02ace376ea532173f379c9f928b621ea407,A_VALID_B_LOSS,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00a0183a8e7f9cade406b132ac901d90d6fbdac342bab205fb751e9dcfb8b65e,LATE_LOSS,BASE64,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00b48b39dbe363180891c9bcd7ad9a84cec86c31299cbb9a6ab03598ede42a47,LATE_LOSS,BASE64,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00a0961e69325d82a435708e21a6edea206d058a997d8c7eb712a456eee47e57,TWO_LOSSES,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00a19da8bcbade16afe0aa505791978d4bdadce67388f1fc13d5df2501dc4f10,FREE_ORDER,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
0136b61a5082ba3d8bb1adcd898ec79f4c060c8f0ccb0fd0f92608b86e137dcc,FREE_ORDER,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00a43fc30255e03187153fca1a9799a27191680ded63c4be6ebb0cd3f17a63ff,FREE_ORDER,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00a4ce604b793f2559b6e4998f55f72bedc58b95f17ebd68be138255cc68b25b,TWO_LOSSES,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00a54873bf82c4f461631e10a2216ba85a73dc5075e1375aa56637ea5a4fe576,FREE_ORDER,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00a79a895ceac9b39e4daf9296f43cfcd44fc3e84ff84cb093b7bc2c8d27bd01,LATE_LOSS,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00ab71ea7448d2fd7a0b7babd21cb03fcdbe4ea298ec690ddcf5ec47e910f767,LATE_LOSS,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00abf8e4e6479b83a330707e194fef8c10358c9a581e10eb905372db4bb10b78,A_STARTED,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00ad68c36ef665142a5336e4ee3a888e958e0d9df0f814c707bf7d85e2ba1b85,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00b32e0cd38e2baf6fb7f84cb50474d244afbd7bae1603e7b01f47795f765c98,TWO_LOSSES,LONG_CHAIN128,ADVANCE_A,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00b0c772db1461158eccf88edcbe6acb9dc8148dd25567144e52c883b23e5344,TWO_LOSSES,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00b16972599b0b115cfcb0351cf856ebdb2b9cf30696efda901641ee39a07feb,FREE_ORDER,BASE64,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
00b5fa8939cf98cb99eabcce5316bc883842ffd6ee65c70188858da7b51ef378,LATE_LOSS,LONG_CHAIN128,ADVANCE_B,1,1,DIAGNOSTIC_CURRENT_STATE_HEURISTIC;NOT_POLICY_INPUT;NOT_TEACHER_TAKEOVER;NOT_TEST_SUCCESS_DEFINITION
