state_hash,condition,profile,phase_A,phase_B,action,valid_action,next_phase_A,next_phase_B,next_valid_count,loss_event_created,recovery_event_created,task_reward,geom_shaping,graph_shaping,geom_training_reward,graph_training_reward,geom_rank,graph_rank
00d63e8c19332226db623ec2d83b40716a65cd239404f02ad712cbfbfa92edcc,A_STARTED,LONG_CHAIN128,WAIT,TRANSPORT,PLACE_B,False,WAIT,TRANSPORT,0,False,False,0.0,0.008847128798382342,0.0050647525322549125,0.008847128798382342,0.0050647525322549125,10,10
00d63e8c19332226db623ec2d83b40716a65cd239404f02ad712cbfbfa92edcc,A_STARTED,LONG_CHAIN128,WAIT,TRANSPORT,START_RECOVERY_B,False,WAIT,TRANSPORT,0,False,False,0.0,0.008847128798382342,0.0050647525322549125,0.008847128798382342,0.0050647525322549125,11,11
00d63e8c19332226db623ec2d83b40716a65cd239404f02ad712cbfbfa92edcc,A_STARTED,LONG_CHAIN128,WAIT,TRANSPORT,REGRASP_B,False,WAIT,TRANSPORT,0,False,False,0.0,0.008847128798382342,0.0050647525322549125,0.008847128798382342,0.0050647525322549125,12,12
00d63e8c19332226db623ec2d83b40716a65cd239404f02ad712cbfbfa92edcc,A_STARTED,LONG_CHAIN128,WAIT,TRANSPORT,RELEASE_B,True,WAIT,WAIT,0,False,False,0.0,-0.105287120161768,-0.2360247467745119,-0.105287120161768,-0.2360247467745119,13,13
00d715e6d3b6b261e18a86530f078820aa9bc490c107c95df66bcff41091b952,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,WAIT,True,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,2,2
00d715e6d3b6b261e18a86530f078820aa9bc490c107c95df66bcff41091b952,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,ACQUIRE_A,False,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,3,3
00d715e6d3b6b261e18a86530f078820aa9bc490c107c95df66bcff41091b952,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,ADVANCE_A,False,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,4,4
00d715e6d3b6b261e18a86530f078820aa9bc490c107c95df66bcff41091b952,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,PLACE_A,False,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,5,5
00d715e6d3b6b261e18a86530f078820aa9bc490c107c95df66bcff41091b952,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,START_RECOVERY_A,False,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,6,6
00d715e6d3b6b261e18a86530f078820aa9bc490c107c95df66bcff41091b952,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,REGRASP_A,False,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,7,7
00d715e6d3b6b261e18a86530f078820aa9bc490c107c95df66bcff41091b952,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,RELEASE_A,False,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,8,8
00d715e6d3b6b261e18a86530f078820aa9bc490c107c95df66bcff41091b952,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,ACQUIRE_B,False,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,9,9
00d715e6d3b6b261e18a86530f078820aa9bc490c107c95df66bcff41091b952,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,ADVANCE_B,True,LOST,TRANSPORT,0,False,False,0.0,0.016612401106078423,0.009408267404052317,0.016612401106078423,0.009408267404052317,1,1
00d715e6d3b6b261e18a86530f078820aa9bc490c107c95df66bcff41091b952,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,PLACE_B,False,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,10,10
00d715e6d3b6b261e18a86530f078820aa9bc490c107c95df66bcff41091b952,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,START_RECOVERY_B,False,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,11,11
00d715e6d3b6b261e18a86530f078820aa9bc490c107c95df66bcff41091b952,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,REGRASP_B,False,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,12,12
00d715e6d3b6b261e18a86530f078820aa9bc490c107c95df66bcff41091b952,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,RELEASE_B,True,LOST,WAIT,0,False,False,0.0,-0.1071375988939216,-0.23809173259594785,-0.1071375988939216,-0.23809173259594785,13,13
01358b7d072c6b2bd29f4d3c9abbfc68e6b43f82c1db3d3d29dd41417a0d404a,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,WAIT,True,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,2,2
01358b7d072c6b2bd29f4d3c9abbfc68e6b43f82c1db3d3d29dd41417a0d404a,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,ACQUIRE_A,False,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,3,3
01358b7d072c6b2bd29f4d3c9abbfc68e6b43f82c1db3d3d29dd41417a0d404a,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,ADVANCE_A,False,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,4,4
01358b7d072c6b2bd29f4d3c9abbfc68e6b43f82c1db3d3d29dd41417a0d404a,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,PLACE_A,False,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,5,5
01358b7d072c6b2bd29f4d3c9abbfc68e6b43f82c1db3d3d29dd41417a0d404a,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,START_RECOVERY_A,False,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,6,6
01358b7d072c6b2bd29f4d3c9abbfc68e6b43f82c1db3d3d29dd41417a0d404a,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,REGRASP_A,False,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,7,7
01358b7d072c6b2bd29f4d3c9abbfc68e6b43f82c1db3d3d29dd41417a0d404a,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,RELEASE_A,False,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,8,8
01358b7d072c6b2bd29f4d3c9abbfc68e6b43f82c1db3d3d29dd41417a0d404a,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,ACQUIRE_B,False,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,9,9
01358b7d072c6b2bd29f4d3c9abbfc68e6b43f82c1db3d3d29dd41417a0d404a,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,ADVANCE_B,True,LOST,TRANSPORT,0,False,False,0.0,0.016612401106078423,0.009408267404052317,0.016612401106078423,0.009408267404052317,1,1
01358b7d072c6b2bd29f4d3c9abbfc68e6b43f82c1db3d3d29dd41417a0d404a,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,PLACE_B,False,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,10,10
01358b7d072c6b2bd29f4d3c9abbfc68e6b43f82c1db3d3d29dd41417a0d404a,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,START_RECOVERY_B,False,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,11,11
01358b7d072c6b2bd29f4d3c9abbfc68e6b43f82c1db3d3d29dd41417a0d404a,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,REGRASP_B,False,LOST,TRANSPORT,0,False,False,0.0,0.011303624011060887,0.0058690826740405155,0.011303624011060887,0.0058690826740405155,12,12
01358b7d072c6b2bd29f4d3c9abbfc68e6b43f82c1db3d3d29dd41417a0d404a,LATE_LOSS,LONG_CHAIN128,LOST,TRANSPORT,RELEASE_B,True,LOST,WAIT,0,False,False,0.0,-0.1071375988939216,-0.23809173259594785,-0.1071375988939216,-0.23809173259594785,13,13
00d71999205d5010892831d3ad4d71162e271fbda9c29f6d4d7d0c61b4d32984,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,WAIT,True,TRANSPORT,RECOVERING,0,False,False,0.0,0.011293407994290128,0.00586227199619338,0.011293407994290128,0.00586227199619338,2,2
00d71999205d5010892831d3ad4d71162e271fbda9c29f6d4d7d0c61b4d32984,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,ACQUIRE_A,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011293407994290128,0.00586227199619338,0.011293407994290128,0.00586227199619338,3,3
00d71999205d5010892831d3ad4d71162e271fbda9c29f6d4d7d0c61b4d32984,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,ADVANCE_A,True,TRANSPORT,RECOVERING,0,False,False,0.0,0.015590799429006541,0.008727199619337878,0.015590799429006541,0.008727199619337878,1,1
00d71999205d5010892831d3ad4d71162e271fbda9c29f6d4d7d0c61b4d32984,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,PLACE_A,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011293407994290128,0.00586227199619338,0.011293407994290128,0.00586227199619338,4,4
00d71999205d5010892831d3ad4d71162e271fbda9c29f6d4d7d0c61b4d32984,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,START_RECOVERY_A,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011293407994290128,0.00586227199619338,0.011293407994290128,0.00586227199619338,5,5
00d71999205d5010892831d3ad4d71162e271fbda9c29f6d4d7d0c61b4d32984,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,REGRASP_A,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011293407994290128,0.00586227199619338,0.011293407994290128,0.00586227199619338,6,6
00d71999205d5010892831d3ad4d71162e271fbda9c29f6d4d7d0c61b4d32984,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,RELEASE_A,True,WAIT,RECOVERING,0,False,False,0.0,-0.10815920057099349,-0.2387728003806623,-0.10815920057099349,-0.2387728003806623,13,13
00d71999205d5010892831d3ad4d71162e271fbda9c29f6d4d7d0c61b4d32984,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,ACQUIRE_B,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011293407994290128,0.00586227199619338,0.011293407994290128,0.00586227199619338,7,7
00d71999205d5010892831d3ad4d71162e271fbda9c29f6d4d7d0c61b4d32984,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,ADVANCE_B,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011293407994290128,0.00586227199619338,0.011293407994290128,0.00586227199619338,8,8
00d71999205d5010892831d3ad4d71162e271fbda9c29f6d4d7d0c61b4d32984,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,PLACE_B,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011293407994290128,0.00586227199619338,0.011293407994290128,0.00586227199619338,9,9
00d71999205d5010892831d3ad4d71162e271fbda9c29f6d4d7d0c61b4d32984,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,START_RECOVERY_B,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011293407994290128,0.00586227199619338,0.011293407994290128,0.00586227199619338,10,10
00d71999205d5010892831d3ad4d71162e271fbda9c29f6d4d7d0c61b4d32984,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,REGRASP_B,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011293407994290128,0.00586227199619338,0.011293407994290128,0.00586227199619338,11,11
00d71999205d5010892831d3ad4d71162e271fbda9c29f6d4d7d0c61b4d32984,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,RELEASE_B,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011293407994290128,0.00586227199619338,0.011293407994290128,0.00586227199619338,12,12
00d85b050025233eb6eb13afca755964113515a515b22b41227956a20657116f,LATE_LOSS,LONG_CHAIN128,TRANSPORT,VALID,WAIT,True,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,2,2
00d85b050025233eb6eb13afca755964113515a515b22b41227956a20657116f,LATE_LOSS,LONG_CHAIN128,TRANSPORT,VALID,ACQUIRE_A,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,3,3
00d85b050025233eb6eb13afca755964113515a515b22b41227956a20657116f,LATE_LOSS,LONG_CHAIN128,TRANSPORT,VALID,ADVANCE_A,True,TRANSPORT,VALID,1,False,False,0.0,0.010625073306064214,0.006250048870709429,0.010625073306064214,0.006250048870709429,1,1
00d85b050025233eb6eb13afca755964113515a515b22b41227956a20657116f,LATE_LOSS,LONG_CHAIN128,TRANSPORT,VALID,PLACE_A,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,4,4
00d85b050025233eb6eb13afca755964113515a515b22b41227956a20657116f,LATE_LOSS,LONG_CHAIN128,TRANSPORT,VALID,START_RECOVERY_A,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,5,5
00d85b050025233eb6eb13afca755964113515a515b22b41227956a20657116f,LATE_LOSS,LONG_CHAIN128,TRANSPORT,VALID,REGRASP_A,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,6,6
00d85b050025233eb6eb13afca755964113515a515b22b41227956a20657116f,LATE_LOSS,LONG_CHAIN128,TRANSPORT,VALID,RELEASE_A,True,WAIT,VALID,1,False,False,0.0,-0.11312492669393581,-0.2412499511292906,-0.11312492669393581,-0.2412499511292906,13,13
00d85b050025233eb6eb13afca755964113515a515b22b41227956a20657116f,LATE_LOSS,LONG_CHAIN128,TRANSPORT,VALID,ACQUIRE_B,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,7,7
00d85b050025233eb6eb13afca755964113515a515b22b41227956a20657116f,LATE_LOSS,LONG_CHAIN128,TRANSPORT,VALID,ADVANCE_B,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,8,8
00d85b050025233eb6eb13afca755964113515a515b22b41227956a20657116f,LATE_LOSS,LONG_CHAIN128,TRANSPORT,VALID,PLACE_B,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,9,9
00d85b050025233eb6eb13afca755964113515a515b22b41227956a20657116f,LATE_LOSS,LONG_CHAIN128,TRANSPORT,VALID,START_RECOVERY_B,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,10,10
00d85b050025233eb6eb13afca755964113515a515b22b41227956a20657116f,LATE_LOSS,LONG_CHAIN128,TRANSPORT,VALID,REGRASP_B,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,11,11
00d85b050025233eb6eb13afca755964113515a515b22b41227956a20657116f,LATE_LOSS,LONG_CHAIN128,TRANSPORT,VALID,RELEASE_B,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,12,12
00d976689b7b639fe5f1f1f41d607c8c831084a58cc48b85c5ce393e760eff3f,B_VALID_A_LOSS,BASE64,HELD,VALID,WAIT,True,HELD,VALID,1,False,False,0.0,0.0050000000000000044,0.003333333333333355,0.0050000000000000044,0.003333333333333355,2,2
00d976689b7b639fe5f1f1f41d607c8c831084a58cc48b85c5ce393e760eff3f,B_VALID_A_LOSS,BASE64,HELD,VALID,ACQUIRE_A,False,HELD,VALID,1,False,False,0.0,0.0050000000000000044,0.003333333333333355,0.0050000000000000044,0.003333333333333355,3,3
00d976689b7b639fe5f1f1f41d607c8c831084a58cc48b85c5ce393e760eff3f,B_VALID_A_LOSS,BASE64,HELD,VALID,ADVANCE_A,True,TRANSPORT,VALID,1,False,False,0.0,0.020363679558235814,0.09607578637215719,0.020363679558235814,0.09607578637215719,1,1
00d976689b7b639fe5f1f1f41d607c8c831084a58cc48b85c5ce393e760eff3f,B_VALID_A_LOSS,BASE64,HELD,VALID,PLACE_A,False,HELD,VALID,1,False,False,0.0,0.0050000000000000044,0.003333333333333355,0.0050000000000000044,0.003333333333333355,4,4
00d976689b7b639fe5f1f1f41d607c8c831084a58cc48b85c5ce393e760eff3f,B_VALID_A_LOSS,BASE64,HELD,VALID,START_RECOVERY_A,False,HELD,VALID,1,False,False,0.0,0.0050000000000000044,0.003333333333333355,0.0050000000000000044,0.003333333333333355,5,5
00d976689b7b639fe5f1f1f41d607c8c831084a58cc48b85c5ce393e760eff3f,B_VALID_A_LOSS,BASE64,HELD,VALID,REGRASP_A,False,HELD,VALID,1,False,False,0.0,0.0050000000000000044,0.003333333333333355,0.0050000000000000044,0.003333333333333355,6,6
00d976689b7b639fe5f1f1f41d607c8c831084a58cc48b85c5ce393e760eff3f,B_VALID_A_LOSS,BASE64,HELD,VALID,RELEASE_A,True,WAIT,VALID,1,False,False,0.0,0.0050000000000000044,-0.07916666666666672,0.0050000000000000044,-0.07916666666666672,7,13
00d976689b7b639fe5f1f1f41d607c8c831084a58cc48b85c5ce393e760eff3f,B_VALID_A_LOSS,BASE64,HELD,VALID,ACQUIRE_B,False,HELD,VALID,1,False,False,0.0,0.0050000000000000044,0.003333333333333355,0.0050000000000000044,0.003333333333333355,8,7
00d976689b7b639fe5f1f1f41d607c8c831084a58cc48b85c5ce393e760eff3f,B_VALID_A_LOSS,BASE64,HELD,VALID,ADVANCE_B,False,HELD,VALID,1,False,False,0.0,0.0050000000000000044,0.003333333333333355,0.0050000000000000044,0.003333333333333355,9,8
00d976689b7b639fe5f1f1f41d607c8c831084a58cc48b85c5ce393e760eff3f,B_VALID_A_LOSS,BASE64,HELD,VALID,PLACE_B,False,HELD,VALID,1,False,False,0.0,0.0050000000000000044,0.003333333333333355,0.0050000000000000044,0.003333333333333355,10,9
00d976689b7b639fe5f1f1f41d607c8c831084a58cc48b85c5ce393e760eff3f,B_VALID_A_LOSS,BASE64,HELD,VALID,START_RECOVERY_B,False,HELD,VALID,1,False,False,0.0,0.0050000000000000044,0.003333333333333355,0.0050000000000000044,0.003333333333333355,11,10
00d976689b7b639fe5f1f1f41d607c8c831084a58cc48b85c5ce393e760eff3f,B_VALID_A_LOSS,BASE64,HELD,VALID,REGRASP_B,False,HELD,VALID,1,False,False,0.0,0.0050000000000000044,0.003333333333333355,0.0050000000000000044,0.003333333333333355,12,11
00d976689b7b639fe5f1f1f41d607c8c831084a58cc48b85c5ce393e760eff3f,B_VALID_A_LOSS,BASE64,HELD,VALID,RELEASE_B,False,HELD,VALID,1,False,False,0.0,0.0050000000000000044,0.003333333333333355,0.0050000000000000044,0.003333333333333355,13,12
0147af3e1b1d05a6d7314fb007e483622ab04e30bb1183a390f029d21d03866b,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,WAIT,True,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,2,2
0147af3e1b1d05a6d7314fb007e483622ab04e30bb1183a390f029d21d03866b,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,ACQUIRE_A,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,3,3
0147af3e1b1d05a6d7314fb007e483622ab04e30bb1183a390f029d21d03866b,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,ADVANCE_A,True,TRANSPORT,VALID,1,False,False,0.0,0.010625073306064214,0.006250048870709429,0.010625073306064214,0.006250048870709429,1,1
0147af3e1b1d05a6d7314fb007e483622ab04e30bb1183a390f029d21d03866b,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,PLACE_A,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,4,4
0147af3e1b1d05a6d7314fb007e483622ab04e30bb1183a390f029d21d03866b,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,START_RECOVERY_A,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,5,5
0147af3e1b1d05a6d7314fb007e483622ab04e30bb1183a390f029d21d03866b,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,REGRASP_A,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,6,6
0147af3e1b1d05a6d7314fb007e483622ab04e30bb1183a390f029d21d03866b,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,RELEASE_A,True,WAIT,VALID,1,False,False,0.0,-0.11312492669393581,-0.2412499511292906,-0.11312492669393581,-0.2412499511292906,13,13
0147af3e1b1d05a6d7314fb007e483622ab04e30bb1183a390f029d21d03866b,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,ACQUIRE_B,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,7,7
0147af3e1b1d05a6d7314fb007e483622ab04e30bb1183a390f029d21d03866b,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,ADVANCE_B,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,8,8
0147af3e1b1d05a6d7314fb007e483622ab04e30bb1183a390f029d21d03866b,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,PLACE_B,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,9,9
0147af3e1b1d05a6d7314fb007e483622ab04e30bb1183a390f029d21d03866b,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,START_RECOVERY_B,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,10,10
0147af3e1b1d05a6d7314fb007e483622ab04e30bb1183a390f029d21d03866b,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,REGRASP_B,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,11,11
0147af3e1b1d05a6d7314fb007e483622ab04e30bb1183a390f029d21d03866b,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,RELEASE_B,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,12,12
00d9f31e29aaf7481082a1ad4694ab196ab961cc2c523fec9830dcea8c19c5f8,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,WAIT,True,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,2,2
00d9f31e29aaf7481082a1ad4694ab196ab961cc2c523fec9830dcea8c19c5f8,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,ACQUIRE_A,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,3,3
00d9f31e29aaf7481082a1ad4694ab196ab961cc2c523fec9830dcea8c19c5f8,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,ADVANCE_A,True,TRANSPORT,VALID,1,False,False,0.0,0.010625073306064214,0.006250048870709429,0.010625073306064214,0.006250048870709429,1,1
00d9f31e29aaf7481082a1ad4694ab196ab961cc2c523fec9830dcea8c19c5f8,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,PLACE_A,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,4,4
00d9f31e29aaf7481082a1ad4694ab196ab961cc2c523fec9830dcea8c19c5f8,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,START_RECOVERY_A,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,5,5
00d9f31e29aaf7481082a1ad4694ab196ab961cc2c523fec9830dcea8c19c5f8,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,REGRASP_A,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,6,6
00d9f31e29aaf7481082a1ad4694ab196ab961cc2c523fec9830dcea8c19c5f8,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,RELEASE_A,True,WAIT,VALID,1,False,False,0.0,-0.11312492669393581,-0.2412499511292906,-0.11312492669393581,-0.2412499511292906,13,13
00d9f31e29aaf7481082a1ad4694ab196ab961cc2c523fec9830dcea8c19c5f8,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,ACQUIRE_B,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,7,7
00d9f31e29aaf7481082a1ad4694ab196ab961cc2c523fec9830dcea8c19c5f8,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,ADVANCE_B,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,8,8
00d9f31e29aaf7481082a1ad4694ab196ab961cc2c523fec9830dcea8c19c5f8,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,PLACE_B,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,9,9
00d9f31e29aaf7481082a1ad4694ab196ab961cc2c523fec9830dcea8c19c5f8,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,START_RECOVERY_B,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,10,10
00d9f31e29aaf7481082a1ad4694ab196ab961cc2c523fec9830dcea8c19c5f8,B_STARTED,LONG_CHAIN128,TRANSPORT,VALID,REGRASP_B,False,TRANSPORT,VALID,1,False,False,0.0,0.0038187507330606496,0.0017125004887071082,0.0038187507330606496,0.0017125004887071082,11,11
