geom_signature,group_size,distinct_graph_cost_count,distinct_graph_full_count,max_graph_potential_span,conditions,phases,active_objects,representative_state_hashes
"[0,0,""0.045846265725651869""]",93,2,2,0.09097437762094196,"FREE_ORDER,A_STARTED,INVALIDATE_FIRST,B_STARTED","WAIT/HELD,WAIT/TRANSPORT",B,"[""0345e90825e08ee32bea8a7efcf9d17ef464e71a74c9e4c896082b105f94179e"",""04339945608146d53092043c5a1773c45bda1308ce8d01f8fb11abc538a8cec9"",""098df7875478cc45d63bed37c1be0a5af78218ad6aaf6a0e35a6257510bd6890"",""0f4ba97a557f0ed2aa1129868bc73425aeac937b6dd0af6240b3ec2ee443481f"",""101748df8f6cd28edb68d8b8f1908c664451c2c0c0c025562c90e28f13e15842""]"
"[0,0,""0.046114848064707226""]",27,2,2,0.09101914134411782,"A_STARTED,INVALIDATE_FIRST,FREE_ORDER,B_STARTED","WAIT/TRANSPORT,WAIT/HELD",B,"[""006579a208d75218e3ee29c7c338fd66858545680bab1ad8b841c7fb280db9be"",""069fb432b24421bb93a9be6723bfb03c975d775628e4fa8b9ba5bad7417a4435"",""11c625cb076913321460b0273e8ab3c214f141273deb626307cc5a1c7fb106d9"",""211613e30dd22b3d9b725ac5138951ad15a030bb1b8c7a4d8a89a21dadf95b9a"",""385a64aba82167c13dc5a108f263adf1813b23a0c18b35ff52c61dc2aebe12d2""]"
"[0,0,""0.046114848064707281""]",67,2,2,0.09101914134411782,"B_STARTED,FREE_ORDER,A_STARTED,TWO_LOSSES,INVALIDATE_FIRST","WAIT/TRANSPORT,WAIT/HELD",B,"[""04152c7e6d14baf1a3493c8d74a088fa5cec161820499075c2907822dd719c41"",""060b581390d9f19fd43b09bd1251a5d10132e9afe1282cd95c37681b60b2a950"",""10131bf280864dd4d0ce9deadeb5d422846f8695145d914284baa1d354aa9aab"",""13a53f0155256956c9b46f6908982e2847ff00a218d81a561aa4603195fe1a26"",""168fc0bff655063e7cf24eb2264f0ba892eb2b8ad6daad98b80a229fe56cae3a""]"
"[0,0,""0.047039695584463748""]",107,2,2,0.09117328259741053,"FREE_ORDER,B_STARTED,A_STARTED,INVALIDATE_FIRST","WAIT/TRANSPORT,WAIT/HELD",B,"[""06536faa463decb7a8c18b1933305cee58d8bd1317f7bd4ff7e67011d00e171c"",""06c0b7ebc6b9e4ce51b7756d99c84860a6b9562d812289b156a1ce2cca794cdc"",""0798d5145f8e586cdd9ba3d0f6a1d4eb4ec797606aeec9b53ee9939453892a2c"",""07e495fddee163aa66366220552bc7a72ebe5d44956cea0882c942ef92e93c5f"",""08a33f5e2e5ddaf0cdc5a7a3e151c8eb63add94963e3e4788250637e66ebe2fc""]"
"[0,0,""0.052557764991930045""]",68,2,2,0.09209296083198826,"B_STARTED,FREE_ORDER,INVALIDATE_FIRST,A_STARTED","WAIT/HELD,WAIT/TRANSPORT",B,"[""02031dd07d23b8d2d4fe069a4e8aa4c0751214ce6d5fcbc99982c32e7abd8867"",""0866d6ea67b3a9dadd935f3f3541d5aec31dea424a757811173ee6bfeff57e1a"",""1d2555119f02659720b5428ddb21d1a5965c64552f9a3f5b14a3219c6b6cd9b9"",""23b063d3f05382ce84c7cb316a60e263f46eb546ba6839f48b85bebecde662ce"",""23cb513a4e50a0d8ecc20f65d76fd667abecd0cc99749e0c0c74f4b5ea9ca600""]"
"[0,0,""0.052922646848912902""]",77,2,2,0.09215377447481876,"FREE_ORDER,A_STARTED,B_STARTED,INVALIDATE_FIRST,LATE_LOSS","WAIT/TRANSPORT,WAIT/HELD",B,"[""00289eeb1c06f910fc7f10a2af3834e842bf820ea5fa309ac8b9a858bc3e4682"",""02861af80be2f5949203923fdeb56f99d2a8e2e941ff4c40dad4f5b971fec06c"",""09dc1fe87b920877b7faa674566ad987b67923984bb23761183c6c4cc4d83bb8"",""0d8a761041d610ab52fe8673a0f66fea732f16bee1aab7b531207a661c2a11ce"",""11e55c58bc5303c4724d8947c57c23b7c9161958e5e1600634073de96d657a05""]"
"[0,0,""0.054536342482592814""]",178,2,2,0.0924227237470987,"FREE_ORDER,B_STARTED,A_STARTED,INVALIDATE_FIRST","WAIT/TRANSPORT,WAIT/HELD",B,"[""00703409edaa7d42ffd15a4796875704772b32ec1c3901946d365db2c45ad6be"",""01bc4156c6325669a05fcb23e9be9afa781360b624a9bde7721ce0980ed180ea"",""03407d71cc6fc4f4a59c35cce943f6e6f9a93971ce21867ba17b21fb204bfc04"",""049198fd2119d26961ef27bcc9108d259a22b5f9b10a8a907084c8e8f873c9a9"",""059c374daa4452df1a6ad9ecdbe6c677d2ce13babf8d91e1911a3f434ae518b9""]"
"[0,0,""0.054582602921577517""]",69,2,2,0.09243043382026284,"FREE_ORDER,INVALIDATE_FIRST,A_STARTED,B_STARTED","WAIT/TRANSPORT,WAIT/HELD",B,"[""02105155039cf92e53720e93c9b7e1f4170646c2b7251f733f5e4ae53ebfbf1f"",""0675d6502ebd3178dfffcbce373f915397bc8a185e24b04f073c846f0fffbf36"",""09f38feab0dc8fa5356cc4f9244b7dbdfb37c195c2af6f20a167cbe3f8944cd4"",""0da77a29d5fa7354e1161b2cf4336c442d65f281250278e6ec0cf4976a89cc15"",""10fbdc1e63416d357ac5888bba971953c5f5a104d286ebf8b59384594a13d184""]"
"[0,0,""0.055416638321810929""]",19,2,2,0.09256943972030174,"A_STARTED,FREE_ORDER,B_STARTED,INVALIDATE_FIRST","WAIT/TRANSPORT,WAIT/HELD",B,"[""046b76cbe6fbe29a5757a06fc419a4821715630176b057b47e042905f5082d86"",""0bde612984cfacade64a742e552acca0416e2e9dcc6ff2167b4ba3465e28b017"",""0f0aada43f116afcd2502b05922f79701d1dae5d4f7a2358dbe4a011b7b4bead"",""108c88ce7b6961509c4a3d218b54356095f8a409eb2b48eae0752a2f8d5ac82a"",""20356934589d4576f60793b3312feca320bca6d34ee1317bae27f8be69822d46""]"
"[0,0,""0.056588481293118609""]",83,2,2,0.09276474688218639,"INVALIDATE_FIRST,B_STARTED,A_STARTED,FREE_ORDER,TWO_LOSSES","WAIT/TRANSPORT,WAIT/HELD",B,"[""0000acd58592a14bf4e79e9a58322ff9505c008d31a4d753c66f5ca50e1db705"",""00d47bb6fc085aa592acb4a43f6c2984668c98a31c10e30b8a4f8303b7a28176"",""02a479db676c904a4fff2bbe652c607579691c5c6c7d257ceb21b587f770da40"",""06453d0d50003c6630511272ecb13deffe10c3312fc7da22a8a988333c2124da"",""06b1326944fc3f53d82dea800fe88feb6f69fd397fe73da6fbb02b32a2c3c749""]"
"[0,0,""0.057471284805010792""]",64,2,2,0.09291188080083501,"B_STARTED,FREE_ORDER,INVALIDATE_FIRST,A_STARTED","WAIT/HELD,WAIT/TRANSPORT",B,"[""02ba3a0a05b264fa84405ef54a20d1d8d75514005c46702ce203e99a77ba1ab3"",""042c84ed2f2373e7f36c9fc4004da8bdb083164f098ee8e82d3a1371eed6caf3"",""0e5cce9eadee75d783a1e8b07d0fab43f1d2f2c3f50eb46093be0086da28e8ae"",""0ff279a33e0ebfe9231b7b46791d66398e26fe9f8d39a10124aff4a0bbc47e21"",""1319a274c79cd98678fff905f1a1195d7c03a775f64b7f05baa8f7a96774636e""]"
"[0,0,""0.057749814774397612""]",84,2,2,0.09295830246239956,"FREE_ORDER,A_STARTED,B_STARTED,INVALIDATE_FIRST","WAIT/TRANSPORT,WAIT/HELD",B,"[""011cc8c36a546d18187684218920e277c93b908fa135eacf165ec78c87558cc2"",""0386bdb939de2f8adacb38e4d4cd6bcf0ba8bcf14a6e5588e17dbe581c5645ba"",""04ab4267093dbfe5f07f167e682cce9356b6ed7373ba730e3a3d40b76034ebc9"",""0a8b9abdc3cc27da601529c655af314ccc55cc487fd98d463755d8fc74d82b67"",""0d6abd2d15718d3efe39d3e2547c82e321f297c8e892da77ef87a9fe58a0286c""]"
"[0,0,""0.058042776686157482""]",58,2,2,0.09300712944769285,"B_STARTED,FREE_ORDER,INVALIDATE_FIRST,A_STARTED","WAIT/HELD,WAIT/TRANSPORT",B,"[""0119c1ecff149e3909cc9220d105c46ab6e7b1cbb1c6681057823b88b63c22be"",""012de6ad54fadf91485f52c3927d3fe326f19a27b9fa9be9716ce16447aa87ed"",""04780e0bf80ca5884b0cb08c6ab0145ca86c4d97bc5eefc63dd912691d678888"",""05432c4c55a8dc8754b7cc82b8ab1f50841817dde6e77643eb3a74c4b12bc849"",""0668f4e7e5074376f4952c28e42c6794b7bd75c4c4e390b7a81fa1f2cd225dbe""]"
"[0,0,""0.060180230944616053""]",97,2,2,0.09336337182410259,"FREE_ORDER,INVALIDATE_FIRST,B_STARTED,A_STARTED","WAIT/TRANSPORT,WAIT/HELD",B,"[""00b16972599b0b115cfcb0351cf856ebdb2b9cf30696efda901641ee39a07feb"",""0105557d55b30bf256cf77ae5b634733cd27f6c682e4f5fa78b9466de2f8f0d4"",""014f86148f2106b32760d84ab272c025fac55c4a97d817b878279bbad050737d"",""033fd17426c65d56e573f8afc2ba41a549c3299002d82c754657154994edeece"",""03c32393876eaa1002e4f108d55ab9553bf695d4399b64188f15ce513bc62332""]"
"[0,0,""0.062380259230343738""]",87,2,2,0.09373004320505718,"FREE_ORDER,A_STARTED,B_STARTED,INVALIDATE_FIRST","WAIT/HELD,WAIT/TRANSPORT",B,"[""03a9dd16564513ca0277f52ec9d04d2463b94afe32005edd70d6382c9b193ae3"",""0614beff5dfb8e7d327a296fe691fe92e6ab9a717b64abbefebbd76b464775a0"",""0b9cdbc8925cc67fd3fb3cce0e6aee977787068c832c9e3b260c66c96ad39ad8"",""0e7247531554ae93da4935dd6fa2a3a6d35f25c8e2688fd398e85b8ba09474df"",""1770902950764317ee7930c3e63a6b0498311bd6fbefb1a637e65010ffa51799""]"
"[0,0,""0.064418116737480879""]",85,2,2,0.09406968612291344,"FREE_ORDER,LATE_LOSS,INVALIDATE_FIRST,B_STARTED,A_STARTED","WAIT/TRANSPORT,WAIT/HELD",B,"[""02ac67ea225a028af74453648771cf8ece3b7aa5119170e409f5280946666a3e"",""05700b6367282e64bc62b096963166818dc3b34807db8d8520e62d217f40cda2"",""05b3d2142287ae0df5b0b34eae5fbe62b77695a8251bd7d2439ef740489fb2f2"",""07b157f8b2ea399ba6ddf121b221334b00ae62a318c4bfcef9cb64f012ae5163"",""09f39ccbd92ec065e74a51ef1639adc20496dc181c48c5fab8bb5d1fcc62c303""]"
"[0,0,""0.064537101855330847""]",90,2,2,0.09408951697588841,"FREE_ORDER,A_STARTED,INVALIDATE_FIRST,B_STARTED","WAIT/TRANSPORT,WAIT/HELD",B,"[""07064ac2ac29fe8f0156ca389e64f49d31d1b2fcaccd87b257c70ed0e3565ed5"",""07d20bcc50077d8ff536b625e15ed2aa0bc71c5d3ab2e4b8c3e29504aa28e213"",""08e1a13cc8a9380e8ae5b5054a1b96b4c37bf62a97bc2694d7a5c2451c05d68d"",""1015e29d5bafd977c038d2d505d0affd50ec4d1307aac9889719c4f95458b468"",""12fb1583c3d0f829d29262f28c9b2aac14b8d403919a0a0bb9b1efb1e8e58246""]"
"[0,0,""0.064717792783172745""]",62,2,2,0.09411963213052876,"B_STARTED,FREE_ORDER,INVALIDATE_FIRST,A_STARTED","WAIT/HELD,WAIT/TRANSPORT",B,"[""00577396cd298274df4476bbf50d9f58d28088c0097cba95a551e6f1c4266e46"",""039e04e596be2e7ea6a3170e2848e020bcc74edb3e0e78b5ade4e4ac7b9f1618"",""0652e20da8bfaf28fb209cd3371920e6c50c89d7e0190df25cb1f912dfbf9245"",""06a30e6917b6d705f31c66a9752606908adea21c23935de1631afd9ffdd64b16"",""18f6f36b683c4c34afc681b761f5392322718966995ce22405d25b4bf3ce769f""]"
"[0,0,""0.0651922214637774""]",18,2,2,0.0941987035772962,"FREE_ORDER,A_STARTED,B_STARTED,INVALIDATE_FIRST","WAIT/TRANSPORT,WAIT/HELD",B,"[""047b373f2b47ebbf499b82c69ae5c77239d9858131866aeef1cf4d2ffadceb68"",""10bcc695bc9726725273558a1edcfb3e2ce9bde0b1329e35bd38abfc4ca83268"",""16ab7e15c060471443ff2291f2cf7ebf1f3e00a488b0d7a7ddefec6155b977e0"",""1f87f002d08b49a8b1d9e7b667766c23ef871e0c9df88d6d980718cc1ca681a0"",""62c4ccb247893566054bd4b3ecc1a46ee100dc92fbbe122598395cbff3047268""]"
"[0,0,""0.066377408101145008""]",61,2,2,0.0943962346835241,"A_STARTED,B_STARTED,FREE_ORDER,INVALIDATE_FIRST","WAIT/TRANSPORT,WAIT/HELD",B,"[""00055752ed9bfdba09f69694110afc572ac176b59a27bb0e43a6da4c63490efb"",""0134102596db57dcfe2faf3636f265ac60da4406770d80b211433601d71316c9"",""01df35a193f2cec4626e393ad2786457749f962fa2e6d70ec560272ecfe953ee"",""0328edca6e8065dbbdc29fed24a9289f3ba35416333b3cbcd85d48da4b2857e6"",""07cd053bf735424019146ccda45f8f77e71b6717dfb792d0c6680fcd5c005808""]"
"[0,0,""0.066534450534430467""]",92,2,2,0.09442240842240501,"A_STARTED,FREE_ORDER,INVALIDATE_FIRST,B_STARTED","WAIT/TRANSPORT,WAIT/HELD",B,"[""00109d4c2a309dbf8e65fad297734bc3d2503b68e07e6602294e5fcc759d7ea5"",""0049cce370973e638a7a1b30610d96662902d7ec9d7e4bec9b8762c475c3ef05"",""00abf8e4e6479b83a330707e194fef8c10358c9a581e10eb905372db4bb10b78"",""017fdbd6484128320201a094ac4defc6e0548721d59df5ef03c9e1792371bafe"",""05c1edd584816af5590a7e2bc6edb6c724c31fd2788204cc358bce808eb2bdc5""]"
"[0,0,""0.067121785652908383""]",65,2,2,0.09452029760881797,"A_STARTED,B_STARTED,INVALIDATE_FIRST,FREE_ORDER","WAIT/TRANSPORT,WAIT/HELD",B,"[""0105aea3955382b0426eedb2e99e8b327e4f27d9b47cf0a52cef721b7820ae24"",""014306689e98f2076203445f4f9e0a1c3c80a79113f2a045c19540f679a40d6a"",""0165f65153a5a9fc49f1e1c1af499812d0e0d18c58fa52a824ded1a0c84da737"",""01b7db7b067ac4d205d9c2e78cad3d0a197a9d3f24645a5a19d16e6d8df91eb0"",""0f12dc1c4b6d97ca769b883c9cf40f8d2f4b0754ec032457c733c4b6014e7ccf""]"
"[0,0,""0.068651885170502192""]",81,2,2,0.09477531419508367,"LATE_LOSS,B_STARTED,FREE_ORDER,INVALIDATE_FIRST,A_STARTED","WAIT/HELD,WAIT/TRANSPORT",B,"[""009285102df0c2b997c2757719b2b821091db8b5c4bdc0c72e89130686ed123f"",""073c893efb00c2fb1c7049df8eea138d711140ebe0e40c7d82b5da87025236d2"",""0d823d4193a0d9dca75ebee3e1457d94826612b681772a4352367642876f6892"",""0f9a7defdbfe3feb414e0102eeabfb2fb328e5d4e48a7e22fadb4df054b244b2"",""169a42d35f8ad3c5d4bb2c5b2f1e0e0760d07714f3a07b4e7ac891377b1c8062""]"
"[0,0,""0.068901468218486972""]",74,2,2,0.09481691136974779,"FREE_ORDER,B_STARTED,A_STARTED,INVALIDATE_FIRST","WAIT/TRANSPORT,WAIT/HELD",B,"[""00b659eaa290600f2c67342dbe05cff245e8361bcb61e9515c24f337c3bf5054"",""0435409e5761837f04bf075e5b69feb5b146684db54219f57a7216f253c85e82"",""0992236c1a9e5a75ede53cbe66f4a07eed4d217a1f969f5ef17c7addb675c88f"",""0aea7b51623081a06983ba4ced84e05394d3fabfd9695fcfafd9c4a2baa1636c"",""0b8815047f95a0cbaa86025681b403548d990a6c934a35d4c8f99519705d5d49""]"
"[0,0,""0.069172272097060838""]",23,2,2,0.09486204534951004,"INVALIDATE_FIRST,FREE_ORDER,A_STARTED,B_STARTED","WAIT/TRANSPORT,WAIT/HELD",B,"[""03bf6e128c4dd6a7b2978ae553d6b34216c2d200cad31836925d05139cca590d"",""0e958bdae23198246347baca21d5d4f2c88dcc3f60a824a5e86d57fa15c85405"",""1c90fa0a989931a7089705c976d8f63c25e6253b673133fd0d60b3d0017411a8"",""1eb0e0fa57780fd2b259bc1b43683ea1a0bb3fc0fd25e76ce02ca77b77583f84"",""268d619ac4c420ce69fa16182ab6c6cb573a7325d315a9b3fa16281ae84c5c95""]"
"[0,0,""0.073888851095747832""]",63,2,2,0.09564814184929127,"FREE_ORDER,B_STARTED,INVALIDATE_FIRST,A_STARTED","WAIT/HELD,WAIT/TRANSPORT",B,"[""07ba755c8c104b01924f8976f1b590603d41d9bd3ad0b9e46203653d082f1306"",""11216da5843eb120f3d36f97a8cc446d1373eda10db3bfdeadc35f9b036f9c42"",""11a5db080089ca84ca6cee38b4dd7af47a5f4f6ea252585b720dfbabea391fd7"",""169999bac3f03fa3c71c6d1af87b60c58ed81a2b7bf201b4cf115bd125edadd1"",""17a7e5cec8baa3ca94c05aabfde35c9386e9c9c2946f70927539642f97ad65dd""]"
"[0,0,""0.077333392952259494""]",94,2,2,0.09622223215870984,"FREE_ORDER,INVALIDATE_FIRST,B_STARTED,A_STARTED","WAIT/TRANSPORT,WAIT/HELD",B,"[""087b2a6a95904d54533a99e8b350bc49eb86bddd48dabc6929c53e47b10f7517"",""090a1f4761e37f140f0c21cfe4f52dddf52fa4ac089c1ea89244322e4cba6e8f"",""0f11970be0d7dbe38a4bac374d134762b7cea2668750e315c47c981b8bb3f181"",""11fcfe4caa07c63d3cb108e7eace8a83cf25ff93191d49305e12dc5d864caa37"",""14755bed91b9f4b964962297f1d0760afc91885c730a9b0ac2ea55fd778c1c49""]"
"[0,0,""0.079383970273369409""]",84,2,2,0.09656399504556146,"FREE_ORDER,INVALIDATE_FIRST,LATE_LOSS,A_STARTED,B_STARTED","WAIT/HELD,WAIT/TRANSPORT",B,"[""00a19da8bcbade16afe0aa505791978d4bdadce67388f1fc13d5df2501dc4f10"",""0136b61a5082ba3d8bb1adcd898ec79f4c060c8f0ccb0fd0f92608b86e137dcc"",""0397b07726bc0afa4f53e4e9fd4fd6b1c965bdaf3219e6710c63d2488f86f3ba"",""04e6e9bb4cf5b3950768b2fb0c5f657210e015b07d7c40a2d19f1cf9944629dd"",""0997cc9a850f21ea725375024988b161665e30ded10f5e9b0c2e99c1bd045cf7""]"
"[0,0,""0.079428184847834538""]",83,2,2,0.09657136414130563,"B_STARTED,FREE_ORDER,A_STARTED,INVALIDATE_FIRST","WAIT/HELD,WAIT/TRANSPORT",B,"[""0322b5e307d4e098633bf1cdc42189d160b7d5986f35eadbaff3f74a2dccd21a"",""0494438cf82ef15e42591a23438acfedd7390d85ea090c516981db7790a3ca6e"",""068b61bb0232dbb3318095f3e903482f189b73c7ca2639bec66ef53dec0d2bc9"",""0d8c09f6aeffad33f35020d9b4ab7a1026cd194b5f9c11df6bf7f97626081fb8"",""1023a687e9a9ad9a6931fddde28b238cd432c81b3ad90be584683211c7a9f7da""]"
"[0,0,""0.080468600046689542""]",69,2,2,0.0967447666744482,"FREE_ORDER,A_STARTED,B_STARTED,INVALIDATE_FIRST","WAIT/TRANSPORT,WAIT/HELD",B,"[""052399fd927e751795884adc719346b6ac5e8242d4e2f1ca1f2671fb5ffb966e"",""093668b7ccdeaf707be127356f29d5dce60327f33bdbd77217792f72a93a3826"",""0964bd57b014016be4a82fa5c017fd1f9be729462a33f45587c771f81c8af488"",""10258a6e3301b0dc0b16cf4456aa13202aa84e1fc1ec8eb2d9a74650c2184f58"",""13753fa1d735e7cd9998255e66dba7932d799110b35e6c0cfea890507c28c7ce""]"
"[0,0,""0.081007119982988596""]",79,2,2,0.09683451999716464,"FREE_ORDER,INVALIDATE_FIRST,B_STARTED,A_STARTED","WAIT/TRANSPORT,WAIT/HELD",B,"[""01b5dd110f14bbdb42af2689b288de881f5d56a47ed2bae2316870695f7c2e40"",""03a46efee93cbfcedcf290d892895a3c93e35961de52fcf828cba5f265b90efb"",""08b29b9ea211dc2053fdfe3536ee2d8337a0391019e322ef0980c4ead7329516"",""0e40a62e6cee89939dc9ef479a873d594252a89dd1c4c0bf2d3422eea29cf6d5"",""1069a7a4737c16a1e294a0a9536a7731f1a5692a14418133db4deece92fd3747""]"
"[0,0,""0.081873904382366303""]",80,2,2,0.09697898406372762,"FREE_ORDER,INVALIDATE_FIRST,A_STARTED,B_STARTED","WAIT/HELD,WAIT/TRANSPORT",B,"[""0094d6a9b890b482387d5751ce99eef455ddcf58bf0f9fb83bbbf8cecc2a0009"",""12b6e9f364360ac77f2baf80f935c59ac14c849109c113c488dc5bb2351c8b4a"",""13c1f0e3f3dabb45035ecdd82bbb0494f4584fe73f094b4ed704c6bdcd1a29c9"",""18e45be8d45f80b85889152842f43bfd9fb148aa9353a6ebee92a7e1e2631cf2"",""1d0337b18e4e8ed6d3e92059dc3b611b08f8ad90ccceba156ebc75de53255bb2""]"
"[0,0,""0.086624722161596446""]",88,2,2,0.09777078702693265,"FREE_ORDER,A_STARTED,INVALIDATE_FIRST,B_STARTED","WAIT/HELD,WAIT/TRANSPORT",B,"[""01041cff194572bd0f34d001b630a6d546a29c53462439890782e3beeaa72fd8"",""01c65abe4e4423af1fcea30d63ee21eb8546d5c386c39eb8c501f608535b837e"",""07b4e0ef1f639c9515249974744596bbf85ac51848bf54b061dabfab1c16e977"",""0e8368b30a3a1d265776cad6c5ac1cf3676106befe59feee2ec61ab54fc02648"",""21f82bfed674e20019851c17f70731b1497b3c688f1f1d21c4f50459e2d258a7""]"
"[0,0,""0.086922961951703237""]",115,2,2,0.09782049365861711,"FREE_ORDER,INVALIDATE_FIRST,A_STARTED,B_STARTED","WAIT/HELD,WAIT/TRANSPORT",B,"[""0216185a35d5914d1b9341a02bb54f69d81ed3c4fe2c25f193f048679c04bc3b"",""03634146f77f9b59236b72e4447c7b7b0c63707af0b7a7b5d1949a25d2d2ecaf"",""0566cf47b397ee7c26c5056b84ccba00b4c1120502774a1e690722b31b37f5cc"",""07e6cbb5b6e51fb75223b5c16dda91b0062135707a72874fdc3fdcaa092bec14"",""0c9215411768ab5b73be08d38063c012fcae67d56bb9ae75e6b4163a5f443601""]"
"[0,0,""0.088961651241722672""]",70,2,2,0.0981602752069537,"FREE_ORDER,B_STARTED,A_STARTED,INVALIDATE_FIRST","WAIT/TRANSPORT,WAIT/HELD",B,"[""0801c49b158274fa961d368e884149d8509a7e22bdfcc6091a4b3eb21b7b5780"",""084acab524b2492e55647aac0dfe20b1806044a9474a1312bfeaf91fd6bfe9ed"",""0d6e50231b1c57bacdf4cd853907ae0a8bf17e229f3b3a5c059e18212c58ab76"",""0ddc9dec611a6b5f7a495a34cae06a8aeba1f68ac6e46b42a684d2eec646c9d5"",""0e00c19fe2865d246ecb08adeca63c3f05dea6c0267f1c24efc2bf7e2567ca00""]"
"[0,0,""0.091535846894002848""]",115,2,2,0.0985893078156671,"A_STARTED,FREE_ORDER,B_STARTED,INVALIDATE_FIRST","WAIT/TRANSPORT,WAIT/HELD",B,"[""0072fc17322beeabc45f8e690195487749e0c03bf02652c56b741563102d9bc9"",""00cad28e4ac558fdf9c294aab0e455ed55f8511855532557fb070e054bf567e7"",""0107e4e158542e17429fa629a5a21722c76ac9680743f0f0bd699518413640f5"",""0445fee7a44495c08f090c3d7b7530a6448ae3c74db1693175aff6a06f2873e1"",""05204f3d7fb4c58617ef21bbc184c017242b2fcdc338e0a3d385a4ad013becdf""]"
"[0,0,""0.092229696129414396""]",22,2,2,0.09870494935490237,"INVALIDATE_FIRST,B_STARTED,A_STARTED,FREE_ORDER","WAIT/TRANSPORT,WAIT/HELD",B,"[""05d8a4ff148caa9aa87152bd8f5e393c73807af996ead06d82429b676e1e0108"",""116ab42009299372e98be42924f3e8997d4959879337cd7f7ebc03b14f0cc5b9"",""1312e2b203ff636c4661d209d3e7ba0238a6f8950fd6678914719e81a4f0c2a9"",""1e8c6f9f7c0a161f1526ef154e1a38e90abcdfe3144b64c9cbb7a8520b88e1e1"",""2cae2844f1ea0edf29f1183b5e4ff3d94307193cdbbad2eac23ee156b3575e0b""]"
"[0,0,""0.092229696129414451""]",52,2,2,0.09870494935490237,"INVALIDATE_FIRST,A_STARTED,FREE_ORDER,TWO_LOSSES,B_STARTED","WAIT/TRANSPORT,WAIT/HELD",B,"[""01b6108eb4d7d18e39dde0741b6513ba6c8153d3b825030a00f3348581b5c57a"",""1490ca0d8a19aceb867c676e8bb2ef87ce03a985d372b93916c6363ca4337a4d"",""1914a43e5c20d9e66bbeacb8c47e6135c18303adf7ac469ecd04e157be09b9a1"",""1dd41f1a9bf27215329b11157b06b0291c0fb731303e10570a061c5c5a83e966"",""20165e59f618d212a721a3194249e26a82e66d1cac49e08cf920a5f166feaa4e""]"
"[0,0,""0.092361063869684845""]",84,2,2,0.09872684397828069,"FREE_ORDER,B_STARTED,A_STARTED,INVALIDATE_FIRST","WAIT/HELD,WAIT/TRANSPORT",B,"[""05696bef95d6b99ea737870caa20425e905ba742f630671becbf8baa0ebd38a7"",""057163d48ea15bd6c048ece84dabbfb0e17ee36a10920278189b95d503ec5232"",""0d92f7bd29449ecb4b1217fcdb030cae77fb0855f946f7fce9e2dbe5ecc0648c"",""13cba2ea214021db653e0131bee0e676fe2f4ec2df04e02c13c342b3aeeeb9d7"",""140f67af952057f11ab0c0e6772a905c306f90608c7b52dc70440812593f5022""]"
"[0,0,""0.09662717510622143""]",79,2,2,0.09943786251770348,"FREE_ORDER,A_STARTED,INVALIDATE_FIRST,B_STARTED,LATE_LOSS","WAIT/HELD,WAIT/TRANSPORT",B,"[""05463fa7d035fc58aee5f7b054c58af0a1d441632876b7788a5c99f1ff3c8d3d"",""05744cbf93bb61ad24b09777dc9fd49a8a992fb21b10adde04bf261b9d958cda"",""073ae41b0e877241871ac1d2462d6a10e42dc1918f0795f8d81d4913d3d6cf02"",""0ac2f045f835313b39907f0e1da1e912d29461b4a90bee9a62a4be746310d142"",""0c27f05e5f86a9c61427970e0fa7bb91cdd038d88d9d5315cac4487a8be1ab32""]"
"[0,0,""0.10584529369782586""]",45,2,2,0.10097421561630426,"FREE_ORDER,B_STARTED,A_STARTED,INVALIDATE_FIRST","WAIT/HELD,WAIT/TRANSPORT",B,"[""0009aea71b3a26f3dfe2a9aad97931f5067b848cbe7353859e093b2b50e86090"",""029cae7de8abac39850952e453b79780fc64c240612ee1964c9e9c8ab2e435fa"",""0ace8acf2f16065dd73226b265607ababb8d93e8fa5a64274ebdd93fcd81b455"",""136aa442f1335c6a7eac572d8ef9b15d85fdf2587bafb9ff86a22125d9f5b0b1"",""153202c50b750cf26c51dfc68617ef46c34b4f1cbcc3f89f03f657fc04e84b87""]"
"[0,0,""0.10916520584315503""]",55,2,2,0.10152753430719241,"FREE_ORDER,A_STARTED,INVALIDATE_FIRST,B_STARTED","WAIT/HELD,WAIT/TRANSPORT",B,"[""01f4dc1499d7bbed184f2f05c0a1c20929545af5def338283ec9748fe3c683d4"",""06873f0c8394fc6b9c2257a4b6bb91a4bb60b967cb54f144b38a2e80d9f9e2a9"",""0e8a6cb53cc5239c5813e880f776a295f3af37c7538b63d93aae079e661f069a"",""1158d5b969d9cd3944c5cc9eb62ae61b1219c5cbc08e3d3fb0ab115e81a4edcc"",""2062c2751484089a96dd25d9a331d58f6c7fcd6a34be4307eafc10048951c540""]"
"[0,0,""0.11083327664362175""]",54,2,2,0.10180554610727022,"A_STARTED,B_STARTED,FREE_ORDER,INVALIDATE_FIRST","WAIT/TRANSPORT,WAIT/HELD",B,"[""1338bb77276592a58a4b7caed98d3c079ba3fcbcfbdf5df38b97862fcb41f0ec"",""136303a107a01787df2c9ed05a431ce4b9e77eb04c91181bbe3972ad8edeee4d"",""1395e88d337962cdc5bc0b32b316eaf4e06c42a917df11f001129f86acb89704"",""14675a9e810a3917eb61d9cf0a4c8ad0c451ec4b53a7c20d86c330bc7d0784b0"",""1dd2e378551e6b11ce8d7c4879ce93959b4c67571a1fb2eb758baca45bca14e8""]"
