method,policy_seed,episode_id,family,profile,condition,success,steps,first_valid_object,final_valid_A,final_valid_B,first_loss_step,first_recovery_start_step,first_regrasp_step,invalid_action_count,object_switch_count,longest_identical_action_run,last_16_invalid_fraction,first_irreversible_error_step,primary_failure_class,secondary_failure_labels
COUNT_PBRS,227,P2B_test_1203031_BASE64_A_VALID_B_LOSS_0,1203031,BASE64,A_VALID_B_LOSS,False,64,A,True,False,,,,64,0,64,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_PBRS,227,P2B_test_1203031_BASE64_B_VALID_A_LOSS_0,1203031,BASE64,B_VALID_A_LOSS,False,64,B,False,True,,,,29,0,34,0.0,,NO_ACQUIRE_PROGRESS,"[""ONE_OBJECT_ONLY_TIMEOUT"",""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_PBRS,227,P2B_test_1203031_BASE64_INVALIDATE_FIRST_0,1203031,BASE64,INVALIDATE_FIRST,False,64,,False,False,,,,56,0,28,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_PBRS,227,P2B_test_1203031_BASE64_LATE_LOSS_0,1203031,BASE64,LATE_LOSS,False,64,,False,False,,,,56,0,28,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_PBRS,227,P2B_test_1203031_BASE64_TWO_LOSSES_0,1203031,BASE64,TWO_LOSSES,False,64,,False,False,,,,56,0,28,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_PBRS,227,P2B_test_1203031_LONG_CHAIN128_FREE_ORDER_0,1203031,LONG_CHAIN128,FREE_ORDER,False,128,,False,False,,,,113,0,55,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_PBRS,227,P2B_test_1203031_LONG_CHAIN128_A_STARTED_0,1203031,LONG_CHAIN128,A_STARTED,False,128,,False,False,,,,128,0,77,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_PBRS,227,P2B_test_1203031_LONG_CHAIN128_B_STARTED_0,1203031,LONG_CHAIN128,B_STARTED,False,128,,False,False,,,,126,0,89,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_PBRS,227,P2B_test_1203031_LONG_CHAIN128_A_VALID_B_LOSS_0,1203031,LONG_CHAIN128,A_VALID_B_LOSS,False,128,A,True,False,,,,128,0,128,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_PBRS,227,P2B_test_1203031_LONG_CHAIN128_B_VALID_A_LOSS_0,1203031,LONG_CHAIN128,B_VALID_A_LOSS,False,128,B,False,True,,,,59,0,68,0.0,,NO_ACQUIRE_PROGRESS,"[""ONE_OBJECT_ONLY_TIMEOUT"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_PBRS,227,P2B_test_1203031_LONG_CHAIN128_INVALIDATE_FIRST_0,1203031,LONG_CHAIN128,INVALIDATE_FIRST,False,128,,False,False,,,,113,0,55,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_PBRS,227,P2B_test_1203031_LONG_CHAIN128_LATE_LOSS_0,1203031,LONG_CHAIN128,LATE_LOSS,False,128,,False,False,,,,113,0,55,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_PBRS,227,P2B_test_1203031_LONG_CHAIN128_TWO_LOSSES_0,1203031,LONG_CHAIN128,TWO_LOSSES,False,128,,False,False,,,,113,0,55,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203000_BASE64_FREE_ORDER_0,1203000,BASE64,FREE_ORDER,False,64,,False,False,,,,62,0,40,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203000_BASE64_A_STARTED_0,1203000,BASE64,A_STARTED,False,64,,False,False,,,,64,0,54,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203000_BASE64_B_STARTED_0,1203000,BASE64,B_STARTED,False,64,,False,False,,,,63,0,23,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203000_BASE64_A_VALID_B_LOSS_0,1203000,BASE64,A_VALID_B_LOSS,False,64,A,True,False,,,,64,0,64,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203000_BASE64_B_VALID_A_LOSS_0,1203000,BASE64,B_VALID_A_LOSS,False,64,B,False,True,,,,64,0,45,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203000_BASE64_INVALIDATE_FIRST_0,1203000,BASE64,INVALIDATE_FIRST,False,64,,False,False,,,,62,0,40,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203000_BASE64_LATE_LOSS_0,1203000,BASE64,LATE_LOSS,False,64,,False,False,,,,62,0,40,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203000_BASE64_TWO_LOSSES_0,1203000,BASE64,TWO_LOSSES,False,64,,False,False,,,,62,0,40,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203000_LONG_CHAIN128_FREE_ORDER_0,1203000,LONG_CHAIN128,FREE_ORDER,False,128,,False,False,,,,126,0,80,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203000_LONG_CHAIN128_A_STARTED_0,1203000,LONG_CHAIN128,A_STARTED,False,128,,False,False,,,,128,0,109,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203000_LONG_CHAIN128_B_STARTED_0,1203000,LONG_CHAIN128,B_STARTED,False,128,,False,False,,,,127,0,47,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203000_LONG_CHAIN128_A_VALID_B_LOSS_0,1203000,LONG_CHAIN128,A_VALID_B_LOSS,False,128,A,True,False,,,,128,0,128,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203000_LONG_CHAIN128_B_VALID_A_LOSS_0,1203000,LONG_CHAIN128,B_VALID_A_LOSS,False,128,B,False,True,,,,128,0,89,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203000_LONG_CHAIN128_INVALIDATE_FIRST_0,1203000,LONG_CHAIN128,INVALIDATE_FIRST,False,128,,False,False,,,,126,0,80,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203000_LONG_CHAIN128_LATE_LOSS_0,1203000,LONG_CHAIN128,LATE_LOSS,False,128,,False,False,,,,126,0,80,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203000_LONG_CHAIN128_TWO_LOSSES_0,1203000,LONG_CHAIN128,TWO_LOSSES,False,128,,False,False,,,,126,0,80,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203001_BASE64_FREE_ORDER_0,1203001,BASE64,FREE_ORDER,False,64,,False,False,,,,62,0,45,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203001_BASE64_A_STARTED_0,1203001,BASE64,A_STARTED,False,64,,False,False,,,,64,0,57,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203001_BASE64_B_STARTED_0,1203001,BASE64,B_STARTED,False,64,,False,False,,,,63,0,25,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203001_BASE64_A_VALID_B_LOSS_0,1203001,BASE64,A_VALID_B_LOSS,False,64,A,True,False,,,,64,0,64,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203001_BASE64_B_VALID_A_LOSS_0,1203001,BASE64,B_VALID_A_LOSS,False,64,B,False,True,,,,64,0,41,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203001_BASE64_INVALIDATE_FIRST_0,1203001,BASE64,INVALIDATE_FIRST,False,64,,False,False,,,,62,0,45,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203001_BASE64_LATE_LOSS_0,1203001,BASE64,LATE_LOSS,False,64,,False,False,,,,62,0,45,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203001_BASE64_TWO_LOSSES_0,1203001,BASE64,TWO_LOSSES,False,64,,False,False,,,,62,0,45,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203001_LONG_CHAIN128_FREE_ORDER_0,1203001,LONG_CHAIN128,FREE_ORDER,False,128,,False,False,,,,126,0,89,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203001_LONG_CHAIN128_A_STARTED_0,1203001,LONG_CHAIN128,A_STARTED,False,128,,False,False,,,,128,0,114,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203001_LONG_CHAIN128_B_STARTED_0,1203001,LONG_CHAIN128,B_STARTED,False,128,,False,False,,,,127,0,49,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203001_LONG_CHAIN128_A_VALID_B_LOSS_0,1203001,LONG_CHAIN128,A_VALID_B_LOSS,False,128,A,True,False,,,,128,0,128,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203001_LONG_CHAIN128_B_VALID_A_LOSS_0,1203001,LONG_CHAIN128,B_VALID_A_LOSS,False,128,B,False,True,,,,128,0,82,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203001_LONG_CHAIN128_INVALIDATE_FIRST_0,1203001,LONG_CHAIN128,INVALIDATE_FIRST,False,128,,False,False,,,,126,0,89,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203001_LONG_CHAIN128_LATE_LOSS_0,1203001,LONG_CHAIN128,LATE_LOSS,False,128,,False,False,,,,126,0,89,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203001_LONG_CHAIN128_TWO_LOSSES_0,1203001,LONG_CHAIN128,TWO_LOSSES,False,128,,False,False,,,,126,0,89,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203002_BASE64_FREE_ORDER_0,1203002,BASE64,FREE_ORDER,False,64,,False,False,,,,61,0,40,0.9375,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203002_BASE64_A_STARTED_0,1203002,BASE64,A_STARTED,False,64,,False,False,,,,64,0,57,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203002_BASE64_B_STARTED_0,1203002,BASE64,B_STARTED,False,64,,False,False,,,,62,0,52,0.9375,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203002_BASE64_A_VALID_B_LOSS_0,1203002,BASE64,A_VALID_B_LOSS,False,64,A,True,False,,,,64,0,64,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203002_BASE64_B_VALID_A_LOSS_0,1203002,BASE64,B_VALID_A_LOSS,False,64,B,False,True,,,,63,0,31,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203002_BASE64_INVALIDATE_FIRST_0,1203002,BASE64,INVALIDATE_FIRST,False,64,,False,False,,,,61,0,40,0.9375,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203002_BASE64_LATE_LOSS_0,1203002,BASE64,LATE_LOSS,False,64,,False,False,,,,61,0,40,0.9375,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203002_BASE64_TWO_LOSSES_0,1203002,BASE64,TWO_LOSSES,False,64,,False,False,,,,61,0,40,0.9375,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203002_LONG_CHAIN128_FREE_ORDER_0,1203002,LONG_CHAIN128,FREE_ORDER,False,128,,False,False,,,,124,0,76,0.875,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203002_LONG_CHAIN128_A_STARTED_0,1203002,LONG_CHAIN128,A_STARTED,False,128,,False,False,,,,128,0,113,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203002_LONG_CHAIN128_B_STARTED_0,1203002,LONG_CHAIN128,B_STARTED,False,128,,False,False,,,,125,0,99,0.875,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203002_LONG_CHAIN128_A_VALID_B_LOSS_0,1203002,LONG_CHAIN128,A_VALID_B_LOSS,False,128,A,True,False,,,,128,0,128,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203002_LONG_CHAIN128_B_VALID_A_LOSS_0,1203002,LONG_CHAIN128,B_VALID_A_LOSS,False,128,B,False,True,,,,127,0,62,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203002_LONG_CHAIN128_INVALIDATE_FIRST_0,1203002,LONG_CHAIN128,INVALIDATE_FIRST,False,128,,False,False,,,,124,0,76,0.875,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203002_LONG_CHAIN128_LATE_LOSS_0,1203002,LONG_CHAIN128,LATE_LOSS,False,128,,False,False,,,,124,0,76,0.875,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203002_LONG_CHAIN128_TWO_LOSSES_0,1203002,LONG_CHAIN128,TWO_LOSSES,False,128,,False,False,,,,124,0,76,0.875,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203003_BASE64_FREE_ORDER_0,1203003,BASE64,FREE_ORDER,False,64,,False,False,,,,62,0,37,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203003_BASE64_A_STARTED_0,1203003,BASE64,A_STARTED,False,64,,False,False,,,,64,0,52,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203003_BASE64_B_STARTED_0,1203003,BASE64,B_STARTED,False,64,,False,False,,,,63,0,26,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203003_BASE64_A_VALID_B_LOSS_0,1203003,BASE64,A_VALID_B_LOSS,False,64,A,True,False,,,,64,0,64,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203003_BASE64_B_VALID_A_LOSS_0,1203003,BASE64,B_VALID_A_LOSS,False,64,B,False,True,,,,63,0,47,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203003_BASE64_INVALIDATE_FIRST_0,1203003,BASE64,INVALIDATE_FIRST,False,64,,False,False,,,,62,0,37,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203003_BASE64_LATE_LOSS_0,1203003,BASE64,LATE_LOSS,False,64,,False,False,,,,62,0,37,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203003_BASE64_TWO_LOSSES_0,1203003,BASE64,TWO_LOSSES,False,64,,False,False,,,,62,0,37,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203003_LONG_CHAIN128_FREE_ORDER_0,1203003,LONG_CHAIN128,FREE_ORDER,False,128,,False,False,,,,126,0,74,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203003_LONG_CHAIN128_A_STARTED_0,1203003,LONG_CHAIN128,A_STARTED,False,128,,False,False,,,,128,0,104,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203003_LONG_CHAIN128_B_STARTED_0,1203003,LONG_CHAIN128,B_STARTED,False,128,,False,False,,,,127,0,53,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203003_LONG_CHAIN128_A_VALID_B_LOSS_0,1203003,LONG_CHAIN128,A_VALID_B_LOSS,False,128,A,True,False,,,,128,0,128,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203003_LONG_CHAIN128_B_VALID_A_LOSS_0,1203003,LONG_CHAIN128,B_VALID_A_LOSS,False,128,B,False,True,,,,127,0,94,1.0,,ONE_OBJECT_ONLY_TIMEOUT,"[""TRANSPORT_STALL"",""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203003_LONG_CHAIN128_INVALIDATE_FIRST_0,1203003,LONG_CHAIN128,INVALIDATE_FIRST,False,128,,False,False,,,,126,0,74,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203003_LONG_CHAIN128_LATE_LOSS_0,1203003,LONG_CHAIN128,LATE_LOSS,False,128,,False,False,,,,126,0,74,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203003_LONG_CHAIN128_TWO_LOSSES_0,1203003,LONG_CHAIN128,TWO_LOSSES,False,128,,False,False,,,,126,0,74,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203004_BASE64_FREE_ORDER_0,1203004,BASE64,FREE_ORDER,False,64,,False,False,,,,62,0,36,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""PREMATURE_PLACE_OR_RELEASE"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
COUNT_EVENTS_PBRS,227,P2B_test_1203004_BASE64_A_STARTED_0,1203004,BASE64,A_STARTED,False,64,,False,False,,,,64,0,61,1.0,,TRANSPORT_STALL,"[""INVALID_ACTION_LOOP"",""DETERMINISTIC_ACTION_CYCLE_OTHER""]"
