repeat,direction,source_pool_size,target_pool_size,method,selected_count,precision_against_independent_bottom20,recall_against_independent_bottom20,jaccard_against_independent_bottom20,mean_independent_rank_percentile,negative_score_rate_in_independent_pool
25,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,19.0,0.8421052631578947,0.42105263157894735,0.3902439024390244,0.10608552631578948,1.0
25,B_to_A,50,50,stable_core_p_ge_0.90,12.0,0.9166666666666666,0.2894736842105263,0.28205128205128205,0.07942708333333333,1.0
25,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,12.0,0.9166666666666666,0.2894736842105263,0.28205128205128205,0.07161458333333333,1.0
25,B_to_A,50,50,stable_core_p_ge_0.95,9.0,0.8888888888888888,0.21052631578947367,0.20512820512820512,0.08796296296296297,1.0
25,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,9.0,0.8888888888888888,0.21052631578947367,0.20512820512820512,0.07754629629629631,1.0
26,A_to_B,50,50,fixed_bottom20,38.0,0.5789473684210527,0.5789473684210527,0.4074074074074074,0.19257127192982457,0.9736842105263158
26,A_to_B,50,50,fixed_bottom10,19.0,0.7894736842105263,0.39473684210526316,0.35714285714285715,0.11677631578947369,1.0
26,A_to_B,50,50,stable_core_p_ge_0.80,22.0,0.7272727272727273,0.42105263157894735,0.36363636363636365,0.12760416666666663,1.0
26,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,22.0,0.7272727272727273,0.42105263157894735,0.36363636363636365,0.13541666666666663,1.0
26,A_to_B,50,50,stable_core_p_ge_0.90,15.0,0.8,0.3157894736842105,0.2926829268292683,0.11631944444444445,1.0
26,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,15.0,0.8666666666666667,0.34210526315789475,0.325,0.08784722222222223,1.0
26,A_to_B,50,50,stable_core_p_ge_0.95,12.0,0.9166666666666666,0.2894736842105263,0.28205128205128205,0.08116319444444443,1.0
26,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,12.0,0.9166666666666666,0.2894736842105263,0.28205128205128205,0.07508680555555554,1.0
26,B_to_A,50,50,fixed_bottom20,38.0,0.5789473684210527,0.5789473684210527,0.4074074074074074,0.18983004385964913,0.9736842105263158
26,B_to_A,50,50,fixed_bottom10,19.0,0.7368421052631579,0.3684210526315789,0.32558139534883723,0.11156798245614034,1.0
26,B_to_A,50,50,stable_core_p_ge_0.80,16.0,0.75,0.3157894736842105,0.2857142857142857,0.11458333333333333,1.0
26,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,16.0,0.75,0.3157894736842105,0.2857142857142857,0.11132812499999999,1.0
26,B_to_A,50,50,stable_core_p_ge_0.90,8.0,0.75,0.15789473684210525,0.15,0.10221354166666666,1.0
26,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,8.0,0.75,0.15789473684210525,0.15,0.09244791666666666,1.0
26,B_to_A,50,50,stable_core_p_ge_0.95,5.0,0.6,0.07894736842105263,0.075,0.128125,1.0
26,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,5.0,0.6,0.07894736842105263,0.075,0.128125,1.0
27,A_to_B,50,50,fixed_bottom20,38.0,0.5526315789473685,0.5526315789473685,0.38181818181818183,0.22916666666666669,0.868421052631579
27,A_to_B,50,50,fixed_bottom10,19.0,0.6842105263157895,0.34210526315789475,0.29545454545454547,0.17406798245614033,0.8947368421052632
27,A_to_B,50,50,stable_core_p_ge_0.80,14.0,0.7857142857142857,0.2894736842105263,0.2682926829268293,0.1573660714285714,0.9285714285714286
27,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,14.0,0.7857142857142857,0.2894736842105263,0.2682926829268293,0.1781994047619048,0.8571428571428571
27,A_to_B,50,50,stable_core_p_ge_0.90,12.0,0.8333333333333334,0.2631578947368421,0.25,0.11675347222222222,1.0
27,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,12.0,0.8333333333333334,0.2631578947368421,0.25,0.15711805555555555,0.9166666666666666
27,A_to_B,50,50,stable_core_p_ge_0.95,10.0,0.9,0.23684210526315788,0.23076923076923078,0.11145833333333333,1.0
27,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,10.0,0.9,0.23684210526315788,0.23076923076923078,0.10104166666666667,1.0
27,B_to_A,50,50,fixed_bottom20,38.0,0.5526315789473685,0.5526315789473685,0.38181818181818183,0.2711074561403509,0.8157894736842105
27,B_to_A,50,50,fixed_bottom10,19.0,0.7368421052631579,0.3684210526315789,0.32558139534883723,0.1990131578947369,0.8421052631578947
27,B_to_A,50,50,stable_core_p_ge_0.80,20.0,0.8,0.42105263157894735,0.38095238095238093,0.15572916666666667,0.9
27,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,20.0,0.75,0.39473684210526316,0.3488372093023256,0.18958333333333338,0.85
27,B_to_A,50,50,stable_core_p_ge_0.90,14.0,0.7857142857142857,0.2894736842105263,0.2682926829268293,0.1409970238095238,0.9285714285714286
27,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,14.0,0.7857142857142857,0.2894736842105263,0.2682926829268293,0.13839285714285715,0.9285714285714286
27,B_to_A,50,50,stable_core_p_ge_0.95,10.0,0.8,0.21052631578947367,0.2,0.1234375,1.0
27,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,10.0,0.7,0.18421052631578946,0.17073170731707318,0.16927083333333334,0.9
28,A_to_B,50,50,fixed_bottom20,38.0,0.5789473684210527,0.5789473684210527,0.4074074074074074,0.22108004385964916,0.868421052631579
28,A_to_B,50,50,fixed_bottom10,19.0,0.7894736842105263,0.39473684210526316,0.35714285714285715,0.17406798245614033,0.8947368421052632
28,A_to_B,50,50,stable_core_p_ge_0.80,15.0,0.8,0.3157894736842105,0.2926829268292683,0.17569444444444443,0.8666666666666667
28,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,15.0,0.8,0.3157894736842105,0.2926829268292683,0.16875,0.8666666666666667
28,A_to_B,50,50,stable_core_p_ge_0.90,11.0,0.9090909090909091,0.2631578947368421,0.2564102564102564,0.07907196969696971,1.0
28,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,11.0,0.8181818181818182,0.23684210526315788,0.225,0.15340909090909088,0.9090909090909091
28,A_to_B,50,50,stable_core_p_ge_0.95,11.0,0.9090909090909091,0.2631578947368421,0.2564102564102564,0.07907196969696971,1.0
28,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,11.0,0.8181818181818182,0.23684210526315788,0.225,0.15340909090909088,0.9090909090909091
28,B_to_A,50,50,fixed_bottom20,38.0,0.5789473684210527,0.5789473684210527,0.4074074074074074,0.2216282894736842,0.8947368421052632
28,B_to_A,50,50,fixed_bottom10,19.0,0.7894736842105263,0.39473684210526316,0.35714285714285715,0.12143640350877193,0.9473684210526315
28,B_to_A,50,50,stable_core_p_ge_0.80,22.0,0.6818181818181818,0.39473684210526316,0.3333333333333333,0.14820075757575757,0.9545454545454546
28,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,22.0,0.7272727272727273,0.42105263157894735,0.36363636363636365,0.15269886363636365,0.9090909090909091
28,B_to_A,50,50,stable_core_p_ge_0.90,15.0,0.7333333333333333,0.2894736842105263,0.2619047619047619,0.12361111111111112,1.0
28,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,15.0,0.8,0.3157894736842105,0.2926829268292683,0.10069444444444443,1.0
28,B_to_A,50,50,stable_core_p_ge_0.95,10.0,0.7,0.18421052631578946,0.17073170731707318,0.1265625,1.0
28,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,10.0,0.8,0.21052631578947367,0.2,0.10260416666666665,1.0
29,A_to_B,50,50,fixed_bottom20,38.0,0.6052631578947368,0.6052631578947368,0.4339622641509434,0.18640350877192988,0.9736842105263158
29,A_to_B,50,50,fixed_bottom10,19.0,0.8421052631578947,0.42105263157894735,0.3902439024390244,0.121984649122807,0.9473684210526315
29,A_to_B,50,50,stable_core_p_ge_0.80,21.0,0.8571428571428571,0.47368421052631576,0.43902439024390244,0.10887896825396824,1.0
29,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,21.0,0.8571428571428571,0.47368421052631576,0.43902439024390244,0.12301587301587302,0.9523809523809523
29,A_to_B,50,50,stable_core_p_ge_0.90,10.0,1.0,0.2631578947368421,0.2631578947368421,0.07031249999999999,1.0
29,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,10.0,1.0,0.2631578947368421,0.2631578947368421,0.06666666666666667,1.0
29,A_to_B,50,50,stable_core_p_ge_0.95,8.0,1.0,0.21052631578947367,0.21052631578947367,0.07486979166666666,1.0
29,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,8.0,1.0,0.21052631578947367,0.21052631578947367,0.078125,1.0
29,B_to_A,50,50,fixed_bottom20,38.0,0.6052631578947368,0.6052631578947368,0.4339622641509434,0.22135416666666669,0.8421052631578947
29,B_to_A,50,50,fixed_bottom10,19.0,0.8421052631578947,0.42105263157894735,0.3902439024390244,0.16063596491228072,0.8421052631578947
29,B_to_A,50,50,stable_core_p_ge_0.80,19.0,0.8421052631578947,0.42105263157894735,0.3902439024390244,0.14555921052631576,0.8947368421052632
29,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,19.0,0.8421052631578947,0.42105263157894735,0.3902439024390244,0.16063596491228072,0.8421052631578947
29,B_to_A,50,50,stable_core_p_ge_0.90,13.0,0.9230769230769231,0.3157894736842105,0.3076923076923077,0.1217948717948718,0.9230769230769231
29,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,13.0,0.9230769230769231,0.3157894736842105,0.3076923076923077,0.11458333333333334,0.9230769230769231
29,B_to_A,50,50,stable_core_p_ge_0.95,12.0,0.9166666666666666,0.2894736842105263,0.28205128205128205,0.1232638888888889,0.9166666666666666
29,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,12.0,0.9166666666666666,0.2894736842105263,0.28205128205128205,0.12065972222222222,0.9166666666666666
30,A_to_B,50,50,fixed_bottom20,38.0,0.6052631578947368,0.6052631578947368,0.4339622641509434,0.2032620614035088,0.868421052631579
30,A_to_B,50,50,fixed_bottom10,19.0,0.8421052631578947,0.42105263157894735,0.3902439024390244,0.11924342105263158,0.9473684210526315
30,A_to_B,50,50,stable_core_p_ge_0.80,22.0,0.7727272727272727,0.4473684210526316,0.3953488372093023,0.15033143939393942,0.9090909090909091
30,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,22.0,0.8636363636363636,0.5,0.4634146341463415,0.12050189393939395,0.9545454545454546
30,A_to_B,50,50,stable_core_p_ge_0.90,13.0,0.8461538461538461,0.2894736842105263,0.275,0.09254807692307694,1.0
30,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,13.0,0.9230769230769231,0.3157894736842105,0.3076923076923077,0.10817307692307694,0.9230769230769231
30,A_to_B,50,50,stable_core_p_ge_0.95,10.0,1.0,0.2631578947368421,0.2631578947368421,0.05833333333333333,1.0
30,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,10.0,1.0,0.2631578947368421,0.2631578947368421,0.05416666666666666,1.0
30,B_to_A,50,50,fixed_bottom20,38.0,0.6052631578947368,0.6052631578947368,0.4339622641509434,0.22861842105263158,0.8947368421052632
30,B_to_A,50,50,fixed_bottom10,19.0,0.8947368421052632,0.4473684210526316,0.425,0.10334429824561404,1.0
30,B_to_A,50,50,stable_core_p_ge_0.80,14.0,0.9285714285714286,0.34210526315789475,0.3333333333333333,0.09895833333333334,1.0
30,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,14.0,0.9285714285714286,0.34210526315789475,0.3333333333333333,0.08333333333333334,1.0
30,B_to_A,50,50,stable_core_p_ge_0.90,11.0,0.9090909090909091,0.2631578947368421,0.2564102564102564,0.1131628787878788,1.0
30,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,11.0,0.9090909090909091,0.2631578947368421,0.2564102564102564,0.09611742424242425,1.0
30,B_to_A,50,50,stable_core_p_ge_0.95,6.0,1.0,0.15789473684210525,0.15789473684210525,0.08333333333333333,1.0
30,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,6.0,1.0,0.15789473684210525,0.15789473684210525,0.06944444444444445,1.0
31,A_to_B,50,50,fixed_bottom20,38.0,0.631578947368421,0.631578947368421,0.46153846153846156,0.22135416666666669,0.868421052631579
31,A_to_B,50,50,fixed_bottom10,19.0,0.8421052631578947,0.42105263157894735,0.3902439024390244,0.12061403508771931,1.0
31,A_to_B,50,50,stable_core_p_ge_0.80,25.0,0.68,0.4473684210526316,0.3695652173913043,0.1695833333333333,0.96
31,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,25.0,0.72,0.47368421052631576,0.4,0.15541666666666668,0.96
31,A_to_B,50,50,stable_core_p_ge_0.90,19.0,0.8421052631578947,0.42105263157894735,0.3902439024390244,0.11540570175438597,1.0
31,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,19.0,0.8421052631578947,0.42105263157894735,0.3902439024390244,0.12061403508771931,1.0
31,A_to_B,50,50,stable_core_p_ge_0.95,14.0,0.7857142857142857,0.2894736842105263,0.2682926829268293,0.12202380952380953,1.0
31,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,14.0,1.0,0.3684210526315789,0.3684210526315789,0.07886904761904763,1.0
31,B_to_A,50,50,fixed_bottom20,38.0,0.631578947368421,0.631578947368421,0.46153846153846156,0.20915570175438594,0.9210526315789473
31,B_to_A,50,50,fixed_bottom10,19.0,0.7894736842105263,0.39473684210526316,0.35714285714285715,0.16913377192982457,0.8947368421052632
31,B_to_A,50,50,stable_core_p_ge_0.80,13.0,0.9230769230769231,0.3157894736842105,0.3076923076923077,0.10376602564102565,1.0
31,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,13.0,0.7692307692307693,0.2631578947368421,0.24390243902439024,0.18229166666666669,0.8461538461538461
31,B_to_A,50,50,stable_core_p_ge_0.90,8.0,0.875,0.18421052631578946,0.1794871794871795,0.13151041666666666,1.0
31,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,8.0,0.875,0.18421052631578946,0.1794871794871795,0.138671875,0.875
31,B_to_A,50,50,stable_core_p_ge_0.95,4.0,0.75,0.07894736842105263,0.07692307692307693,0.18489583333333334,1.0
31,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,4.0,1.0,0.10526315789473684,0.10526315789473684,0.07421875,1.0
32,A_to_B,50,50,fixed_bottom20,38.0,0.6578947368421053,0.6578947368421053,0.49019607843137253,0.16145833333333334,0.9736842105263158
32,A_to_B,50,50,fixed_bottom10,19.0,0.8421052631578947,0.42105263157894735,0.3902439024390244,0.1036184210526316,1.0
32,A_to_B,50,50,stable_core_p_ge_0.80,19.0,0.8947368421052632,0.4473684210526316,0.425,0.10169956140350879,1.0
32,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,19.0,0.8421052631578947,0.42105263157894735,0.3902439024390244,0.1036184210526316,1.0
32,A_to_B,50,50,stable_core_p_ge_0.90,13.0,0.8461538461538461,0.2894736842105263,0.275,0.109375,1.0
32,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,13.0,0.9230769230769231,0.3157894736842105,0.3076923076923077,0.0797275641025641,1.0
32,A_to_B,50,50,stable_core_p_ge_0.95,11.0,0.9090909090909091,0.2631578947368421,0.2564102564102564,0.08806818181818181,1.0
32,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,11.0,0.9090909090909091,0.2631578947368421,0.2564102564102564,0.08001893939393939,1.0
32,B_to_A,50,50,fixed_bottom20,38.0,0.6578947368421053,0.6578947368421053,0.49019607843137253,0.1810581140350877,0.9473684210526315
32,B_to_A,50,50,fixed_bottom10,19.0,0.8947368421052632,0.4473684210526316,0.425,0.10663377192982455,1.0
32,B_to_A,50,50,stable_core_p_ge_0.80,19.0,0.8421052631578947,0.42105263157894735,0.3902439024390244,0.12006578947368418,1.0
32,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,19.0,0.8947368421052632,0.4473684210526316,0.425,0.10663377192982455,1.0
32,B_to_A,50,50,stable_core_p_ge_0.90,15.0,0.9333333333333333,0.3684210526315789,0.358974358974359,0.0902777777777778,1.0
32,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,15.0,0.9333333333333333,0.3684210526315789,0.358974358974359,0.09131944444444445,1.0
32,B_to_A,50,50,stable_core_p_ge_0.95,9.0,1.0,0.23684210526315788,0.23684210526315788,0.07002314814814815,1.0
32,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,9.0,1.0,0.23684210526315788,0.23684210526315788,0.07060185185185185,1.0
33,A_to_B,50,50,fixed_bottom20,38.0,0.631578947368421,0.631578947368421,0.46153846153846156,0.22203947368421054,0.868421052631579
33,A_to_B,50,50,fixed_bottom10,19.0,0.8947368421052632,0.4473684210526316,0.425,0.12472587719298248,0.9473684210526315
33,A_to_B,50,50,stable_core_p_ge_0.80,20.0,0.85,0.4473684210526316,0.4146341463414634,0.13854166666666665,0.95
33,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,20.0,0.85,0.4473684210526316,0.4146341463414634,0.14791666666666664,0.9
33,A_to_B,50,50,stable_core_p_ge_0.90,16.0,0.9375,0.39473684210526316,0.38461538461538464,0.10709635416666666,1.0
33,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,16.0,0.875,0.3684210526315789,0.35,0.13053385416666669,0.9375
33,A_to_B,50,50,stable_core_p_ge_0.95,9.0,1.0,0.23684210526315788,0.23684210526315788,0.07870370370370369,1.0
33,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,9.0,1.0,0.23684210526315788,0.23684210526315788,0.06539351851851852,1.0
33,B_to_A,50,50,fixed_bottom20,38.0,0.631578947368421,0.631578947368421,0.46153846153846156,0.20805921052631576,0.868421052631579
33,B_to_A,50,50,fixed_bottom10,19.0,0.7894736842105263,0.39473684210526316,0.35714285714285715,0.15104166666666669,0.8947368421052632
33,B_to_A,50,50,stable_core_p_ge_0.80,20.0,0.8,0.42105263157894735,0.38095238095238093,0.13671875,0.95
33,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,20.0,0.8,0.42105263157894735,0.38095238095238093,0.14661458333333335,0.9
33,B_to_A,50,50,stable_core_p_ge_0.90,14.0,0.8571428571428571,0.3157894736842105,0.3,0.1060267857142857,1.0
33,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,14.0,0.7857142857142857,0.2894736842105263,0.2682926829268293,0.1376488095238095,0.9285714285714286
33,B_to_A,50,50,stable_core_p_ge_0.95,9.0,0.8888888888888888,0.21052631578947367,0.20512820512820512,0.08391203703703703,1.0
33,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,9.0,0.8888888888888888,0.21052631578947367,0.20512820512820512,0.11516203703703703,0.8888888888888888
34,A_to_B,50,50,fixed_bottom20,38.0,0.631578947368421,0.631578947368421,0.46153846153846156,0.21477521929824558,0.9210526315789473
34,A_to_B,50,50,fixed_bottom10,19.0,0.8421052631578947,0.42105263157894735,0.3902439024390244,0.11293859649122806,1.0
34,A_to_B,50,50,stable_core_p_ge_0.80,18.0,0.8888888888888888,0.42105263157894735,0.4,0.10561342592592593,1.0
34,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,18.0,0.8888888888888888,0.42105263157894735,0.4,0.10561342592592593,1.0
34,A_to_B,50,50,stable_core_p_ge_0.90,15.0,0.8666666666666667,0.34210526315789475,0.325,0.10902777777777778,1.0
34,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,15.0,0.9333333333333333,0.3684210526315789,0.358974358974359,0.08819444444444444,1.0
34,A_to_B,50,50,stable_core_p_ge_0.95,10.0,0.9,0.23684210526315788,0.23076923076923078,0.11354166666666668,1.0
34,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,10.0,0.9,0.23684210526315788,0.23076923076923078,0.09375,1.0
34,B_to_A,50,50,fixed_bottom20,38.0,0.631578947368421,0.631578947368421,0.46153846153846156,0.22053179824561406,0.868421052631579
34,B_to_A,50,50,fixed_bottom10,19.0,0.6842105263157895,0.34210526315789475,0.29545454545454547,0.19736842105263158,0.8421052631578947
34,B_to_A,50,50,stable_core_p_ge_0.80,16.0,0.75,0.3157894736842105,0.2857142857142857,0.12239583333333334,1.0
34,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,16.0,0.75,0.3157894736842105,0.2857142857142857,0.16471354166666666,0.875
34,B_to_A,50,50,stable_core_p_ge_0.90,8.0,1.0,0.21052631578947367,0.21052631578947367,0.07161458333333333,1.0
34,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,8.0,1.0,0.21052631578947367,0.21052631578947367,0.05859375,1.0
34,B_to_A,50,50,stable_core_p_ge_0.95,6.0,1.0,0.15789473684210525,0.15789473684210525,0.06163194444444444,1.0
34,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,6.0,1.0,0.15789473684210525,0.15789473684210525,0.05815972222222222,1.0
35,A_to_B,50,50,fixed_bottom20,38.0,0.5526315789473685,0.5526315789473685,0.38181818181818183,0.21600877192982454,0.9473684210526315
35,A_to_B,50,50,fixed_bottom10,19.0,0.631578947368421,0.3157894736842105,0.26666666666666666,0.18612938596491227,0.9473684210526315
35,A_to_B,50,50,stable_core_p_ge_0.80,18.0,0.6111111111111112,0.2894736842105263,0.24444444444444444,0.20457175925925924,0.9444444444444444
35,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,18.0,0.6666666666666666,0.3157894736842105,0.2727272727272727,0.16377314814814814,1.0
35,A_to_B,50,50,stable_core_p_ge_0.90,15.0,0.7333333333333333,0.2894736842105263,0.2619047619047619,0.15104166666666666,1.0
35,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,15.0,0.8,0.3157894736842105,0.2926829268292683,0.1375,1.0
35,A_to_B,50,50,stable_core_p_ge_0.95,13.0,0.7692307692307693,0.2631578947368421,0.24390243902439024,0.1486378205128205,1.0
35,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,13.0,0.7692307692307693,0.2631578947368421,0.24390243902439024,0.14543269230769232,1.0
35,B_to_A,50,50,fixed_bottom20,38.0,0.5526315789473685,0.5526315789473685,0.38181818181818183,0.26123903508771934,0.8421052631578947
35,B_to_A,50,50,fixed_bottom10,19.0,0.6842105263157895,0.34210526315789475,0.29545454545454547,0.22587719298245612,0.8421052631578947
35,B_to_A,50,50,stable_core_p_ge_0.80,20.0,0.7,0.3684210526315789,0.3181818181818182,0.22786458333333331,0.85
35,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,20.0,0.7,0.3684210526315789,0.3181818181818182,0.22057291666666665,0.85
35,B_to_A,50,50,stable_core_p_ge_0.90,15.0,0.7333333333333333,0.2894736842105263,0.2619047619047619,0.1638888888888889,0.9333333333333333
35,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,15.0,0.6666666666666666,0.2631578947368421,0.23255813953488372,0.2454861111111111,0.8666666666666667
35,B_to_A,50,50,stable_core_p_ge_0.95,10.0,0.8,0.21052631578947367,0.2,0.1359375,1.0
35,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,10.0,0.9,0.23684210526315788,0.23076923076923078,0.12135416666666668,1.0
36,A_to_B,50,50,fixed_bottom20,38.0,0.6578947368421053,0.6578947368421053,0.49019607843137253,0.22464364035087717,0.868421052631579
36,A_to_B,50,50,fixed_bottom10,19.0,0.7894736842105263,0.39473684210526316,0.35714285714285715,0.1631030701754386,0.8947368421052632
36,A_to_B,50,50,stable_core_p_ge_0.80,16.0,0.875,0.3684210526315789,0.35,0.11588541666666667,0.9375
36,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,16.0,0.875,0.3684210526315789,0.35,0.14225260416666666,0.875
36,A_to_B,50,50,stable_core_p_ge_0.90,10.0,0.9,0.23684210526315788,0.23076923076923078,0.11822916666666668,0.9
36,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,10.0,0.9,0.23684210526315788,0.23076923076923078,0.13802083333333334,0.9
36,A_to_B,50,50,stable_core_p_ge_0.95,6.0,1.0,0.15789473684210525,0.15789473684210525,0.06944444444444445,1.0
36,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,6.0,1.0,0.15789473684210525,0.15789473684210525,0.09027777777777778,1.0
36,B_to_A,50,50,fixed_bottom20,38.0,0.6578947368421053,0.6578947368421053,0.49019607843137253,0.17831688596491227,0.9473684210526315
36,B_to_A,50,50,fixed_bottom10,19.0,0.8947368421052632,0.4473684210526316,0.425,0.10416666666666666,1.0
36,B_to_A,50,50,stable_core_p_ge_0.80,16.0,0.875,0.3684210526315789,0.35,0.10970052083333331,1.0
36,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,16.0,0.875,0.3684210526315789,0.35,0.10970052083333331,1.0
36,B_to_A,50,50,stable_core_p_ge_0.90,13.0,0.8461538461538461,0.2894736842105263,0.275,0.1294070512820513,1.0
36,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,13.0,0.9230769230769231,0.3157894736842105,0.3076923076923077,0.10136217948717946,1.0
36,B_to_A,50,50,stable_core_p_ge_0.95,11.0,0.9090909090909091,0.2631578947368421,0.2564102564102564,0.11553030303030302,1.0
36,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,11.0,1.0,0.2894736842105263,0.2894736842105263,0.08570075757575756,1.0
37,A_to_B,50,50,fixed_bottom20,38.0,0.7105263157894737,0.7105263157894737,0.5510204081632653,0.20600328947368424,0.868421052631579
37,A_to_B,50,50,fixed_bottom10,19.0,0.8421052631578947,0.42105263157894735,0.3902439024390244,0.13048245614035087,0.9473684210526315
37,A_to_B,50,50,stable_core_p_ge_0.80,19.0,0.8947368421052632,0.4473684210526316,0.425,0.11403508771929824,0.9473684210526315
37,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,19.0,0.8421052631578947,0.42105263157894735,0.3902439024390244,0.13048245614035087,0.9473684210526315
37,A_to_B,50,50,stable_core_p_ge_0.90,15.0,0.9333333333333333,0.3684210526315789,0.358974358974359,0.06944444444444445,1.0
37,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,15.0,0.8,0.3157894736842105,0.2926829268292683,0.13715277777777776,0.9333333333333333
37,A_to_B,50,50,stable_core_p_ge_0.95,11.0,0.9090909090909091,0.2631578947368421,0.2564102564102564,0.07102272727272728,1.0
37,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,11.0,0.9090909090909091,0.2631578947368421,0.2564102564102564,0.06676136363636363,1.0
37,B_to_A,50,50,fixed_bottom20,38.0,0.7105263157894737,0.7105263157894737,0.5510204081632653,0.17516447368421054,0.9473684210526315
37,B_to_A,50,50,fixed_bottom10,19.0,0.8421052631578947,0.42105263157894735,0.3902439024390244,0.13103070175438594,0.9473684210526315
37,B_to_A,50,50,stable_core_p_ge_0.80,20.0,0.8,0.42105263157894735,0.38095238095238093,0.13515624999999998,0.95
37,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,20.0,0.8,0.42105263157894735,0.38095238095238093,0.13515624999999998,0.95
37,B_to_A,50,50,stable_core_p_ge_0.90,12.0,0.9166666666666666,0.2894736842105263,0.28205128205128205,0.08116319444444445,1.0
37,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,12.0,0.9166666666666666,0.2894736842105263,0.28205128205128205,0.07638888888888888,1.0
37,B_to_A,50,50,stable_core_p_ge_0.95,8.0,0.875,0.18421052631578946,0.1794871794871795,0.091796875,1.0
37,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,8.0,1.0,0.21052631578947367,0.21052631578947367,0.05794270833333333,1.0
38,A_to_B,50,50,fixed_bottom20,38.0,0.7105263157894737,0.7105263157894737,0.5510204081632653,0.2143640350877193,0.868421052631579
38,A_to_B,50,50,fixed_bottom10,19.0,0.8947368421052632,0.4473684210526316,0.425,0.11924342105263158,0.9473684210526315
