episode_id,family,case_id,truth,score,physical_loss_onset_ns,evidence_end_ns,first_evidence_ns,observation_ns,capture_order,baseline_ready,baseline_prefix_index,visual_available,window_valid,window_reason,window_span_ns,window_points,amplitude,radial_gain,path_length,outward_efficiency,radial_speed_per_s,theta_motion,radial_gain_threshold,outward_efficiency_threshold,blockers,gate_pass
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,1950000000,42,True,19,True,True,VALID,500000000,11,0.4282350203563289,0.18788232773574526,0.8899317010352553,0.21111994045968047,0.3757646554714905,0.35,0.175,0.65,MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,2000000000,43,True,19,True,True,VALID,500000000,11,0.4036650867290124,0.16699823458503726,0.9315648382927357,0.17926635669406793,0.33399646917007453,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,2050000000,44,True,19,True,True,VALID,500000000,11,0.3944376191979779,0.1483163967206705,0.9293245004190903,0.15959591795307818,0.296632793441341,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,2100000000,45,True,19,True,True,VALID,500000000,11,0.5585046673861023,0.26234004324133475,0.9055297800878157,0.2897089074374713,0.5246800864826695,0.35,0.175,0.65,MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,2150000000,46,True,19,True,True,VALID,500000000,11,0.5741631502167852,0.23225665324717343,0.8474340292672493,0.2740704824515942,0.46451330649434686,0.35,0.175,0.65,MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,2200000000,47,True,19,True,True,VALID,500000000,11,0.7869728347266006,0.4311442584059792,0.9639307357272837,0.4472772186070836,0.8622885168119584,0.35,0.175,0.65,MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,2250000000,48,True,19,True,True,VALID,500000000,11,0.6378800150025405,0.28065309700366553,1.180484610197985,0.23774396936576395,0.5613061940073311,0.35,0.175,0.65,MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,2300000000,49,True,19,True,True,VALID,500000000,11,0.6491935228174271,0.3219716826902955,1.4501479001407005,0.22202678958405295,0.643943365380591,0.35,0.175,0.65,MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,2350000000,50,True,19,True,True,VALID,500000000,11,0.7316731076042317,0.3538261681894631,1.69265862584861,0.20903575167856028,0.7076523363789261,0.35,0.175,0.65,MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,2400000000,51,True,19,True,True,VALID,500000000,11,0.7135821349550471,0.26638332570832773,1.6393612834188784,0.16249214154477704,0.5327666514166555,0.35,0.175,0.65,MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,2450000000,52,True,19,True,True,VALID,500000000,11,0.7815422054240105,0.35330718506768166,1.7044947994297055,0.2072797084425791,0.7066143701353633,0.35,0.175,0.65,MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,2500000000,53,True,19,True,True,VALID,500000000,11,0.650163893332889,0.24649880660387663,1.8028066264413867,0.1367305860698149,0.49299761320775326,0.35,0.175,0.65,MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,2550000000,54,True,19,True,True,VALID,500000000,11,0.6308845606808448,0.23644694148286688,2.0655470256035904,0.11447182685844336,0.47289388296573376,0.35,0.175,0.65,MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,2600000000,55,True,19,True,True,VALID,500000000,11,0.6481545157289593,0.08964984834285705,2.326231545714018,0.03853866073995646,0.1792996966857141,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,2650000000,56,True,19,True,True,VALID,500000000,11,0.6464502188780957,0.07228706866131052,2.3134289251801,0.031246721208728286,0.144574137322621,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,2700000000,57,True,19,True,True,VALID,500000000,11,0.5380852707189219,-0.24888756400767875,2.0988788867462946,0.0,-0.4977751280153575,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,2750000000,58,True,19,True,True,VALID,500000000,11,0.528384655539636,-0.10949535946290456,1.9448413910666373,0.0,-0.21899071892580912,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,2800000000,59,True,19,True,True,VALID,500000000,11,0.5981115992344493,-0.051081923582977806,1.7173610695685415,0.0,-0.10216384716595561,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,2850000000,60,True,19,True,True,VALID,500000000,11,0.5061241869441767,-0.22554892066005494,1.4835642781280534,0.0,-0.4510978413201099,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,2900000000,61,True,19,True,True,VALID,500000000,11,0.5409892802721493,-0.17259285468289776,1.543370267493293,0.0,-0.3451857093657955,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,2950000000,62,True,19,True,True,VALID,500000000,11,0.5460360472284791,-0.23550615819553145,1.4960582702999201,0.0,-0.4710123163910629,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,3000000000,63,True,19,True,True,VALID,500000000,11,0.5498483931501189,-0.10031550018277013,1.3564883150569318,0.0,-0.20063100036554027,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,3050000000,64,True,19,True,True,VALID,500000000,11,0.639068779000443,0.008184218319598258,1.167853940805398,0.007007912576768032,0.016368436639196515,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,3100000000,65,True,19,True,True,VALID,500000000,11,0.5160501297050816,-0.13210438602387775,0.8571219261571471,0.0,-0.2642087720477555,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,3150000000,66,True,19,True,True,VALID,500000000,11,0.5906003360231022,-0.05584988285499348,0.8776516113308039,0.0,-0.11169976570998696,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,3200000000,67,True,19,True,True,VALID,500000000,11,0.4740743576914986,-0.06401091302742329,0.871714440679372,0.0,-0.12802182605484658,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,3250000000,68,True,19,True,True,VALID,500000000,11,0.47419490521240965,-0.05418975032722634,0.7927979766165434,0.0,-0.10837950065445268,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,3300000000,69,True,19,True,True,VALID,500000000,11,0.446764497901011,-0.15134710133343832,0.7438247565163875,0.0,-0.30269420266687663,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,3350000000,70,True,19,True,True,VALID,500000000,11,0.44069772868258084,-0.06542645826159588,0.6356405196304086,0.0,-0.13085291652319175,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,3400000000,71,True,19,True,True,VALID,500000000,11,0.4319500873283785,-0.10903919294377085,0.5795421913723393,0.0,-0.2180783858875417,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,3450000000,72,True,19,True,True,VALID,500000000,11,0.40767323269845496,-0.13836281453002414,0.59043222646257,0.0,-0.2767256290600483,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,3500000000,73,True,19,True,True,VALID,500000000,11,0.38011498169719193,-0.16973341145292697,0.6032288580445321,0.0,-0.33946682290585395,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,3550000000,74,True,19,True,True,VALID,500000000,11,0.3577081372057351,-0.28136064179470793,0.5152522169638148,0.0,-0.5627212835894159,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,3600000000,75,True,19,True,True,VALID,500000000,11,0.37905797572071287,-0.1369921539843687,0.4120055783461829,0.0,-0.2739843079687374,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,3650000000,76,True,19,True,True,VALID,500000000,11,0.3405157816650629,-0.25008455435803933,0.36795481677748976,0.0,-0.5001691087160787,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,3700000000,77,True,19,True,True,VALID,500000000,11,0.3113734609641419,-0.16270089672735666,0.27386924669206036,0.0,-0.3254017934547133,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,3750000000,78,True,19,True,True,VALID,500000000,11,0.3407660889291911,-0.13342881628321857,0.327694507791323,0.0,-0.26685763256643713,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,3800000000,79,True,19,True,True,VALID,500000000,11,0.35170980478516917,-0.09505469311584186,0.3222391309342006,0.0,-0.19010938623168372,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_00_902000__R27S5_contact_occluded_true_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_00_902000,R27S5_contact_occluded_true_detachment,LOSS,MISSED,2450000000,3800000000,,3800000000,80,True,19,True,True,VALID,500000000,12,0.35170980478516917,-0.09505469311584186,0.3222391309342006,0.0,-0.19010938623168372,0.35,0.175,0.65,RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,0,0,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,50000000,1,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,100000000,2,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,150000000,3,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,200000000,4,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,200000000,5,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,250000000,6,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,300000000,7,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,300000000,8,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,350000000,9,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,400000000,10,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,450000000,11,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,500000000,12,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,500000000,13,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,550000000,14,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,600000000,15,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,650000000,16,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,700000000,17,False,19,True,False,,,,,,,,,0.35,0.175,0.65,BASELINE_NOT_READY,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,750000000,18,True,19,True,True,VALID,500000000,13,0.21942909553676967,-0.0985455016223786,1.43540920854733,0.0,-0.1970910032447572,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,800000000,19,True,19,True,True,VALID,500000000,13,0.22896200312774478,-0.1046433428507384,1.428677443660287,0.0,-0.2092866857014768,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,850000000,20,True,19,True,True,VALID,500000000,12,0.22411920417228554,0.0340879410525701,1.0902999493281402,0.0312647368951779,0.0681758821051402,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,900000000,21,True,19,True,True,VALID,500000000,12,0.22411920417228554,-0.040772721715626514,0.921502785977932,0.0,-0.08154544343125303,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,950000000,22,True,19,True,True,VALID,500000000,12,0.22220126820485486,-0.033233155284090043,0.7809043634602835,0.0,-0.06646631056818009,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
L2RAR2_R27_SHADOW_02_902002__R27S4_fast_detachment__R27_SHADOW_ONLY,L2RAR2_R27_SHADOW_02_902002,R27S4_fast_detachment,LOSS,MISSED,2520000000,3800000000,,1000000000,23,True,19,True,True,VALID,500000000,12,0.22220126820485486,0.10293395850191336,0.6291244197144747,0.16361462896103995,0.20586791700382673,0.35,0.175,0.65,AMPLITUDE_BELOW_THRESHOLD|RADIAL_GROWTH_BELOW_THRESHOLD|MOTION_EFFICIENCY_BELOW_THRESHOLD,False
