method,policy_seed,family,condition,episode_id,eval_seed,success,truncated,steps,training_steps,smoke_only,observed_losses,restored_losses,invalid_actions,first_valid_order,wait_fraction,checkpoint_sha256
LINEAR_B_FIRST_R1,101,2013006,FREE_ORDER,P2A_test_2013006_0_7,20130060007,1,0,26,5000,False,0,0,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,A_STARTED,P2A_test_2013006_1_0,20130060100,1,0,25,5000,False,0,0,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,A_STARTED,P2A_test_2013006_1_1,20130060101,1,0,25,5000,False,0,0,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,A_STARTED,P2A_test_2013006_1_2,20130060102,1,0,25,5000,False,0,0,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,A_STARTED,P2A_test_2013006_1_3,20130060103,1,0,25,5000,False,0,0,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,A_STARTED,P2A_test_2013006_1_4,20130060104,1,0,25,5000,False,0,0,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,A_STARTED,P2A_test_2013006_1_5,20130060105,1,0,25,5000,False,0,0,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,A_STARTED,P2A_test_2013006_1_6,20130060106,1,0,25,5000,False,0,0,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,A_STARTED,P2A_test_2013006_1_7,20130060107,1,0,25,5000,False,0,0,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,B_STARTED,P2A_test_2013006_2_0,20130060200,1,0,25,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,B_STARTED,P2A_test_2013006_2_1,20130060201,1,0,25,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,B_STARTED,P2A_test_2013006_2_2,20130060202,1,0,25,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,B_STARTED,P2A_test_2013006_2_3,20130060203,1,0,25,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,B_STARTED,P2A_test_2013006_2_4,20130060204,1,0,25,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,B_STARTED,P2A_test_2013006_2_5,20130060205,1,0,25,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,B_STARTED,P2A_test_2013006_2_6,20130060206,1,0,25,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,B_STARTED,P2A_test_2013006_2_7,20130060207,1,0,25,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,A_VALID_B_LOSS,P2A_test_2013006_3_0,20130060300,1,0,16,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,A_VALID_B_LOSS,P2A_test_2013006_3_1,20130060301,1,0,16,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,A_VALID_B_LOSS,P2A_test_2013006_3_2,20130060302,1,0,16,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,A_VALID_B_LOSS,P2A_test_2013006_3_3,20130060303,1,0,16,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,A_VALID_B_LOSS,P2A_test_2013006_3_4,20130060304,1,0,16,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,A_VALID_B_LOSS,P2A_test_2013006_3_5,20130060305,1,0,16,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,A_VALID_B_LOSS,P2A_test_2013006_3_6,20130060306,1,0,16,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,A_VALID_B_LOSS,P2A_test_2013006_3_7,20130060307,1,0,16,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,B_VALID_A_LOSS,P2A_test_2013006_4_0,20130060400,1,0,14,5000,False,1,1,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,B_VALID_A_LOSS,P2A_test_2013006_4_1,20130060401,1,0,14,5000,False,1,1,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,B_VALID_A_LOSS,P2A_test_2013006_4_2,20130060402,1,0,14,5000,False,1,1,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,B_VALID_A_LOSS,P2A_test_2013006_4_3,20130060403,1,0,14,5000,False,1,1,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,B_VALID_A_LOSS,P2A_test_2013006_4_4,20130060404,1,0,14,5000,False,1,1,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,B_VALID_A_LOSS,P2A_test_2013006_4_5,20130060405,1,0,14,5000,False,1,1,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,B_VALID_A_LOSS,P2A_test_2013006_4_6,20130060406,1,0,14,5000,False,1,1,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,B_VALID_A_LOSS,P2A_test_2013006_4_7,20130060407,1,0,15,5000,False,1,1,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,INVALIDATE_FIRST,P2A_test_2013006_5_0,20130060500,1,0,39,5000,False,0,0,0,A>B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,INVALIDATE_FIRST,P2A_test_2013006_5_1,20130060501,1,0,38,5000,False,0,0,0,A>B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,INVALIDATE_FIRST,P2A_test_2013006_5_2,20130060502,1,0,38,5000,False,0,0,0,A>B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,INVALIDATE_FIRST,P2A_test_2013006_5_3,20130060503,1,0,38,5000,False,0,0,0,A>B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,INVALIDATE_FIRST,P2A_test_2013006_5_4,20130060504,1,0,38,5000,False,0,0,0,A>B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,INVALIDATE_FIRST,P2A_test_2013006_5_5,20130060505,1,0,38,5000,False,0,0,0,A>B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,INVALIDATE_FIRST,P2A_test_2013006_5_6,20130060506,1,0,38,5000,False,0,0,0,A>B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,INVALIDATE_FIRST,P2A_test_2013006_5_7,20130060507,1,0,38,5000,False,0,0,0,A>B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,LATE_LOSS,P2A_test_2013006_6_0,20130060600,1,0,31,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,LATE_LOSS,P2A_test_2013006_6_1,20130060601,1,0,31,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,LATE_LOSS,P2A_test_2013006_6_2,20130060602,1,0,31,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,LATE_LOSS,P2A_test_2013006_6_3,20130060603,1,0,31,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,LATE_LOSS,P2A_test_2013006_6_4,20130060604,1,0,31,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,LATE_LOSS,P2A_test_2013006_6_5,20130060605,1,0,31,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,LATE_LOSS,P2A_test_2013006_6_6,20130060606,1,0,32,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,LATE_LOSS,P2A_test_2013006_6_7,20130060607,1,0,31,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,TWO_LOSSES,P2A_test_2013006_7_0,20130060700,1,0,33,5000,False,2,2,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,TWO_LOSSES,P2A_test_2013006_7_1,20130060701,1,0,33,5000,False,2,2,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,TWO_LOSSES,P2A_test_2013006_7_2,20130060702,1,0,33,5000,False,2,2,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,TWO_LOSSES,P2A_test_2013006_7_3,20130060703,1,0,33,5000,False,2,2,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,TWO_LOSSES,P2A_test_2013006_7_4,20130060704,1,0,33,5000,False,2,2,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,TWO_LOSSES,P2A_test_2013006_7_5,20130060705,1,0,33,5000,False,2,2,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,TWO_LOSSES,P2A_test_2013006_7_6,20130060706,1,0,33,5000,False,2,2,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013006,TWO_LOSSES,P2A_test_2013006_7_7,20130060707,1,0,33,5000,False,2,2,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,FREE_ORDER,P2A_test_2013007_0_0,20130070000,1,0,19,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,FREE_ORDER,P2A_test_2013007_0_1,20130070001,1,0,19,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,FREE_ORDER,P2A_test_2013007_0_2,20130070002,1,0,19,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,FREE_ORDER,P2A_test_2013007_0_3,20130070003,1,0,19,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,FREE_ORDER,P2A_test_2013007_0_4,20130070004,1,0,19,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,FREE_ORDER,P2A_test_2013007_0_5,20130070005,1,0,19,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,FREE_ORDER,P2A_test_2013007_0_6,20130070006,1,0,19,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,FREE_ORDER,P2A_test_2013007_0_7,20130070007,1,0,19,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,A_STARTED,P2A_test_2013007_1_0,20130070100,1,0,18,5000,False,0,0,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,A_STARTED,P2A_test_2013007_1_1,20130070101,1,0,18,5000,False,0,0,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,A_STARTED,P2A_test_2013007_1_2,20130070102,1,0,18,5000,False,0,0,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,A_STARTED,P2A_test_2013007_1_3,20130070103,1,0,18,5000,False,0,0,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,A_STARTED,P2A_test_2013007_1_4,20130070104,1,0,18,5000,False,0,0,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,A_STARTED,P2A_test_2013007_1_5,20130070105,1,0,18,5000,False,0,0,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,A_STARTED,P2A_test_2013007_1_6,20130070106,1,0,18,5000,False,0,0,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,A_STARTED,P2A_test_2013007_1_7,20130070107,1,0,19,5000,False,0,0,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,B_STARTED,P2A_test_2013007_2_0,20130070200,1,0,18,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,B_STARTED,P2A_test_2013007_2_1,20130070201,1,0,18,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,B_STARTED,P2A_test_2013007_2_2,20130070202,1,0,18,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,B_STARTED,P2A_test_2013007_2_3,20130070203,1,0,18,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,B_STARTED,P2A_test_2013007_2_4,20130070204,1,0,18,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,B_STARTED,P2A_test_2013007_2_5,20130070205,1,0,18,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,B_STARTED,P2A_test_2013007_2_6,20130070206,1,0,18,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,B_STARTED,P2A_test_2013007_2_7,20130070207,1,0,18,5000,False,0,0,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,A_VALID_B_LOSS,P2A_test_2013007_3_0,20130070300,1,0,11,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,A_VALID_B_LOSS,P2A_test_2013007_3_1,20130070301,1,0,11,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,A_VALID_B_LOSS,P2A_test_2013007_3_2,20130070302,1,0,11,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,A_VALID_B_LOSS,P2A_test_2013007_3_3,20130070303,1,0,11,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,A_VALID_B_LOSS,P2A_test_2013007_3_4,20130070304,1,0,11,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,A_VALID_B_LOSS,P2A_test_2013007_3_5,20130070305,1,0,11,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,A_VALID_B_LOSS,P2A_test_2013007_3_6,20130070306,1,0,11,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,A_VALID_B_LOSS,P2A_test_2013007_3_7,20130070307,1,0,11,5000,False,1,1,0,A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,B_VALID_A_LOSS,P2A_test_2013007_4_0,20130070400,1,0,48,5000,False,1,1,35,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,B_VALID_A_LOSS,P2A_test_2013007_4_1,20130070401,1,0,48,5000,False,1,1,35,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,B_VALID_A_LOSS,P2A_test_2013007_4_2,20130070402,1,0,48,5000,False,1,1,34,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,B_VALID_A_LOSS,P2A_test_2013007_4_3,20130070403,1,0,48,5000,False,1,1,35,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,B_VALID_A_LOSS,P2A_test_2013007_4_4,20130070404,1,0,48,5000,False,1,1,35,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,B_VALID_A_LOSS,P2A_test_2013007_4_5,20130070405,1,0,48,5000,False,1,1,35,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,B_VALID_A_LOSS,P2A_test_2013007_4_6,20130070406,1,0,48,5000,False,1,1,35,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,B_VALID_A_LOSS,P2A_test_2013007_4_7,20130070407,1,0,48,5000,False,1,1,35,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,INVALIDATE_FIRST,P2A_test_2013007_5_0,20130070500,1,0,28,5000,False,0,0,0,B>A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,INVALIDATE_FIRST,P2A_test_2013007_5_1,20130070501,1,0,28,5000,False,0,0,0,B>A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,INVALIDATE_FIRST,P2A_test_2013007_5_2,20130070502,1,0,28,5000,False,0,0,0,B>A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,INVALIDATE_FIRST,P2A_test_2013007_5_3,20130070503,1,0,28,5000,False,0,0,0,B>A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,INVALIDATE_FIRST,P2A_test_2013007_5_4,20130070504,1,0,28,5000,False,0,0,0,B>A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,INVALIDATE_FIRST,P2A_test_2013007_5_5,20130070505,1,0,28,5000,False,0,0,0,B>A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,INVALIDATE_FIRST,P2A_test_2013007_5_6,20130070506,1,0,28,5000,False,0,0,0,B>A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,INVALIDATE_FIRST,P2A_test_2013007_5_7,20130070507,1,0,28,5000,False,0,0,0,B>A>B,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,LATE_LOSS,P2A_test_2013007_6_0,20130070600,1,0,24,5000,False,1,1,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,LATE_LOSS,P2A_test_2013007_6_1,20130070601,1,0,24,5000,False,1,1,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,LATE_LOSS,P2A_test_2013007_6_2,20130070602,1,0,24,5000,False,1,1,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,LATE_LOSS,P2A_test_2013007_6_3,20130070603,1,0,24,5000,False,1,1,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,LATE_LOSS,P2A_test_2013007_6_4,20130070604,1,0,24,5000,False,1,1,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,LATE_LOSS,P2A_test_2013007_6_5,20130070605,1,0,24,5000,False,1,1,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,LATE_LOSS,P2A_test_2013007_6_6,20130070606,1,0,24,5000,False,1,1,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
LINEAR_B_FIRST_R1,101,2013007,LATE_LOSS,P2A_test_2013007_6_7,20130070607,1,0,24,5000,False,1,1,0,B>A,0.0,6ce8715922bb1b208619b38ca1a29c1fc5afaa1710fbacd18fff0f53953ecdf7
