budget,proportion,delete_k,matrix_column,original_demo_index,deletion_frequency
50,0.1,19,8,15,0.0
50,0.1,19,9,16,0.0
50,0.1,19,10,18,0.001
50,0.1,19,11,19,0.0
50,0.1,19,12,20,0.0
50,0.1,19,13,21,0.0
50,0.1,19,14,27,0.0
50,0.1,19,15,28,0.001
50,0.1,19,16,30,0.0
50,0.1,19,17,31,0.0
50,0.1,19,18,32,0.0
50,0.1,19,19,33,0.064
50,0.1,19,20,34,0.0
50,0.1,19,21,35,0.0
50,0.1,19,22,36,0.0
50,0.1,19,23,37,0.0
50,0.1,19,24,38,0.0
50,0.1,19,25,39,0.0
50,0.1,19,26,41,0.035
50,0.1,19,27,42,0.0
50,0.1,19,28,44,0.022
50,0.1,19,29,45,0.0
50,0.1,19,30,47,0.0
50,0.1,19,31,48,0.0
50,0.1,19,32,50,0.156
50,0.1,19,33,52,0.0
50,0.1,19,34,53,0.0
50,0.1,19,35,55,0.027
50,0.1,19,36,57,0.001
50,0.1,19,37,60,0.004
50,0.1,19,38,62,0.008
50,0.1,19,39,64,0.728
50,0.1,19,40,65,0.016
50,0.1,19,41,66,0.0
50,0.1,19,42,67,0.0
50,0.1,19,43,68,0.0
50,0.1,19,44,70,0.0
50,0.1,19,45,71,0.098
50,0.1,19,46,72,0.0
50,0.1,19,47,74,0.0
50,0.1,19,48,75,0.52
50,0.1,19,49,80,0.0
50,0.1,19,50,81,0.0
50,0.1,19,51,82,0.029
50,0.1,19,52,83,0.649
50,0.1,19,53,85,0.051
50,0.1,19,54,86,0.027
50,0.1,19,55,87,0.0
50,0.1,19,56,90,0.631
50,0.1,19,57,93,0.832
50,0.1,19,58,94,0.668
50,0.1,19,59,97,0.008
50,0.1,19,60,98,0.0
50,0.1,19,61,100,0.051
50,0.1,19,62,104,0.0
50,0.1,19,63,105,0.34
50,0.1,19,64,106,0.0
50,0.1,19,65,110,0.471
50,0.1,19,66,113,0.022
50,0.1,19,67,114,0.0
50,0.1,19,68,117,0.0
50,0.1,19,69,119,0.0
50,0.1,19,70,120,0.401
50,0.1,19,71,121,0.075
50,0.1,19,72,124,0.005
50,0.1,19,73,125,0.0
50,0.1,19,74,126,0.346
50,0.1,19,75,127,0.016
50,0.1,19,76,131,0.0
50,0.1,19,77,132,0.001
50,0.1,19,78,133,0.0
50,0.1,19,79,134,0.0
50,0.1,19,80,135,0.0
50,0.1,19,81,136,0.677
50,0.1,19,82,138,0.047
50,0.1,19,83,139,0.0
50,0.1,19,84,140,0.017
50,0.1,19,85,141,0.0
50,0.1,19,86,142,0.002
50,0.1,19,87,145,0.339
50,0.1,19,88,146,0.0
50,0.1,19,89,150,0.002
50,0.1,19,90,151,0.0
50,0.1,19,91,152,0.0
50,0.1,19,92,156,0.002
50,0.1,19,93,159,0.0
50,0.1,19,94,160,0.0
50,0.1,19,95,161,0.0
50,0.1,19,96,163,0.0
50,0.1,19,97,164,0.0
50,0.1,19,98,166,0.019
50,0.1,19,99,168,0.073
50,0.1,19,100,171,0.0
50,0.1,19,101,172,0.0
50,0.1,19,102,173,0.002
50,0.1,19,103,174,0.001
50,0.1,19,104,175,0.0
50,0.1,19,105,176,0.0
50,0.1,19,106,178,0.0
50,0.1,19,107,179,0.228
50,0.1,19,108,180,0.015
50,0.1,19,109,181,0.0
50,0.1,19,110,183,0.004
50,0.1,19,111,185,0.0
50,0.1,19,112,186,0.0
50,0.1,19,113,187,0.0
50,0.1,19,114,188,0.061
50,0.1,19,115,190,0.0
50,0.1,19,116,191,0.411
50,0.1,19,117,194,0.254
50,0.1,19,118,196,0.0
50,0.1,19,119,197,0.669
50,0.1,19,120,198,0.008
50,0.1,19,121,200,0.0
50,0.1,19,122,201,0.734
50,0.1,19,123,202,0.0
50,0.1,19,124,203,0.0
50,0.1,19,125,204,0.136
50,0.1,19,126,205,0.001
50,0.1,19,127,206,0.0
50,0.1,19,128,208,0.0
50,0.1,19,129,209,0.163
50,0.1,19,130,210,0.009
50,0.1,19,131,211,0.0
50,0.1,19,132,213,0.0
50,0.1,19,133,215,0.002
50,0.1,19,134,216,0.013
50,0.1,19,135,217,0.025
50,0.1,19,136,218,0.0
50,0.1,19,137,219,0.0
50,0.1,19,138,220,0.127
50,0.1,19,139,221,0.406
50,0.1,19,140,222,0.009
50,0.1,19,141,223,0.005
50,0.1,19,142,224,0.597
50,0.1,19,143,225,0.546
50,0.1,19,144,227,0.0
50,0.1,19,145,228,0.0
50,0.1,19,146,230,0.946
50,0.1,19,147,234,0.387
50,0.1,19,148,235,0.143
50,0.1,19,149,236,0.696
50,0.1,19,150,237,0.047
50,0.1,19,151,239,0.114
50,0.1,19,152,242,0.212
50,0.1,19,153,243,0.846
50,0.1,19,154,244,0.024
50,0.1,19,155,247,0.916
50,0.1,19,156,250,0.034
50,0.1,19,157,253,0.111
50,0.1,19,158,254,0.0
50,0.1,19,159,255,0.0
50,0.1,19,160,256,0.071
50,0.1,19,161,257,0.014
50,0.1,19,162,258,0.031
50,0.1,19,163,259,0.01
50,0.1,19,164,260,0.0
50,0.1,19,165,261,0.769
50,0.1,19,166,262,0.018
50,0.1,19,167,263,0.014
50,0.1,19,168,265,0.005
50,0.1,19,169,268,0.0
50,0.1,19,170,269,0.466
50,0.1,19,171,270,0.0
50,0.1,19,172,271,0.292
50,0.1,19,173,272,0.003
50,0.1,19,174,273,0.012
50,0.1,19,175,274,0.0
50,0.1,19,176,275,0.001
50,0.1,19,177,276,0.042
50,0.1,19,178,278,0.0
50,0.1,19,179,279,0.001
50,0.1,19,180,280,0.015
50,0.1,19,181,286,0.0
50,0.1,19,182,287,0.0
50,0.1,19,183,289,0.265
50,0.1,19,184,290,0.491
50,0.1,19,185,291,0.0
50,0.1,19,186,292,0.0
50,0.1,19,187,294,0.0
50,0.1,19,188,296,0.0
50,0.1,19,189,297,0.0
50,0.1,19,190,298,0.0
50,0.1,19,191,299,0.071
50,0.2,38,0,0,0.0
50,0.2,38,1,1,0.006
50,0.2,38,2,3,0.0
50,0.2,38,3,5,0.352
50,0.2,38,4,6,0.003
50,0.2,38,5,7,0.29
50,0.2,38,6,11,0.018
50,0.2,38,7,13,0.0
50,0.2,38,8,15,0.0
50,0.2,38,9,16,0.0
50,0.2,38,10,18,0.033
50,0.2,38,11,19,0.0
50,0.2,38,12,20,0.002
50,0.2,38,13,21,0.038
50,0.2,38,14,27,0.0
50,0.2,38,15,28,0.042
50,0.2,38,16,30,0.0
50,0.2,38,17,31,0.002
50,0.2,38,18,32,0.002
50,0.2,38,19,33,0.421
50,0.2,38,20,34,0.029
50,0.2,38,21,35,0.062
50,0.2,38,22,36,0.015
50,0.2,38,23,37,0.025
50,0.2,38,24,38,0.001
50,0.2,38,25,39,0.001
50,0.2,38,26,41,0.35
50,0.2,38,27,42,0.001
50,0.2,38,28,44,0.23
50,0.2,38,29,45,0.0
50,0.2,38,30,47,0.044
50,0.2,38,31,48,0.001
50,0.2,38,32,50,0.518
50,0.2,38,33,52,0.017
50,0.2,38,34,53,0.008
50,0.2,38,35,55,0.14
50,0.2,38,36,57,0.063
50,0.2,38,37,60,0.057
50,0.2,38,38,62,0.038
50,0.2,38,39,64,0.823
50,0.2,38,40,65,0.118
50,0.2,38,41,66,0.005
50,0.2,38,42,67,0.004
50,0.2,38,43,68,0.007
50,0.2,38,44,70,0.005
50,0.2,38,45,71,0.276
50,0.2,38,46,72,0.006
50,0.2,38,47,74,0.014
50,0.2,38,48,75,0.897
50,0.2,38,49,80,0.0
50,0.2,38,50,81,0.004
50,0.2,38,51,82,0.129
50,0.2,38,52,83,0.818
50,0.2,38,53,85,0.406
50,0.2,38,54,86,0.121
50,0.2,38,55,87,0.001
50,0.2,38,56,90,0.743
50,0.2,38,57,93,0.969
50,0.2,38,58,94,0.789
50,0.2,38,59,97,0.104
50,0.2,38,60,98,0.009
50,0.2,38,61,100,0.31
50,0.2,38,62,104,0.0
50,0.2,38,63,105,0.634
50,0.2,38,64,106,0.028
50,0.2,38,65,110,0.851
50,0.2,38,66,113,0.224
50,0.2,38,67,114,0.004
50,0.2,38,68,117,0.0
50,0.2,38,69,119,0.001
50,0.2,38,70,120,0.698
50,0.2,38,71,121,0.291
50,0.2,38,72,124,0.08
50,0.2,38,73,125,0.0
50,0.2,38,74,126,0.557
50,0.2,38,75,127,0.398
50,0.2,38,76,131,0.0
50,0.2,38,77,132,0.028
50,0.2,38,78,133,0.014
50,0.2,38,79,134,0.0
50,0.2,38,80,135,0.013
50,0.2,38,81,136,0.911
50,0.2,38,82,138,0.244
50,0.2,38,83,139,0.0
50,0.2,38,84,140,0.193
50,0.2,38,85,141,0.009
50,0.2,38,86,142,0.028
50,0.2,38,87,145,0.621
50,0.2,38,88,146,0.006
50,0.2,38,89,150,0.046
50,0.2,38,90,151,0.024
50,0.2,38,91,152,0.002
50,0.2,38,92,156,0.078
50,0.2,38,93,159,0.0
50,0.2,38,94,160,0.0
50,0.2,38,95,161,0.0
50,0.2,38,96,163,0.006
50,0.2,38,97,164,0.004
50,0.2,38,98,166,0.347
50,0.2,38,99,168,0.282
50,0.2,38,100,171,0.019
50,0.2,38,101,172,0.001
50,0.2,38,102,173,0.031
50,0.2,38,103,174,0.036
50,0.2,38,104,175,0.0
50,0.2,38,105,176,0.004
50,0.2,38,106,178,0.0
50,0.2,38,107,179,0.576
50,0.2,38,108,180,0.188
50,0.2,38,109,181,0.0
50,0.2,38,110,183,0.113
50,0.2,38,111,185,0.007
50,0.2,38,112,186,0.007
50,0.2,38,113,187,0.0
50,0.2,38,114,188,0.504
50,0.2,38,115,190,0.001
50,0.2,38,116,191,0.767
50,0.2,38,117,194,0.57
50,0.2,38,118,196,0.0
50,0.2,38,119,197,0.898
50,0.2,38,120,198,0.116
50,0.2,38,121,200,0.021
50,0.2,38,122,201,0.893
50,0.2,38,123,202,0.0
50,0.2,38,124,203,0.001
50,0.2,38,125,204,0.281
50,0.2,38,126,205,0.009
50,0.2,38,127,206,0.001
50,0.2,38,128,208,0.015
50,0.2,38,129,209,0.47
50,0.2,38,130,210,0.074
50,0.2,38,131,211,0.005
50,0.2,38,132,213,0.0
50,0.2,38,133,215,0.02
50,0.2,38,134,216,0.105
50,0.2,38,135,217,0.186
50,0.2,38,136,218,0.037
50,0.2,38,137,219,0.001
50,0.2,38,138,220,0.512
50,0.2,38,139,221,0.625
50,0.2,38,140,222,0.067
50,0.2,38,141,223,0.035
50,0.2,38,142,224,0.87
50,0.2,38,143,225,0.708
50,0.2,38,144,227,0.0
50,0.2,38,145,228,0.013
50,0.2,38,146,230,0.978
50,0.2,38,147,234,0.699
50,0.2,38,148,235,0.371
50,0.2,38,149,236,0.834
50,0.2,38,150,237,0.385
50,0.2,38,151,239,0.444
50,0.2,38,152,242,0.528
50,0.2,38,153,243,0.89
50,0.2,38,154,244,0.295
50,0.2,38,155,247,0.976
50,0.2,38,156,250,0.37
50,0.2,38,157,253,0.236
50,0.2,38,158,254,0.084
50,0.2,38,159,255,0.002
50,0.2,38,160,256,0.546
50,0.2,38,161,257,0.183
50,0.2,38,162,258,0.347
50,0.2,38,163,259,0.124
50,0.2,38,164,260,0.004
50,0.2,38,165,261,0.917
50,0.2,38,166,262,0.154
50,0.2,38,167,263,0.159
50,0.2,38,168,265,0.175
50,0.2,38,169,268,0.002
50,0.2,38,170,269,0.629
50,0.2,38,171,270,0.002
50,0.2,38,172,271,0.511
50,0.2,38,173,272,0.042
50,0.2,38,174,273,0.125
50,0.2,38,175,274,0.059
50,0.2,38,176,275,0.023
50,0.2,38,177,276,0.209
50,0.2,38,178,278,0.007
50,0.2,38,179,279,0.058
50,0.2,38,180,280,0.144
50,0.2,38,181,286,0.003
50,0.2,38,182,287,0.0
50,0.2,38,183,289,0.594
50,0.2,38,184,290,0.768
50,0.2,38,185,291,0.014
50,0.2,38,186,292,0.029
50,0.2,38,187,294,0.018
50,0.2,38,188,296,0.0
50,0.2,38,189,297,0.0
50,0.2,38,190,298,0.0
50,0.2,38,191,299,0.286
50,0.3,58,0,0,0.036
50,0.3,58,1,1,0.102
50,0.3,58,2,3,0.007
50,0.3,58,3,5,0.644
50,0.3,58,4,6,0.048
50,0.3,58,5,7,0.596
50,0.3,58,6,11,0.22
50,0.3,58,7,13,0.005
50,0.3,58,8,15,0.009
50,0.3,58,9,16,0.005
50,0.3,58,10,18,0.168
50,0.3,58,11,19,0.013
50,0.3,58,12,20,0.021
50,0.3,58,13,21,0.309
50,0.3,58,14,27,0.013
50,0.3,58,15,28,0.191
50,0.3,58,16,30,0.006
50,0.3,58,17,31,0.041
50,0.3,58,18,32,0.023
50,0.3,58,19,33,0.686
50,0.3,58,20,34,0.137
50,0.3,58,21,35,0.277
50,0.3,58,22,36,0.143
50,0.3,58,23,37,0.139
50,0.3,58,24,38,0.068
50,0.3,58,25,39,0.033
50,0.3,58,26,41,0.62
50,0.3,58,27,42,0.025
50,0.3,58,28,44,0.523
50,0.3,58,29,45,0.0
50,0.3,58,30,47,0.262
50,0.3,58,31,48,0.019
50,0.3,58,32,50,0.716
50,0.3,58,33,52,0.09
50,0.3,58,34,53,0.105
50,0.3,58,35,55,0.234
50,0.3,58,36,57,0.221
50,0.3,58,37,60,0.146
50,0.3,58,38,62,0.113
50,0.3,58,39,64,0.855
50,0.3,58,40,65,0.226
50,0.3,58,41,66,0.029
50,0.3,58,42,67,0.011
50,0.3,58,43,68,0.039
50,0.3,58,44,70,0.033
50,0.3,58,45,71,0.426
50,0.3,58,46,72,0.048
50,0.3,58,47,74,0.124
50,0.3,58,48,75,0.973
50,0.3,58,49,80,0.003
50,0.3,58,50,81,0.033
50,0.3,58,51,82,0.227
50,0.3,58,52,83,0.91
50,0.3,58,53,85,0.656
50,0.3,58,54,86,0.231
50,0.3,58,55,87,0.01
50,0.3,58,56,90,0.807
50,0.3,58,57,93,0.991
50,0.3,58,58,94,0.842
50,0.3,58,59,97,0.259
50,0.3,58,60,98,0.067
50,0.3,58,61,100,0.567
50,0.3,58,62,104,0.009
50,0.3,58,63,105,0.771
50,0.3,58,64,106,0.169
50,0.3,58,65,110,0.939
50,0.3,58,66,113,0.43
50,0.3,58,67,114,0.035
50,0.3,58,68,117,0.0
50,0.3,58,69,119,0.01
50,0.3,58,70,120,0.864
50,0.3,58,71,121,0.46
50,0.3,58,72,124,0.229
50,0.3,58,73,125,0.001
50,0.3,58,74,126,0.664
50,0.3,58,75,127,0.753
50,0.3,58,76,131,0.0
50,0.3,58,77,132,0.167
50,0.3,58,78,133,0.08
50,0.3,58,79,134,0.007
50,0.3,58,80,135,0.099
50,0.3,58,81,136,0.97
50,0.3,58,82,138,0.476
50,0.3,58,83,139,0.002
50,0.3,58,84,140,0.469
50,0.3,58,85,141,0.076
50,0.3,58,86,142,0.105
50,0.3,58,87,145,0.763
50,0.3,58,88,146,0.017
50,0.3,58,89,150,0.157
50,0.3,58,90,151,0.151
50,0.3,58,91,152,0.015
50,0.3,58,92,156,0.224
50,0.3,58,93,159,0.007
50,0.3,58,94,160,0.002
50,0.3,58,95,161,0.0
50,0.3,58,96,163,0.072
50,0.3,58,97,164,0.04
50,0.3,58,98,166,0.685
50,0.3,58,99,168,0.469
50,0.3,58,100,171,0.075
50,0.3,58,101,172,0.005
50,0.3,58,102,173,0.106
50,0.3,58,103,174,0.218
50,0.3,58,104,175,0.003
50,0.3,58,105,176,0.02
50,0.3,58,106,178,0.004
50,0.3,58,107,179,0.761
50,0.3,58,108,180,0.425
50,0.3,58,109,181,0.0
50,0.3,58,110,183,0.312
50,0.3,58,111,185,0.118
50,0.3,58,112,186,0.076
50,0.3,58,113,187,0.001
50,0.3,58,114,188,0.773
50,0.3,58,115,190,0.021
50,0.3,58,116,191,0.879
50,0.3,58,117,194,0.725
50,0.3,58,118,196,0.0
50,0.3,58,119,197,0.955
50,0.3,58,120,198,0.365
50,0.3,58,121,200,0.103
50,0.3,58,122,201,0.944
50,0.3,58,123,202,0.001
50,0.3,58,124,203,0.002
50,0.3,58,125,204,0.407
50,0.3,58,126,205,0.028
50,0.3,58,127,206,0.007
50,0.3,58,128,208,0.09
50,0.3,58,129,209,0.67
50,0.3,58,130,210,0.203
50,0.3,58,131,211,0.073
50,0.3,58,132,213,0.004
50,0.3,58,133,215,0.073
50,0.3,58,134,216,0.29
50,0.3,58,135,217,0.287
50,0.3,58,136,218,0.155
50,0.3,58,137,219,0.004
50,0.3,58,138,220,0.739
50,0.3,58,139,221,0.728
50,0.3,58,140,222,0.184
50,0.3,58,141,223,0.087
50,0.3,58,142,224,0.936
50,0.3,58,143,225,0.792
50,0.3,58,144,227,0.008
50,0.3,58,145,228,0.045
50,0.3,58,146,230,0.988
50,0.3,58,147,234,0.841
50,0.3,58,148,235,0.529
50,0.3,58,149,236,0.898
50,0.3,58,150,237,0.705
50,0.3,58,151,239,0.642
50,0.3,58,152,242,0.689
50,0.3,58,153,243,0.911
50,0.3,58,154,244,0.586
50,0.3,58,155,247,0.987
50,0.3,58,156,250,0.728
50,0.3,58,157,253,0.342
50,0.3,58,158,254,0.462
50,0.3,58,159,255,0.009
50,0.3,58,160,256,0.812
50,0.3,58,161,257,0.435
50,0.3,58,162,258,0.682
50,0.3,58,163,259,0.25
50,0.3,58,164,260,0.043
50,0.3,58,165,261,0.976
50,0.3,58,166,262,0.407
50,0.3,58,167,263,0.356
50,0.3,58,168,265,0.459
50,0.3,58,169,268,0.027
50,0.3,58,170,269,0.714
50,0.3,58,171,270,0.017
50,0.3,58,172,271,0.625
50,0.3,58,173,272,0.171
50,0.3,58,174,273,0.333
50,0.3,58,175,274,0.279
50,0.3,58,176,275,0.116
50,0.3,58,177,276,0.392
50,0.3,58,178,278,0.06
50,0.3,58,179,279,0.232
50,0.3,58,180,280,0.313
50,0.3,58,181,286,0.01
50,0.3,58,182,287,0.003
50,0.3,58,183,289,0.762
50,0.3,58,184,290,0.952
50,0.3,58,185,291,0.098
50,0.3,58,186,292,0.142
50,0.3,58,187,294,0.113
50,0.3,58,188,296,0.0
50,0.3,58,189,297,0.005
50,0.3,58,190,298,0.002
50,0.3,58,191,299,0.427
75,0.05,10,0,0,0.0
75,0.05,10,1,1,0.0
75,0.05,10,2,3,0.0
75,0.05,10,3,5,0.0
75,0.05,10,4,6,0.0
75,0.05,10,5,7,0.0
75,0.05,10,6,11,0.0
75,0.05,10,7,13,0.0
75,0.05,10,8,15,0.0
75,0.05,10,9,16,0.0
75,0.05,10,10,18,0.0
75,0.05,10,11,19,0.0
75,0.05,10,12,20,0.0
75,0.05,10,13,21,0.0
75,0.05,10,14,27,0.0
75,0.05,10,15,28,0.0
75,0.05,10,16,30,0.0
75,0.05,10,17,31,0.0
75,0.05,10,18,32,0.0
75,0.05,10,19,33,0.004
75,0.05,10,20,34,0.0
75,0.05,10,21,35,0.0
75,0.05,10,22,36,0.0
75,0.05,10,23,37,0.0
75,0.05,10,24,38,0.0
75,0.05,10,25,39,0.0
75,0.05,10,26,41,0.0
75,0.05,10,27,42,0.0
75,0.05,10,28,44,0.0
75,0.05,10,29,45,0.0
75,0.05,10,30,47,0.0
75,0.05,10,31,48,0.0
75,0.05,10,32,50,0.001
75,0.05,10,33,52,0.0
75,0.05,10,34,53,0.0
75,0.05,10,35,55,0.0
75,0.05,10,36,57,0.0
75,0.05,10,37,60,0.0
75,0.05,10,38,62,0.0
75,0.05,10,39,64,0.745
75,0.05,10,40,65,0.0
75,0.05,10,41,66,0.0
75,0.05,10,42,67,0.0
75,0.05,10,43,68,0.0
75,0.05,10,44,70,0.0
75,0.05,10,45,71,0.0
75,0.05,10,46,72,0.0
75,0.05,10,47,74,0.0
75,0.05,10,48,75,0.067
75,0.05,10,49,80,0.0
75,0.05,10,50,81,0.0
75,0.05,10,51,82,0.0
75,0.05,10,52,83,0.694
75,0.05,10,53,85,0.0
75,0.05,10,54,86,0.0
75,0.05,10,55,87,0.0
75,0.05,10,56,90,0.526
75,0.05,10,57,93,0.651
75,0.05,10,58,94,0.735
75,0.05,10,59,97,0.0
75,0.05,10,60,98,0.0
75,0.05,10,61,100,0.0
75,0.05,10,62,104,0.0
75,0.05,10,63,105,0.024
75,0.05,10,64,106,0.0
75,0.05,10,65,110,0.053
75,0.05,10,66,113,0.0
75,0.05,10,67,114,0.0
75,0.05,10,68,117,0.0
75,0.05,10,69,119,0.0
75,0.05,10,70,120,0.017
75,0.05,10,71,121,0.0
75,0.05,10,72,124,0.0
75,0.05,10,73,125,0.0
75,0.05,10,74,126,0.046
75,0.05,10,75,127,0.0
75,0.05,10,76,131,0.0
75,0.05,10,77,132,0.0
75,0.05,10,78,133,0.0
75,0.05,10,79,134,0.0
75,0.05,10,80,135,0.0
75,0.05,10,81,136,0.231
75,0.05,10,82,138,0.0
75,0.05,10,83,139,0.0
75,0.05,10,84,140,0.0
75,0.05,10,85,141,0.0
75,0.05,10,86,142,0.0
75,0.05,10,87,145,0.043
75,0.05,10,88,146,0.0
75,0.05,10,89,150,0.0
75,0.05,10,90,151,0.0
75,0.05,10,91,152,0.0
75,0.05,10,92,156,0.0
75,0.05,10,93,159,0.0
75,0.05,10,94,160,0.0
75,0.05,10,95,161,0.0
75,0.05,10,96,163,0.0
75,0.05,10,97,164,0.0
75,0.05,10,98,166,0.0
75,0.05,10,99,168,0.0
75,0.05,10,100,171,0.0
75,0.05,10,101,172,0.0
75,0.05,10,102,173,0.0
75,0.05,10,103,174,0.0
75,0.05,10,104,175,0.0
75,0.05,10,105,176,0.0
75,0.05,10,106,178,0.0
75,0.05,10,107,179,0.004
75,0.05,10,108,180,0.0
75,0.05,10,109,181,0.0
75,0.05,10,110,183,0.0
75,0.05,10,111,185,0.0
75,0.05,10,112,186,0.0
75,0.05,10,113,187,0.0
75,0.05,10,114,188,0.0
75,0.05,10,115,190,0.0
75,0.05,10,116,191,0.03
75,0.05,10,117,194,0.006
75,0.05,10,118,196,0.0
75,0.05,10,119,197,0.401
75,0.05,10,120,198,0.0
75,0.05,10,121,200,0.0
75,0.05,10,122,201,0.566
75,0.05,10,123,202,0.0
75,0.05,10,124,203,0.0
75,0.05,10,125,204,0.003
75,0.05,10,126,205,0.0
75,0.05,10,127,206,0.0
75,0.05,10,128,208,0.0
75,0.05,10,129,209,0.0
75,0.05,10,130,210,0.0
75,0.05,10,131,211,0.0
75,0.05,10,132,213,0.0
75,0.05,10,133,215,0.0
75,0.05,10,134,216,0.0
75,0.05,10,135,217,0.0
75,0.05,10,136,218,0.0
75,0.05,10,137,219,0.0
75,0.05,10,138,220,0.001
75,0.05,10,139,221,0.122
75,0.05,10,140,222,0.0
75,0.05,10,141,223,0.0
75,0.05,10,142,224,0.122
75,0.05,10,143,225,0.302
75,0.05,10,144,227,0.0
75,0.05,10,145,228,0.0
75,0.05,10,146,230,0.959
75,0.05,10,147,234,0.055
75,0.05,10,148,235,0.0
75,0.05,10,149,236,0.68
75,0.05,10,150,237,0.0
75,0.05,10,151,239,0.0
75,0.05,10,152,242,0.002
75,0.05,10,153,243,0.882
75,0.05,10,154,244,0.0
75,0.05,10,155,247,0.947
75,0.05,10,156,250,0.0
75,0.05,10,157,253,0.002
75,0.05,10,158,254,0.0
75,0.05,10,159,255,0.0
75,0.05,10,160,256,0.0
75,0.05,10,161,257,0.0
75,0.05,10,162,258,0.0
75,0.05,10,163,259,0.0
75,0.05,10,164,260,0.0
75,0.05,10,165,261,0.755
75,0.05,10,166,262,0.0
75,0.05,10,167,263,0.0
75,0.05,10,168,265,0.0
75,0.05,10,169,268,0.0
75,0.05,10,170,269,0.141
75,0.05,10,171,270,0.0
75,0.05,10,172,271,0.03
75,0.05,10,173,272,0.0
75,0.05,10,174,273,0.0
75,0.05,10,175,274,0.0
75,0.05,10,176,275,0.0
75,0.05,10,177,276,0.0
75,0.05,10,178,278,0.0
75,0.05,10,179,279,0.0
75,0.05,10,180,280,0.0
75,0.05,10,181,286,0.0
75,0.05,10,182,287,0.0
75,0.05,10,183,289,0.012
75,0.05,10,184,290,0.141
75,0.05,10,185,291,0.0
75,0.05,10,186,292,0.0
75,0.05,10,187,294,0.0
75,0.05,10,188,296,0.0
75,0.05,10,189,297,0.0
75,0.05,10,190,298,0.0
75,0.05,10,191,299,0.0
75,0.1,19,0,0,0.0
75,0.1,19,1,1,0.0
75,0.1,19,2,3,0.0
75,0.1,19,3,5,0.0
75,0.1,19,4,6,0.0
75,0.1,19,5,7,0.001
75,0.1,19,6,11,0.0
75,0.1,19,7,13,0.0
75,0.1,19,8,15,0.0
75,0.1,19,9,16,0.0
75,0.1,19,10,18,0.0
75,0.1,19,11,19,0.0
75,0.1,19,12,20,0.0
75,0.1,19,13,21,0.0
75,0.1,19,14,27,0.0
75,0.1,19,15,28,0.0
75,0.1,19,16,30,0.0
75,0.1,19,17,31,0.0
75,0.1,19,18,32,0.0
75,0.1,19,19,33,0.021
75,0.1,19,20,34,0.0
75,0.1,19,21,35,0.0
75,0.1,19,22,36,0.0
75,0.1,19,23,37,0.0
75,0.1,19,24,38,0.0
75,0.1,19,25,39,0.0
75,0.1,19,26,41,0.003
75,0.1,19,27,42,0.0
75,0.1,19,28,44,0.0
75,0.1,19,29,45,0.0
75,0.1,19,30,47,0.0
75,0.1,19,31,48,0.0
75,0.1,19,32,50,0.06
75,0.1,19,33,52,0.0
75,0.1,19,34,53,0.0
75,0.1,19,35,55,0.003
75,0.1,19,36,57,0.0
75,0.1,19,37,60,0.0
75,0.1,19,38,62,0.0
75,0.1,19,39,64,0.855
75,0.1,19,40,65,0.003
75,0.1,19,41,66,0.0
75,0.1,19,42,67,0.0
75,0.1,19,43,68,0.0
75,0.1,19,44,70,0.0
75,0.1,19,45,71,0.026
75,0.1,19,46,72,0.0
75,0.1,19,47,74,0.0
75,0.1,19,48,75,0.631
75,0.1,19,49,80,0.0
75,0.1,19,50,81,0.0
75,0.1,19,51,82,0.0
75,0.1,19,52,83,0.822
75,0.1,19,53,85,0.008
75,0.1,19,54,86,0.001
75,0.1,19,55,87,0.0
75,0.1,19,56,90,0.714
75,0.1,19,57,93,0.949
75,0.1,19,58,94,0.812
75,0.1,19,59,97,0.0
75,0.1,19,60,98,0.0
75,0.1,19,61,100,0.003
75,0.1,19,62,104,0.0
75,0.1,19,63,105,0.293
75,0.1,19,64,106,0.0
75,0.1,19,65,110,0.578
75,0.1,19,66,113,0.0
75,0.1,19,67,114,0.0
75,0.1,19,68,117,0.0
75,0.1,19,69,119,0.0
75,0.1,19,70,120,0.43
75,0.1,19,71,121,0.004
75,0.1,19,72,124,0.001
75,0.1,19,73,125,0.0
75,0.1,19,74,126,0.263
75,0.1,19,75,127,0.003
75,0.1,19,76,131,0.0
75,0.1,19,77,132,0.0
75,0.1,19,78,133,0.0
75,0.1,19,79,134,0.0
75,0.1,19,80,135,0.0
75,0.1,19,81,136,0.832
75,0.1,19,82,138,0.002
75,0.1,19,83,139,0.0
75,0.1,19,84,140,0.0
75,0.1,19,85,141,0.0
75,0.1,19,86,142,0.0
75,0.1,19,87,145,0.304
75,0.1,19,88,146,0.0
75,0.1,19,89,150,0.0
75,0.1,19,90,151,0.0
75,0.1,19,91,152,0.0
75,0.1,19,92,156,0.0
75,0.1,19,93,159,0.0
75,0.1,19,94,160,0.0
75,0.1,19,95,161,0.0
75,0.1,19,96,163,0.0
75,0.1,19,97,164,0.0
75,0.1,19,98,166,0.001
75,0.1,19,99,168,0.007
75,0.1,19,100,171,0.0
75,0.1,19,101,172,0.0
75,0.1,19,102,173,0.0
75,0.1,19,103,174,0.0
75,0.1,19,104,175,0.0
75,0.1,19,105,176,0.0
75,0.1,19,106,178,0.0
75,0.1,19,107,179,0.169
75,0.1,19,108,180,0.0
75,0.1,19,109,181,0.0
75,0.1,19,110,183,0.0
75,0.1,19,111,185,0.0
