rollout_id,capture_order,time,phase,action,physics_step_index,capture_kind,action_end,camera_jitter_deg,frame_missing,frame_missing_reason,dropout_requested_offset_s,dropout_actual_offset_s,raw_rgb_sha256,jpeg_sha256,jpeg_path
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,10,0.4000000000000002,lift,lift,40,periodic,False,0.0,False,,,,4a596ba8f69eb6459210ccea237e6221f48f37e3faaac37878b3e71d62bdf1f6,44d0d41b51fe1a66256b92fec556eb5405287eea8d4bfeb45966f4644d71f365,online_raw/rgb/front/000010.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,11,0.45000000000000023,lift,lift,45,periodic,False,0.0,False,,,,3edbf184e31a122bd9dfd5f9967389449f4df4521d3dfea8727c252cacb0b9d6,6f9ca56d1468472c00b31fa94510cdcdaa1e5b4922f576bd7f672e7b7f7ebac5,online_raw/rgb/front/000011.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,12,0.5000000000000002,lift,lift,50,periodic,False,0.0,False,,,,c76aaff2c2e23081be2a1b66d35f2b6ba4df2967923086fa123c1c196cd69828,e4de592183d5dedcc14118b6a8aec5714f01af7d026ab7c3098924db59233652,online_raw/rgb/front/000012.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,13,0.5000000000000002,lift,lift,50,action_end,True,0.0,False,,,,c76aaff2c2e23081be2a1b66d35f2b6ba4df2967923086fa123c1c196cd69828,e4de592183d5dedcc14118b6a8aec5714f01af7d026ab7c3098924db59233652,online_raw/rgb/front/000013.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,14,0.5500000000000003,pre_hold_settle,hold,55,periodic,False,0.0,False,,,,7c9a8f86358766050ef2e8030fcb4736952f232180fd859d76d3f1bb25017fb5,0de7b7c8ede2122dc4af6f7ae331456dc122aac92756439e1ba3fdf68f348da7,online_raw/rgb/front/000014.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,15,0.6000000000000003,pre_hold_settle,hold,60,periodic,False,0.0,False,,,,2653db56080273e47d05606b64eb25249274ba4ba785fb414c6c74b133596ea9,aba33eaa3669accffcefb882eba002500c082129ab03935d8884cbc77643d4a6,online_raw/rgb/front/000015.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,16,0.6500000000000004,pre_hold,hold,65,periodic,False,0.0,False,,,,42ba5097505db8a2ed70f7c1465de9971a6578812681238706a7f46e27f51ba4,919ef57b16a1199759b51888aa5f235dadde10fe10374e51f71363c1442526d7,online_raw/rgb/front/000016.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,17,0.7000000000000004,pre_hold,hold,70,periodic,False,0.0,False,,,,3fceccfd3bbc6b4be7cc5aec6faa6a654b06a4fe75bc44166878efd66bd0c121,d7eb0b2400d099532fcf542c1d9ad26603df71f2bfb9e0c07ac2cbf0c0252391,online_raw/rgb/front/000017.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,18,0.7500000000000004,pre_hold,hold,75,periodic,False,0.0,False,,,,14bcaa96de992234d19050c5cedf0c06a1cac8768c87ff6dedc4260d62aa0e93,2555474a9468753331eb4679b1b16af4c03826cebb9e505de3997e8178eb18ea,online_raw/rgb/front/000018.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,19,0.8000000000000005,pre_hold,hold,80,periodic,False,0.0,False,,,,f769743592b2592e2247781e3aae998690d3ab0b21f4ced7d98f12bad7aa9ed1,ff608e65d10c5ef0ba7ad3a8e30cf32e8483889e0442168bbd211f2267c6b415,online_raw/rgb/front/000019.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,20,0.8500000000000005,pre_hold,hold,85,periodic,False,0.0,False,,,,8810e2711a3605b60f10e72636b55878000643a9f31f296dceabac4c44414de7,6c862e87eb33d021bae4ef2f7ea14f7c968ec801989f6344eb35931321ef29f4,online_raw/rgb/front/000020.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,21,0.9000000000000006,pre_hold,hold,90,periodic,False,0.0,False,,,,379efe7e776e3af1168807dd2f5d069e61823d3bee55f4848a7e77983bb467ca,a8e8c6b77d35b3ea2b376d6764687896a4fedca080a0c5137145883a6381022e,online_raw/rgb/front/000021.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,22,0.9500000000000006,pre_hold,hold,95,periodic,False,0.0,False,,,,052340318dabd4de769eb28026c90e49d22ccae497bba7e374117172565a6d20,40a8d7295055342641a3b0f149d073cdbc5b95a918177d92c9d40f2d9f024142,online_raw/rgb/front/000022.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,23,1.0000000000000007,pre_hold,hold,100,periodic,False,0.0,False,,,,8e43974eb9fba0d02cee862d2c7a86e876abbab9f6d4972ce82139e2d5a0f9dc,b4c21522cadb242b2e41f881cd7f604489d4200462ce34d714a50ac1c653a408,online_raw/rgb/front/000023.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,24,1.0500000000000007,pre_hold,hold,105,periodic,False,0.0,False,,,,4904ea92bd8c6c3c8c52d4d29fb093b690edd6353f014916120f669205877357,6e9f50c4c583322680ea15bbc4d6059936816977f1e7f830a355164496bea716,online_raw/rgb/front/000024.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,25,1.1000000000000008,pre_hold,hold,110,periodic,False,0.0,False,,,,7eb60efffcd42dd466c865195ee97b2948109ed70abbe1438fc8e6eec92d3708,e533b3b8aacb4caa03b4b9c339d34cfd3a11c6f3f89c9c055aa2a3476447af81,online_raw/rgb/front/000025.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,26,1.1500000000000008,transport_pre_event,transport_to_target,115,periodic,False,0.0,False,,,,017bc8b47013f8fc62c4ccd8957dd7a28725a748263a6686b166cbc050597172,b67e04d74928022bd357a396261a9f9d1532f878b47c4af143574dc5aebb4aa8,online_raw/rgb/front/000026.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,27,1.2000000000000008,transport_pre_event,transport_to_target,120,periodic,False,0.0,False,,,,920f6c0ce030635afb2703214a1a50bd7d661e2cea4fd109bc848ca3158e8473,37fd22c435817d98c2ce132bb79b593620397ecc09927f7237827e8c62501ddb,online_raw/rgb/front/000027.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,28,1.2500000000000009,transport_pre_event,transport_to_target,125,periodic,False,0.0,False,,,,79262302d260abebcfcf448998021b9da93894c4e478a90ff8e1c9f307d063a5,9f6ffad7c3e3eaed13e4811361fe3e2307ff0371e0e728ccc7c498eb4dad1032,online_raw/rgb/front/000028.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,29,1.300000000000001,transport_pre_event,transport_to_target,130,periodic,False,0.0,False,,,,19d17be41b2fd0897a8cc8976e26b3aca043b9beb39df2be4391301e21d44137,5b20335819b3b1c87318415f7005319249e1c26a1cfe3e41de5ef4c9c24b6eb8,online_raw/rgb/front/000029.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,30,1.350000000000001,force_pulse,intervention,135,periodic,False,0.0,False,,,,99dd86078fa75d750ebe2dea3a96e1c91fa2219cebf22ba858b60dab6b567703,e83a842a72f81f5f4f778e1c5c160325d00f65386e5b9ea30258dfac273f9ef3,online_raw/rgb/front/000030.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,31,1.400000000000001,force_pulse,intervention,140,periodic,False,0.0,False,,,,00b7f642d05ac80f680ac61548412c5fd7d45e8de8ad1448e43058215903b94f,b06e51cfe7282e6a40c76d804dd5b0478d72b0ac1da28977f40440263eee5926,online_raw/rgb/front/000031.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,32,1.450000000000001,force_pulse,intervention,145,periodic,False,0.0,False,,,,2494d3a3e4152f9554a5e66b987bced201a6bc0e8ddbd0ac9f8e0703a08ab4af,2f2279a134a168cb83fb356f614cd3012f163b4f49fc4059b31d5bf60d6854cf,online_raw/rgb/front/000032.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,33,1.500000000000001,force_pulse,intervention,150,periodic,False,0.0,False,,,,7fbecd6bf0ff119268d2101053410c7920f171f7c88bffbdb2b9cd79a1f41c71,f6da80a5635e05c2e0f4cc681b9cb9931aae361ec35b40a84a2eec349fe22e72,online_raw/rgb/front/000033.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,34,1.5300000000000011,force_pulse_ended,intervention,153,action_end,True,0.0,False,,,,73bbf1995dcef1d3f41906700e69d96d4f26c916f7bde2ac088efb7a8dae6e59,ea21c0a9bf016cf1eaec66d97122bbd237ede46d5fa7a5d1a82d821121486c03,online_raw/rgb/front/000034.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,35,1.5500000000000012,transport_post_event,transport_to_target,155,periodic,False,0.0,False,,,,845e1bede4eee8054695d02f47895deecacbf77cfec2b7ed3f85e6f0e7106592,343867044ecefaa77a9cbbfde3d35941f4c9fd2cfa3d4a7740daf13030e5bb84,online_raw/rgb/front/000035.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,36,1.6000000000000012,transport_post_event,transport_to_target,160,periodic,False,0.0,False,,,,903eae720dc764d8e1cd4db1cd0838f09218f13781376fc05795d3f41e2eae34,1517f668dea58a0e6a46253e6c01446b8e1ad955c2554fdce1fdedf03cb4fe94,online_raw/rgb/front/000036.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,37,1.6500000000000012,transport_post_event,transport_to_target,165,periodic,False,0.0,False,,,,2ec7feb205838d479bad0e44825187f8fe76dcec27336c1c9ee7523f492a5254,7bf42af18773e47362267bc53c3f8b977a0f011e7bde6be14865eb8459a13d58,online_raw/rgb/front/000037.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,38,1.7000000000000013,transport_post_event,transport_to_target,170,periodic,False,0.0,False,,,,25dc4ce49a4950afe4afe198f38660cd431a8e76f074aab3eb9b0877b522921d,7a8439b25896aa437de641f21c8ae0792e8603667fe367d03427fcb8fec8232a,online_raw/rgb/front/000038.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,39,1.7300000000000013,transport_post_event,transport_to_target,173,action_end,True,0.0,False,,,,e6d37ff2db2ac217f3ae414e9f82741c583e3ff19c41ec1e43ddb4517795098f,167ee4a881227e1a1a5532e5248f24e7b69a5b62204cf2df8232fe9d73d67133,online_raw/rgb/front/000039.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,40,1.7500000000000013,observation,observe,175,periodic,False,0.0,False,,,,d61a6e9f29ae588c3a99635e24d2046501985e80aa11e37c06170bf63efdb316,d57cc9d8a23c5ff7f13637edc9668503ff0cd5a086a0b0519c898cb939d4cbbc,online_raw/rgb/front/000040.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,41,1.8000000000000014,observation,observe,180,periodic,False,0.0,False,,,,414dc105ffd5b302e5b1006960a093914ec2d9ec14fb335319bd1be484f39347,afd18508e92d6e45c13af1ac3d020b5bad2b2b69f1e04daa914977cb875d5444,online_raw/rgb/front/000041.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,42,1.8500000000000014,observation,observe,185,periodic,False,0.0,False,,,,39e0cafc5bc6d14ac5434062500b821b84ad9e88899f6998b4c13925c2e81c37,36c7eb97f4d0777dac24099885cc8c19d033e28d540a84aa352753fdd68ad9a9,online_raw/rgb/front/000042.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,43,1.9000000000000015,observation,observe,190,periodic,False,0.0,False,,,,235d523b4eae544c04967d7c56aa57086667cc74b75a24cbfbc0f4109e082331,f42eb2634af34cc7a8a08c01e1582ebfb9d7ed81acf275b73830bfb44bc76586,online_raw/rgb/front/000043.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,44,1.9500000000000015,observation,observe,195,periodic,False,0.0,False,,,,7d36733f970e10721b15164cd14e8860bfed5dc23d7aa115ad0dbc6c2fe2bf48,e7c16a3d7857df6b96d8ec2bc633839e3ba149cc24fc7fcc69932dfddca958f1,online_raw/rgb/front/000044.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,45,2.0000000000000013,observation,observe,200,periodic,False,0.0,False,,,,3fb20990630f23c1217925fa0c15ea4e189f2e2eadf09b917f66037aa5eee5e1,4b470b2f4cbd196abbfa8045a7263e09bc9efa2a97e827cf0aaaa28e64a858c9,online_raw/rgb/front/000045.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,46,2.0500000000000003,observation,observe,205,periodic,False,0.0,False,,,,249439846c7b88a0ea0a6837b4b17c23191a5a5ae0d61b2e035ff6757ef0edec,a5ac9c88eb3f120aaa778779caffc9579c9d6ba92327faadccfa9f78e62d6e01,online_raw/rgb/front/000046.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,47,2.099999999999999,observation,observe,210,periodic,False,0.0,False,,,,f14ea3b43030b61c77ce44b4537ea1d1d405a8ecfeab8057b6f3547be57f1d73,a0e25fd9c448e62781b10afffc3ed6845f497e86a539c054690d52572eaf75fd,online_raw/rgb/front/000047.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,48,2.149999999999998,observation,observe,215,periodic,False,0.0,False,,,,ebf38a9b7f1f8fb3347caa7dd36967a6cdcd314268b602f2ed7cfa157e9cecea,c9fc5691e22e629e5a90ec2b94980ff5607637d4ac555f1305229a8fa81fe534,online_raw/rgb/front/000048.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,49,2.199999999999997,observation,observe,220,periodic,False,0.0,False,,,,38442d4c2d27a653a93b05b4226e9302e44da34f369e5d7165aca2c933e375b1,83af2652520f4df2f130374a376904b9e0b313bb35fdd4065cf0d60cc727ee11,online_raw/rgb/front/000049.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,50,2.249999999999996,observation,observe,225,periodic,False,0.0,False,,,,38fb1b65289697a5149a72f598f79c70c47bfdd2f9541aaa57d49b4de86a831b,6d2f658bdef369eb6723849503b61212814c34b2df4d96857513f10130c698ff,online_raw/rgb/front/000050.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,51,2.299999999999995,observation,observe,230,periodic,False,0.0,False,,,,d9dbe376db15430989f8551845e683d24f67614ff0294186560d34fd79156da7,f0485b3123c8fc8548acca265286bb846f597f481e81820f3ea3a5f579724394,online_raw/rgb/front/000051.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,52,2.349999999999994,observation,observe,235,periodic,False,0.0,False,,,,8ea6666709de55316bd0ea6258b7bff778386dccaf0b9dcaaa364185da97d400,4993584458a9b9d5800a3f829d37e664adbcc4fc7abb0c6e6cf5cb819ac4d337,online_raw/rgb/front/000052.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,53,2.399999999999993,observation,observe,240,periodic,False,0.0,False,,,,77cd0dc3ded73c14937a8a0c8ae2d94ce583183b41b7b8414baac93a37b26c05,bbb35017e5d69afff874f3b64913e20dc7e079c056a8af612aa8b2b6b1b82694,online_raw/rgb/front/000053.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,54,2.4499999999999917,observation,observe,245,periodic,False,0.0,False,,,,7b019f2c56874ae44fa4dac1d29404d1598c54a3cc9c831a8b7a3ae42f0e0325,f0b4a434f9add1c2e678e2d93a8b5d62863db000617b8b26e08fd1573e6b129e,online_raw/rgb/front/000054.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,55,2.4999999999999907,observation,observe,250,periodic,False,0.0,False,,,,890fb9a8dd40e65b01d6dbaa1deacff9b86af6c204a96997cfde891aea9aca4d,e5080205904139a709cc79e972d0e57929302fc1736b2af44a8edd5eff028f7c,online_raw/rgb/front/000055.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,56,2.5499999999999896,observation,observe,255,periodic,False,0.0,False,,,,322ef8dc5079ee0c9f53f2d0635e7501628602bb3610b93627c43cef539f238d,14802a6f1664df3770272f52666616bcba10a3335fec487cce66633ebc42d37b,online_raw/rgb/front/000056.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,57,2.5999999999999885,observation,observe,260,periodic,False,0.0,False,,,,a700c725df1eb64fdd41a52e00b23ecd8b321cd16b2062efe2d0291db8244196,5326d934b90a4cb5cae296d8c6a252b8aee54b839a13a2c4569374568990d58f,online_raw/rgb/front/000057.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,58,2.6499999999999875,observation,observe,265,periodic,False,0.0,False,,,,beaa892b3353c52fa5724b30b90be6344bf95f4849326c13d0b3d39a66692a5e,15a580912dc6b94600642c0e7feb3ab031b3d5e3e66f19459426b53cf3c14c43,online_raw/rgb/front/000058.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,59,2.6999999999999864,observation,observe,270,periodic,False,0.0,False,,,,6a3b1f23495fa362eaed79dbf5e38317574e8e23c05358c70ee778c8c76bab9a,1cff873acf9ff23c0b4fa32670a9669ae9992649b9974cc883b8bb352e97c478,online_raw/rgb/front/000059.jpg
L2RAR2_R19_CONF_00_886000__T10_transport_strong_phase_30ms,60,2.7299999999999858,observation,observe,273,action_end,True,0.0,False,,,,7fc4f3a87c31851b257c14a690cde7778b79dfc4b8ab46e18f7d61280c2ac84d,db815f7bbcc0d170e9f91efe0ef6f037db1516aa58036cde0d485c4670c5c530,online_raw/rgb/front/000060.jpg
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,0,0.0,initial,,0,action_end,True,0.0,False,,,,f90318cb455d2b561062e6fc56816d34faacb8f75eb4e3fe2ed30abcb5427a00,7918a22fe92176eb0171514aed2e662215a5e72f6b5422f8eef2207e164d1bdc,online_raw/rgb/front/000000.jpg
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,1,0.05,approach_object,approach_object,5,periodic,False,0.0,False,,,,5d8a32bb219b466e540832bed5057e7ebeba84b858788e40339b7f61884b9bda,7be63c050b2307c99ffc20c3f1da4c97b992d9183536b3bf851c0deb1555c30d,online_raw/rgb/front/000001.jpg
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,2,0.09999999999999999,approach_object,approach_object,10,periodic,False,0.0,False,,,,ab63d34ef2429daa4361abd56c6ad74a8fe5e32ae2649edb7ce48492d95b2892,b58a1530bf6c8cc981a19e130b0815e6e9f63c2f502204a5b9b7c7f4410844c4,online_raw/rgb/front/000002.jpg
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,3,0.15,approach_object,approach_object,15,periodic,False,0.0,False,,,,8263c02272af24f3262e15961f7d08e65e9975d683b54ec2da7f3b43cc77e0c7,c9f0b5426cbb5e5945d1f7fc155d129016f4b49bcc13517c2d8a990e4c5a04f1,online_raw/rgb/front/000003.jpg
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,4,0.20000000000000004,approach_object,approach_object,20,periodic,False,0.0,False,,,,8e00d70535415a06688294a6fb3d27721bb98cf84c292d432f5146d782c14713,8321a01d025279708b0fd4dc4ee661503c0de06f3f3de901fdd164262479868f,online_raw/rgb/front/000004.jpg
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,5,0.20000000000000004,approach_object,approach_object,20,action_end,True,0.0,False,,,,8e00d70535415a06688294a6fb3d27721bb98cf84c292d432f5146d782c14713,8321a01d025279708b0fd4dc4ee661503c0de06f3f3de901fdd164262479868f,online_raw/rgb/front/000005.jpg
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,6,0.25000000000000006,close_gripper,close_gripper,25,periodic,False,0.0,False,,,,ff3761ffdd6bc3074ed6c638222a8d88bc1bb9c2b9e9c567c65135384eea6f4b,89bf4ee471a367bccec5e13f3aeb1f30477c75e57378da0cfa6e078af64ea9b3,online_raw/rgb/front/000006.jpg
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,7,0.3000000000000001,close_gripper,close_gripper,30,periodic,False,0.0,False,,,,8739be8e01e91a78797e90143f99f049e67937eb22a0dfe12aec150c55669689,2105f9043d1b76a9919063222255587d5eedbdd1746af1c9ba3d8e4679618114,online_raw/rgb/front/000007.jpg
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,8,0.3000000000000001,close_gripper,close_gripper,30,action_end,True,0.0,False,,,,8739be8e01e91a78797e90143f99f049e67937eb22a0dfe12aec150c55669689,2105f9043d1b76a9919063222255587d5eedbdd1746af1c9ba3d8e4679618114,online_raw/rgb/front/000008.jpg
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,9,0.35000000000000014,lift,lift,35,periodic,False,0.0,False,,,,77f3b72ef244145506625866d89dfac4bd6854e377a06a106978af09a11b7c8a,f58cd662a5a33ea9fbd28e94ca38e27bfd6cb48d9973f648774cf001fdb87e18,online_raw/rgb/front/000009.jpg
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,10,0.4000000000000002,lift,lift,40,periodic,False,0.0,False,,,,4a596ba8f69eb6459210ccea237e6221f48f37e3faaac37878b3e71d62bdf1f6,44d0d41b51fe1a66256b92fec556eb5405287eea8d4bfeb45966f4644d71f365,online_raw/rgb/front/000010.jpg
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,11,0.45000000000000023,lift,lift,45,periodic,False,0.0,False,,,,3edbf184e31a122bd9dfd5f9967389449f4df4521d3dfea8727c252cacb0b9d6,6f9ca56d1468472c00b31fa94510cdcdaa1e5b4922f576bd7f672e7b7f7ebac5,online_raw/rgb/front/000011.jpg
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,12,0.5000000000000002,lift,lift,50,periodic,False,0.0,False,,,,c76aaff2c2e23081be2a1b66d35f2b6ba4df2967923086fa123c1c196cd69828,e4de592183d5dedcc14118b6a8aec5714f01af7d026ab7c3098924db59233652,online_raw/rgb/front/000012.jpg
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,13,0.5000000000000002,lift,lift,50,action_end,True,0.0,False,,,,c76aaff2c2e23081be2a1b66d35f2b6ba4df2967923086fa123c1c196cd69828,e4de592183d5dedcc14118b6a8aec5714f01af7d026ab7c3098924db59233652,online_raw/rgb/front/000013.jpg
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,14,0.5500000000000003,pre_hold_settle,hold,55,periodic,False,0.0,False,,,,7c9a8f86358766050ef2e8030fcb4736952f232180fd859d76d3f1bb25017fb5,0de7b7c8ede2122dc4af6f7ae331456dc122aac92756439e1ba3fdf68f348da7,online_raw/rgb/front/000014.jpg
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,15,0.6000000000000003,pre_hold_settle,hold,60,periodic,False,0.0,False,,,,2653db56080273e47d05606b64eb25249274ba4ba785fb414c6c74b133596ea9,aba33eaa3669accffcefb882eba002500c082129ab03935d8884cbc77643d4a6,online_raw/rgb/front/000015.jpg
L2RAR2_R19_CONF_00_886000__T11_transport_strong_phase_40ms_rgb_dropout,16,0.6500000000000004,pre_hold,hold,65,periodic,False,0.0,False,,,,42ba5097505db8a2ed70f7c1465de9971a6578812681238706a7f46e27f51ba4,919ef57b16a1199759b51888aa5f235dadde10fe10374e51f71363c1442526d7,online_raw/rgb/front/000016.jpg
