path	size_bytes	job_id	artifact_type	reason_omitted	packaged
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_095_r02.npz	14014	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_095_r03.npz	14409	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_095_r04.npz	14014	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_095_r05.npz	13640	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_096_r00.npz	12465	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_096_r01.npz	12870	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_096_r02.npz	13259	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_096_r03.npz	12875	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_096_r04.npz	11704	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_096_r05.npz	12074	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_097_r00.npz	13268	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_097_r01.npz	12874	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_097_r02.npz	20485	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_097_r03.npz	12482	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_097_r04.npz	12087	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_097_r05.npz	20480	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_098_r00.npz	12879	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_098_r01.npz	13268	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_098_r02.npz	12479	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_098_r03.npz	13281	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_098_r04.npz	14457	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_098_r05.npz	11696	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_099_r00.npz	12482	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_099_r01.npz	12463	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_099_r02.npz	13263	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_099_r03.npz	13263	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_099_r04.npz	11292	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_099_r05.npz	12078	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_100_r00.npz	3727	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_100_r01.npz	4128	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_100_r02.npz	4126	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_100_r03.npz	4130	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_100_r04.npz	4530	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_100_r05.npz	4131	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_101_r00.npz	14478	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_101_r01.npz	14460	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_101_r02.npz	15235	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_101_r03.npz	14876	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_101_r04.npz	14865	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/models/budget30_random_stratified_s643/val_predictions/formal_u2_family_101_r05.npz	13281	val_predictions	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_102_r00.npz	10807	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_102_r01.npz	10424	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_102_r02.npz	11220	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_102_r03.npz	10823	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_102_r04.npz	10798	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_102_r05.npz	10829	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_103_r00.npz	11611	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_103_r01.npz	12404	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_103_r02.npz	11601	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_103_r03.npz	10429	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_103_r04.npz	10826	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_103_r05.npz	11211	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_104_r00.npz	11998	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_104_r01.npz	11225	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_104_r02.npz	12009	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_104_r03.npz	12009	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_104_r04.npz	12404	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_104_r05.npz	11991	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_105_r00.npz	11218	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_105_r01.npz	10817	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_105_r02.npz	11204	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_105_r03.npz	10821	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_105_r04.npz	11198	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_105_r05.npz	11622	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_106_r00.npz	4516	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_106_r01.npz	4520	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_106_r02.npz	4516	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_106_r03.npz	4518	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_106_r04.npz	4513	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_106_r05.npz	4519	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_107_r00.npz	14767	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_107_r01.npz	13597	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_107_r02.npz	13988	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_107_r03.npz	15968	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_107_r04.npz	14010	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_107_r05.npz	14386	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_108_r00.npz	14012	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_108_r01.npz	12052	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_108_r02.npz	12833	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_108_r03.npz	11658	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_108_r04.npz	11242	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_108_r05.npz	11272	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_109_r00.npz	12048	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_109_r01.npz	11249	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_109_r02.npz	20402	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_109_r03.npz	11280	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_109_r04.npz	12063	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_109_r05.npz	12040	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_110_r00.npz	11274	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_110_r01.npz	13633	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_110_r02.npz	13238	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_110_r03.npz	12430	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_110_r04.npz	12859	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_110_r05.npz	13230	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_111_r00.npz	11655	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_111_r01.npz	12044	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_111_r02.npz	12445	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_111_r03.npz	11657	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_111_r04.npz	11255	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_111_r05.npz	10854	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_112_r00.npz	4116	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_112_r01.npz	4116	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_112_r02.npz	4118	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_112_r03.npz	4123	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_112_r04.npz	4121	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_112_r05.npz	4125	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_113_r00.npz	13264	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_113_r01.npz	15237	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_113_r02.npz	14838	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_113_r03.npz	15228	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_113_r04.npz	14034	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_113_r05.npz	14840	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_114_r00.npz	10036	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_114_r01.npz	10807	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_114_r02.npz	10417	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_114_r03.npz	11604	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_114_r04.npz	11208	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_114_r05.npz	10825	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_115_r00.npz	11212	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/budgeted_correction_v1/predictions/budget0_s641/test/formal_u2_family_115_r01.npz	11622	test	numeric_array	large/raw artifact excluded from single ZIP; placeholder retained	False
