split,family,motif,slot,fallback_initial,left_error,right_error,structure_hash_left,structure_hash_right,parameter_hash
confirmation,1302000,PRECEDENCE,8,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,374e6e1a16990c56b51ac49518ec7baa20be939c0d5b6038381d4f454fbd912e
confirmation,1302000,PRECEDENCE,9,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,374e6e1a16990c56b51ac49518ec7baa20be939c0d5b6038381d4f454fbd912e
confirmation,1302000,PRECEDENCE,10,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,374e6e1a16990c56b51ac49518ec7baa20be939c0d5b6038381d4f454fbd912e
confirmation,1302000,PRECEDENCE,11,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,374e6e1a16990c56b51ac49518ec7baa20be939c0d5b6038381d4f454fbd912e
confirmation,1302000,PRECEDENCE,12,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,374e6e1a16990c56b51ac49518ec7baa20be939c0d5b6038381d4f454fbd912e
confirmation,1302000,PRECEDENCE,13,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,374e6e1a16990c56b51ac49518ec7baa20be939c0d5b6038381d4f454fbd912e
confirmation,1302000,PRECEDENCE,14,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,374e6e1a16990c56b51ac49518ec7baa20be939c0d5b6038381d4f454fbd912e
confirmation,1302000,PRECEDENCE,15,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,374e6e1a16990c56b51ac49518ec7baa20be939c0d5b6038381d4f454fbd912e
confirmation,1302001,PRECEDENCE,0,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,ab4557747a9c3867b16002dd3327abc179f04c68b2acaec5d24fc06cf9f891f2
confirmation,1302001,PRECEDENCE,1,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,ab4557747a9c3867b16002dd3327abc179f04c68b2acaec5d24fc06cf9f891f2
confirmation,1302001,PRECEDENCE,2,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,ab4557747a9c3867b16002dd3327abc179f04c68b2acaec5d24fc06cf9f891f2
confirmation,1302001,PRECEDENCE,3,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,ab4557747a9c3867b16002dd3327abc179f04c68b2acaec5d24fc06cf9f891f2
confirmation,1302001,PRECEDENCE,4,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,ab4557747a9c3867b16002dd3327abc179f04c68b2acaec5d24fc06cf9f891f2
confirmation,1302001,PRECEDENCE,5,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,ab4557747a9c3867b16002dd3327abc179f04c68b2acaec5d24fc06cf9f891f2
confirmation,1302001,PRECEDENCE,6,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,ab4557747a9c3867b16002dd3327abc179f04c68b2acaec5d24fc06cf9f891f2
confirmation,1302001,PRECEDENCE,7,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,ab4557747a9c3867b16002dd3327abc179f04c68b2acaec5d24fc06cf9f891f2
confirmation,1302001,PRECEDENCE,8,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,ab4557747a9c3867b16002dd3327abc179f04c68b2acaec5d24fc06cf9f891f2
confirmation,1302001,PRECEDENCE,9,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,ab4557747a9c3867b16002dd3327abc179f04c68b2acaec5d24fc06cf9f891f2
confirmation,1302001,PRECEDENCE,10,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,ab4557747a9c3867b16002dd3327abc179f04c68b2acaec5d24fc06cf9f891f2
confirmation,1302001,PRECEDENCE,11,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,ab4557747a9c3867b16002dd3327abc179f04c68b2acaec5d24fc06cf9f891f2
confirmation,1302001,PRECEDENCE,12,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,ab4557747a9c3867b16002dd3327abc179f04c68b2acaec5d24fc06cf9f891f2
confirmation,1302001,PRECEDENCE,13,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,ab4557747a9c3867b16002dd3327abc179f04c68b2acaec5d24fc06cf9f891f2
confirmation,1302001,PRECEDENCE,14,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,ab4557747a9c3867b16002dd3327abc179f04c68b2acaec5d24fc06cf9f891f2
confirmation,1302001,PRECEDENCE,15,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,ab4557747a9c3867b16002dd3327abc179f04c68b2acaec5d24fc06cf9f891f2
confirmation,1302002,PRECEDENCE,0,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b0df42d42c33195dc4c226c121b5acefb3c82b4a83dea5d513ebda1956193f60
confirmation,1302002,PRECEDENCE,1,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b0df42d42c33195dc4c226c121b5acefb3c82b4a83dea5d513ebda1956193f60
confirmation,1302002,PRECEDENCE,2,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b0df42d42c33195dc4c226c121b5acefb3c82b4a83dea5d513ebda1956193f60
confirmation,1302002,PRECEDENCE,3,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b0df42d42c33195dc4c226c121b5acefb3c82b4a83dea5d513ebda1956193f60
confirmation,1302002,PRECEDENCE,4,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b0df42d42c33195dc4c226c121b5acefb3c82b4a83dea5d513ebda1956193f60
confirmation,1302002,PRECEDENCE,5,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b0df42d42c33195dc4c226c121b5acefb3c82b4a83dea5d513ebda1956193f60
confirmation,1302002,PRECEDENCE,6,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b0df42d42c33195dc4c226c121b5acefb3c82b4a83dea5d513ebda1956193f60
confirmation,1302002,PRECEDENCE,7,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b0df42d42c33195dc4c226c121b5acefb3c82b4a83dea5d513ebda1956193f60
confirmation,1302002,PRECEDENCE,8,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b0df42d42c33195dc4c226c121b5acefb3c82b4a83dea5d513ebda1956193f60
confirmation,1302002,PRECEDENCE,9,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b0df42d42c33195dc4c226c121b5acefb3c82b4a83dea5d513ebda1956193f60
confirmation,1302002,PRECEDENCE,10,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b0df42d42c33195dc4c226c121b5acefb3c82b4a83dea5d513ebda1956193f60
confirmation,1302002,PRECEDENCE,11,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b0df42d42c33195dc4c226c121b5acefb3c82b4a83dea5d513ebda1956193f60
confirmation,1302002,PRECEDENCE,12,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b0df42d42c33195dc4c226c121b5acefb3c82b4a83dea5d513ebda1956193f60
confirmation,1302002,PRECEDENCE,13,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b0df42d42c33195dc4c226c121b5acefb3c82b4a83dea5d513ebda1956193f60
confirmation,1302002,PRECEDENCE,14,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b0df42d42c33195dc4c226c121b5acefb3c82b4a83dea5d513ebda1956193f60
confirmation,1302002,PRECEDENCE,15,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b0df42d42c33195dc4c226c121b5acefb3c82b4a83dea5d513ebda1956193f60
confirmation,1302003,PRECEDENCE,0,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,fd56d37c2a60101e9f62fdaa9e668fec7aaafa01818c774b92e824b5f6022b12
confirmation,1302003,PRECEDENCE,1,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,fd56d37c2a60101e9f62fdaa9e668fec7aaafa01818c774b92e824b5f6022b12
confirmation,1302003,PRECEDENCE,2,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,fd56d37c2a60101e9f62fdaa9e668fec7aaafa01818c774b92e824b5f6022b12
confirmation,1302003,PRECEDENCE,3,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,fd56d37c2a60101e9f62fdaa9e668fec7aaafa01818c774b92e824b5f6022b12
confirmation,1302003,PRECEDENCE,4,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,fd56d37c2a60101e9f62fdaa9e668fec7aaafa01818c774b92e824b5f6022b12
confirmation,1302003,PRECEDENCE,5,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,fd56d37c2a60101e9f62fdaa9e668fec7aaafa01818c774b92e824b5f6022b12
confirmation,1302003,PRECEDENCE,6,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,fd56d37c2a60101e9f62fdaa9e668fec7aaafa01818c774b92e824b5f6022b12
confirmation,1302003,PRECEDENCE,7,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,fd56d37c2a60101e9f62fdaa9e668fec7aaafa01818c774b92e824b5f6022b12
confirmation,1302003,PRECEDENCE,8,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,fd56d37c2a60101e9f62fdaa9e668fec7aaafa01818c774b92e824b5f6022b12
confirmation,1302003,PRECEDENCE,9,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,fd56d37c2a60101e9f62fdaa9e668fec7aaafa01818c774b92e824b5f6022b12
confirmation,1302003,PRECEDENCE,10,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,fd56d37c2a60101e9f62fdaa9e668fec7aaafa01818c774b92e824b5f6022b12
confirmation,1302003,PRECEDENCE,11,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,fd56d37c2a60101e9f62fdaa9e668fec7aaafa01818c774b92e824b5f6022b12
confirmation,1302003,PRECEDENCE,12,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,fd56d37c2a60101e9f62fdaa9e668fec7aaafa01818c774b92e824b5f6022b12
confirmation,1302003,PRECEDENCE,13,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,fd56d37c2a60101e9f62fdaa9e668fec7aaafa01818c774b92e824b5f6022b12
confirmation,1302003,PRECEDENCE,14,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,fd56d37c2a60101e9f62fdaa9e668fec7aaafa01818c774b92e824b5f6022b12
confirmation,1302003,PRECEDENCE,15,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,fd56d37c2a60101e9f62fdaa9e668fec7aaafa01818c774b92e824b5f6022b12
confirmation,1302004,PRECEDENCE,0,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,1bb27fbc65048d473b7b3a6f4f753de64c24ca6c0e89839d9383d604fee990b7
confirmation,1302004,PRECEDENCE,1,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,1bb27fbc65048d473b7b3a6f4f753de64c24ca6c0e89839d9383d604fee990b7
confirmation,1302004,PRECEDENCE,2,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,1bb27fbc65048d473b7b3a6f4f753de64c24ca6c0e89839d9383d604fee990b7
confirmation,1302004,PRECEDENCE,3,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,1bb27fbc65048d473b7b3a6f4f753de64c24ca6c0e89839d9383d604fee990b7
confirmation,1302004,PRECEDENCE,4,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,1bb27fbc65048d473b7b3a6f4f753de64c24ca6c0e89839d9383d604fee990b7
confirmation,1302004,PRECEDENCE,5,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,1bb27fbc65048d473b7b3a6f4f753de64c24ca6c0e89839d9383d604fee990b7
confirmation,1302004,PRECEDENCE,6,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,1bb27fbc65048d473b7b3a6f4f753de64c24ca6c0e89839d9383d604fee990b7
confirmation,1302004,PRECEDENCE,7,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,1bb27fbc65048d473b7b3a6f4f753de64c24ca6c0e89839d9383d604fee990b7
confirmation,1302004,PRECEDENCE,8,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,1bb27fbc65048d473b7b3a6f4f753de64c24ca6c0e89839d9383d604fee990b7
confirmation,1302004,PRECEDENCE,9,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,1bb27fbc65048d473b7b3a6f4f753de64c24ca6c0e89839d9383d604fee990b7
confirmation,1302004,PRECEDENCE,10,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,1bb27fbc65048d473b7b3a6f4f753de64c24ca6c0e89839d9383d604fee990b7
confirmation,1302004,PRECEDENCE,11,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,1bb27fbc65048d473b7b3a6f4f753de64c24ca6c0e89839d9383d604fee990b7
confirmation,1302004,PRECEDENCE,12,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,1bb27fbc65048d473b7b3a6f4f753de64c24ca6c0e89839d9383d604fee990b7
confirmation,1302004,PRECEDENCE,13,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,1bb27fbc65048d473b7b3a6f4f753de64c24ca6c0e89839d9383d604fee990b7
confirmation,1302004,PRECEDENCE,14,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,1bb27fbc65048d473b7b3a6f4f753de64c24ca6c0e89839d9383d604fee990b7
confirmation,1302004,PRECEDENCE,15,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,1bb27fbc65048d473b7b3a6f4f753de64c24ca6c0e89839d9383d604fee990b7
confirmation,1302005,PRECEDENCE,0,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,70f80c29c947fc08f05f2499db2ff767a54c7d73a0fe276a5a5cdf977119d0f4
confirmation,1302005,PRECEDENCE,1,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,70f80c29c947fc08f05f2499db2ff767a54c7d73a0fe276a5a5cdf977119d0f4
confirmation,1302005,PRECEDENCE,2,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,70f80c29c947fc08f05f2499db2ff767a54c7d73a0fe276a5a5cdf977119d0f4
confirmation,1302005,PRECEDENCE,3,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,70f80c29c947fc08f05f2499db2ff767a54c7d73a0fe276a5a5cdf977119d0f4
confirmation,1302005,PRECEDENCE,4,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,70f80c29c947fc08f05f2499db2ff767a54c7d73a0fe276a5a5cdf977119d0f4
confirmation,1302005,PRECEDENCE,5,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,70f80c29c947fc08f05f2499db2ff767a54c7d73a0fe276a5a5cdf977119d0f4
confirmation,1302005,PRECEDENCE,6,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,70f80c29c947fc08f05f2499db2ff767a54c7d73a0fe276a5a5cdf977119d0f4
confirmation,1302005,PRECEDENCE,7,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,70f80c29c947fc08f05f2499db2ff767a54c7d73a0fe276a5a5cdf977119d0f4
confirmation,1302005,PRECEDENCE,8,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,70f80c29c947fc08f05f2499db2ff767a54c7d73a0fe276a5a5cdf977119d0f4
confirmation,1302005,PRECEDENCE,9,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,70f80c29c947fc08f05f2499db2ff767a54c7d73a0fe276a5a5cdf977119d0f4
confirmation,1302005,PRECEDENCE,10,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,70f80c29c947fc08f05f2499db2ff767a54c7d73a0fe276a5a5cdf977119d0f4
confirmation,1302005,PRECEDENCE,11,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,70f80c29c947fc08f05f2499db2ff767a54c7d73a0fe276a5a5cdf977119d0f4
confirmation,1302005,PRECEDENCE,12,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,70f80c29c947fc08f05f2499db2ff767a54c7d73a0fe276a5a5cdf977119d0f4
confirmation,1302005,PRECEDENCE,13,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,70f80c29c947fc08f05f2499db2ff767a54c7d73a0fe276a5a5cdf977119d0f4
confirmation,1302005,PRECEDENCE,14,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,70f80c29c947fc08f05f2499db2ff767a54c7d73a0fe276a5a5cdf977119d0f4
confirmation,1302005,PRECEDENCE,15,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,70f80c29c947fc08f05f2499db2ff767a54c7d73a0fe276a5a5cdf977119d0f4
confirmation,1302006,PRECEDENCE,0,False,,,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,b9d85010fae2582f7f02a84d24a222494b16ff9a53e44fecaa7ee41d2a70f746,c611a73e1fc831f2d6058f47155d78a0de76c7bd314cca90c7c3953bbfc2e568
