repeat,direction,source_pool_size,target_pool_size,method,selected_count,precision_against_independent_bottom20,recall_against_independent_bottom20,jaccard_against_independent_bottom20,mean_independent_rank_percentile,negative_score_rate_in_independent_pool
50,A_to_B,50,50,fixed_bottom10,19.0,0.42105263157894735,0.21052631578947367,0.16326530612244897,0.284813596491228,0.6842105263157895
50,A_to_B,50,50,stable_core_p_ge_0.80,7.0,0.42857142857142855,0.07894736842105263,0.07142857142857142,0.3720238095238095,0.5714285714285714
50,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,7.0,0.7142857142857143,0.13157894736842105,0.125,0.23660714285714285,0.7142857142857143
50,A_to_B,50,50,stable_core_p_ge_0.90,3.0,0.3333333333333333,0.02631578947368421,0.025,0.46875,0.3333333333333333
50,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,3.0,0.6666666666666666,0.05263157894736842,0.05128205128205128,0.2951388888888889,0.6666666666666666
50,A_to_B,50,50,stable_core_p_ge_0.95,2.0,0.0,0.0,0.0,0.6354166666666667,0.0
50,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,2.0,0.5,0.02631578947368421,0.02564102564102564,0.43489583333333337,0.5
50,B_to_A,50,50,fixed_bottom20,38.0,0.34210526315789475,0.34210526315789475,0.20634920634920634,0.41145833333333337,0.47368421052631576
50,B_to_A,50,50,fixed_bottom10,19.0,0.5263157894736842,0.2631578947368421,0.2127659574468085,0.3218201754385965,0.631578947368421
50,B_to_A,50,50,stable_core_p_ge_0.80,13.0,0.46153846153846156,0.15789473684210525,0.13333333333333333,0.37860576923076916,0.5384615384615384
50,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,13.0,0.6923076923076923,0.23684210526315788,0.21428571428571427,0.2267628205128205,0.7692307692307693
50,B_to_A,50,50,stable_core_p_ge_0.90,7.0,0.2857142857142857,0.05263157894736842,0.046511627906976744,0.4389880952380952,0.42857142857142855
50,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,7.0,0.7142857142857143,0.13157894736842105,0.125,0.15848214285714285,0.8571428571428571
50,B_to_A,50,50,stable_core_p_ge_0.95,5.0,0.2,0.02631578947368421,0.023809523809523808,0.41666666666666663,0.4
50,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,5.0,0.8,0.10526315789473684,0.10256410256410256,0.15104166666666669,0.8
51,A_to_B,50,50,fixed_bottom20,38.0,0.2631578947368421,0.2631578947368421,0.15151515151515152,0.4214638157894738,0.5789473684210527
51,A_to_B,50,50,fixed_bottom10,19.0,0.42105263157894735,0.21052631578947367,0.16326530612244897,0.3522478070175438,0.6842105263157895
51,A_to_B,50,50,stable_core_p_ge_0.80,11.0,0.5454545454545454,0.15789473684210525,0.13953488372093023,0.3262310606060606,0.7272727272727273
51,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,11.0,0.5454545454545454,0.15789473684210525,0.13953488372093023,0.24810606060606058,0.8181818181818182
51,A_to_B,50,50,stable_core_p_ge_0.90,6.0,0.6666666666666666,0.10526315789473684,0.1,0.2612847222222222,0.8333333333333334
51,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,6.0,0.6666666666666666,0.10526315789473684,0.1,0.22482638888888887,0.8333333333333334
51,A_to_B,50,50,stable_core_p_ge_0.95,3.0,0.6666666666666666,0.05263157894736842,0.05128205128205128,0.3489583333333333,0.6666666666666666
51,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,3.0,0.6666666666666666,0.05263157894736842,0.05128205128205128,0.34201388888888884,0.6666666666666666
51,B_to_A,50,50,fixed_bottom20,38.0,0.2631578947368421,0.2631578947368421,0.15151515151515152,0.5175438596491229,0.42105263157894735
51,B_to_A,50,50,fixed_bottom10,19.0,0.3157894736842105,0.15789473684210525,0.11764705882352941,0.41748903508771934,0.5263157894736842
51,B_to_A,50,50,stable_core_p_ge_0.80,14.0,0.35714285714285715,0.13157894736842105,0.10638297872340426,0.3865327380952382,0.6428571428571429
51,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,14.0,0.2857142857142857,0.10526315789473684,0.08333333333333333,0.41666666666666663,0.5714285714285714
51,B_to_A,50,50,stable_core_p_ge_0.90,7.0,0.2857142857142857,0.05263157894736842,0.046511627906976744,0.38318452380952384,0.7142857142857143
51,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,7.0,0.42857142857142855,0.07894736842105263,0.07142857142857142,0.33258928571428575,0.7142857142857143
51,B_to_A,50,50,stable_core_p_ge_0.95,5.0,0.4,0.05263157894736842,0.04878048780487805,0.4104166666666667,0.6
51,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,5.0,0.2,0.02631578947368421,0.023809523809523808,0.4250000000000001,0.6
52,A_to_B,50,50,fixed_bottom20,38.0,0.5526315789473685,0.5526315789473685,0.38181818181818183,0.3225054824561403,0.6842105263157895
52,A_to_B,50,50,fixed_bottom10,19.0,0.631578947368421,0.3157894736842105,0.26666666666666666,0.29632675438596495,0.7368421052631579
52,A_to_B,50,50,stable_core_p_ge_0.80,9.0,0.5555555555555556,0.13157894736842105,0.11904761904761904,0.44039351851851855,0.5555555555555556
52,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,9.0,0.6666666666666666,0.15789473684210525,0.14634146341463414,0.26446759259259256,0.7777777777777778
52,A_to_B,50,50,stable_core_p_ge_0.90,5.0,0.8,0.10526315789473684,0.10256410256410256,0.2041666666666667,0.8
52,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,5.0,0.8,0.10526315789473684,0.10256410256410256,0.19270833333333334,0.8
52,A_to_B,50,50,stable_core_p_ge_0.95,1.0,1.0,0.02631578947368421,0.02631578947368421,0.026041666666666668,1.0
52,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,1.0,1.0,0.02631578947368421,0.02631578947368421,0.17708333333333334,1.0
52,B_to_A,50,50,fixed_bottom20,38.0,0.5526315789473685,0.5526315789473685,0.38181818181818183,0.28303179824561403,0.7368421052631579
52,B_to_A,50,50,fixed_bottom10,19.0,0.6842105263157895,0.34210526315789475,0.29545454545454547,0.21957236842105263,0.7894736842105263
52,B_to_A,50,50,stable_core_p_ge_0.80,15.0,0.6,0.23684210526315788,0.20454545454545456,0.24270833333333333,0.7333333333333333
52,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,15.0,0.6666666666666666,0.2631578947368421,0.23255813953488372,0.22083333333333333,0.8
52,B_to_A,50,50,stable_core_p_ge_0.90,4.0,0.5,0.05263157894736842,0.05,0.2760416666666667,0.75
52,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,4.0,0.5,0.05263157894736842,0.05,0.15494791666666669,1.0
52,B_to_A,50,50,stable_core_p_ge_0.95,2.0,0.5,0.02631578947368421,0.02564102564102564,0.17708333333333334,1.0
52,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,2.0,1.0,0.05263157894736842,0.05263157894736842,0.078125,1.0
53,A_to_B,50,50,fixed_bottom20,38.0,0.5,0.5,0.3333333333333333,0.31469298245614036,0.631578947368421
53,A_to_B,50,50,fixed_bottom10,19.0,0.631578947368421,0.3157894736842105,0.26666666666666666,0.26589912280701755,0.6842105263157895
53,A_to_B,50,50,stable_core_p_ge_0.80,10.0,0.6,0.15789473684210525,0.14285714285714285,0.3270833333333333,0.6
53,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,10.0,0.7,0.18421052631578946,0.17073170731707318,0.2661458333333333,0.7
53,A_to_B,50,50,stable_core_p_ge_0.90,6.0,0.5,0.07894736842105263,0.07317073170731707,0.41059027777777773,0.5
53,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,6.0,0.6666666666666666,0.10526315789473684,0.1,0.28125000000000006,0.6666666666666666
53,A_to_B,50,50,stable_core_p_ge_0.95,3.0,0.0,0.0,0.0,0.7447916666666666,0.0
53,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,3.0,0.6666666666666666,0.05263157894736842,0.05128205128205128,0.34027777777777785,0.6666666666666666
53,B_to_A,50,50,fixed_bottom20,38.0,0.5,0.5,0.3333333333333333,0.3118146929824561,0.7105263157894737
53,B_to_A,50,50,fixed_bottom10,19.0,0.6842105263157895,0.34210526315789475,0.29545454545454547,0.27521929824561403,0.7894736842105263
53,B_to_A,50,50,stable_core_p_ge_0.80,11.0,0.8181818181818182,0.23684210526315788,0.225,0.23106060606060605,0.8181818181818182
53,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,11.0,0.7272727272727273,0.21052631578947367,0.1951219512195122,0.24479166666666669,0.8181818181818182
53,B_to_A,50,50,stable_core_p_ge_0.90,4.0,0.75,0.07894736842105263,0.07692307692307693,0.28515625,0.75
53,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,4.0,0.75,0.07894736842105263,0.07692307692307693,0.2838541666666667,0.75
53,B_to_A,50,50,stable_core_p_ge_0.95,1.0,1.0,0.02631578947368421,0.02631578947368421,0.03125,1.0
53,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,1.0,0.0,0.0,0.0,0.9270833333333334,0.0
54,A_to_B,50,50,fixed_bottom20,38.0,0.47368421052631576,0.47368421052631576,0.3103448275862069,0.37047697368421056,0.5789473684210527
54,A_to_B,50,50,fixed_bottom10,19.0,0.631578947368421,0.3157894736842105,0.26666666666666666,0.2807017543859649,0.6842105263157895
54,A_to_B,50,50,stable_core_p_ge_0.80,12.0,0.5833333333333334,0.18421052631578946,0.16279069767441862,0.3133680555555556,0.5833333333333334
54,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,12.0,0.6666666666666666,0.21052631578947367,0.19047619047619047,0.23177083333333334,0.6666666666666666
54,A_to_B,50,50,stable_core_p_ge_0.90,4.0,0.25,0.02631578947368421,0.024390243902439025,0.4388020833333333,0.25
54,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,4.0,0.75,0.07894736842105263,0.07692307692307693,0.14713541666666666,0.75
54,A_to_B,50,50,stable_core_p_ge_0.95,2.0,0.0,0.0,0.0,0.3567708333333333,0.0
54,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,2.0,0.5,0.02631578947368421,0.02564102564102564,0.1875,0.5
54,B_to_A,50,50,fixed_bottom20,38.0,0.47368421052631576,0.47368421052631576,0.3103448275862069,0.31277412280701755,0.7368421052631579
54,B_to_A,50,50,fixed_bottom10,19.0,0.5789473684210527,0.2894736842105263,0.2391304347826087,0.3042763157894736,0.7368421052631579
54,B_to_A,50,50,stable_core_p_ge_0.80,13.0,0.46153846153846156,0.15789473684210525,0.13333333333333333,0.35256410256410253,0.6923076923076923
54,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,13.0,0.46153846153846156,0.15789473684210525,0.13333333333333333,0.3341346153846155,0.6923076923076923
54,B_to_A,50,50,stable_core_p_ge_0.90,9.0,0.4444444444444444,0.10526315789473684,0.09302325581395349,0.3738425925925926,0.6666666666666666
54,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,9.0,0.4444444444444444,0.10526315789473684,0.09302325581395349,0.3998842592592593,0.5555555555555556
54,B_to_A,50,50,stable_core_p_ge_0.95,4.0,0.75,0.07894736842105263,0.07692307692307693,0.15364583333333331,1.0
54,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,4.0,0.5,0.05263157894736842,0.05,0.2682291666666667,0.75
55,A_to_B,50,50,fixed_bottom20,38.0,0.42105263157894735,0.42105263157894735,0.26666666666666666,0.37637061403508776,0.5789473684210527
55,A_to_B,50,50,fixed_bottom10,19.0,0.631578947368421,0.3157894736842105,0.26666666666666666,0.2576754385964912,0.7368421052631579
55,A_to_B,50,50,stable_core_p_ge_0.80,15.0,0.5333333333333333,0.21052631578947367,0.17777777777777778,0.3368055555555556,0.6
55,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,15.0,0.6,0.23684210526315788,0.20454545454545456,0.25972222222222224,0.7333333333333333
55,A_to_B,50,50,stable_core_p_ge_0.90,8.0,0.625,0.13157894736842105,0.12195121951219512,0.29622395833333337,0.75
55,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,8.0,0.625,0.13157894736842105,0.12195121951219512,0.2877604166666667,0.75
55,A_to_B,50,50,stable_core_p_ge_0.95,2.0,0.5,0.02631578947368421,0.02564102564102564,0.2421875,1.0
55,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,2.0,0.5,0.02631578947368421,0.02564102564102564,0.19270833333333334,1.0
55,B_to_A,50,50,fixed_bottom20,38.0,0.42105263157894735,0.42105263157894735,0.26666666666666666,0.3274396929824562,0.7368421052631579
55,B_to_A,50,50,fixed_bottom10,19.0,0.47368421052631576,0.23684210526315788,0.1875,0.29769736842105265,0.7368421052631579
55,B_to_A,50,50,stable_core_p_ge_0.80,7.0,0.7142857142857143,0.13157894736842105,0.125,0.17559523809523805,0.8571428571428571
55,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,7.0,0.5714285714285714,0.10526315789473684,0.0975609756097561,0.26041666666666663,0.7142857142857143
55,B_to_A,50,50,stable_core_p_ge_0.90,2.0,1.0,0.05263157894736842,0.05263157894736842,0.08333333333333334,1.0
55,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,2.0,0.5,0.02631578947368421,0.02564102564102564,0.17708333333333331,1.0
55,B_to_A,50,50,stable_core_p_ge_0.95,1.0,1.0,0.02631578947368421,0.02631578947368421,0.14583333333333334,1.0
55,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,1.0,0.0,0.0,0.0,0.3177083333333333,1.0
56,A_to_B,50,50,fixed_bottom20,38.0,0.2894736842105263,0.2894736842105263,0.16923076923076924,0.3796600877192982,0.631578947368421
56,A_to_B,50,50,fixed_bottom10,19.0,0.3157894736842105,0.15789473684210525,0.11764705882352941,0.3793859649122807,0.631578947368421
56,A_to_B,50,50,stable_core_p_ge_0.80,12.0,0.25,0.07894736842105263,0.06382978723404255,0.35894097222222215,0.6666666666666666
56,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,12.0,0.25,0.07894736842105263,0.06382978723404255,0.4001736111111111,0.6666666666666666
56,A_to_B,50,50,stable_core_p_ge_0.90,7.0,0.14285714285714285,0.02631578947368421,0.022727272727272728,0.3653273809523809,0.7142857142857143
56,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,7.0,0.42857142857142855,0.07894736842105263,0.07142857142857142,0.19791666666666669,1.0
56,A_to_B,50,50,stable_core_p_ge_0.95,4.0,0.25,0.02631578947368421,0.024390243902439025,0.2864583333333333,0.75
56,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,4.0,0.25,0.02631578947368421,0.024390243902439025,0.23307291666666663,1.0
56,B_to_A,50,50,fixed_bottom20,38.0,0.2894736842105263,0.2894736842105263,0.16923076923076924,0.4431195175438596,0.5
56,B_to_A,50,50,fixed_bottom10,19.0,0.3684210526315789,0.18421052631578946,0.14,0.3878837719298246,0.5789473684210527
56,B_to_A,50,50,stable_core_p_ge_0.80,11.0,0.2727272727272727,0.07894736842105263,0.06521739130434782,0.43323863636363635,0.5454545454545454
56,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,11.0,0.45454545454545453,0.13157894736842105,0.11363636363636363,0.2765151515151515,0.7272727272727273
56,B_to_A,50,50,stable_core_p_ge_0.90,5.0,0.4,0.05263157894736842,0.04878048780487805,0.2708333333333333,0.8
56,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,5.0,0.4,0.05263157894736842,0.04878048780487805,0.3895833333333333,0.6
56,B_to_A,50,50,stable_core_p_ge_0.95,2.0,1.0,0.05263157894736842,0.05263157894736842,0.0703125,1.0
56,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,2.0,0.5,0.02631578947368421,0.02564102564102564,0.4244791666666667,0.5
57,A_to_B,50,50,fixed_bottom20,38.0,0.3684210526315789,0.3684210526315789,0.22580645161290322,0.3762335526315789,0.7105263157894737
57,A_to_B,50,50,fixed_bottom10,19.0,0.631578947368421,0.3157894736842105,0.26666666666666666,0.29413377192982454,0.7894736842105263
57,A_to_B,50,50,stable_core_p_ge_0.80,9.0,0.5555555555555556,0.13157894736842105,0.11904761904761904,0.3715277777777778,0.6666666666666666
57,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,9.0,0.6666666666666666,0.15789473684210525,0.14634146341463414,0.2928240740740741,0.7777777777777778
57,A_to_B,50,50,stable_core_p_ge_0.90,1.0,0.0,0.0,0.0,0.8958333333333334,0.0
57,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,1.0,1.0,0.02631578947368421,0.02631578947368421,0.036458333333333336,1.0
57,A_to_B,50,50,stable_core_p_ge_0.95,0.0,,0.0,0.0,,
57,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,0.0,,0.0,0.0,,
57,B_to_A,50,50,fixed_bottom20,38.0,0.3684210526315789,0.3684210526315789,0.22580645161290322,0.3037280701754386,0.5789473684210527
57,B_to_A,50,50,fixed_bottom10,19.0,0.42105263157894735,0.21052631578947367,0.16326530612244897,0.27987938596491224,0.6842105263157895
57,B_to_A,50,50,stable_core_p_ge_0.80,11.0,0.45454545454545453,0.13157894736842105,0.11363636363636363,0.28551136363636365,0.7272727272727273
57,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,11.0,0.5454545454545454,0.15789473684210525,0.13953488372093023,0.22585227272727276,0.8181818181818182
57,B_to_A,50,50,stable_core_p_ge_0.90,7.0,0.5714285714285714,0.10526315789473684,0.0975609756097561,0.19940476190476192,0.8571428571428571
57,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,7.0,0.42857142857142855,0.07894736842105263,0.07142857142857142,0.29092261904761907,0.7142857142857143
57,B_to_A,50,50,stable_core_p_ge_0.95,0.0,,0.0,0.0,,
57,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,0.0,,0.0,0.0,,
58,A_to_B,50,50,fixed_bottom20,38.0,0.42105263157894735,0.42105263157894735,0.26666666666666666,0.3904879385964912,0.5
58,A_to_B,50,50,fixed_bottom10,19.0,0.47368421052631576,0.23684210526315788,0.1875,0.3368969298245614,0.5789473684210527
58,A_to_B,50,50,stable_core_p_ge_0.80,13.0,0.38461538461538464,0.13157894736842105,0.10869565217391304,0.3545673076923077,0.46153846153846156
58,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,13.0,0.46153846153846156,0.15789473684210525,0.13333333333333333,0.32251602564102566,0.6153846153846154
58,A_to_B,50,50,stable_core_p_ge_0.90,7.0,0.42857142857142855,0.07894736842105263,0.07142857142857142,0.42113095238095244,0.42857142857142855
58,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,7.0,0.2857142857142857,0.05263157894736842,0.046511627906976744,0.40252976190476186,0.42857142857142855
58,A_to_B,50,50,stable_core_p_ge_0.95,2.0,0.0,0.0,0.0,0.5859375,0.0
58,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,2.0,0.0,0.0,0.0,0.4453125,0.0
58,B_to_A,50,50,fixed_bottom20,38.0,0.42105263157894735,0.42105263157894735,0.26666666666666666,0.39459978070175444,0.5526315789473685
58,B_to_A,50,50,fixed_bottom10,19.0,0.3684210526315789,0.18421052631578946,0.14,0.39610745614035087,0.5263157894736842
58,B_to_A,50,50,stable_core_p_ge_0.80,14.0,0.42857142857142855,0.15789473684210525,0.13043478260869565,0.37611607142857145,0.5714285714285714
58,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,14.0,0.35714285714285715,0.13157894736842105,0.10638297872340426,0.3947172619047619,0.5714285714285714
58,B_to_A,50,50,stable_core_p_ge_0.90,8.0,0.25,0.05263157894736842,0.045454545454545456,0.44856770833333337,0.5
58,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,8.0,0.5,0.10526315789473684,0.09523809523809523,0.375,0.625
58,B_to_A,50,50,stable_core_p_ge_0.95,4.0,0.5,0.05263157894736842,0.05,0.40494791666666663,0.5
58,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,4.0,0.75,0.07894736842105263,0.07692307692307693,0.24999999999999997,0.75
59,A_to_B,50,50,fixed_bottom20,38.0,0.39473684210526316,0.39473684210526316,0.2459016393442623,0.35567434210526316,0.7105263157894737
59,A_to_B,50,50,fixed_bottom10,19.0,0.47368421052631576,0.23684210526315788,0.1875,0.31716008771929827,0.7894736842105263
59,A_to_B,50,50,stable_core_p_ge_0.80,10.0,0.5,0.13157894736842105,0.11627906976744186,0.31562499999999993,0.8
59,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,10.0,0.4,0.10526315789473684,0.09090909090909091,0.3515625,0.7
59,A_to_B,50,50,stable_core_p_ge_0.90,2.0,0.0,0.0,0.0,0.2916666666666667,1.0
59,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,2.0,0.0,0.0,0.0,0.3098958333333333,1.0
59,A_to_B,50,50,stable_core_p_ge_0.95,1.0,0.0,0.0,0.0,0.375,1.0
59,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,1.0,0.0,0.0,0.0,0.24479166666666666,1.0
59,B_to_A,50,50,fixed_bottom20,38.0,0.39473684210526316,0.39473684210526316,0.2459016393442623,0.4061129385964912,0.5
59,B_to_A,50,50,fixed_bottom10,19.0,0.47368421052631576,0.23684210526315788,0.1875,0.3873355263157895,0.47368421052631576
59,B_to_A,50,50,stable_core_p_ge_0.80,9.0,0.5555555555555556,0.13157894736842105,0.11904761904761904,0.31712962962962965,0.5555555555555556
59,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,9.0,0.5555555555555556,0.13157894736842105,0.11904761904761904,0.3084490740740741,0.5555555555555556
59,B_to_A,50,50,stable_core_p_ge_0.90,6.0,0.6666666666666666,0.10526315789473684,0.1,0.22309027777777776,0.6666666666666666
59,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,6.0,0.5,0.07894736842105263,0.07317073170731707,0.3828125,0.5
59,B_to_A,50,50,stable_core_p_ge_0.95,5.0,0.6,0.07894736842105263,0.075,0.2427083333333333,0.6
59,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,5.0,0.6,0.07894736842105263,0.075,0.35,0.6
60,A_to_B,50,50,fixed_bottom20,38.0,0.39473684210526316,0.39473684210526316,0.2459016393442623,0.3841831140350877,0.5789473684210527
60,A_to_B,50,50,fixed_bottom10,19.0,0.5263157894736842,0.2631578947368421,0.2127659574468085,0.3426535087719298,0.6842105263157895
60,A_to_B,50,50,stable_core_p_ge_0.80,11.0,0.5454545454545454,0.15789473684210525,0.13953488372093023,0.290719696969697,0.7272727272727273
60,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,11.0,0.5454545454545454,0.15789473684210525,0.13953488372093023,0.290719696969697,0.7272727272727273
60,A_to_B,50,50,stable_core_p_ge_0.90,7.0,0.42857142857142855,0.07894736842105263,0.07142857142857142,0.31845238095238093,0.7142857142857143
60,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,7.0,0.42857142857142855,0.07894736842105263,0.07142857142857142,0.3727678571428572,0.5714285714285714
60,A_to_B,50,50,stable_core_p_ge_0.95,3.0,0.0,0.0,0.0,0.36284722222222215,0.6666666666666666
60,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,3.0,0.0,0.0,0.0,0.4826388888888889,0.3333333333333333
60,B_to_A,50,50,fixed_bottom20,38.0,0.39473684210526316,0.39473684210526316,0.2459016393442623,0.41324013157894735,0.6052631578947368
60,B_to_A,50,50,fixed_bottom10,19.0,0.47368421052631576,0.23684210526315788,0.1875,0.33415570175438597,0.6842105263157895
60,B_to_A,50,50,stable_core_p_ge_0.80,13.0,0.38461538461538464,0.13157894736842105,0.10869565217391304,0.3693910256410256,0.6153846153846154
60,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,13.0,0.5384615384615384,0.18421052631578946,0.1590909090909091,0.29366987179487175,0.7692307692307693
60,B_to_A,50,50,stable_core_p_ge_0.90,9.0,0.3333333333333333,0.07894736842105263,0.06818181818181818,0.34201388888888884,0.6666666666666666
60,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,9.0,0.6666666666666666,0.15789473684210525,0.14634146341463414,0.2540509259259259,0.7777777777777778
60,B_to_A,50,50,stable_core_p_ge_0.95,6.0,0.3333333333333333,0.05263157894736842,0.047619047619047616,0.3289930555555555,0.6666666666666666
60,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,6.0,0.6666666666666666,0.10526315789473684,0.1,0.21961805555555558,0.8333333333333334
61,A_to_B,50,50,fixed_bottom20,38.0,0.4473684210526316,0.4473684210526316,0.288135593220339,0.35019188596491224,0.631578947368421
61,A_to_B,50,50,fixed_bottom10,19.0,0.5789473684210527,0.2894736842105263,0.2391304347826087,0.25932017543859653,0.7368421052631579
61,A_to_B,50,50,stable_core_p_ge_0.80,10.0,0.5,0.13157894736842105,0.11627906976744186,0.25625,0.8
61,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,10.0,0.6,0.15789473684210525,0.14285714285714285,0.2552083333333333,0.7
61,A_to_B,50,50,stable_core_p_ge_0.90,7.0,0.42857142857142855,0.07894736842105263,0.07142857142857142,0.28125,0.7142857142857143
61,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,7.0,0.5714285714285714,0.10526315789473684,0.0975609756097561,0.22544642857142858,0.7142857142857143
61,A_to_B,50,50,stable_core_p_ge_0.95,6.0,0.5,0.07894736842105263,0.07317073170731707,0.19791666666666666,0.8333333333333334
61,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,6.0,0.6666666666666666,0.10526315789473684,0.1,0.16753472222222224,0.8333333333333334
61,B_to_A,50,50,fixed_bottom20,38.0,0.4473684210526316,0.4473684210526316,0.288135593220339,0.3312774122807018,0.6578947368421053
61,B_to_A,50,50,fixed_bottom10,19.0,0.6842105263157895,0.34210526315789475,0.29545454545454547,0.22779605263157895,0.7894736842105263
61,B_to_A,50,50,stable_core_p_ge_0.80,7.0,0.5714285714285714,0.10526315789473684,0.0975609756097561,0.21875,0.7142857142857143
61,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,7.0,0.8571428571428571,0.15789473684210525,0.15384615384615385,0.21205357142857142,0.8571428571428571
61,B_to_A,50,50,stable_core_p_ge_0.90,3.0,0.3333333333333333,0.02631578947368421,0.025,0.28472222222222227,0.6666666666666666
61,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,3.0,1.0,0.07894736842105263,0.07894736842105263,0.078125,1.0
61,B_to_A,50,50,stable_core_p_ge_0.95,1.0,0.0,0.0,0.0,0.2760416666666667,1.0
61,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,1.0,1.0,0.02631578947368421,0.02631578947368421,0.1875,1.0
62,A_to_B,50,50,fixed_bottom20,38.0,0.3684210526315789,0.3684210526315789,0.22580645161290322,0.4292763157894736,0.5
62,A_to_B,50,50,fixed_bottom10,19.0,0.42105263157894735,0.21052631578947367,0.16326530612244897,0.3983004385964913,0.47368421052631576
62,A_to_B,50,50,stable_core_p_ge_0.80,13.0,0.38461538461538464,0.13157894736842105,0.10869565217391304,0.41987179487179493,0.46153846153846156
62,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,13.0,0.38461538461538464,0.13157894736842105,0.10869565217391304,0.389823717948718,0.46153846153846156
62,A_to_B,50,50,stable_core_p_ge_0.90,6.0,0.3333333333333333,0.05263157894736842,0.047619047619047616,0.4010416666666667,0.5
62,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,6.0,0.3333333333333333,0.05263157894736842,0.047619047619047616,0.35590277777777785,0.5
62,A_to_B,50,50,stable_core_p_ge_0.95,6.0,0.3333333333333333,0.05263157894736842,0.047619047619047616,0.4010416666666667,0.5
62,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,6.0,0.3333333333333333,0.05263157894736842,0.047619047619047616,0.35590277777777785,0.5
