rollout_id,capture_order,time,phase,action,physics_step_index,capture_kind,action_end,camera_jitter_deg,frame_missing,frame_missing_reason,dropout_requested_offset_s,dropout_actual_offset_s,raw_rgb_sha256,jpeg_sha256,jpeg_path,physical_time_ns
L2RAR2_R22_CANON_01_890001__T4_transport_same_time_contact_false_then_true,44,2.0000000000000013,observation,observe,200,periodic,False,0.0,False,,,,f826c698a40760634037a4967d18d1ce2d4afacc03477ea71292158559bca0b4,21b413050032aa3a7876b80f1145004690ab9e444b57dd40aaca417eea9218f4,online_raw/rgb/front/000044.jpg,2000000000
L2RAR2_R22_CANON_01_890001__T4_transport_same_time_contact_false_then_true,45,2.0500000000000003,observation,observe,205,periodic,False,0.0,False,,,,8200df1fea7eadfed2b585c48f1f6323749cee1397368af53439a613d4283288,35504e860101f450a62ded2a339edab8597f65f41100755b0846a8060ba0fc78,online_raw/rgb/front/000045.jpg,2050000000
L2RAR2_R22_CANON_01_890001__T4_transport_same_time_contact_false_then_true,46,2.099999999999999,observation,observe,210,periodic,False,0.0,False,,,,a61999feef393471d370a628ac41280dcd49defeef162ffcf0a4bd878ca9fdfe,0c23e86d6f7e5e0a0d3c3165af463e8701c1373d6ceb4df86f8a19386c07821c,online_raw/rgb/front/000046.jpg,2100000000
L2RAR2_R22_CANON_01_890001__T4_transport_same_time_contact_false_then_true,47,2.149999999999998,observation,observe,215,periodic,False,0.0,False,,,,c53b314e06d73fe4683660344943b4a592bd7c085170432b5bce1d2410c51ee4,aa5c0e5dd8c31e6d308914d35da165bb24e86a3cf2307fbe4d046775bd8f9353,online_raw/rgb/front/000047.jpg,2150000000
L2RAR2_R22_CANON_01_890001__T4_transport_same_time_contact_false_then_true,48,2.199999999999997,observation,observe,220,periodic,False,0.0,False,,,,1e8661a1d39f06c3a8f6a7e9175f849213cd1e3f698cf10575a582eb89b4359f,aa5c0e5dd8c31e6d308914d35da165bb24e86a3cf2307fbe4d046775bd8f9353,online_raw/rgb/front/000048.jpg,2200000000
L2RAR2_R22_CANON_01_890001__T4_transport_same_time_contact_false_then_true,49,2.249999999999996,observation,observe,225,periodic,False,0.0,False,,,,87b0a340c0a6470ffd2f1eb8af2e3843089b37cc5c7538221b8d9ece075a38ca,6f10e02bdb189c50654ea8d37965963823c2bb12a06bf99906431fb486c9e09b,online_raw/rgb/front/000049.jpg,2250000000
L2RAR2_R22_CANON_01_890001__T4_transport_same_time_contact_false_then_true,50,2.299999999999995,observation,observe,230,periodic,False,0.0,False,,,,7304a1999a2f6876b59a28655ecd4913010af165fdc47005381a7a374a93660d,6f10e02bdb189c50654ea8d37965963823c2bb12a06bf99906431fb486c9e09b,online_raw/rgb/front/000050.jpg,2300000000
L2RAR2_R22_CANON_01_890001__T4_transport_same_time_contact_false_then_true,51,2.349999999999994,observation,observe,235,periodic,False,0.0,False,,,,d77ae95124ad28cd32e3b29d77be2d4b3c15a0f256f4ee912654afd9eba40bf4,6f10e02bdb189c50654ea8d37965963823c2bb12a06bf99906431fb486c9e09b,online_raw/rgb/front/000051.jpg,2350000000
L2RAR2_R22_CANON_01_890001__T4_transport_same_time_contact_false_then_true,52,2.399999999999993,observation,observe,240,periodic,False,0.0,False,,,,f7d8aa7916eac4248768caab8050f98baa1c6a49e6deca8adec489eed9364005,be81df75c71dc5ab49879042ab2e38010eb54566da0fa419a47877b47a65a868,online_raw/rgb/front/000052.jpg,2400000000
L2RAR2_R22_CANON_01_890001__T4_transport_same_time_contact_false_then_true,53,2.4499999999999917,observation,observe,245,periodic,False,0.0,False,,,,4d8eb4d817cada8f3aaf72f7200b732fbc776721df270c5c07e15847004cb614,be81df75c71dc5ab49879042ab2e38010eb54566da0fa419a47877b47a65a868,online_raw/rgb/front/000053.jpg,2450000000
L2RAR2_R22_CANON_01_890001__T4_transport_same_time_contact_false_then_true,54,2.4999999999999907,observation,observe,250,periodic,False,0.0,False,,,,4d8eb4d817cada8f3aaf72f7200b732fbc776721df270c5c07e15847004cb614,be81df75c71dc5ab49879042ab2e38010eb54566da0fa419a47877b47a65a868,online_raw/rgb/front/000054.jpg,2500000000
L2RAR2_R22_CANON_01_890001__T4_transport_same_time_contact_false_then_true,55,2.4999999999999907,observation,observe,250,action_end,True,0.0,False,,,,4d8eb4d817cada8f3aaf72f7200b732fbc776721df270c5c07e15847004cb614,be81df75c71dc5ab49879042ab2e38010eb54566da0fa419a47877b47a65a868,online_raw/rgb/front/000055.jpg,2500000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,0,0.0,initial,,0,action_end,True,0.0,False,,,,0bb515c2688f09e53d03fe2622cac97d77591d62c72340179e4bca99827d9e6d,b078b491debb78cc0cb42ba30480d016fd937e6cbc20c6d04e94a2432664726a,online_raw/rgb/front/000000.jpg,0
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,1,0.05,approach_object,approach_object,5,periodic,False,0.0,False,,,,ae272e87cd0463ff99e6b7125c748e932b107d6e80748a56e1c9d1b3fb2764d7,93e716521e9bd32c83548dc18c8eddbc5f08fd08230551528a5fdbf82bf1ecbf,online_raw/rgb/front/000001.jpg,50000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,2,0.09999999999999999,approach_object,approach_object,10,periodic,False,0.0,False,,,,e6146db825b6ecac1454d932a431ec28fbaa863a1a4fb3d87b22c9a6af34927c,d72868ea1005dda34753498ae98e7738b47d2ec6ddaf9a85b688df4a093e26d9,online_raw/rgb/front/000002.jpg,100000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,3,0.15,approach_object,approach_object,15,periodic,False,0.0,False,,,,2d19d706f8a77c6a25394cfe90155e152e0d3598674d3bf661873285977a9c8d,348374a947b9de563eaa19124e37acb30094f3d888868c9a74c2c0fc842fa8f8,online_raw/rgb/front/000003.jpg,150000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,4,0.20000000000000004,approach_object,approach_object,20,periodic,False,0.0,False,,,,0b7a747174f91a678486f51c06c27ba530b3d356723ff3e3c0a6e7979f41cd55,47a86ac909bc8b9909707bcaf7d55854dd8d9f65aa8465e624765c79ace4d759,online_raw/rgb/front/000004.jpg,200000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,5,0.20000000000000004,approach_object,approach_object,20,action_end,True,0.0,False,,,,0b7a747174f91a678486f51c06c27ba530b3d356723ff3e3c0a6e7979f41cd55,47a86ac909bc8b9909707bcaf7d55854dd8d9f65aa8465e624765c79ace4d759,online_raw/rgb/front/000005.jpg,200000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,6,0.25000000000000006,close_gripper,close_gripper,25,periodic,False,0.0,False,,,,076eb54b4c98e212cb7f690f2ae03cea46405e6d266e2597ad9f312680fc0858,b88991adfdecb5ea8a3b4c96b9b26b8d071098935c3926d61b481670efbb6de9,online_raw/rgb/front/000006.jpg,250000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,7,0.3000000000000001,close_gripper,close_gripper,30,periodic,False,0.0,False,,,,3afa47ae738715bd11d20c9e15dd300aeb52645895a50d9d5be0a418c903ef90,983c26dc1bc465906f3c51130ed529ac51a2c489c64bb61d2773c4eced2bd0bd,online_raw/rgb/front/000007.jpg,300000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,8,0.3000000000000001,close_gripper,close_gripper,30,action_end,True,0.0,False,,,,3afa47ae738715bd11d20c9e15dd300aeb52645895a50d9d5be0a418c903ef90,983c26dc1bc465906f3c51130ed529ac51a2c489c64bb61d2773c4eced2bd0bd,online_raw/rgb/front/000008.jpg,300000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,9,0.35000000000000014,lift,lift,35,periodic,False,0.0,False,,,,fd703e0bfaccd23766c321f8d4c7b9bc39608d38cfe9d2c22da2ca639a450aa4,52dd540a19034536353060df9cfffa44e13fc5c740dfda6e9daefc834bf71e96,online_raw/rgb/front/000009.jpg,350000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,10,0.4000000000000002,lift,lift,40,periodic,False,0.0,False,,,,82274bebd86702c64d7d6197751e2ff20c254240e9864787f15c0d1bf0afeac0,7b72ea191813becc860c8acacd7bf7baad0995e0d21d8d603875a22b88ab7531,online_raw/rgb/front/000010.jpg,400000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,11,0.45000000000000023,lift,lift,45,periodic,False,0.0,False,,,,6e6577c0de861ecb6fa7808e20238b41d20ad7cc8c5bde908552584bed8c7c49,3eee65db0171e4d86566f6b1fb25ecad577dd84f74859b236ed3ca03cb4642b4,online_raw/rgb/front/000011.jpg,450000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,12,0.5000000000000002,lift,lift,50,periodic,False,0.0,False,,,,b52e238cd9b777192e9c0ac5499f1cd27ced87fb364498423ea313a28cf35ee2,e7ae355cb342c9e9ebc5fc34cfa3b610e991a8f04e5c918e21a89da7b74cdf39,online_raw/rgb/front/000012.jpg,500000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,13,0.5000000000000002,lift,lift,50,action_end,True,0.0,False,,,,b52e238cd9b777192e9c0ac5499f1cd27ced87fb364498423ea313a28cf35ee2,e7ae355cb342c9e9ebc5fc34cfa3b610e991a8f04e5c918e21a89da7b74cdf39,online_raw/rgb/front/000013.jpg,500000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,14,0.5500000000000003,pre_hold_settle,hold,55,periodic,False,0.0,False,,,,2fe9315d43ca724f6381aeb1e74fc34a7d6e9063014401fe44a1e8d64290200c,612e6db7fcccb5ab8eabb1ded05c02e785705a2aabf2705e579e45beb83ff88c,online_raw/rgb/front/000014.jpg,550000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,15,0.6000000000000003,pre_hold_settle,hold,60,periodic,False,0.0,False,,,,10a36e0d13f8306d79f6bb8877ffcebad2623233dc6f619b6cb4ca147cfa17f2,a18ae1d30b709074a2c24fdc37bba593a993c5526aa9e332a81fcf9e663e5066,online_raw/rgb/front/000015.jpg,600000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,16,0.6500000000000004,pre_hold,hold,65,periodic,False,0.0,False,,,,e64d540b683f1a23f83a9e2bdd366815acebdca52667c7a07140dce169769600,4fa609f0fbff7e5e2faf7809f98e57338be10f3b40c5630951d213a9b3f54adf,online_raw/rgb/front/000016.jpg,650000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,17,0.7000000000000004,pre_hold,hold,70,periodic,False,0.0,False,,,,c47c012b7003b7a846b3be9e556cc8c0265020af61fe6f1354d2e88a094fddd9,af688a150ba57c7de87e2cea9c1ca53fb0b1de2995b30eb6a88d5e510d8da1eb,online_raw/rgb/front/000017.jpg,700000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,18,0.7500000000000004,pre_hold,hold,75,periodic,False,0.0,False,,,,989f79caf9de2fe838848ca9548c4f5ddf99d2ba54bb3d41c3b8d8d0d4531315,5dda472c2e49f88ad3ce8f9c67fdd4c88c624746531586f1e9fac7954dc71dfa,online_raw/rgb/front/000018.jpg,750000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,19,0.8000000000000005,pre_hold,hold,80,periodic,False,0.0,False,,,,4674e6db77dc48aba4b7ae615d97c1674ba21157e50a15b6fe8ffb39e0644f68,bc091247673b2a762610b9fdebb44c38bfc3210a1d547d0ddc5e1877f4da4514,online_raw/rgb/front/000019.jpg,800000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,20,0.8500000000000005,pre_hold,hold,85,periodic,False,0.0,False,,,,b0a60091fbfd7eb265e37413e57f1abaabaafd4e2c3f18db6de688e486deb116,a1ce1c6fd0eafd3ad2b6f9e1c72b3e0791a703c85f6c064492d2f72728ef9e9d,online_raw/rgb/front/000020.jpg,850000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,21,0.9000000000000006,pre_hold,hold,90,periodic,False,0.0,False,,,,66194d758820a2f94eef3e8433e3229e438e596768e746f31d5e8d1bc300ee0c,1e11e4af679217da2d8c3c649b27450a69342b73f106db7897562a4d8128e198,online_raw/rgb/front/000021.jpg,900000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,22,0.9500000000000006,pre_hold,hold,95,periodic,False,0.0,False,,,,1aa7093d8364d394f63abd238f8d89a7e1add5908ef5bd57014324553da0215a,768f620ce71404e38aa725e557cafbc53caebf2f0edc0a250c3b1dd45e292c22,online_raw/rgb/front/000022.jpg,950000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,23,1.0000000000000007,pre_hold,hold,100,periodic,False,0.0,False,,,,aea5fe6dbb37c63b81d3ae36c4cf73fd5a3a1a19c4dc369f34e971fbbec88824,768f620ce71404e38aa725e557cafbc53caebf2f0edc0a250c3b1dd45e292c22,online_raw/rgb/front/000023.jpg,1000000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,24,1.0500000000000007,pre_hold,hold,105,periodic,False,0.0,False,,,,a724526ee510369adb1ddcc978f199a7d42aa0f31dfaf726eff15afbfc3e4dc0,007e631b0cfafdb774879849716a9aaf86dd940b18435a851932cb6ef7b7c7cb,online_raw/rgb/front/000024.jpg,1050000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,25,1.1000000000000008,pre_hold,hold,110,periodic,False,0.0,False,,,,8ea30ef58ca04acfe2bb0043a4db211f76c693bd0406c65b332fef465b9b1965,007e631b0cfafdb774879849716a9aaf86dd940b18435a851932cb6ef7b7c7cb,online_raw/rgb/front/000025.jpg,1100000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,26,1.1500000000000008,transport_pre_event,transport_to_target,115,periodic,False,0.0,False,,,,dc4672dffd7b25f36fef249cc3b75b86f94c6f8f3d754c5fac66303d062f6ee7,08e72128e207dd60f02c0a59dbf5eba760eb03767ad939efa746d88ed6563447,online_raw/rgb/front/000026.jpg,1150000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,27,1.2000000000000008,transport_pre_event,transport_to_target,120,periodic,False,0.0,False,,,,ac20c127e0d59569048a16845cfbfb1c13be2269a9f2c989179999df0d4e58d6,7f50a96894fcb06059911642319def94eddb609129a80661b2664139e11ad4d1,online_raw/rgb/front/000027.jpg,1200000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,28,1.2500000000000009,transport_pre_event,transport_to_target,125,periodic,False,0.0,False,,,,58c13c8549f072c7c13db1990225d0222d21fbe31d7c648c17d3844f1b2b5687,61243020c1562bda8563ea78b61f8d3fdb12fbc5a586043578d1da377313017d,online_raw/rgb/front/000028.jpg,1250000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,29,1.300000000000001,transport_pre_event,transport_to_target,130,periodic,False,0.0,False,,,,00404a9e115c92b49d7b8c266731f3fbd566cfdb5be1c53824a3cc173fad1eb6,b248b0af072ffa97aab7344a883f7b89931dc48034813dd73ba3a06a33045f1d,online_raw/rgb/front/000029.jpg,1300000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,30,1.350000000000001,force_pulse,intervention,135,periodic,False,0.0,False,,,,9a4e0a6356cde97a629b5600fcd95a23c785ec4604da384d8c25e3de0cc188ce,34fdb954ad0c0405eec1a18f9ceb1e8818baabb73e7f2dd19673842f7c9e3c4a,online_raw/rgb/front/000030.jpg,1350000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,31,1.400000000000001,force_pulse,intervention,140,periodic,False,0.0,False,,,,bfdff27214eb21d3f99abf4d6e0d5ceb4dc632839262e306ebac46715bd64248,f4a3070fc66cdd0ebc659ff85c143643073baf16d933a33274fd8cff33032ff8,online_raw/rgb/front/000031.jpg,1400000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,32,1.450000000000001,force_pulse,intervention,145,periodic,False,0.0,False,,,,3e29376541f9b727a20bc741f29a2e7331870da1c947500c813df6a1f7e8bda5,5a60914fd0fdc5aed010976379d37779851ec3193165a6c72918f83e093ecf59,online_raw/rgb/front/000032.jpg,1450000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,33,1.500000000000001,force_pulse,intervention,150,periodic,False,0.0,False,,,,7ecb706daeb9225cf758d49d759a8a8a040e7e556ea41b624bdae2f69e25d519,bbfc29f1190641683f617fcb9d4ad8611a3fefe922710d7ac1c8d3d6d72783c6,online_raw/rgb/front/000033.jpg,1500000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,34,1.500000000000001,force_pulse_ended,intervention,150,action_end,True,0.0,False,,,,6926b6fd6ce3e924a05a5091be961a939774fb032066424499bf22bff5c2bdc5,eecb8ff76b2c9fd4705efe80e40e7d971e5b2d02b58a626c25f5b8c367ee3685,online_raw/rgb/front/000034.jpg,1500000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,35,1.5500000000000012,transport_post_event,transport_to_target,155,periodic,False,0.0,False,,,,52c59d343f05a81a2a711ca59fddf1c61400291caa68bb270894c0e19f56adb1,b45193d306eaae688f0cc29f311359719125f179b9b918dfe8b3802445c26245,online_raw/rgb/front/000035.jpg,1550000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,36,1.6000000000000012,transport_post_event,transport_to_target,160,periodic,False,0.0,False,,,,a9cd858b769937eb6c07d31af0e7313eadf2cfd75cfc518f20f20dfa956a7aab,0f4d7d12d9b68d4fde9d69f6892ee4a0d387ec44d84c8a6ed8b1b4fda44b88d9,online_raw/rgb/front/000036.jpg,1600000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,37,1.6500000000000012,transport_post_event,transport_to_target,165,periodic,False,0.0,False,,,,d81cefc31d215c93266c6bbc258de49c250e362f313e1abc4e7587d540bed262,98b831730acb4312a7e8f901baf735beb5e02091cbf26ef09a00562c2f6642b6,online_raw/rgb/front/000037.jpg,1650000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,38,1.7000000000000013,transport_post_event,transport_to_target,170,periodic,False,0.0,False,,,,218293f5637ddcc41965ef8a24069ce2aba502a52ce79101967ffe47008aa1e1,a70d62be63008a3c6f6bbad7d959543e7c71ee203202813982d2e9702aec3602,online_raw/rgb/front/000038.jpg,1700000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,39,1.7000000000000013,transport_post_event,transport_to_target,170,action_end,True,0.0,False,,,,218293f5637ddcc41965ef8a24069ce2aba502a52ce79101967ffe47008aa1e1,a70d62be63008a3c6f6bbad7d959543e7c71ee203202813982d2e9702aec3602,online_raw/rgb/front/000039.jpg,1700000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,40,1.7500000000000013,observation,observe,175,periodic,False,0.0,False,,,,b8874b34b79dca94be9cba1113900f0d050b071d2f98a379c4b1d4f1726e0233,2bb80ee57fa55ed0180e3aeb6a3a4cb76737ee39bb97472c0a2a8b9d46b7ee7e,online_raw/rgb/front/000040.jpg,1750000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,41,1.8000000000000014,observation,observe,180,periodic,False,0.0,False,,,,995ef492e4dd04e6e4ae2233c82aaf41b1f043cc6996ba4dedb760f8183fa4ee,4aa071da5d17a6d89cc6b9fb3b8aef6be791ae59639d03878543ac846430278d,online_raw/rgb/front/000041.jpg,1800000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,42,1.8500000000000014,observation,observe,185,periodic,False,0.0,False,,,,1dc9665a02fd91e022e29118dc57f94e8c4631f17ae995564711d318c5e41212,b2d4b274c1b3d9d222f8c9518b86cfd94f6fd5520e9e77ef62290976e1f98a74,online_raw/rgb/front/000042.jpg,1850000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,43,1.9000000000000015,observation,observe,190,periodic,False,0.0,False,,,,6eab2863bf9a9d87f9855f63b7bce74dd1591a574248a1d4ead09297374fae68,e6101fc8467931c260184f88a4bf458a814d93d4721d36290b24c1c5a95ffba2,online_raw/rgb/front/000043.jpg,1900000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,44,1.9500000000000015,observation,observe,195,periodic,False,0.0,False,,,,30b2a62cf8c800f4166e21acf65bcaf8e9ba92664562c602c293de35eee2246b,e1a7b816ab13c3c7983229d7bc7bdb9a866e9a98b5245311917909459ea0c039,online_raw/rgb/front/000044.jpg,1950000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,45,2.0000000000000013,observation,observe,200,periodic,False,0.0,False,,,,b94c18da5e1301a87f8523df6b1a6d72d7d6c2a90c64bc9fbf533a47acae480b,0269637c6b4368d958103facc18a2323f14b5dda7cb799d693ae5e354ce6c90c,online_raw/rgb/front/000045.jpg,2000000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,46,2.0500000000000003,observation,observe,205,periodic,False,0.0,False,,,,670f10eaa2cd00ff9e2ac90339c8d2dd88ea31e15e2d99e1832ef8572da07ce0,8154c6411171242bf6adabeb4cc51f5f3416ec8e79ad94bc2add8d3e9fb289b9,online_raw/rgb/front/000046.jpg,2050000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,47,2.099999999999999,observation,observe,210,periodic,False,0.0,False,,,,5b5ebc3f504d976f043dab6675830b5a6fc20c540477180051ceeaf180085a00,03c4c639b93fa873b3277491b681944fa6c8bc35fc1fa1e7ca59ca8bb02ac889,online_raw/rgb/front/000047.jpg,2100000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,48,2.149999999999998,observation,observe,215,periodic,False,0.0,False,,,,4bfec3a9f8c1e5ec2926e8dadb294db03d8c1df1f28dd80a99956e06b187c0a1,f9a7e0791f4672317db1c56b3ea3f93f6487a4d689f60972c92fcd4081ec2a62,online_raw/rgb/front/000048.jpg,2150000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,49,2.199999999999997,observation,observe,220,periodic,False,0.0,False,,,,2a68b73e04c9debc48f991350020df720e58c3777000f4a1bc09de00c64a0360,f0d73a36538b9dcbe408336220cbad426339e1fe034addd2fc9252f5bb04be2c,online_raw/rgb/front/000049.jpg,2200000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,50,2.249999999999996,observation,observe,225,periodic,False,0.0,False,,,,b268bcba3b3214b0f21fab322a19e0db27eff86271e7a559d3e7e8cacfa8adbf,87eb8e3b887ab5874207021e5e2c206eb3d51e7239dcafc33b33c5d653ddff8f,online_raw/rgb/front/000050.jpg,2250000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,51,2.299999999999995,observation,observe,230,periodic,False,0.0,False,,,,af7d403f6cc17a37fae05c1a2fc1cbd2f2d22e880667dab2b15f9eee19d2ea80,6a57d92b701502f673d021040918cd9dc7b7b6389d5c373574d70de9000f9bcd,online_raw/rgb/front/000051.jpg,2300000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,52,2.349999999999994,observation,observe,235,periodic,False,0.0,False,,,,0a269cdb21fa518ecf6cd148c16bd9ac0bf35711f49f9b2ac1a4fe5973037850,8e70be517236022871427cf4305988ea608d6c49692a366b86cc243580969249,online_raw/rgb/front/000052.jpg,2350000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,53,2.399999999999993,observation,observe,240,periodic,False,0.0,False,,,,a704de4b0b2fafebbe00b274f91245c991c6dd4dc5a1a1a7681dbb7fb0b5f77e,3c564c660abff7e69df2eba9216f6d037b1d989db9482b458f2ff7cc7cf693a6,online_raw/rgb/front/000053.jpg,2400000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,54,2.4499999999999917,observation,observe,245,periodic,False,0.0,False,,,,bfddb75570bf22ae558c2c0b781397deaf2fe625a602ccc5aac88c2cdbdf97e7,31a4811fe023bb8a3ff24b361cc7d41132b5de06bd068a9e531540c5aa3cf0ec,online_raw/rgb/front/000054.jpg,2450000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,55,2.4999999999999907,observation,observe,250,periodic,False,0.0,False,,,,653366cdab2b61fbaab44831eb06c298f640b228c31e5f393cab82cee9d73fa6,688e37d5279ec69a6b5a9a046aec5aebedf6045f356dc192ea64a432237e7210,online_raw/rgb/front/000055.jpg,2500000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,56,2.5499999999999896,observation,observe,255,periodic,False,0.0,False,,,,859cfc67b466fec37b7c55b8407b47787fa9c1cd07977d4bbb16c3cb60451e00,155cc59e18772088719fbed1c4d562e1a8e9329622dba90fae82402978673d72,online_raw/rgb/front/000056.jpg,2550000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,57,2.5999999999999885,observation,observe,260,periodic,False,0.0,False,,,,da99815d363b217030fd09b7ed23da5153b6b5ccd7dad29f7ec4e8ad489bc1ac,587a587cc606c51bb6f032afcb89ede35f7cec4d2fb3617f6dace24d6d3cde92,online_raw/rgb/front/000057.jpg,2600000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,58,2.6499999999999875,observation,observe,265,periodic,False,0.0,False,,,,12228563dffcfbe13232c0d0a0eb6b51735263a2c924addc0f54d8effb072b4e,cb04f70b6d0a0aee23b95388a303beb04268eb1f9b4dc8d93a74357dfa835b2a,online_raw/rgb/front/000058.jpg,2650000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,59,2.6999999999999864,observation,observe,270,periodic,False,0.0,False,,,,774456d31bf992c8112c97ee71ff9c6dd042dfce9b8de9b05ab8025c904e2eda,724297812016381f4ba5eaf8cb23fcba69d99260c2c6c71e826d0fc994ec3a0c,online_raw/rgb/front/000059.jpg,2700000000
L2RAR2_R22_CANON_01_890001__T7_transport_strong_phase_00ms,60,2.6999999999999864,observation,observe,270,action_end,True,0.0,False,,,,774456d31bf992c8112c97ee71ff9c6dd042dfce9b8de9b05ab8025c904e2eda,724297812016381f4ba5eaf8cb23fcba69d99260c2c6c71e826d0fc994ec3a0c,online_raw/rgb/front/000060.jpg,2700000000
L2RAR2_R22_CANON_02_890002__T11_transport_strong_phase_40ms_rgb_dropout,0,0.0,initial,,0,action_end,True,0.0,False,,,,bab88330ccf705afa32ecc73c6e5e3f5da9d582ccade59cfe199829af57728f4,82ba1bb7ce292f28765fed0e30c23b429273743c67f1920adad2ebffdeebb6ec,online_raw/rgb/front/000000.jpg,0
L2RAR2_R22_CANON_02_890002__T11_transport_strong_phase_40ms_rgb_dropout,1,0.05,approach_object,approach_object,5,periodic,False,0.0,False,,,,426a620da417575a7ec62323b0c1a1543e88068ebe9150dfabb83f67156d4589,d3209236857ff14eceef090bb657105984df5b5b6bd84a370a9db9dcfda13bd0,online_raw/rgb/front/000001.jpg,50000000
L2RAR2_R22_CANON_02_890002__T11_transport_strong_phase_40ms_rgb_dropout,2,0.09999999999999999,approach_object,approach_object,10,periodic,False,0.0,False,,,,9ea0f476a9cca3872f64a6d982ccd5e6c82b44d0d4d75f0518356408d4f73059,7ae683d6010b59d231a9ff82715325abc6d3b5ec6838e1af26f4b71203068b4f,online_raw/rgb/front/000002.jpg,100000000
L2RAR2_R22_CANON_02_890002__T11_transport_strong_phase_40ms_rgb_dropout,3,0.15,approach_object,approach_object,15,periodic,False,0.0,False,,,,2f0845c74bca7b55bfd105cb5fa1d1abd547cf37e2b4fefe8dce1e5b01e20894,90a0ecf8e718f5403ad9f2d6fe94423289439a00bf6b16b5e168b69bcca71119,online_raw/rgb/front/000003.jpg,150000000
