rollout_id,source_capture_order,candidate_capture_order,time,synthetic_duplicate,fault_role,jpeg_sha256
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,48,48,2.149999999999998,False,,f232b1ceafc0fa70a4a38537a46b3105b6db938afba1831deeb43e0d53cad7ad
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,49,49,2.199999999999997,False,,63f5ea74ce061db6e93341224ccf5ec64270573fac3375aa0f891d1fcac26418
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,50,50,2.249999999999996,False,,e4ffc60f1b95267afe094b4add99d93500f49b27ebed76472f7b937cca1c1a6e
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,51,51,2.299999999999995,False,,48c48bac3288d3da23feaa0a2cf607f008a6575019166b1125ca5fc64da4a00c
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,52,52,2.349999999999994,False,,b717cb899352eda2f0b6fb277268f79156151101528a1a4efe53917b7ad313be
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,53,53,2.399999999999993,False,,5f010bb2ea1782592c2c4b2484602838aa800e24ad1e4c644627ee067ce4f5f0
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,54,54,2.4499999999999917,False,,9cf201cf819f68c8866bfac3773d0c01177a313ee88c5d15bc6b3d879efbf2e5
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,55,55,2.4999999999999907,False,,12889e5e4bd513637bcb7e9e8b289d5952a50c6a8654fc813e3d024cfc0d731e
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,56,56,2.5499999999999896,False,,0b62978001f9fb738892ae7b355a9df10ff88bfc300faafc1758ad93fa62ed4f
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,57,57,2.5999999999999885,False,,ff746fadb3d9e84c7dff1314921050b833bb6f62917d6654e0a24058d1ffc8e0
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,58,58,2.6499999999999875,False,,f619585d8a66c636d144b9fdfbedc0f65ee0ad4287b515f2b69b5f4e57a5552e
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,59,59,2.6999999999999864,False,,0da55369cce4f2a17bbc4798ac9d8c6bd37dbdfa450188423678cad725ff43cd
L2RAR2_R22_CANON_00_890000__T11_transport_strong_phase_40ms_rgb_dropout,60,60,2.7399999999999856,False,,d8a9be523ea5acd62087e09f653ca2605ea342138376ad28d17b798d1eefffaa
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,0,0,0.0,False,,86f8c4563d16ebaecc56cc7e76c62ada6128772c5fb9367644bb99bedb12d8dc
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,1,1,0.05,False,,e61f6249e44620e61c3e071d015ca329f177a3089ddef8e4c5c1fc2d78c7392a
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,2,2,0.09999999999999999,False,,95be33b093a37dfccd77f762992bbf0c5ebc5a38dd64f0004ef6d8594ac953a5
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,3,3,0.15,False,,5c0aeeba714a80f0d377f0a9f0629e05092aaff6bf66a1ba16e27f2e92ab608b
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,4,4,0.20000000000000004,False,,64c30cef9767b95f30635138870c60a4372d17f1825948050526dd1346aedd2a
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,5,5,0.20000000000000004,False,,64c30cef9767b95f30635138870c60a4372d17f1825948050526dd1346aedd2a
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,6,6,0.25000000000000006,False,,05c603c04bbc47044a9136a4eb4a06b0d66fb5686537755999d03e1f55e1b780
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,7,7,0.3000000000000001,False,,c1b8f95e6f4f59f43825fda101d0d8ed57a16b0682ad4377dfb7194f1793a45b
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,8,8,0.3000000000000001,False,,c1b8f95e6f4f59f43825fda101d0d8ed57a16b0682ad4377dfb7194f1793a45b
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,9,9,0.35000000000000014,False,,1614b8091cd8bd8dd21c2ae0f8851ee9ee03265665379aab492f23ccc395a494
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,10,10,0.4000000000000002,False,,0338b91edd24e5653bc5202db2f577cc4df4dd211fb738c3bf142d4ba445ecf6
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,11,11,0.45000000000000023,False,,d797fb5a11443c0b44080b7647117b0e740d395dc61c099da661823ea84cc334
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,12,12,0.5000000000000002,False,,cda32b46cafa8d549fb68fecbf8ccf26aba527751c0e4d332bd0053753c55e20
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,13,13,0.5000000000000002,False,,cda32b46cafa8d549fb68fecbf8ccf26aba527751c0e4d332bd0053753c55e20
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,14,14,0.5500000000000003,False,,4636409d907b85e331cd47b12f47d7ef2462953cee784b8de78b0d1adb95d429
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,15,15,0.6000000000000003,False,,9df4bb91b4faa592ddac571b928456021dfd0b7ff43d34067d91ee77daa8cd63
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,16,16,0.6500000000000004,False,,a7cd8035c729a18234286d103bce85c1d3690409cd2cb0f2d32d0c470e89b148
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,17,17,0.7000000000000004,False,,f7347eb5950e44e871b7f2ec92d6fc81daae491be893f5d2d9c6d5ff4dbf6b20
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,18,18,0.7500000000000004,False,,4c99bee9ed1e21d49d190e3d6d7a50954781a00e91143c13041a02c52acc8f17
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,19,19,0.8000000000000005,False,,faeaab45ead49e71cb8ff3b2f488bd81814ec4960784500d8877e3663c5a6a21
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,20,20,0.8500000000000005,False,,cea5a3cf1f6e84ea908cb9b3012025d5ead5b4512c9f787ef3382c25b6b0b27d
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,21,21,0.9000000000000006,False,,81ff552628d418eddd3c0d7f4f1d672b22f941c1f52c0b946fdb65d3fecafa4c
