rollout_id,capture_order,time,phase,action,physics_step_index,action_end,camera_jitter_deg,frame_missing,frame_missing_reason,raw_rgb_sha256,jpeg_sha256,jpeg_path
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,24,1.0500000000000007,pre_hold,hold,105,False,0.0,False,,8786e5e77bbfd8005666eda25f1022e6a1de8af97d91bf72ed128977a3854bce,3c191f7129bc5d4d9a22f17af25af14ab8f6a623f5fa5d968ff61f3a7c770ac5,online_raw/rgb/front/000024.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,25,1.1000000000000008,pre_hold,hold,110,False,0.0,False,,8786e5e77bbfd8005666eda25f1022e6a1de8af97d91bf72ed128977a3854bce,3c191f7129bc5d4d9a22f17af25af14ab8f6a623f5fa5d968ff61f3a7c770ac5,online_raw/rgb/front/000025.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,26,1.1500000000000008,force_pulse,intervention,115,False,0.0,False,,02efa4be8a6b1021a528161a5465cbd5f9d0151b378740f1588cfe84082f77c6,5b72b46509c21b78f9185f561712ae86685b7d3c01d93d12f5780e8e531f7320,online_raw/rgb/front/000026.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,27,1.2000000000000008,force_pulse,intervention,120,False,0.0,False,,4b3373b23d1a99861cc5ad501ef637087d0b5f79389ff671e272d47febf7f89d,6ae32ee8f2eaeb179c5fa01f038e5a16a252a432a50ba0f532de63d0afeaffad,online_raw/rgb/front/000027.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,28,1.2500000000000009,force_pulse,intervention,125,False,0.0,False,,be771143de2c482ad4ed2fae0d6713c081ca83970a000fdab368d72ada6cd95c,a0b92d9376ecd37c08b35ae18c300c3c48318ec88199fde9907b0655ca9bfce9,online_raw/rgb/front/000028.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,29,1.300000000000001,force_pulse,intervention,130,False,0.0,False,,f11b8a886cfb144aef142a9c22f8f8f7607ec43dd48364b5b2d5f177ca206cb9,6fd0fd024ba5c898da83cc6edc274c725253b38a6f60694175f7f52a025de20e,online_raw/rgb/front/000029.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,30,1.300000000000001,force_pulse_ended,intervention,130,True,0.0,False,,f11b8a886cfb144aef142a9c22f8f8f7607ec43dd48364b5b2d5f177ca206cb9,6fd0fd024ba5c898da83cc6edc274c725253b38a6f60694175f7f52a025de20e,online_raw/rgb/front/000030.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,31,1.350000000000001,observation,observe,135,False,0.0,False,,7c8b957877cd7df83e7860d443acd5e02ed8bdd7195cd1700eaec7c9d90cc5cc,1d8dcd20fa7cc0e1d407697113995a6c4c90115d6e3d8df4837ce7401a7fdce7,online_raw/rgb/front/000031.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,32,1.400000000000001,observation,observe,140,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000032.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,33,1.450000000000001,observation,observe,145,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000033.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,34,1.500000000000001,observation,observe,150,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000034.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,35,1.5500000000000012,observation,observe,155,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000035.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,36,1.6000000000000012,observation,observe,160,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000036.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,37,1.6500000000000012,observation,observe,165,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000037.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,38,1.7000000000000013,observation,observe,170,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000038.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,39,1.7500000000000013,observation,observe,175,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000039.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,40,1.8000000000000014,observation,observe,180,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000040.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,41,1.8500000000000014,observation,observe,185,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000041.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,42,1.9000000000000015,observation,observe,190,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000042.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,43,1.9500000000000015,observation,observe,195,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000043.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,44,2.0000000000000013,observation,observe,200,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000044.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,45,2.0500000000000003,observation,observe,205,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000045.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,46,2.099999999999999,observation,observe,210,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000046.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,47,2.149999999999998,observation,observe,215,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000047.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,48,2.199999999999997,observation,observe,220,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000048.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,49,2.249999999999996,observation,observe,225,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000049.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,50,2.299999999999995,observation,observe,230,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000050.jpg
L2RAR2_RGB_CONF_00_882000__C8_strong_loss_clean,51,2.299999999999995,observation,observe,230,True,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000051.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,0,0.0,initial,,0,True,0.0,False,,738d6b5bb2db829a82a9256c54bc2c1250223c8d01d72790f9d828c5781c0f4c,03e689bb4d5780037586783d108a3a146a22b4b423dc22188d90474bdd78080d,online_raw/rgb/front/000000.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,1,0.05,approach_object,approach_object,5,False,0.0,False,,584ced592460ba34b283d178bfe2641692ee86b33202f1f10636a0978a69ccfc,4b3c4511a1cf1b4e11be67425f0a156bc1c4b6d199ebd559d30e403b03eea022,online_raw/rgb/front/000001.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,2,0.09999999999999999,approach_object,approach_object,10,False,0.0,False,,e2aa11bf3d552871e035cad86566bcc5b89ef2802158265f4c0c6e05f81dd8e9,ec5a8b61a70afbcead377cab732b9847681485067f49c7ed26418317a8509dd5,online_raw/rgb/front/000002.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,3,0.15,approach_object,approach_object,15,False,0.0,False,,126eed0decb2db1e5caa391042bfc863c35ce3d94aafc33e4ff6e1c2caf07965,9c8f81f4bd0c964e0b592ce4c7026ef796d4d7d766cff23e1c5cf88cc4caa425,online_raw/rgb/front/000003.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,4,0.20000000000000004,approach_object,approach_object,20,False,0.0,False,,1ba860be6e603c125f3f069119f8f8a2ac612238585dc55c01f725440e85bdaf,7388ee7ee6dd89ea0695569de4f9206e826a05e99f376d877aa504471e9179de,online_raw/rgb/front/000004.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,5,0.20000000000000004,approach_object,approach_object,20,True,0.0,False,,1ba860be6e603c125f3f069119f8f8a2ac612238585dc55c01f725440e85bdaf,7388ee7ee6dd89ea0695569de4f9206e826a05e99f376d877aa504471e9179de,online_raw/rgb/front/000005.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,6,0.25000000000000006,close_gripper,close_gripper,25,False,0.0,False,,e6a868f47d37b9a9d90b53ae299cb0d8e80f7b55ff6078982fd7647fd2c37d07,1785682dbe146a00aa60db361641f2139d27774092811ccf9bbb85020fc85022,online_raw/rgb/front/000006.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,7,0.3000000000000001,close_gripper,close_gripper,30,False,0.0,False,,fd59e0435d4c8f2bc85dfa23246bfe26ec5eca1a1b65d2e0bf70f69917561895,3ec3755c50871e426fb331204a618939d445691b2ada56b7631b3e0544e04143,online_raw/rgb/front/000007.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,8,0.3000000000000001,close_gripper,close_gripper,30,True,0.0,False,,fd59e0435d4c8f2bc85dfa23246bfe26ec5eca1a1b65d2e0bf70f69917561895,3ec3755c50871e426fb331204a618939d445691b2ada56b7631b3e0544e04143,online_raw/rgb/front/000008.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,9,0.35000000000000014,lift,lift,35,False,0.0,False,,1950a8df4bf33470a934bb293a3e68f31c99d89207b71cd77f8391be718026be,6f0182938855540538ff222d567c70f0a8645789628b39f21d2dbd66d61aaf41,online_raw/rgb/front/000009.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,10,0.4000000000000002,lift,lift,40,False,0.0,False,,e8505e76dbeb73571804e50f96fcccf84bf209d0bc79465345f15d04f5d15114,431edaf17652756627e09809134c4d38b9b6982d153a0395165dc25b1dc5a526,online_raw/rgb/front/000010.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,11,0.45000000000000023,lift,lift,45,False,0.0,False,,cd75e34f4d95103754545c2edd464d23d0f3ea76859944ab7506fd16298251ac,53e7a1e8b4b6bbf4b572b5e5a3df14058d2b0f715e8fad4960e942a76b22bc47,online_raw/rgb/front/000011.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,12,0.5000000000000002,lift,lift,50,False,0.0,False,,1680da92b400473c63080d664bab0d2f2aee978a9111d7f99bc21df9f4dd1289,324a0c54461abad4c56d8d363fef63b5df9b897778d0b110dbb20fc201402c3b,online_raw/rgb/front/000012.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,13,0.5000000000000002,lift,lift,50,True,0.0,False,,1680da92b400473c63080d664bab0d2f2aee978a9111d7f99bc21df9f4dd1289,324a0c54461abad4c56d8d363fef63b5df9b897778d0b110dbb20fc201402c3b,online_raw/rgb/front/000013.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,14,0.5500000000000003,pre_hold_settle,hold,55,False,0.0,False,,4a3c7feeeec9a6591f4207c405d09a68b8772649d38b74d141cdc97e9bc700ea,8590433aa97cab5e89cef598dfc4d1797730c88cd557b9f8101e72342d5397e7,online_raw/rgb/front/000014.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,15,0.6000000000000003,pre_hold_settle,hold,60,False,0.0,False,,bc4adc77a4f7f7af908043e7ecaaa08b322370be398f4b3201d64dc6d9aeb213,65b9cab6f45a10e192536d1a31870841f530f31a38ade89960665ff67948dd57,online_raw/rgb/front/000015.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,16,0.6500000000000004,pre_hold,hold,65,False,0.0,False,,fa132d5f44f289885695a7e492bfba41907ecc6f72530c875b2da4a3007dcd70,8813b4ab8f1330c740d328add2e2899c2f2f6acc157ec53df61c0aab810e5962,online_raw/rgb/front/000016.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,17,0.7000000000000004,pre_hold,hold,70,False,0.0,False,,7febadd8d749d22bb501ad07d09f29bb4f4d589f7d50169f768b7b7cd286ee85,2d55ac4952bef416a9e098ccdec0539b3f18768c1b26b5c2b8556f56e50b6d01,online_raw/rgb/front/000017.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,18,0.7500000000000004,pre_hold,hold,75,False,0.0,False,,7febadd8d749d22bb501ad07d09f29bb4f4d589f7d50169f768b7b7cd286ee85,2d55ac4952bef416a9e098ccdec0539b3f18768c1b26b5c2b8556f56e50b6d01,online_raw/rgb/front/000018.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,19,0.8000000000000005,pre_hold,hold,80,False,0.0,False,,8786e5e77bbfd8005666eda25f1022e6a1de8af97d91bf72ed128977a3854bce,3c191f7129bc5d4d9a22f17af25af14ab8f6a623f5fa5d968ff61f3a7c770ac5,online_raw/rgb/front/000019.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,20,0.8500000000000005,pre_hold,hold,85,False,0.0,False,,8786e5e77bbfd8005666eda25f1022e6a1de8af97d91bf72ed128977a3854bce,3c191f7129bc5d4d9a22f17af25af14ab8f6a623f5fa5d968ff61f3a7c770ac5,online_raw/rgb/front/000020.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,21,0.9000000000000006,pre_hold,hold,90,False,0.0,False,,8786e5e77bbfd8005666eda25f1022e6a1de8af97d91bf72ed128977a3854bce,3c191f7129bc5d4d9a22f17af25af14ab8f6a623f5fa5d968ff61f3a7c770ac5,online_raw/rgb/front/000021.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,22,0.9500000000000006,pre_hold,hold,95,False,0.0,False,,8786e5e77bbfd8005666eda25f1022e6a1de8af97d91bf72ed128977a3854bce,3c191f7129bc5d4d9a22f17af25af14ab8f6a623f5fa5d968ff61f3a7c770ac5,online_raw/rgb/front/000022.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,23,1.0000000000000007,pre_hold,hold,100,False,0.0,False,,8786e5e77bbfd8005666eda25f1022e6a1de8af97d91bf72ed128977a3854bce,3c191f7129bc5d4d9a22f17af25af14ab8f6a623f5fa5d968ff61f3a7c770ac5,online_raw/rgb/front/000023.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,24,1.0500000000000007,pre_hold,hold,105,False,0.0,False,,8786e5e77bbfd8005666eda25f1022e6a1de8af97d91bf72ed128977a3854bce,3c191f7129bc5d4d9a22f17af25af14ab8f6a623f5fa5d968ff61f3a7c770ac5,online_raw/rgb/front/000024.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,25,1.1000000000000008,pre_hold,hold,110,False,0.0,False,,8786e5e77bbfd8005666eda25f1022e6a1de8af97d91bf72ed128977a3854bce,3c191f7129bc5d4d9a22f17af25af14ab8f6a623f5fa5d968ff61f3a7c770ac5,online_raw/rgb/front/000025.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,26,1.1500000000000008,force_pulse,intervention,115,False,0.0,False,,02efa4be8a6b1021a528161a5465cbd5f9d0151b378740f1588cfe84082f77c6,5b72b46509c21b78f9185f561712ae86685b7d3c01d93d12f5780e8e531f7320,online_raw/rgb/front/000026.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,27,1.2000000000000008,force_pulse,intervention,120,False,0.0,True,C9_FORCE_RELATIVE_DROPOUT,,,
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,28,1.2500000000000009,force_pulse,intervention,125,False,0.0,True,C9_FORCE_RELATIVE_DROPOUT,,,
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,29,1.300000000000001,force_pulse,intervention,130,False,0.0,True,C9_FORCE_RELATIVE_DROPOUT,,,
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,30,1.300000000000001,force_pulse_ended,intervention,130,True,0.0,False,,f11b8a886cfb144aef142a9c22f8f8f7607ec43dd48364b5b2d5f177ca206cb9,6fd0fd024ba5c898da83cc6edc274c725253b38a6f60694175f7f52a025de20e,online_raw/rgb/front/000030.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,31,1.350000000000001,observation,observe,135,False,0.0,False,,7c8b957877cd7df83e7860d443acd5e02ed8bdd7195cd1700eaec7c9d90cc5cc,1d8dcd20fa7cc0e1d407697113995a6c4c90115d6e3d8df4837ce7401a7fdce7,online_raw/rgb/front/000031.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,32,1.400000000000001,observation,observe,140,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000032.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,33,1.450000000000001,observation,observe,145,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000033.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,34,1.500000000000001,observation,observe,150,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000034.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,35,1.5500000000000012,observation,observe,155,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000035.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,36,1.6000000000000012,observation,observe,160,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000036.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,37,1.6500000000000012,observation,observe,165,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000037.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,38,1.7000000000000013,observation,observe,170,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000038.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,39,1.7500000000000013,observation,observe,175,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000039.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,40,1.8000000000000014,observation,observe,180,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000040.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,41,1.8500000000000014,observation,observe,185,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000041.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,42,1.9000000000000015,observation,observe,190,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000042.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,43,1.9500000000000015,observation,observe,195,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000043.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,44,2.0000000000000013,observation,observe,200,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000044.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,45,2.0500000000000003,observation,observe,205,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000045.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,46,2.099999999999999,observation,observe,210,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000046.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,47,2.149999999999998,observation,observe,215,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000047.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,48,2.199999999999997,observation,observe,220,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000048.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,49,2.249999999999996,observation,observe,225,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000049.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,50,2.299999999999995,observation,observe,230,False,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000050.jpg
L2RAR2_RGB_CONF_00_882000__C9_strong_loss_frame_dropout,51,2.299999999999995,observation,observe,230,True,0.0,False,,24979d225a8fbef1aa145378a6e83593c35136748e5821837bfa8984b7b3cf3f,c91e1084869905b346e0c3f0868175c45be64b7827d58fdd7afb9b70659a1772,online_raw/rgb/front/000051.jpg
L2RAR2_RGB_CONF_01_882001__C10_brief_hold_strong_loss,0,0.0,initial,,0,True,0.0,False,,b8072778646a99bcb3ebe85f6ecbecafa851617984c7beaf2ca925c98ddf4dc0,feca08b7d75c297c4e1f465bc26a6b84b76634cb3afe23958ecc75ff05e928f7,online_raw/rgb/front/000000.jpg
L2RAR2_RGB_CONF_01_882001__C10_brief_hold_strong_loss,1,0.05,approach_object,approach_object,5,False,0.0,False,,8db3c3f333fdc1d77de9490c3ea747a87d3b730c2376c11d52be4e4ee26727c0,9eb829c5caa42525c7b632549a593de0fec0676ae84f987a8ae26e5dd21a1179,online_raw/rgb/front/000001.jpg
L2RAR2_RGB_CONF_01_882001__C10_brief_hold_strong_loss,2,0.09999999999999999,approach_object,approach_object,10,False,0.0,False,,7e711c40c33b041eb483b27819555f9ac503136f95c9c8a59c6b5ffa5b2503d0,765d763b82aa200a7670b6badd67a217fc03ed9c3394fec8f4c76291b3f0050a,online_raw/rgb/front/000002.jpg
L2RAR2_RGB_CONF_01_882001__C10_brief_hold_strong_loss,3,0.15,approach_object,approach_object,15,False,0.0,False,,736e69d2186e60d160227721941cc16115a667eab2fcb4f9048911a5d6fa6ab6,2c9ca77460d02073abebd759b03f8084289d54ec80654b608dfe88ad873d80c8,online_raw/rgb/front/000003.jpg
L2RAR2_RGB_CONF_01_882001__C10_brief_hold_strong_loss,4,0.20000000000000004,approach_object,approach_object,20,False,0.0,False,,9a45863713b9e7a8fa9773e02170528f95c621b0f9d7b09728193fc12a81e5e0,a35c814aa146940df6a5fa9ccb1cf4ab927b1d432e82b9c271a341e45cd75d61,online_raw/rgb/front/000004.jpg
