task_id,scene_id,cache_key,request_started_n,known_client_attempts,confirmed_service_responses,success_n,api_error_n,final_status,complete_marker,raw_response_present,processing_status,missing_files,retry_budget_cross_process,transport_failure_treated_as_empty_prior,protocol_deviation
T_C,T_C_train_34,8039c3f104b796a650586deaa6d909d097cab6b0c5013728136c756f4cdd7a72,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_35,9859a84017af457978ce9bfcc2966bea1978cafe773c5e27ab41dc2d82a43706,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_36,6242c979cdb0cffc5a11c11e3833ca7c79e622b063574f1e13041ff9750815cf,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_37,2e2e32ec025d4636cb4725b03e048bfd11ca91b41e793577a857587b3764c5c4,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_38,889f4d159f8a668eecfe670cdf1607f82ff97b38740719da6871d153e8524458,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_39,d1d92a209bbc21a97d610f25cac9f62e75d3c0d20e4c93ff56fc62c2b5b2b09b,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_40,1e6022e78f0fa45cfe58cdc26c9a9644475826d9ddb2e2784ca4b80b43dbff1b,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_41,44da8408f28172498df377045646e8c19afe385fb267f8c7acc487816d82d8a0,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_42,4166f11b133ed590de28a32a959ecf8f719a9fbc493d2b40cb3733c914d74a6e,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_43,b0d6f05e4ba9e82de09d6ed9eb4c66f1cdee8eacde9654c8b8aaf9e8cd416f69,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_44,511d2f8ccdad65647124613f6c4ea1cee1a2e0aaea05345ea0c2a02448746ad0,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_45,e8f0174947d8f1e1ec927f852a1ef485014e51273f6faee78673aad690d241fa,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_46,0493bf2d0321ebdbd669fab4fc775a734d08bbefec29c5552864049f5729e771,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_47,2dabedd3aba24f8ccd03aaaa6d8397f9e5811c3d9004edb0d399967b99321743,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_48,d45293b528c47df52c2d7dae726beb3d813238be52e042d1e95ac67a05922090,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_49,781d10595618376bb26f0635c7433b08d78e99add1fe949303e7ead14f455f5b,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_50,a81f22a240ad7837e22cbceb7b3c09e0ca0b4236f461550f4dee6b08d3e04f39,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_51,39b29db5d47f3f874fdc05f39f5afc8abab2a5710f18007ef1fce9a4e90f296d,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_52,4505ef484e0f6c001739a2af128299f52d7b9880d12793a7688ac173fc203df2,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_53,8f22cac2ee73fb1eccc5a1668e65b65a54ccde2c9f793b541e0e72cc8be96352,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_54,7a16f66c53c923304e72f9f70e580f472a535301b036941d78a074edf8e71470,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_55,821d07223fb4cbe2d24f8a10c4a2dadad13d33b42e42cc0d5fef2d02b0007735,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_56,1a13b9997b7e178cfa1051c704dbd9f845c81865c0946aa730303ab4dafaf2c3,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_57,49e694c00d1f2a6bda6ae9aef63aa86f7983e008f274fb474e314a5888c75a5c,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_58,3fa2cd9e4806b6ec2a736da7e0b295c03436714eeea0d9a76357c8636f627ad4,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_59,eb3eba1373d691465dfbc30a1c91713baaf8f45c32dffd4fbc7a81f62fce9e64,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_60,16f0eba6a98f1352bee85735b2df05b0fbf246bea896f50b487b4bdcf0b76867,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_61,31e37f0ac213eebf0c284d36808d800dd283fc9586cdb4196010e4f54f66d989,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_62,7569513ef7341c71d42d094ac0e7f2e7c7b3a100508af43ebb772c7ab4b6c474,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
T_C,T_C_train_63,c39526e6c9105aa7f7e23443d57c921517d00712f4e174929dfc082a1fc278c8,1,1,1,1,0,SUCCESS,True,True,SUCCESS,,SINGLE_PASS,False,False
