root_family_id,case_id,action,physics_step_index,time,phase,weld_active,attached,eq_active,object_qpos,object_qvel,mocap_position,mocap_quaternion,post_detach_writeback_count,contacts,ncon
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,71,0.7200000000000004,physics_step,True,True,True,"[-0.05508966900452577, 0.047150129225879335, 0.7110603804978542, 0.9999967485758866, -0.00022399869466182816, 0.002370929095548584, 0.0009117880585530493]","[-0.010296682162399205, 0.006873144369102149, 0.021534046762062796, -0.13654013811173676, 0.9466945377767081, 0.32831388992473143]","[-0.055037875011690496, 0.047103229963472534, 0.8409353561656944]","[1.0, 0.0, 0.0, 0.0]",27,"[{""contact_id"":0,""distance_m"":-0.010912676906727497,""force_contact_frame"":[56.752736150192995,-0.3831121038120724,-32.92220962461389,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.01091054002921799,""force_contact_frame"":[66.20285962722849,6.5760872829526935,-27.71199437669402,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,72,0.7300000000000004,physics_step,True,True,True,"[-0.05508966900452577, 0.047150129225879335, 0.7110603804978542, 0.9999967485758866, -0.00022399869466182987, 0.0023709290955485594, 0.0009117880585530489]","[-0.010296682162399158, 0.006873144369102151, 0.021534046762062477, -0.136540138111737, 0.9466945377767031, 0.3283138899247314]","[-0.055037875011690496, 0.047103229963472534, 0.8409353561656944]","[1.0, 0.0, 0.0, 0.0]",28,"[{""contact_id"":0,""distance_m"":-0.010912676906727497,""force_contact_frame"":[56.752736150193,-0.38311210381207417,-32.922209624613885,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.01091054002921799,""force_contact_frame"":[66.20285962722849,6.57608728295269,-27.71199437669402,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,73,0.7400000000000004,physics_step,True,True,True,"[-0.05508966900452577, 0.047150129225879335, 0.7110603804978542, 0.9999967485758866, -0.00022399869466182976, 0.0023709290955485586, 0.0009117880585530493]","[-0.010296682162399163, 0.0068731443691021545, 0.021534046762062484, -0.13654013811173715, 0.9466945377767029, 0.32831388992473154]","[-0.055037875011690496, 0.047103229963472534, 0.8409353561656944]","[1.0, 0.0, 0.0, 0.0]",29,"[{""contact_id"":0,""distance_m"":-0.010912676906727497,""force_contact_frame"":[56.752736150193,-0.38311210381207417,-32.922209624613885,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.01091054002921799,""force_contact_frame"":[66.20285962722849,6.576087282952695,-27.71199437669402,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,74,0.7500000000000004,physics_step,True,True,True,"[-0.05508966900452576, 0.047150129225879335, 0.7110603804978542, 0.9999967485758866, -0.00022399869466183025, 0.0023709290955485776, 0.0009117880585530509]","[-0.010296682162399148, 0.006873144369102163, 0.021534046762062324, -0.13654013811173715, 0.9466945377767069, 0.3283138899247318]","[-0.055037875011690496, 0.047103229963472534, 0.8409353561656944]","[1.0, 0.0, 0.0, 0.0]",30,"[{""contact_id"":0,""distance_m"":-0.010912676906727497,""force_contact_frame"":[56.752736150192995,-0.38311210381207417,-32.922209624613885,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.01091054002921799,""force_contact_frame"":[66.20285962722849,6.5760872829526935,-27.711994376694022,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,75,0.7600000000000005,physics_step,True,True,True,"[0.019910482254520752, 0.06233043183605569, 0.7028723913765715, 0.9999988623626871, 1.5435307104810143e-05, 0.001108264909604711, 0.0010231246126221308]","[-0.001087733816436608, 0.007624597255077449, 0.021403581680583015, -0.06963775760831035, 0.5975848079870637, 0.36185244271079464]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",31,"[{""contact_id"":0,""distance_m"":-0.011013003689151275,""force_contact_frame"":[57.51176807298406,-0.37884032810509005,-33.376886010544226,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.0110541452158579,""force_contact_frame"":[66.48106753709753,6.576362659461227,-28.285725982845758,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,76,0.7700000000000005,physics_step,True,True,True,"[0.019910482254520752, 0.06233043183605569, 0.7028723913765715, 0.9999988623626871, 1.543530710481056e-05, 0.0011082649096047115, 0.0010231246126221306]","[-0.0010877338164366045, 0.0076245972550774465, 0.02140358168058302, -0.06963775760831005, 0.5975848079870637, 0.3618524427107944]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",32,"[{""contact_id"":0,""distance_m"":-0.011013003689151275,""force_contact_frame"":[57.51176807298406,-0.37884032810509005,-33.376886010544226,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.0110541452158579,""force_contact_frame"":[66.48106753709754,6.576362659461223,-28.285725982845765,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,77,0.7800000000000005,physics_step,True,True,True,"[0.019910482254520752, 0.06233043183605569, 0.7028723913765715, 0.9999988623626871, 1.54353071048107e-05, 0.001108264909604711, 0.0010231246126221308]","[-0.001087733816436601, 0.007624597255077449, 0.02140358168058302, -0.06963775760831006, 0.5975848079870637, 0.3618524427107945]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",33,"[{""contact_id"":0,""distance_m"":-0.011013003689151275,""force_contact_frame"":[57.511768072984054,-0.37884032810509005,-33.376886010544226,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.0110541452158579,""force_contact_frame"":[66.48106753709754,6.576362659461223,-28.28572598284576,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,78,0.7900000000000005,physics_step,True,True,True,"[0.019910482254520752, 0.06233043183605569, 0.7028723913765715, 0.9999988623626871, 1.543530710481056e-05, 0.0011082649096047104, 0.0010231246126221308]","[-0.001087733816436603, 0.00762459725507745, 0.02140358168058302, -0.0696377576083101, 0.5975848079870637, 0.36185244271079453]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",34,"[{""contact_id"":0,""distance_m"":-0.011013003689151275,""force_contact_frame"":[57.51176807298406,-0.37884032810509183,-33.376886010544226,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.0110541452158579,""force_contact_frame"":[66.48106753709752,6.576362659461221,-28.28572598284577,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,79,0.8000000000000005,physics_step,True,True,True,"[0.019910482254520752, 0.06233043183605569, 0.7028723913765715, 0.9999988623626871, 1.5435307104810837e-05, 0.0011082649096047113, 0.001023124612622131]","[-0.0010877338164366032, 0.0076245972550774465, 0.02140358168058301, -0.06963775760831002, 0.5975848079870637, 0.3618524427107945]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",35,"[{""contact_id"":0,""distance_m"":-0.011013003689151275,""force_contact_frame"":[57.51176807298406,-0.3788403281050865,-33.37688601054423,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.0110541452158579,""force_contact_frame"":[66.48106753709753,6.576362659461223,-28.285725982845765,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,80,0.8100000000000005,physics_step,False,False,False,"[0.019926763422976872, 0.06238055912112975, 0.7029625059358421, 0.9999949188850911, -0.0001348700891064535, 0.0022238064530679166, 0.002280065551352407]","[-0.005504318633061535, 0.002814579416110797, -0.0005940402757055215, -0.026099551765412704, 0.37579855435852827, 0.18390567485646353]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",35,"[{""contact_id"":0,""distance_m"":-0.010870854503945732,""force_contact_frame"":[56.833071046470415,-0.0017685064034669296,-33.14940802101806,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011149168133121569,""force_contact_frame"":[56.556558618502805,0.045655857629338215,-34.806037502333105,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,81,0.8200000000000005,physics_step,False,False,False,"[0.01991433596591503, 0.06239942316698103, 0.7029087171659335, 0.9999923214384718, -0.00018483254270512374, 0.0026032468006443876, 0.0029233554560057677]","[-0.007205218611047045, 0.001035824512167636, -0.009555921556035045, -0.009259955016956353, 0.2827184494914775, 0.09482421399176463]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",35,"[{""contact_id"":0,""distance_m"":-0.010850379269516357,""force_contact_frame"":[56.7901213354438,-0.025187560422425648,-33.037374332746644,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011122568180563138,""force_contact_frame"":[56.49135863705314,0.042530876946441865,-34.76418854378198,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,82,0.8300000000000005,physics_step,False,False,False,"[0.019892698945054462, 0.06240650519594197, 0.7027963473071526, 0.9999910947681085, -0.0002011731232777474, 0.002679123527083682, 0.0032545677102596786]","[-0.007562713112258325, 0.00036389452430520084, -0.013208292662184156, -0.0035170170302489248, 0.2448663645994404, 0.049343178044606]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",35,"[{""contact_id"":0,""distance_m"":-0.010868016590047685,""force_contact_frame"":[56.87727980952144,-0.002479619335524319,-33.007715231955224,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011097673072906537,""force_contact_frame"":[56.56261489463191,0.01071290644293832,-34.77212699603931,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,83,0.8400000000000005,physics_step,False,False,False,"[0.01987099887504489, 0.06240904238310046, 0.7026601638679624, 0.9999906267942857, -0.00020950286269684083, 0.0026362443365863806, 0.003428213517203339]","[-0.0073380477880112946, 0.00011083215155363146, -0.01469587829340837, -0.0015400502970546077, 0.23044960838833561, 0.026342995400801907]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",35,"[{""contact_id"":0,""distance_m"":-0.010896473963197104,""force_contact_frame"":[57.0134089156077,-0.0030013598708134026,-33.01019494188521,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011077144940764007,""force_contact_frame"":[56.687991028736946,0.007200770567440173,-34.79819994755886,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,84,0.8500000000000005,physics_step,False,False,False,"[0.019852828666682205, 0.062409809024972326, 0.702514338514476, 0.9999905162501612, -0.00021701068319356412, 0.0025524330597840824, 0.0035221302608155866]","[-0.006923171496586183, 1.2891263844052979e-05, -0.015300726649659514, -0.0009970173808519912, 0.22579547553778415, 0.014707394238253896]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",35,"[{""contact_id"":0,""distance_m"":-0.010924682752870696,""force_contact_frame"":[57.16526482855603,-0.0017087116427667581,-33.02399123181824,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011061698807190034,""force_contact_frame"":[56.83249896234771,0.004372369447928293,-34.828954286448976,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,85,0.8600000000000005,physics_step,False,False,False,"[0.019839031212455442, 0.0624098579940114, 0.7023646472812386, 0.9999905568670008, -0.00022576502355976555, 0.0024596700738213156, 0.0035756440129352026]","[-0.006500889022049608, -2.715189071939408e-05, -0.015545438283384881, -0.0009709351996365829, 0.22506289923782322, 0.008797771428227125]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",35,"[{""contact_id"":0,""distance_m"":-0.010948834784557706,""force_contact_frame"":[57.31968435787083,-3.526986792756759e-05,-33.040680274713175,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011050963563336744,""force_contact_frame"":[56.981587228120674,0.0021663072808610906,-34.858991973332884,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,86,0.8700000000000006,physics_step,False,False,False,"[0.01982924568968465, 0.062409593592824386, 0.7022134438084331, 0.9999906510975024, -0.00023616224484162657, 0.0023704445391924175, 0.003608730756587954]","[-0.006143302866185497, -4.559159658336817e-05, -0.015643067940798117, -0.001129521850407922, 0.22578429295180782, 0.005832306090311089]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",35,"[{""contact_id"":0,""distance_m"":-0.010968202921344997,""force_contact_frame"":[57.4717445026112,0.0015620728116498839,-33.0569827573084,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011044085199059181,""force_contact_frame"":[57.1294683299531,0.00042702421200857543,-34.88633930165242,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,87,0.8800000000000006,physics_step,False,False,False,"[0.019822699328249628, 0.06240924826731739, 0.7020616854781621, 0.9999907400480684, -0.0002465777142260719, 0.0022890694910020284, 0.003635818809030694]","[-0.005868272033633743, -4.420673148277609e-05, -0.015680537320930214, -0.0007719680518619737, 0.22693210796626975, 0.00472566290904794]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",35,"[{""contact_id"":0,""distance_m"":-0.010983232834355152,""force_contact_frame"":[57.619870548270065,0.002712565291551172,-33.07172991066184,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011040115371683543,""force_contact_frame"":[57.27408710995765,-0.0005457860712052565,-34.910456423603414,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,88,0.8900000000000006,physics_step,False,False,False,"[0.01981858213636041, 0.06240891788372644, 0.7019097618356672, 0.9999908161249453, -0.0002557560474179602, 0.0022165059361929653, 0.003659146901154583]","[-0.00566980154680061, -4.1350555684503026e-05, -0.015693220004345046, -0.0005109191669282671, 0.2281003549194017, 0.004179753079501985]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",35,"[{""contact_id"":0,""distance_m"":-0.010994713271512963,""force_contact_frame"":[57.76376696938017,0.003876480355277323,-33.08460477597119,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011038192253329762,""force_contact_frame"":[57.41492445182877,-0.0016345307358243133,-34.93135713735452,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,89,0.9000000000000006,physics_step,False,False,False,"[0.01981619320944196, 0.06240858658046309, 0.7017578306227807, 0.9999908794564895, -0.00026464823272494585, 0.0021524228421454586, 0.0036794077047234623]","[-0.005533792484070274, -4.2227226311565646e-05, -0.015695561817378044, -0.000506381917584203, 0.2291380593226254, 0.0036807797596919503]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",35,"[{""contact_id"":0,""distance_m"":-0.011003424619928466,""force_contact_frame"":[57.903666411199495,0.004815029266119097,-33.09562179768619,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011037631866649104,""force_contact_frame"":[57.55210172109156,-0.002474214877521419,-34.949283392403686,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,90,0.9100000000000006,physics_step,False,False,False,"[0.019814973810898702, 0.062408257257083384, 0.7016059468303449, 0.9999909352063813, -0.00027355005791943347, 0.0020961004105276224, 0.0036960842118764366]","[-0.005445977484759226, -3.805932857735929e-05, -0.015694394639564582, -0.0003027439650375378, 0.2300096568672184, 0.00296797663687499]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",35,"[{""contact_id"":0,""distance_m"":-0.011010028926242296,""force_contact_frame"":[58.03994885723205,0.00605979031205095,-33.104887882715495,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.01103791750058444,""force_contact_frame"":[57.68587766954112,-0.0038884629203046472,-34.96458340204318,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,91,0.9200000000000006,physics_step,False,False,False,"[0.019814514104153105, 0.06240799463573383, 0.7014541430193678, 0.9999909872175292, -0.0002806708971583553, 0.0020466642604611805, 0.0037091606817649184]","[-0.005393139570843496, -2.9111646717720252e-05, -0.015688943458777874, 0.00023168193794760085, 0.23071269170933872, 0.002039742131107097]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",35,"[{""contact_id"":0,""distance_m"":-0.011015049629921541,""force_contact_frame"":[58.17281591020623,0.006552387691083794,-33.112497672297785,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011038621360690564,""force_contact_frame"":[57.8166541823084,-0.004160170924418338,-34.97735296280236,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,92,0.9300000000000006,physics_step,False,False,False,"[0.019814525590900404, 0.062407808889280804, 0.7013024372379034, 0.9999910367258374, -0.0002856378997000396, 0.002003253388579035, 0.003719120169573591]","[-0.00536273289553446, -2.102373756697499e-05, -0.01568328805981165, 0.0006651504554815356, 0.23122698102397124, 0.0015776987592154724]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",35,"[{""contact_id"":0,""distance_m"":-0.011018878505769804,""force_contact_frame"":[58.30290761983865,0.007053060613529283,-33.118764052710986,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.0110395694502335,""force_contact_frame"":[57.94486245523325,-0.004625070043736912,-34.98800656066809,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,93,0.9400000000000006,physics_step,False,False,False,"[0.01981481865471084, 0.06240769356951314, 0.7011508270605399, 0.9999910802789533, -0.00028878345747366976, 0.0019650182931115045, 0.003727555466245032]","[-0.005347718922072219, -1.4045440479504984e-05, -0.015677378254790972, 0.0010211182119168204, 0.23158117697973113, 0.0013482103351512619]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",35,"[{""contact_id"":0,""distance_m"":-0.011021808781731274,""force_contact_frame"":[58.43048889732114,0.007434346647471557,-33.12375908312647,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011040578062974557,""force_contact_frame"":[58.070826403318854,-0.004962639143853309,-34.99677045864299,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,94,0.9500000000000006,physics_step,False,False,False,"[0.019815264966847435, 0.06240764222408475, 0.7009993107981128, 0.9999911185874076, -0.0002903316153767333, 0.0019312375536091283, 0.003734805934634722]","[-0.0053428404427735094, -8.222471019181409e-06, -0.015671198917450575, 0.0013049640032519014, 0.2317984996982107, 0.000985659729972099]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",35,"[{""contact_id"":0,""distance_m"":-0.011024053955554797,""force_contact_frame"":[58.55587558493554,0.007596826668814671,-33.12761659645266,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011041550281149599,""force_contact_frame"":[58.19484200831671,-0.005016676928130792,-35.00386133272845,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,95,0.9600000000000006,physics_step,False,False,False,"[0.01981578201481767, 0.06240766793320559, 0.700847889879393, 0.999991165249666, -0.00028950797998650464, 0.0019013129104724232, 0.0037377288505838283]","[-0.005344263924003597, 8.094733083062849e-06, -0.015664451874800638, 0.00220673701050758, 0.23189704610888212, -5.1137459946121915e-05]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",35,"[{""contact_id"":0,""distance_m"":-0.011025773057647195,""force_contact_frame"":[58.679329111927245,0.00830416977783699,-33.13046833411801,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011042428114775914,""force_contact_frame"":[58.31716594798571,-0.0063295230203497255,-35.00945810461188,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
L2RAR2_REPAIR_00_840000,K6_long_gap_after_loss,transport_to_target,96,0.9700000000000006,physics_step,False,False,False,"[0.019816317266758674, 0.06240783114070892, 0.700696572944009, 0.9999912181861246, -0.00028474659937388006, 0.0018746390664000176, 0.0037374052997810286]","[-0.005349565292018141, 2.1475398725507262e-05, -0.015655906008473677, 0.0029876874521763174, 0.23187077667487055, -0.0005096509260544179]","[0.019895944153083767, 0.062278182618282815, 0.8327482849325555]","[1.0, 0.0, 0.0, 0.0]",35,"[{""contact_id"":0,""distance_m"":-0.01102708829159933,""force_contact_frame"":[58.801121371569295,0.00853553983661115,-33.132384265602305,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_left""},{""contact_id"":1,""distance_m"":-0.011043188997631074,""force_contact_frame"":[58.43802154196676,-0.006528972612031225,-35.01378371699897,0.0,0.0,0.0],""is_external_support"":false,""is_hand_support"":true,""object_geom"":""object_geom"",""other_body"":""gripper"",""other_geom"":""finger_right""}]",2
