episode_id,from_cluster_id,from_end_t,from_segment_id,root_family_id,source_type,split,to_cluster_id,to_segment_id,to_start_t,transition_index
formal_u2_family_065_r04,3,13,formal_u2_family_065_r04_s01,u2_family_065,train_only_observed_transition,train,5,formal_u2_family_065_r04_s02,14,1
formal_u2_family_065_r04,5,16,formal_u2_family_065_r04_s02,u2_family_065,train_only_observed_transition,train,4,formal_u2_family_065_r04_s03,17,2
formal_u2_family_065_r04,4,27,formal_u2_family_065_r04_s03,u2_family_065,train_only_observed_transition,train,7,formal_u2_family_065_r04_s04,28,3
formal_u2_family_065_r04,7,30,formal_u2_family_065_r04_s04,u2_family_065,train_only_observed_transition,train,9,formal_u2_family_065_r04_s05,31,4
formal_u2_family_065_r04,9,34,formal_u2_family_065_r04_s05,u2_family_065,train_only_observed_transition,train,2,formal_u2_family_065_r04_s06,35,5
formal_u2_family_065_r05,10,10,formal_u2_family_065_r05_s00,u2_family_065,train_only_observed_transition,train,3,formal_u2_family_065_r05_s01,11,0
formal_u2_family_065_r05,3,13,formal_u2_family_065_r05_s01,u2_family_065,train_only_observed_transition,train,5,formal_u2_family_065_r05_s02,14,1
formal_u2_family_065_r05,5,16,formal_u2_family_065_r05_s02,u2_family_065,train_only_observed_transition,train,4,formal_u2_family_065_r05_s03,17,2
formal_u2_family_065_r05,4,26,formal_u2_family_065_r05_s03,u2_family_065,train_only_observed_transition,train,7,formal_u2_family_065_r05_s04,27,3
formal_u2_family_065_r05,7,29,formal_u2_family_065_r05_s04,u2_family_065,train_only_observed_transition,train,9,formal_u2_family_065_r05_s05,30,4
formal_u2_family_065_r05,9,33,formal_u2_family_065_r05_s05,u2_family_065,train_only_observed_transition,train,2,formal_u2_family_065_r05_s06,34,5
formal_u2_family_066_r00,3,2,formal_u2_family_066_r00_s00,u2_family_066,train_only_observed_transition,train,1,formal_u2_family_066_r00_s01,3,0
formal_u2_family_066_r00,1,9,formal_u2_family_066_r00_s01,u2_family_066,train_only_observed_transition,train,6,formal_u2_family_066_r00_s02,10,1
formal_u2_family_066_r00,6,12,formal_u2_family_066_r00_s02,u2_family_066,train_only_observed_transition,train,6,formal_u2_family_066_r00_s03,13,2
formal_u2_family_066_r00,6,22,formal_u2_family_066_r00_s03,u2_family_066,train_only_observed_transition,train,2,formal_u2_family_066_r00_s04,23,3
formal_u2_family_066_r01,3,2,formal_u2_family_066_r01_s00,u2_family_066,train_only_observed_transition,train,1,formal_u2_family_066_r01_s01,3,0
formal_u2_family_066_r01,1,12,formal_u2_family_066_r01_s01,u2_family_066,train_only_observed_transition,train,6,formal_u2_family_066_r01_s02,13,1
formal_u2_family_066_r01,6,21,formal_u2_family_066_r01_s02,u2_family_066,train_only_observed_transition,train,2,formal_u2_family_066_r01_s03,22,2
formal_u2_family_066_r02,3,2,formal_u2_family_066_r02_s00,u2_family_066,train_only_observed_transition,train,1,formal_u2_family_066_r02_s01,3,0
formal_u2_family_066_r02,1,7,formal_u2_family_066_r02_s01,u2_family_066,train_only_observed_transition,train,1,formal_u2_family_066_r02_s02,8,1
formal_u2_family_066_r02,1,10,formal_u2_family_066_r02_s02,u2_family_066,train_only_observed_transition,train,6,formal_u2_family_066_r02_s03,11,2
formal_u2_family_066_r02,6,14,formal_u2_family_066_r02_s03,u2_family_066,train_only_observed_transition,train,6,formal_u2_family_066_r02_s04,15,3
formal_u2_family_066_r02,6,21,formal_u2_family_066_r02_s04,u2_family_066,train_only_observed_transition,train,2,formal_u2_family_066_r02_s05,22,4
formal_u2_family_066_r03,3,2,formal_u2_family_066_r03_s00,u2_family_066,train_only_observed_transition,train,1,formal_u2_family_066_r03_s01,3,0
formal_u2_family_066_r03,1,11,formal_u2_family_066_r03_s01,u2_family_066,train_only_observed_transition,train,6,formal_u2_family_066_r03_s02,12,1
formal_u2_family_066_r03,6,21,formal_u2_family_066_r03_s02,u2_family_066,train_only_observed_transition,train,2,formal_u2_family_066_r03_s03,22,2
formal_u2_family_066_r04,3,2,formal_u2_family_066_r04_s00,u2_family_066,train_only_observed_transition,train,6,formal_u2_family_066_r04_s01,3,0
formal_u2_family_066_r04,6,20,formal_u2_family_066_r04_s01,u2_family_066,train_only_observed_transition,train,2,formal_u2_family_066_r04_s02,21,1
formal_u2_family_066_r05,3,2,formal_u2_family_066_r05_s00,u2_family_066,train_only_observed_transition,train,1,formal_u2_family_066_r05_s01,3,0
formal_u2_family_066_r05,1,7,formal_u2_family_066_r05_s01,u2_family_066,train_only_observed_transition,train,6,formal_u2_family_066_r05_s02,8,1
formal_u2_family_066_r05,6,11,formal_u2_family_066_r05_s02,u2_family_066,train_only_observed_transition,train,1,formal_u2_family_066_r05_s03,12,2
formal_u2_family_066_r05,1,14,formal_u2_family_066_r05_s03,u2_family_066,train_only_observed_transition,train,6,formal_u2_family_066_r05_s04,15,3
formal_u2_family_066_r05,6,23,formal_u2_family_066_r05_s04,u2_family_066,train_only_observed_transition,train,2,formal_u2_family_066_r05_s05,24,4
formal_u2_family_067_r00,3,2,formal_u2_family_067_r00_s00,u2_family_067,train_only_observed_transition,train,8,formal_u2_family_067_r00_s01,3,0
formal_u2_family_067_r00,8,5,formal_u2_family_067_r00_s01,u2_family_067,train_only_observed_transition,train,1,formal_u2_family_067_r00_s02,6,1
formal_u2_family_067_r00,1,8,formal_u2_family_067_r00_s02,u2_family_067,train_only_observed_transition,train,1,formal_u2_family_067_r00_s03,9,2
formal_u2_family_067_r00,1,13,formal_u2_family_067_r00_s03,u2_family_067,train_only_observed_transition,train,6,formal_u2_family_067_r00_s04,14,3
formal_u2_family_067_r00,6,17,formal_u2_family_067_r00_s04,u2_family_067,train_only_observed_transition,train,6,formal_u2_family_067_r00_s05,18,4
formal_u2_family_067_r00,6,25,formal_u2_family_067_r00_s05,u2_family_067,train_only_observed_transition,train,2,formal_u2_family_067_r00_s06,26,5
formal_u2_family_067_r01,3,2,formal_u2_family_067_r01_s00,u2_family_067,train_only_observed_transition,train,8,formal_u2_family_067_r01_s01,3,0
formal_u2_family_067_r01,8,5,formal_u2_family_067_r01_s01,u2_family_067,train_only_observed_transition,train,1,formal_u2_family_067_r01_s02,6,1
formal_u2_family_067_r01,1,13,formal_u2_family_067_r01_s02,u2_family_067,train_only_observed_transition,train,6,formal_u2_family_067_r01_s03,14,2
formal_u2_family_067_r01,6,24,formal_u2_family_067_r01_s03,u2_family_067,train_only_observed_transition,train,2,formal_u2_family_067_r01_s04,25,3
formal_u2_family_067_r02,3,2,formal_u2_family_067_r02_s00,u2_family_067,train_only_observed_transition,train,1,formal_u2_family_067_r02_s01,3,0
formal_u2_family_067_r02,1,11,formal_u2_family_067_r02_s01,u2_family_067,train_only_observed_transition,train,6,formal_u2_family_067_r02_s02,12,1
formal_u2_family_067_r02,6,22,formal_u2_family_067_r02_s02,u2_family_067,train_only_observed_transition,train,2,formal_u2_family_067_r02_s03,23,2
formal_u2_family_067_r03,3,2,formal_u2_family_067_r03_s00,u2_family_067,train_only_observed_transition,train,8,formal_u2_family_067_r03_s01,3,0
formal_u2_family_067_r03,8,5,formal_u2_family_067_r03_s01,u2_family_067,train_only_observed_transition,train,1,formal_u2_family_067_r03_s02,6,1
formal_u2_family_067_r03,1,16,formal_u2_family_067_r03_s02,u2_family_067,train_only_observed_transition,train,6,formal_u2_family_067_r03_s03,17,2
formal_u2_family_067_r03,6,24,formal_u2_family_067_r03_s03,u2_family_067,train_only_observed_transition,train,2,formal_u2_family_067_r03_s04,25,3
formal_u2_family_067_r04,3,2,formal_u2_family_067_r04_s00,u2_family_067,train_only_observed_transition,train,8,formal_u2_family_067_r04_s01,3,0
formal_u2_family_067_r04,8,5,formal_u2_family_067_r04_s01,u2_family_067,train_only_observed_transition,train,1,formal_u2_family_067_r04_s02,6,1
formal_u2_family_067_r04,1,13,formal_u2_family_067_r04_s02,u2_family_067,train_only_observed_transition,train,6,formal_u2_family_067_r04_s03,14,2
formal_u2_family_067_r04,6,23,formal_u2_family_067_r04_s03,u2_family_067,train_only_observed_transition,train,2,formal_u2_family_067_r04_s04,24,3
formal_u2_family_067_r05,3,2,formal_u2_family_067_r05_s00,u2_family_067,train_only_observed_transition,train,1,formal_u2_family_067_r05_s01,3,0
formal_u2_family_067_r05,1,10,formal_u2_family_067_r05_s01,u2_family_067,train_only_observed_transition,train,6,formal_u2_family_067_r05_s02,11,1
formal_u2_family_067_r05,6,13,formal_u2_family_067_r05_s02,u2_family_067,train_only_observed_transition,train,6,formal_u2_family_067_r05_s03,14,2
formal_u2_family_067_r05,6,21,formal_u2_family_067_r05_s03,u2_family_067,train_only_observed_transition,train,2,formal_u2_family_067_r05_s04,22,3
formal_u2_family_068_r00,3,2,formal_u2_family_068_r00_s00,u2_family_068,train_only_observed_transition,train,8,formal_u2_family_068_r00_s01,3,0
formal_u2_family_068_r00,8,5,formal_u2_family_068_r00_s01,u2_family_068,train_only_observed_transition,train,1,formal_u2_family_068_r00_s02,6,1
formal_u2_family_068_r00,1,11,formal_u2_family_068_r00_s02,u2_family_068,train_only_observed_transition,train,6,formal_u2_family_068_r00_s03,12,2
formal_u2_family_068_r00,6,22,formal_u2_family_068_r00_s03,u2_family_068,train_only_observed_transition,train,2,formal_u2_family_068_r00_s04,23,3
formal_u2_family_068_r01,3,2,formal_u2_family_068_r01_s00,u2_family_068,train_only_observed_transition,train,8,formal_u2_family_068_r01_s01,3,0
formal_u2_family_068_r01,8,5,formal_u2_family_068_r01_s01,u2_family_068,train_only_observed_transition,train,1,formal_u2_family_068_r01_s02,6,1
formal_u2_family_068_r01,1,15,formal_u2_family_068_r01_s02,u2_family_068,train_only_observed_transition,train,6,formal_u2_family_068_r01_s03,16,2
formal_u2_family_068_r01,6,24,formal_u2_family_068_r01_s03,u2_family_068,train_only_observed_transition,train,2,formal_u2_family_068_r01_s04,25,3
formal_u2_family_068_r02,3,2,formal_u2_family_068_r02_s00,u2_family_068,train_only_observed_transition,train,8,formal_u2_family_068_r02_s01,3,0
formal_u2_family_068_r02,8,5,formal_u2_family_068_r02_s01,u2_family_068,train_only_observed_transition,train,1,formal_u2_family_068_r02_s02,6,1
formal_u2_family_068_r02,1,8,formal_u2_family_068_r02_s02,u2_family_068,train_only_observed_transition,train,1,formal_u2_family_068_r02_s03,9,2
formal_u2_family_068_r02,1,13,formal_u2_family_068_r02_s03,u2_family_068,train_only_observed_transition,train,6,formal_u2_family_068_r02_s04,14,3
formal_u2_family_068_r02,6,23,formal_u2_family_068_r02_s04,u2_family_068,train_only_observed_transition,train,2,formal_u2_family_068_r02_s05,24,4
formal_u2_family_068_r03,3,2,formal_u2_family_068_r03_s00,u2_family_068,train_only_observed_transition,train,8,formal_u2_family_068_r03_s01,3,0
formal_u2_family_068_r03,8,5,formal_u2_family_068_r03_s01,u2_family_068,train_only_observed_transition,train,1,formal_u2_family_068_r03_s02,6,1
formal_u2_family_068_r03,1,9,formal_u2_family_068_r03_s02,u2_family_068,train_only_observed_transition,train,1,formal_u2_family_068_r03_s03,10,2
formal_u2_family_068_r03,1,12,formal_u2_family_068_r03_s03,u2_family_068,train_only_observed_transition,train,6,formal_u2_family_068_r03_s04,13,3
formal_u2_family_068_r03,6,23,formal_u2_family_068_r03_s04,u2_family_068,train_only_observed_transition,train,2,formal_u2_family_068_r03_s05,24,4
formal_u2_family_068_r04,3,2,formal_u2_family_068_r04_s00,u2_family_068,train_only_observed_transition,train,8,formal_u2_family_068_r04_s01,3,0
formal_u2_family_068_r04,8,5,formal_u2_family_068_r04_s01,u2_family_068,train_only_observed_transition,train,1,formal_u2_family_068_r04_s02,6,1
formal_u2_family_068_r04,1,8,formal_u2_family_068_r04_s02,u2_family_068,train_only_observed_transition,train,6,formal_u2_family_068_r04_s03,9,2
formal_u2_family_068_r04,6,17,formal_u2_family_068_r04_s03,u2_family_068,train_only_observed_transition,train,6,formal_u2_family_068_r04_s04,18,3
formal_u2_family_068_r04,6,24,formal_u2_family_068_r04_s04,u2_family_068,train_only_observed_transition,train,2,formal_u2_family_068_r04_s05,25,4
formal_u2_family_068_r05,3,2,formal_u2_family_068_r05_s00,u2_family_068,train_only_observed_transition,train,8,formal_u2_family_068_r05_s01,3,0
formal_u2_family_068_r05,8,5,formal_u2_family_068_r05_s01,u2_family_068,train_only_observed_transition,train,1,formal_u2_family_068_r05_s02,6,1
formal_u2_family_068_r05,1,8,formal_u2_family_068_r05_s02,u2_family_068,train_only_observed_transition,train,1,formal_u2_family_068_r05_s03,9,2
formal_u2_family_068_r05,1,13,formal_u2_family_068_r05_s03,u2_family_068,train_only_observed_transition,train,6,formal_u2_family_068_r05_s04,14,3
formal_u2_family_068_r05,6,17,formal_u2_family_068_r05_s04,u2_family_068,train_only_observed_transition,train,6,formal_u2_family_068_r05_s05,18,4
formal_u2_family_068_r05,6,24,formal_u2_family_068_r05_s05,u2_family_068,train_only_observed_transition,train,2,formal_u2_family_068_r05_s06,25,5
formal_u2_family_069_r00,3,2,formal_u2_family_069_r00_s00,u2_family_069,train_only_observed_transition,train,1,formal_u2_family_069_r00_s01,3,0
formal_u2_family_069_r00,1,12,formal_u2_family_069_r00_s01,u2_family_069,train_only_observed_transition,train,6,formal_u2_family_069_r00_s02,13,1
formal_u2_family_069_r00,6,20,formal_u2_family_069_r00_s02,u2_family_069,train_only_observed_transition,train,2,formal_u2_family_069_r00_s03,21,2
formal_u2_family_069_r01,3,2,formal_u2_family_069_r01_s00,u2_family_069,train_only_observed_transition,train,1,formal_u2_family_069_r01_s01,3,0
formal_u2_family_069_r01,1,10,formal_u2_family_069_r01_s01,u2_family_069,train_only_observed_transition,train,6,formal_u2_family_069_r01_s02,11,1
formal_u2_family_069_r01,6,21,formal_u2_family_069_r01_s02,u2_family_069,train_only_observed_transition,train,2,formal_u2_family_069_r01_s03,22,2
formal_u2_family_069_r02,3,2,formal_u2_family_069_r02_s00,u2_family_069,train_only_observed_transition,train,1,formal_u2_family_069_r02_s01,3,0
formal_u2_family_069_r02,1,13,formal_u2_family_069_r02_s01,u2_family_069,train_only_observed_transition,train,6,formal_u2_family_069_r02_s02,14,1
formal_u2_family_069_r02,6,24,formal_u2_family_069_r02_s02,u2_family_069,train_only_observed_transition,train,2,formal_u2_family_069_r02_s03,25,2
formal_u2_family_069_r03,3,2,formal_u2_family_069_r03_s00,u2_family_069,train_only_observed_transition,train,1,formal_u2_family_069_r03_s01,3,0
formal_u2_family_069_r03,1,12,formal_u2_family_069_r03_s01,u2_family_069,train_only_observed_transition,train,6,formal_u2_family_069_r03_s02,13,1
formal_u2_family_069_r03,6,21,formal_u2_family_069_r03_s02,u2_family_069,train_only_observed_transition,train,2,formal_u2_family_069_r03_s03,22,2
formal_u2_family_069_r04,3,2,formal_u2_family_069_r04_s00,u2_family_069,train_only_observed_transition,train,1,formal_u2_family_069_r04_s01,3,0
formal_u2_family_069_r04,1,8,formal_u2_family_069_r04_s01,u2_family_069,train_only_observed_transition,train,6,formal_u2_family_069_r04_s02,9,1
formal_u2_family_069_r04,6,13,formal_u2_family_069_r04_s02,u2_family_069,train_only_observed_transition,train,6,formal_u2_family_069_r04_s03,14,2
formal_u2_family_069_r04,6,22,formal_u2_family_069_r04_s03,u2_family_069,train_only_observed_transition,train,2,formal_u2_family_069_r04_s04,23,3
formal_u2_family_069_r05,3,2,formal_u2_family_069_r05_s00,u2_family_069,train_only_observed_transition,train,1,formal_u2_family_069_r05_s01,3,0
formal_u2_family_069_r05,1,14,formal_u2_family_069_r05_s01,u2_family_069,train_only_observed_transition,train,6,formal_u2_family_069_r05_s02,15,1
formal_u2_family_069_r05,6,21,formal_u2_family_069_r05_s02,u2_family_069,train_only_observed_transition,train,2,formal_u2_family_069_r05_s03,22,2
formal_u2_family_070_r00,3,2,formal_u2_family_070_r00_s00,u2_family_070,train_only_observed_transition,train,5,formal_u2_family_070_r00_s01,3,0
formal_u2_family_070_r00,5,5,formal_u2_family_070_r00_s01,u2_family_070,train_only_observed_transition,train,5,formal_u2_family_070_r00_s02,6,1
formal_u2_family_070_r01,3,2,formal_u2_family_070_r01_s00,u2_family_070,train_only_observed_transition,train,5,formal_u2_family_070_r01_s01,3,0
formal_u2_family_070_r01,5,5,formal_u2_family_070_r01_s01,u2_family_070,train_only_observed_transition,train,5,formal_u2_family_070_r01_s02,6,1
formal_u2_family_070_r02,3,2,formal_u2_family_070_r02_s00,u2_family_070,train_only_observed_transition,train,5,formal_u2_family_070_r02_s01,3,0
formal_u2_family_070_r02,5,5,formal_u2_family_070_r02_s01,u2_family_070,train_only_observed_transition,train,5,formal_u2_family_070_r02_s02,6,1
formal_u2_family_070_r03,3,2,formal_u2_family_070_r03_s00,u2_family_070,train_only_observed_transition,train,5,formal_u2_family_070_r03_s01,3,0
formal_u2_family_070_r03,5,5,formal_u2_family_070_r03_s01,u2_family_070,train_only_observed_transition,train,5,formal_u2_family_070_r03_s02,6,1
formal_u2_family_070_r04,3,2,formal_u2_family_070_r04_s00,u2_family_070,train_only_observed_transition,train,5,formal_u2_family_070_r04_s01,3,0
formal_u2_family_070_r04,5,5,formal_u2_family_070_r04_s01,u2_family_070,train_only_observed_transition,train,5,formal_u2_family_070_r04_s02,6,1
formal_u2_family_070_r05,3,2,formal_u2_family_070_r05_s00,u2_family_070,train_only_observed_transition,train,5,formal_u2_family_070_r05_s01,3,0
formal_u2_family_070_r05,5,5,formal_u2_family_070_r05_s01,u2_family_070,train_only_observed_transition,train,5,formal_u2_family_070_r05_s02,6,1
formal_u2_family_071_r00,10,8,formal_u2_family_071_r00_s00,u2_family_071,train_only_observed_transition,train,1,formal_u2_family_071_r00_s01,9,0
formal_u2_family_071_r00,1,11,formal_u2_family_071_r00_s01,u2_family_071,train_only_observed_transition,train,1,formal_u2_family_071_r00_s02,12,1
formal_u2_family_071_r00,1,17,formal_u2_family_071_r00_s02,u2_family_071,train_only_observed_transition,train,6,formal_u2_family_071_r00_s03,18,2
formal_u2_family_071_r00,6,29,formal_u2_family_071_r00_s03,u2_family_071,train_only_observed_transition,train,2,formal_u2_family_071_r00_s04,30,3
formal_u2_family_071_r01,10,7,formal_u2_family_071_r01_s00,u2_family_071,train_only_observed_transition,train,5,formal_u2_family_071_r01_s01,8,0
formal_u2_family_071_r01,5,10,formal_u2_family_071_r01_s01,u2_family_071,train_only_observed_transition,train,1,formal_u2_family_071_r01_s02,11,1
formal_u2_family_071_r01,1,15,formal_u2_family_071_r01_s02,u2_family_071,train_only_observed_transition,train,6,formal_u2_family_071_r01_s03,16,2
formal_u2_family_071_r01,6,28,formal_u2_family_071_r01_s03,u2_family_071,train_only_observed_transition,train,2,formal_u2_family_071_r01_s04,29,3
formal_u2_family_071_r02,10,7,formal_u2_family_071_r02_s00,u2_family_071,train_only_observed_transition,train,1,formal_u2_family_071_r02_s01,8,0
formal_u2_family_071_r02,1,10,formal_u2_family_071_r02_s01,u2_family_071,train_only_observed_transition,train,1,formal_u2_family_071_r02_s02,11,1
formal_u2_family_071_r02,1,16,formal_u2_family_071_r02_s02,u2_family_071,train_only_observed_transition,train,6,formal_u2_family_071_r02_s03,17,2
formal_u2_family_071_r02,6,28,formal_u2_family_071_r02_s03,u2_family_071,train_only_observed_transition,train,2,formal_u2_family_071_r02_s04,29,3
formal_u2_family_071_r03,10,8,formal_u2_family_071_r03_s00,u2_family_071,train_only_observed_transition,train,1,formal_u2_family_071_r03_s01,9,0
formal_u2_family_071_r03,1,17,formal_u2_family_071_r03_s01,u2_family_071,train_only_observed_transition,train,1,formal_u2_family_071_r03_s02,18,1
formal_u2_family_071_r03,1,20,formal_u2_family_071_r03_s02,u2_family_071,train_only_observed_transition,train,6,formal_u2_family_071_r03_s03,21,2
formal_u2_family_071_r03,6,28,formal_u2_family_071_r03_s03,u2_family_071,train_only_observed_transition,train,2,formal_u2_family_071_r03_s04,29,3
formal_u2_family_071_r04,10,8,formal_u2_family_071_r04_s00,u2_family_071,train_only_observed_transition,train,1,formal_u2_family_071_r04_s01,9,0
formal_u2_family_071_r04,1,12,formal_u2_family_071_r04_s01,u2_family_071,train_only_observed_transition,train,1,formal_u2_family_071_r04_s02,13,1
formal_u2_family_071_r04,1,16,formal_u2_family_071_r04_s02,u2_family_071,train_only_observed_transition,train,6,formal_u2_family_071_r04_s03,17,2
formal_u2_family_071_r04,6,28,formal_u2_family_071_r04_s03,u2_family_071,train_only_observed_transition,train,2,formal_u2_family_071_r04_s04,29,3
formal_u2_family_071_r05,10,8,formal_u2_family_071_r05_s00,u2_family_071,train_only_observed_transition,train,1,formal_u2_family_071_r05_s01,9,0
formal_u2_family_071_r05,1,11,formal_u2_family_071_r05_s01,u2_family_071,train_only_observed_transition,train,1,formal_u2_family_071_r05_s02,12,1
formal_u2_family_071_r05,1,15,formal_u2_family_071_r05_s02,u2_family_071,train_only_observed_transition,train,6,formal_u2_family_071_r05_s03,16,2
formal_u2_family_071_r05,6,28,formal_u2_family_071_r05_s03,u2_family_071,train_only_observed_transition,train,2,formal_u2_family_071_r05_s04,29,3
formal_u2_family_072_r00,3,2,formal_u2_family_072_r00_s00,u2_family_072,train_only_observed_transition,train,5,formal_u2_family_072_r00_s01,3,0
formal_u2_family_072_r00,5,6,formal_u2_family_072_r00_s01,u2_family_072,train_only_observed_transition,train,4,formal_u2_family_072_r00_s02,7,1
formal_u2_family_072_r00,4,18,formal_u2_family_072_r00_s02,u2_family_072,train_only_observed_transition,train,7,formal_u2_family_072_r00_s03,19,2
formal_u2_family_072_r00,7,21,formal_u2_family_072_r00_s03,u2_family_072,train_only_observed_transition,train,9,formal_u2_family_072_r00_s04,22,3
formal_u2_family_072_r00,9,26,formal_u2_family_072_r00_s04,u2_family_072,train_only_observed_transition,train,2,formal_u2_family_072_r00_s05,27,4
formal_u2_family_072_r01,3,2,formal_u2_family_072_r01_s00,u2_family_072,train_only_observed_transition,train,5,formal_u2_family_072_r01_s01,3,0
formal_u2_family_072_r01,5,5,formal_u2_family_072_r01_s01,u2_family_072,train_only_observed_transition,train,4,formal_u2_family_072_r01_s02,6,1
formal_u2_family_072_r01,4,15,formal_u2_family_072_r01_s02,u2_family_072,train_only_observed_transition,train,9,formal_u2_family_072_r01_s03,16,2
formal_u2_family_072_r01,9,18,formal_u2_family_072_r01_s03,u2_family_072,train_only_observed_transition,train,2,formal_u2_family_072_r01_s04,19,3
formal_u2_family_072_r02,3,2,formal_u2_family_072_r02_s00,u2_family_072,train_only_observed_transition,train,5,formal_u2_family_072_r02_s01,3,0
formal_u2_family_072_r02,5,5,formal_u2_family_072_r02_s01,u2_family_072,train_only_observed_transition,train,4,formal_u2_family_072_r02_s02,6,1
formal_u2_family_072_r02,4,14,formal_u2_family_072_r02_s02,u2_family_072,train_only_observed_transition,train,7,formal_u2_family_072_r02_s03,15,2
formal_u2_family_072_r02,7,17,formal_u2_family_072_r02_s03,u2_family_072,train_only_observed_transition,train,9,formal_u2_family_072_r02_s04,18,3
formal_u2_family_072_r02,9,24,formal_u2_family_072_r02_s04,u2_family_072,train_only_observed_transition,train,2,formal_u2_family_072_r02_s05,25,4
formal_u2_family_072_r03,3,2,formal_u2_family_072_r03_s00,u2_family_072,train_only_observed_transition,train,5,formal_u2_family_072_r03_s01,3,0
formal_u2_family_072_r03,5,6,formal_u2_family_072_r03_s01,u2_family_072,train_only_observed_transition,train,4,formal_u2_family_072_r03_s02,7,1
formal_u2_family_072_r03,4,17,formal_u2_family_072_r03_s02,u2_family_072,train_only_observed_transition,train,7,formal_u2_family_072_r03_s03,18,2
formal_u2_family_072_r03,7,20,formal_u2_family_072_r03_s03,u2_family_072,train_only_observed_transition,train,9,formal_u2_family_072_r03_s04,21,3
formal_u2_family_072_r03,9,23,formal_u2_family_072_r03_s04,u2_family_072,train_only_observed_transition,train,2,formal_u2_family_072_r03_s05,24,4
formal_u2_family_072_r04,3,2,formal_u2_family_072_r04_s00,u2_family_072,train_only_observed_transition,train,5,formal_u2_family_072_r04_s01,3,0
formal_u2_family_072_r04,5,6,formal_u2_family_072_r04_s01,u2_family_072,train_only_observed_transition,train,4,formal_u2_family_072_r04_s02,7,1
formal_u2_family_072_r04,4,16,formal_u2_family_072_r04_s02,u2_family_072,train_only_observed_transition,train,7,formal_u2_family_072_r04_s03,17,2
formal_u2_family_072_r04,7,19,formal_u2_family_072_r04_s03,u2_family_072,train_only_observed_transition,train,9,formal_u2_family_072_r04_s04,20,3
formal_u2_family_072_r04,9,25,formal_u2_family_072_r04_s04,u2_family_072,train_only_observed_transition,train,2,formal_u2_family_072_r04_s05,26,4
formal_u2_family_072_r05,3,2,formal_u2_family_072_r05_s00,u2_family_072,train_only_observed_transition,train,5,formal_u2_family_072_r05_s01,3,0
formal_u2_family_072_r05,5,6,formal_u2_family_072_r05_s01,u2_family_072,train_only_observed_transition,train,4,formal_u2_family_072_r05_s02,7,1
formal_u2_family_072_r05,4,15,formal_u2_family_072_r05_s02,u2_family_072,train_only_observed_transition,train,9,formal_u2_family_072_r05_s03,16,2
formal_u2_family_072_r05,9,18,formal_u2_family_072_r05_s03,u2_family_072,train_only_observed_transition,train,9,formal_u2_family_072_r05_s04,19,3
formal_u2_family_072_r05,9,21,formal_u2_family_072_r05_s04,u2_family_072,train_only_observed_transition,train,2,formal_u2_family_072_r05_s05,22,4
formal_u2_family_073_r00,3,2,formal_u2_family_073_r00_s00,u2_family_073,train_only_observed_transition,train,8,formal_u2_family_073_r00_s01,3,0
formal_u2_family_073_r00,8,5,formal_u2_family_073_r00_s01,u2_family_073,train_only_observed_transition,train,4,formal_u2_family_073_r00_s02,6,1
formal_u2_family_073_r00,4,19,formal_u2_family_073_r00_s02,u2_family_073,train_only_observed_transition,train,9,formal_u2_family_073_r00_s03,20,2
formal_u2_family_073_r00,9,22,formal_u2_family_073_r00_s03,u2_family_073,train_only_observed_transition,train,9,formal_u2_family_073_r00_s04,23,3
formal_u2_family_073_r00,9,26,formal_u2_family_073_r00_s04,u2_family_073,train_only_observed_transition,train,2,formal_u2_family_073_r00_s05,27,4
formal_u2_family_073_r01,3,2,formal_u2_family_073_r01_s00,u2_family_073,train_only_observed_transition,train,5,formal_u2_family_073_r01_s01,3,0
formal_u2_family_073_r01,5,5,formal_u2_family_073_r01_s01,u2_family_073,train_only_observed_transition,train,4,formal_u2_family_073_r01_s02,6,1
formal_u2_family_073_r01,4,16,formal_u2_family_073_r01_s02,u2_family_073,train_only_observed_transition,train,9,formal_u2_family_073_r01_s03,17,2
formal_u2_family_073_r01,9,23,formal_u2_family_073_r01_s03,u2_family_073,train_only_observed_transition,train,2,formal_u2_family_073_r01_s04,24,3
formal_u2_family_073_r02,3,2,formal_u2_family_073_r02_s00,u2_family_073,train_only_observed_transition,train,8,formal_u2_family_073_r02_s01,3,0
formal_u2_family_073_r02,8,5,formal_u2_family_073_r02_s01,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r02_s02,6,1
formal_u2_family_073_r02,0,8,formal_u2_family_073_r02_s02,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r02_s03,9,2
formal_u2_family_073_r02,0,11,formal_u2_family_073_r02_s03,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r02_s04,12,3
formal_u2_family_073_r02,0,14,formal_u2_family_073_r02_s04,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r02_s05,15,4
formal_u2_family_073_r02,0,17,formal_u2_family_073_r02_s05,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r02_s06,18,5
formal_u2_family_073_r02,0,20,formal_u2_family_073_r02_s06,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r02_s07,21,6
formal_u2_family_073_r02,0,23,formal_u2_family_073_r02_s07,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r02_s08,24,7
