cluster_id,episode_id,evidence_status,observable_contact_loss_count,observable_ever_contact,root_family_id,segment_id,split,unknown_fraction
10,formal_u2_family_035_r04,train_observed_hypothesis,0,True,u2_family_035,formal_u2_family_035_r04_s00,train,0.0
1,formal_u2_family_035_r04,train_observed_hypothesis,0,True,u2_family_035,formal_u2_family_035_r04_s01,train,1.0
1,formal_u2_family_035_r04,train_observed_hypothesis,0,True,u2_family_035,formal_u2_family_035_r04_s02,train,1.0
6,formal_u2_family_035_r04,train_observed_hypothesis,0,True,u2_family_035,formal_u2_family_035_r04_s03,train,1.0
6,formal_u2_family_035_r04,train_observed_hypothesis,0,True,u2_family_035,formal_u2_family_035_r04_s04,train,1.0
6,formal_u2_family_035_r04,train_observed_hypothesis,0,True,u2_family_035,formal_u2_family_035_r04_s05,train,0.875
2,formal_u2_family_035_r04,train_observed_hypothesis,0,True,u2_family_035,formal_u2_family_035_r04_s06,train,1.0
10,formal_u2_family_035_r05,train_observed_hypothesis,0,True,u2_family_035,formal_u2_family_035_r05_s00,train,0.0
1,formal_u2_family_035_r05,train_observed_hypothesis,0,True,u2_family_035,formal_u2_family_035_r05_s01,train,1.0
1,formal_u2_family_035_r05,train_observed_hypothesis,0,True,u2_family_035,formal_u2_family_035_r05_s02,train,1.0
6,formal_u2_family_035_r05,train_observed_hypothesis,0,True,u2_family_035,formal_u2_family_035_r05_s03,train,0.8888888888888888
2,formal_u2_family_035_r05,train_observed_hypothesis,0,True,u2_family_035,formal_u2_family_035_r05_s04,train,1.0
3,formal_u2_family_036_r00,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r00_s00,train,0.3333333333333333
5,formal_u2_family_036_r00,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r00_s01,train,0.6666666666666666
4,formal_u2_family_036_r00,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r00_s02,train,0.36363636363636365
7,formal_u2_family_036_r00,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r00_s03,train,1.0
9,formal_u2_family_036_r00,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r00_s04,train,1.0
2,formal_u2_family_036_r00,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r00_s05,train,0.6666666666666666
3,formal_u2_family_036_r01,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r01_s00,train,0.3333333333333333
5,formal_u2_family_036_r01,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r01_s01,train,0.6666666666666666
4,formal_u2_family_036_r01,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r01_s02,train,0.5454545454545454
9,formal_u2_family_036_r01,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r01_s03,train,0.8333333333333334
2,formal_u2_family_036_r01,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r01_s04,train,1.0
3,formal_u2_family_036_r02,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r02_s00,train,0.3333333333333333
5,formal_u2_family_036_r02,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r02_s01,train,0.6666666666666666
4,formal_u2_family_036_r02,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r02_s02,train,0.36363636363636365
7,formal_u2_family_036_r02,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r02_s03,train,1.0
9,formal_u2_family_036_r02,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r02_s04,train,0.8571428571428571
2,formal_u2_family_036_r02,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r02_s05,train,1.0
3,formal_u2_family_036_r03,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r03_s00,train,0.3333333333333333
5,formal_u2_family_036_r03,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r03_s01,train,0.75
4,formal_u2_family_036_r03,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r03_s02,train,0.3333333333333333
7,formal_u2_family_036_r03,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r03_s03,train,1.0
9,formal_u2_family_036_r03,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r03_s04,train,1.0
2,formal_u2_family_036_r03,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r03_s05,train,0.6666666666666666
3,formal_u2_family_036_r04,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r04_s00,train,0.3333333333333333
5,formal_u2_family_036_r04,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r04_s01,train,0.75
4,formal_u2_family_036_r04,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r04_s02,train,0.4
7,formal_u2_family_036_r04,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r04_s03,train,1.0
9,formal_u2_family_036_r04,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r04_s04,train,0.8333333333333334
2,formal_u2_family_036_r04,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r04_s05,train,1.0
3,formal_u2_family_036_r05,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r05_s00,train,0.3333333333333333
5,formal_u2_family_036_r05,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r05_s01,train,0.75
4,formal_u2_family_036_r05,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r05_s02,train,0.6
9,formal_u2_family_036_r05,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r05_s03,train,1.0
9,formal_u2_family_036_r05,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r05_s04,train,0.6666666666666666
2,formal_u2_family_036_r05,train_observed_hypothesis,0,True,u2_family_036,formal_u2_family_036_r05_s05,train,1.0
3,formal_u2_family_037_r00,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r00_s00,train,0.3333333333333333
5,formal_u2_family_037_r00,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r00_s01,train,0.75
4,formal_u2_family_037_r00,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r00_s02,train,0.5454545454545454
9,formal_u2_family_037_r00,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r00_s03,train,0.75
2,formal_u2_family_037_r00,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r00_s04,train,1.0
3,formal_u2_family_037_r01,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r01_s00,train,0.3333333333333333
8,formal_u2_family_037_r01,train_observed_hypothesis,1,True,u2_family_037,formal_u2_family_037_r01_s01,train,0.3333333333333333
5,formal_u2_family_037_r01,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r01_s02,train,0.3333333333333333
4,formal_u2_family_037_r01,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r01_s03,train,0.8
9,formal_u2_family_037_r01,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r01_s04,train,1.0
2,formal_u2_family_037_r01,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r01_s05,train,0.6666666666666666
3,formal_u2_family_037_r02,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r02_s00,train,0.3333333333333333
5,formal_u2_family_037_r02,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r02_s01,train,0.6666666666666666
4,formal_u2_family_037_r02,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r02_s02,train,0.36363636363636365
7,formal_u2_family_037_r02,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r02_s03,train,1.0
9,formal_u2_family_037_r02,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r02_s04,train,0.8
2,formal_u2_family_037_r02,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r02_s05,train,1.0
3,formal_u2_family_037_r03,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r03_s00,train,0.3333333333333333
8,formal_u2_family_037_r03,train_observed_hypothesis,1,True,u2_family_037,formal_u2_family_037_r03_s01,train,0.3333333333333333
5,formal_u2_family_037_r03,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r03_s02,train,0.6666666666666666
4,formal_u2_family_037_r03,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r03_s03,train,0.3333333333333333
7,formal_u2_family_037_r03,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r03_s04,train,1.0
9,formal_u2_family_037_r03,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r03_s05,train,1.0
2,formal_u2_family_037_r03,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r03_s06,train,0.6666666666666666
3,formal_u2_family_037_r04,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r04_s00,train,0.3333333333333333
5,formal_u2_family_037_r04,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r04_s01,train,0.6666666666666666
4,formal_u2_family_037_r04,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r04_s02,train,0.36363636363636365
7,formal_u2_family_037_r04,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r04_s03,train,1.0
9,formal_u2_family_037_r04,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r04_s04,train,0.8333333333333334
2,formal_u2_family_037_r04,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r04_s05,train,1.0
3,formal_u2_family_037_r05,train_observed_hypothesis,0,True,u2_family_037,formal_u2_family_037_r05_s00,train,0.3333333333333333
8,formal_u2_family_037_r05,train_observed_hypothesis,1,True,u2_family_037,formal_u2_family_037_r05_s01,train,0.3333333333333333
0,formal_u2_family_037_r05,train_observed_hypothesis,0,False,u2_family_037,formal_u2_family_037_r05_s02,train,0.6666666666666666
0,formal_u2_family_037_r05,train_observed_hypothesis,0,False,u2_family_037,formal_u2_family_037_r05_s03,train,0.5
0,formal_u2_family_037_r05,train_observed_hypothesis,0,False,u2_family_037,formal_u2_family_037_r05_s04,train,1.0
0,formal_u2_family_037_r05,train_observed_hypothesis,0,False,u2_family_037,formal_u2_family_037_r05_s05,train,1.0
0,formal_u2_family_037_r05,train_observed_hypothesis,0,False,u2_family_037,formal_u2_family_037_r05_s06,train,1.0
0,formal_u2_family_037_r05,train_observed_hypothesis,0,False,u2_family_037,formal_u2_family_037_r05_s07,train,1.0
0,formal_u2_family_037_r05,train_observed_hypothesis,0,False,u2_family_037,formal_u2_family_037_r05_s08,train,0.0
0,formal_u2_family_037_r05,train_observed_hypothesis,0,False,u2_family_037,formal_u2_family_037_r05_s09,train,0.6666666666666666
0,formal_u2_family_037_r05,train_observed_hypothesis,0,False,u2_family_037,formal_u2_family_037_r05_s10,train,1.0
0,formal_u2_family_037_r05,train_observed_hypothesis,0,False,u2_family_037,formal_u2_family_037_r05_s11,train,1.0
0,formal_u2_family_037_r05,train_observed_hypothesis,0,False,u2_family_037,formal_u2_family_037_r05_s12,train,1.0
0,formal_u2_family_037_r05,train_observed_hypothesis,0,False,u2_family_037,formal_u2_family_037_r05_s13,train,1.0
0,formal_u2_family_037_r05,train_observed_hypothesis,0,False,u2_family_037,formal_u2_family_037_r05_s14,train,1.0
3,formal_u2_family_038_r00,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r00_s00,train,0.3333333333333333
8,formal_u2_family_038_r00,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r00_s01,train,0.0
5,formal_u2_family_038_r00,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r00_s02,train,0.6666666666666666
4,formal_u2_family_038_r00,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r00_s03,train,0.36363636363636365
7,formal_u2_family_038_r00,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r00_s04,train,1.0
9,formal_u2_family_038_r00,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r00_s05,train,0.8333333333333334
2,formal_u2_family_038_r00,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r00_s06,train,1.0
3,formal_u2_family_038_r01,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r01_s00,train,0.3333333333333333
8,formal_u2_family_038_r01,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r01_s01,train,0.0
5,formal_u2_family_038_r01,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r01_s02,train,0.6666666666666666
4,formal_u2_family_038_r01,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r01_s03,train,0.46153846153846156
9,formal_u2_family_038_r01,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r01_s04,train,1.0
9,formal_u2_family_038_r01,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r01_s05,train,0.6666666666666666
2,formal_u2_family_038_r01,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r01_s06,train,1.0
3,formal_u2_family_038_r02,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r02_s00,train,0.3333333333333333
8,formal_u2_family_038_r02,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r02_s01,train,0.0
5,formal_u2_family_038_r02,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r02_s02,train,0.6666666666666666
4,formal_u2_family_038_r02,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r02_s03,train,0.4
7,formal_u2_family_038_r02,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r02_s04,train,1.0
9,formal_u2_family_038_r02,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r02_s05,train,0.8
2,formal_u2_family_038_r02,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r02_s06,train,1.0
3,formal_u2_family_038_r03,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r03_s00,train,0.3333333333333333
8,formal_u2_family_038_r03,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r03_s01,train,0.0
5,formal_u2_family_038_r03,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r03_s02,train,1.0
4,formal_u2_family_038_r03,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r03_s03,train,0.5
9,formal_u2_family_038_r03,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r03_s04,train,1.0
9,formal_u2_family_038_r03,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r03_s05,train,0.6666666666666666
2,formal_u2_family_038_r03,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r03_s06,train,1.0
3,formal_u2_family_038_r04,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r04_s00,train,0.3333333333333333
8,formal_u2_family_038_r04,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r04_s01,train,0.0
5,formal_u2_family_038_r04,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r04_s02,train,0.6666666666666666
4,formal_u2_family_038_r04,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r04_s03,train,0.4
7,formal_u2_family_038_r04,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r04_s04,train,1.0
9,formal_u2_family_038_r04,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r04_s05,train,1.0
2,formal_u2_family_038_r04,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r04_s06,train,0.6666666666666666
3,formal_u2_family_038_r05,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r05_s00,train,0.3333333333333333
8,formal_u2_family_038_r05,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r05_s01,train,0.0
5,formal_u2_family_038_r05,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r05_s02,train,1.0
4,formal_u2_family_038_r05,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r05_s03,train,0.3076923076923077
7,formal_u2_family_038_r05,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r05_s04,train,1.0
9,formal_u2_family_038_r05,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r05_s05,train,0.8
2,formal_u2_family_038_r05,train_observed_hypothesis,0,True,u2_family_038,formal_u2_family_038_r05_s06,train,1.0
3,formal_u2_family_039_r00,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r00_s00,train,0.3333333333333333
5,formal_u2_family_039_r00,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r00_s01,train,0.75
4,formal_u2_family_039_r00,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r00_s02,train,0.3
7,formal_u2_family_039_r00,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r00_s03,train,1.0
9,formal_u2_family_039_r00,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r00_s04,train,0.75
2,formal_u2_family_039_r00,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r00_s05,train,1.0
3,formal_u2_family_039_r01,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r01_s00,train,0.3333333333333333
5,formal_u2_family_039_r01,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r01_s01,train,0.75
4,formal_u2_family_039_r01,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r01_s02,train,0.4444444444444444
7,formal_u2_family_039_r01,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r01_s03,train,1.0
9,formal_u2_family_039_r01,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r01_s04,train,0.8333333333333334
2,formal_u2_family_039_r01,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r01_s05,train,1.0
3,formal_u2_family_039_r02,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r02_s00,train,0.3333333333333333
5,formal_u2_family_039_r02,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r02_s01,train,0.6666666666666666
4,formal_u2_family_039_r02,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r02_s02,train,0.4444444444444444
7,formal_u2_family_039_r02,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r02_s03,train,1.0
9,formal_u2_family_039_r02,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r02_s04,train,1.0
2,formal_u2_family_039_r02,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r02_s05,train,0.6666666666666666
3,formal_u2_family_039_r03,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r03_s00,train,0.3333333333333333
5,formal_u2_family_039_r03,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r03_s01,train,0.6666666666666666
4,formal_u2_family_039_r03,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r03_s02,train,0.36363636363636365
7,formal_u2_family_039_r03,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r03_s03,train,1.0
9,formal_u2_family_039_r03,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r03_s04,train,0.8
2,formal_u2_family_039_r03,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r03_s05,train,1.0
3,formal_u2_family_039_r04,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r04_s00,train,0.3333333333333333
5,formal_u2_family_039_r04,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r04_s01,train,0.75
4,formal_u2_family_039_r04,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r04_s02,train,0.3
7,formal_u2_family_039_r04,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r04_s03,train,1.0
9,formal_u2_family_039_r04,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r04_s04,train,1.0
9,formal_u2_family_039_r04,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r04_s05,train,0.6666666666666666
2,formal_u2_family_039_r04,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r04_s06,train,1.0
3,formal_u2_family_039_r05,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r05_s00,train,0.3333333333333333
5,formal_u2_family_039_r05,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r05_s01,train,0.75
4,formal_u2_family_039_r05,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r05_s02,train,0.36363636363636365
7,formal_u2_family_039_r05,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r05_s03,train,1.0
9,formal_u2_family_039_r05,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r05_s04,train,0.6666666666666666
2,formal_u2_family_039_r05,train_observed_hypothesis,0,True,u2_family_039,formal_u2_family_039_r05_s05,train,1.0
3,formal_u2_family_040_r00,train_observed_hypothesis,0,True,u2_family_040,formal_u2_family_040_r00_s00,train,0.3333333333333333
5,formal_u2_family_040_r00,train_observed_hypothesis,0,True,u2_family_040,formal_u2_family_040_r00_s01,train,0.75
3,formal_u2_family_040_r01,train_observed_hypothesis,0,True,u2_family_040,formal_u2_family_040_r01_s00,train,0.3333333333333333
5,formal_u2_family_040_r01,train_observed_hypothesis,0,True,u2_family_040,formal_u2_family_040_r01_s01,train,0.75
3,formal_u2_family_040_r02,train_observed_hypothesis,0,True,u2_family_040,formal_u2_family_040_r02_s00,train,0.3333333333333333
5,formal_u2_family_040_r02,train_observed_hypothesis,0,True,u2_family_040,formal_u2_family_040_r02_s01,train,0.75
3,formal_u2_family_040_r03,train_observed_hypothesis,0,True,u2_family_040,formal_u2_family_040_r03_s00,train,0.3333333333333333
5,formal_u2_family_040_r03,train_observed_hypothesis,0,True,u2_family_040,formal_u2_family_040_r03_s01,train,0.75
3,formal_u2_family_040_r04,train_observed_hypothesis,0,True,u2_family_040,formal_u2_family_040_r04_s00,train,0.3333333333333333
5,formal_u2_family_040_r04,train_observed_hypothesis,0,True,u2_family_040,formal_u2_family_040_r04_s01,train,0.75
3,formal_u2_family_040_r05,train_observed_hypothesis,0,True,u2_family_040,formal_u2_family_040_r05_s00,train,0.3333333333333333
5,formal_u2_family_040_r05,train_observed_hypothesis,0,True,u2_family_040,formal_u2_family_040_r05_s01,train,0.75
10,formal_u2_family_041_r00,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r00_s00,train,0.0
5,formal_u2_family_041_r00,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r00_s01,train,1.0
4,formal_u2_family_041_r00,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r00_s02,train,0.4166666666666667
7,formal_u2_family_041_r00,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r00_s03,train,1.0
9,formal_u2_family_041_r00,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r00_s04,train,0.8
2,formal_u2_family_041_r00,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r00_s05,train,1.0
10,formal_u2_family_041_r01,train_observed_hypothesis,0,False,u2_family_041,formal_u2_family_041_r01_s00,train,0.0
3,formal_u2_family_041_r01,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r01_s01,train,0.6666666666666666
4,formal_u2_family_041_r01,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r01_s02,train,0.4166666666666667
7,formal_u2_family_041_r01,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r01_s03,train,1.0
9,formal_u2_family_041_r01,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r01_s04,train,0.8571428571428571
2,formal_u2_family_041_r01,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r01_s05,train,1.0
10,formal_u2_family_041_r02,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r02_s00,train,0.0
5,formal_u2_family_041_r02,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r02_s01,train,1.0
5,formal_u2_family_041_r02,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r02_s02,train,1.0
4,formal_u2_family_041_r02,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r02_s03,train,0.42857142857142855
9,formal_u2_family_041_r02,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r02_s04,train,0.8333333333333334
2,formal_u2_family_041_r02,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r02_s05,train,1.0
10,formal_u2_family_041_r03,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r03_s00,train,0.0
5,formal_u2_family_041_r03,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r03_s01,train,1.0
5,formal_u2_family_041_r03,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r03_s02,train,1.0
4,formal_u2_family_041_r03,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r03_s03,train,0.4444444444444444
7,formal_u2_family_041_r03,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r03_s04,train,1.0
9,formal_u2_family_041_r03,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r03_s05,train,0.8571428571428571
2,formal_u2_family_041_r03,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r03_s06,train,1.0
10,formal_u2_family_041_r04,train_observed_hypothesis,0,False,u2_family_041,formal_u2_family_041_r04_s00,train,0.0
3,formal_u2_family_041_r04,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r04_s01,train,0.6666666666666666
4,formal_u2_family_041_r04,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r04_s02,train,0.5
7,formal_u2_family_041_r04,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r04_s03,train,1.0
9,formal_u2_family_041_r04,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r04_s04,train,0.8888888888888888
2,formal_u2_family_041_r04,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r04_s05,train,1.0
10,formal_u2_family_041_r05,train_observed_hypothesis,0,False,u2_family_041,formal_u2_family_041_r05_s00,train,0.0
3,formal_u2_family_041_r05,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r05_s01,train,0.6666666666666666
5,formal_u2_family_041_r05,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r05_s02,train,0.6666666666666666
4,formal_u2_family_041_r05,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r05_s03,train,0.36363636363636365
7,formal_u2_family_041_r05,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r05_s04,train,1.0
9,formal_u2_family_041_r05,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r05_s05,train,0.8
2,formal_u2_family_041_r05,train_observed_hypothesis,0,True,u2_family_041,formal_u2_family_041_r05_s06,train,1.0
3,formal_u2_family_042_r00,train_observed_hypothesis,0,True,u2_family_042,formal_u2_family_042_r00_s00,train,0.3333333333333333
1,formal_u2_family_042_r00,train_observed_hypothesis,0,True,u2_family_042,formal_u2_family_042_r00_s01,train,1.0
6,formal_u2_family_042_r00,train_observed_hypothesis,0,True,u2_family_042,formal_u2_family_042_r00_s02,train,1.0
6,formal_u2_family_042_r00,train_observed_hypothesis,0,True,u2_family_042,formal_u2_family_042_r00_s03,train,0.9
2,formal_u2_family_042_r00,train_observed_hypothesis,0,True,u2_family_042,formal_u2_family_042_r00_s04,train,1.0
3,formal_u2_family_042_r01,train_observed_hypothesis,0,True,u2_family_042,formal_u2_family_042_r01_s00,train,0.3333333333333333
1,formal_u2_family_042_r01,train_observed_hypothesis,0,True,u2_family_042,formal_u2_family_042_r01_s01,train,1.0
