family_id,case_id,method,rollout,positive,physical_loss,signal_exposed,max_z,contact_false_count,prehold_count,prehold_noise,object_scale,anchor_x,anchor_y
L2RAR2_R25_FACTORIAL_02_898002,R25C7_commanded_release_control,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_02_898002__R25C7_commanded_release_control__F0_S0_CLP3_BASELINE,False,False,False,6917.788164050413,0,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C7_commanded_release_control,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_02_898002__R25C7_commanded_release_control__F0_S1_SUPERVISOR_ONLY,False,False,False,6917.788164050413,0,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C7_commanded_release_control,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_02_898002__R25C7_commanded_release_control__F1_S0_FUSION_ONLY,False,False,False,6917.788164050413,0,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_02_898002,R25C7_commanded_release_control,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_02_898002__R25C7_commanded_release_control__F1_S1_FUSION_SUPERVISOR,False,False,False,6917.788164050413,0,2,0.0001,6.401749592585065,0.20221925713557454,9.518512965126646
L2RAR2_R25_FACTORIAL_03_898003,R25C1_contact_absence_edge_missing,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_03_898003__R25C1_contact_absence_edge_missing__F0_S0_CLP3_BASELINE,False,True,False,6223.897728028987,0,2,0.0001,7.490134674349528,0.19059002178509132,12.030519374829758
L2RAR2_R25_FACTORIAL_03_898003,R25C1_contact_absence_edge_missing,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_03_898003__R25C1_contact_absence_edge_missing__F0_S1_SUPERVISOR_ONLY,False,True,False,6223.897728028987,0,2,0.0001,7.490134674349528,0.19059002178509132,12.030519374829758
L2RAR2_R25_FACTORIAL_03_898003,R25C1_contact_absence_edge_missing,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_03_898003__R25C1_contact_absence_edge_missing__F1_S0_FUSION_ONLY,True,True,False,6223.897728028987,0,2,0.0001,7.490134674349528,0.19059002178509132,12.030519374829758
L2RAR2_R25_FACTORIAL_03_898003,R25C1_contact_absence_edge_missing,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_03_898003__R25C1_contact_absence_edge_missing__F1_S1_FUSION_SUPERVISOR,True,True,False,6223.897728028987,0,2,0.0001,7.490134674349528,0.19059002178509132,12.030519374829758
L2RAR2_R25_FACTORIAL_03_898003,R25C2_rgb_detach_contact_masked,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_03_898003__R25C2_rgb_detach_contact_masked__F0_S0_CLP3_BASELINE,False,True,False,6223.897728028987,0,2,0.0001,7.490134674349528,0.19059002178509132,12.030519374829758
L2RAR2_R25_FACTORIAL_03_898003,R25C2_rgb_detach_contact_masked,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_03_898003__R25C2_rgb_detach_contact_masked__F0_S1_SUPERVISOR_ONLY,False,True,False,6223.897728028987,0,2,0.0001,7.490134674349528,0.19059002178509132,12.030519374829758
L2RAR2_R25_FACTORIAL_03_898003,R25C2_rgb_detach_contact_masked,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_03_898003__R25C2_rgb_detach_contact_masked__F1_S0_FUSION_ONLY,True,True,False,6223.897728028987,0,2,0.0001,7.490134674349528,0.19059002178509132,12.030519374829758
L2RAR2_R25_FACTORIAL_03_898003,R25C2_rgb_detach_contact_masked,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_03_898003__R25C2_rgb_detach_contact_masked__F1_S1_FUSION_SUPERVISOR,True,True,False,6223.897728028987,0,2,0.0001,7.490134674349528,0.19059002178509132,12.030519374829758
L2RAR2_R25_FACTORIAL_03_898003,R25C3_transient_relocation_error,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_03_898003__R25C3_transient_relocation_error__F0_S0_CLP3_BASELINE,False,True,True,30656.93527372444,82,2,0.0001,7.490134674349528,0.19059002178509132,12.030519374829758
L2RAR2_R25_FACTORIAL_03_898003,R25C3_transient_relocation_error,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_03_898003__R25C3_transient_relocation_error__F0_S1_SUPERVISOR_ONLY,False,True,True,499.2017373055889,82,3,0.006156333462528674,7.452856844128396,0.17144221585482455,11.995897984662022
L2RAR2_R25_FACTORIAL_03_898003,R25C3_transient_relocation_error,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_03_898003__R25C3_transient_relocation_error__F1_S0_FUSION_ONLY,False,True,True,30656.93527372444,82,2,0.0001,7.490134674349528,0.19059002178509132,12.030519374829758
L2RAR2_R25_FACTORIAL_03_898003,R25C3_transient_relocation_error,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_03_898003__R25C3_transient_relocation_error__F1_S1_FUSION_SUPERVISOR,False,True,True,499.2017373055889,82,3,0.006156333462528674,7.452856844128396,0.17144221585482455,11.995897984662022
L2RAR2_R25_FACTORIAL_03_898003,R25C4_goal_verification_retry,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_03_898003__R25C4_goal_verification_retry__F0_S0_CLP3_BASELINE,False,True,True,144.58344734621372,2,3,0.006156333462528674,7.452856844128396,0.17144221585482455,11.995897984662022
L2RAR2_R25_FACTORIAL_03_898003,R25C4_goal_verification_retry,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_03_898003__R25C4_goal_verification_retry__F0_S1_SUPERVISOR_ONLY,False,True,True,144.58344734621372,2,3,0.006156333462528674,7.452856844128396,0.17144221585482455,11.995897984662022
L2RAR2_R25_FACTORIAL_03_898003,R25C4_goal_verification_retry,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_03_898003__R25C4_goal_verification_retry__F1_S0_FUSION_ONLY,False,True,True,144.58344734621372,2,3,0.006156333462528674,7.452856844128396,0.17144221585482455,11.995897984662022
L2RAR2_R25_FACTORIAL_03_898003,R25C4_goal_verification_retry,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_03_898003__R25C4_goal_verification_retry__F1_S1_FUSION_SUPERVISOR,False,True,True,144.58344734621372,2,3,0.006156333462528674,7.452856844128396,0.17144221585482455,11.995897984662022
L2RAR2_R25_FACTORIAL_03_898003,R25C5_secondary_loss_rearm,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_03_898003__R25C5_secondary_loss_rearm__F0_S0_CLP3_BASELINE,False,True,True,414.897280719911,19,3,0.006156333462528674,7.452856844128396,0.17144221585482455,11.995897984662022
L2RAR2_R25_FACTORIAL_03_898003,R25C5_secondary_loss_rearm,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_03_898003__R25C5_secondary_loss_rearm__F0_S1_SUPERVISOR_ONLY,False,True,True,414.897280719911,19,3,0.006156333462528674,7.452856844128396,0.17144221585482455,11.995897984662022
L2RAR2_R25_FACTORIAL_03_898003,R25C5_secondary_loss_rearm,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_03_898003__R25C5_secondary_loss_rearm__F1_S0_FUSION_ONLY,False,True,True,414.897280719911,19,3,0.006156333462528674,7.452856844128396,0.17144221585482455,11.995897984662022
L2RAR2_R25_FACTORIAL_03_898003,R25C5_secondary_loss_rearm,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_03_898003__R25C5_secondary_loss_rearm__F1_S1_FUSION_SUPERVISOR,False,True,True,414.897280719911,19,3,0.006156333462528674,7.452856844128396,0.17144221585482455,11.995897984662022
L2RAR2_R25_FACTORIAL_03_898003,R25C6_partial_slip_control,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_03_898003__R25C6_partial_slip_control__F0_S0_CLP3_BASELINE,False,False,False,6500.306088630353,0,2,0.0001,7.490134674349528,0.19059002178509132,12.030519374829758
L2RAR2_R25_FACTORIAL_03_898003,R25C6_partial_slip_control,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_03_898003__R25C6_partial_slip_control__F0_S1_SUPERVISOR_ONLY,False,False,False,6500.306088630353,0,2,0.0001,7.490134674349528,0.19059002178509132,12.030519374829758
L2RAR2_R25_FACTORIAL_03_898003,R25C6_partial_slip_control,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_03_898003__R25C6_partial_slip_control__F1_S0_FUSION_ONLY,False,False,False,6500.306088630353,0,2,0.0001,7.490134674349528,0.19059002178509132,12.030519374829758
L2RAR2_R25_FACTORIAL_03_898003,R25C6_partial_slip_control,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_03_898003__R25C6_partial_slip_control__F1_S1_FUSION_SUPERVISOR,False,False,False,6500.306088630353,0,2,0.0001,7.490134674349528,0.19059002178509132,12.030519374829758
L2RAR2_R25_FACTORIAL_03_898003,R25C7_commanded_release_control,F0_S0_CLP3_BASELINE,L2RAR2_R25_FACTORIAL_03_898003__R25C7_commanded_release_control__F0_S0_CLP3_BASELINE,False,False,False,3115.2795087048557,0,2,0.0001,7.490134674349528,0.19059002178509132,12.030519374829758
L2RAR2_R25_FACTORIAL_03_898003,R25C7_commanded_release_control,F0_S1_SUPERVISOR_ONLY,L2RAR2_R25_FACTORIAL_03_898003__R25C7_commanded_release_control__F0_S1_SUPERVISOR_ONLY,False,False,False,3115.2795087048557,0,2,0.0001,7.490134674349528,0.19059002178509132,12.030519374829758
L2RAR2_R25_FACTORIAL_03_898003,R25C7_commanded_release_control,F1_S0_FUSION_ONLY,L2RAR2_R25_FACTORIAL_03_898003__R25C7_commanded_release_control__F1_S0_FUSION_ONLY,False,False,False,3115.2795087048557,0,2,0.0001,7.490134674349528,0.19059002178509132,12.030519374829758
L2RAR2_R25_FACTORIAL_03_898003,R25C7_commanded_release_control,F1_S1_FUSION_SUPERVISOR,L2RAR2_R25_FACTORIAL_03_898003__R25C7_commanded_release_control__F1_S1_FUSION_SUPERVISOR,False,False,False,3115.2795087048557,0,2,0.0001,7.490134674349528,0.19059002178509132,12.030519374829758
