boundary_error_sum,boundary_estimability,boundary_f1,boundary_fn,boundary_fp,boundary_mae,boundary_matched_count,boundary_precision,boundary_recall,boundary_tp,episode_id,frame_count,model,prediction_path,root_family_id,split,tolerance,unknown_gold_frame_count,unknown_predicted_frame_count
0.0,estimable,0.25,1,23,0.0,4,0.14814814814814814,0.8,4,formal_u2_family_107_r03,37,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_107_r03.npz,u2_family_107,test,1,0,25
0.0,estimable,0.25,1,23,0.0,4,0.14814814814814814,0.8,4,formal_u2_family_107_r03,37,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_107_r03.npz,u2_family_107,test,2,0,25
2.0,estimable,0.32258064516129037,0,21,0.4,5,0.19230769230769232,1.0,5,formal_u2_family_107_r04,32,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_107_r04.npz,u2_family_107,test,1,0,24
2.0,estimable,0.32258064516129037,0,21,0.4,5,0.19230769230769232,1.0,5,formal_u2_family_107_r04,32,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_107_r04.npz,u2_family_107,test,2,0,24
0.0,estimable,0.27586206896551724,1,20,0.0,4,0.16666666666666666,0.8,4,formal_u2_family_107_r05,33,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_107_r05.npz,u2_family_107,test,1,0,22
0.0,estimable,0.27586206896551724,1,20,0.0,4,0.16666666666666666,0.8,4,formal_u2_family_107_r05,33,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_107_r05.npz,u2_family_107,test,2,0,22
0.0,estimable,0.3448275862068966,0,19,0.0,5,0.20833333333333334,1.0,5,formal_u2_family_108_r00,32,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_108_r00.npz,u2_family_108,test,1,0,22
0.0,estimable,0.3448275862068966,0,19,0.0,5,0.20833333333333334,1.0,5,formal_u2_family_108_r00,32,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_108_r00.npz,u2_family_108,test,2,0,22
0.0,estimable,0.4166666666666667,0,14,0.0,5,0.2631578947368421,1.0,5,formal_u2_family_108_r01,27,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_108_r01.npz,u2_family_108,test,1,0,19
0.0,estimable,0.4166666666666667,0,14,0.0,5,0.2631578947368421,1.0,5,formal_u2_family_108_r01,27,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_108_r01.npz,u2_family_108,test,2,0,19
0.0,estimable,0.4,0,15,0.0,5,0.25,1.0,5,formal_u2_family_108_r02,29,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_108_r02.npz,u2_family_108,test,1,0,18
0.0,estimable,0.4,0,15,0.0,5,0.25,1.0,5,formal_u2_family_108_r02,29,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_108_r02.npz,u2_family_108,test,2,0,18
0.0,estimable,0.4166666666666667,0,14,0.0,5,0.2631578947368421,1.0,5,formal_u2_family_108_r03,26,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_108_r03.npz,u2_family_108,test,1,0,16
0.0,estimable,0.4166666666666667,0,14,0.0,5,0.2631578947368421,1.0,5,formal_u2_family_108_r03,26,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_108_r03.npz,u2_family_108,test,2,0,16
0.0,estimable,0.4347826086956522,0,13,0.0,5,0.2777777777777778,1.0,5,formal_u2_family_108_r04,25,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_108_r04.npz,u2_family_108,test,1,0,17
0.0,estimable,0.4347826086956522,0,13,0.0,5,0.2777777777777778,1.0,5,formal_u2_family_108_r04,25,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_108_r04.npz,u2_family_108,test,2,0,17
0.0,estimable,0.4,0,15,0.0,5,0.25,1.0,5,formal_u2_family_108_r05,25,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_108_r05.npz,u2_family_108,test,1,0,18
0.0,estimable,0.4,0,15,0.0,5,0.25,1.0,5,formal_u2_family_108_r05,25,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_108_r05.npz,u2_family_108,test,2,0,18
0.0,estimable,0.4166666666666667,0,14,0.0,5,0.2631578947368421,1.0,5,formal_u2_family_109_r00,27,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_109_r00.npz,u2_family_109,test,1,0,16
0.0,estimable,0.4166666666666667,0,14,0.0,5,0.2631578947368421,1.0,5,formal_u2_family_109_r00,27,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_109_r00.npz,u2_family_109,test,2,0,16
0.0,estimable,0.4,0,15,0.0,5,0.25,1.0,5,formal_u2_family_109_r01,25,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_109_r01.npz,u2_family_109,test,1,0,18
0.0,estimable,0.4,0,15,0.0,5,0.25,1.0,5,formal_u2_family_109_r01,25,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_109_r01.npz,u2_family_109,test,2,0,18
0.0,estimable,0.2916666666666667,0,34,0.0,7,0.17073170731707318,1.0,7,formal_u2_family_109_r02,48,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_109_r02.npz,u2_family_109,test,1,0,34
0.0,estimable,0.2916666666666667,0,34,0.0,7,0.17073170731707318,1.0,7,formal_u2_family_109_r02,48,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_109_r02.npz,u2_family_109,test,2,0,34
0.0,estimable,0.5161290322580645,0,15,0.0,8,0.34782608695652173,1.0,8,formal_u2_family_109_r03,25,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_109_r03.npz,u2_family_109,test,1,0,17
0.0,estimable,0.5161290322580645,0,15,0.0,8,0.34782608695652173,1.0,8,formal_u2_family_109_r03,25,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_109_r03.npz,u2_family_109,test,2,0,17
0.0,estimable,0.45454545454545453,0,12,0.0,5,0.29411764705882354,1.0,5,formal_u2_family_109_r04,27,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_109_r04.npz,u2_family_109,test,1,0,15
0.0,estimable,0.45454545454545453,0,12,0.0,5,0.29411764705882354,1.0,5,formal_u2_family_109_r04,27,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_109_r04.npz,u2_family_109,test,2,0,15
0.0,estimable,0.4,0,15,0.0,5,0.25,1.0,5,formal_u2_family_109_r05,27,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_109_r05.npz,u2_family_109,test,1,0,19
0.0,estimable,0.4,0,15,0.0,5,0.25,1.0,5,formal_u2_family_109_r05,27,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_109_r05.npz,u2_family_109,test,2,0,19
0.0,estimable,0.5,0,14,0.0,7,0.3333333333333333,1.0,7,formal_u2_family_110_r00,25,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_110_r00.npz,u2_family_110,test,1,0,17
0.0,estimable,0.5,0,14,0.0,7,0.3333333333333333,1.0,7,formal_u2_family_110_r00,25,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_110_r00.npz,u2_family_110,test,2,0,17
0.0,estimable,0.5,0,14,0.0,7,0.3333333333333333,1.0,7,formal_u2_family_110_r01,31,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_110_r01.npz,u2_family_110,test,1,0,15
0.0,estimable,0.5,0,14,0.0,7,0.3333333333333333,1.0,7,formal_u2_family_110_r01,31,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_110_r01.npz,u2_family_110,test,2,0,15
0.0,estimable,0.5,0,14,0.0,7,0.3333333333333333,1.0,7,formal_u2_family_110_r02,30,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_110_r02.npz,u2_family_110,test,1,0,17
0.0,estimable,0.5,0,14,0.0,7,0.3333333333333333,1.0,7,formal_u2_family_110_r02,30,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_110_r02.npz,u2_family_110,test,2,0,17
0.0,estimable,0.4666666666666667,0,16,0.0,7,0.30434782608695654,1.0,7,formal_u2_family_110_r03,28,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_110_r03.npz,u2_family_110,test,1,0,18
0.0,estimable,0.4666666666666667,0,16,0.0,7,0.30434782608695654,1.0,7,formal_u2_family_110_r03,28,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_110_r03.npz,u2_family_110,test,2,0,18
0.0,estimable,0.5185185185185185,0,13,0.0,7,0.35,1.0,7,formal_u2_family_110_r04,29,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_110_r04.npz,u2_family_110,test,1,0,16
0.0,estimable,0.5185185185185185,0,13,0.0,7,0.35,1.0,7,formal_u2_family_110_r04,29,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_110_r04.npz,u2_family_110,test,2,0,16
0.0,estimable,0.4827586206896552,0,15,0.0,7,0.3181818181818182,1.0,7,formal_u2_family_110_r05,30,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_110_r05.npz,u2_family_110,test,1,0,17
0.0,estimable,0.4827586206896552,0,15,0.0,7,0.3181818181818182,1.0,7,formal_u2_family_110_r05,30,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_110_r05.npz,u2_family_110,test,2,0,17
0.0,estimable,0.4166666666666667,0,14,0.0,5,0.2631578947368421,1.0,5,formal_u2_family_111_r00,26,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_111_r00.npz,u2_family_111,test,1,0,16
0.0,estimable,0.4166666666666667,0,14,0.0,5,0.2631578947368421,1.0,5,formal_u2_family_111_r00,26,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_111_r00.npz,u2_family_111,test,2,0,16
0.0,estimable,0.37037037037037035,0,17,0.0,5,0.22727272727272727,1.0,5,formal_u2_family_111_r01,27,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_111_r01.npz,u2_family_111,test,1,0,20
0.0,estimable,0.37037037037037035,0,17,0.0,5,0.22727272727272727,1.0,5,formal_u2_family_111_r01,27,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_111_r01.npz,u2_family_111,test,2,0,20
0.0,estimable,0.4166666666666667,0,14,0.0,5,0.2631578947368421,1.0,5,formal_u2_family_111_r02,28,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_111_r02.npz,u2_family_111,test,1,0,19
0.0,estimable,0.4166666666666667,0,14,0.0,5,0.2631578947368421,1.0,5,formal_u2_family_111_r02,28,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_111_r02.npz,u2_family_111,test,2,0,19
0.0,estimable,0.45454545454545453,0,12,0.0,5,0.29411764705882354,1.0,5,formal_u2_family_111_r03,26,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_111_r03.npz,u2_family_111,test,1,0,15
0.0,estimable,0.45454545454545453,0,12,0.0,5,0.29411764705882354,1.0,5,formal_u2_family_111_r03,26,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_111_r03.npz,u2_family_111,test,2,0,15
0.0,estimable,0.4166666666666667,0,14,0.0,5,0.2631578947368421,1.0,5,formal_u2_family_111_r04,25,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_111_r04.npz,u2_family_111,test,1,0,17
0.0,estimable,0.4166666666666667,0,14,0.0,5,0.2631578947368421,1.0,5,formal_u2_family_111_r04,25,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_111_r04.npz,u2_family_111,test,2,0,17
0.0,estimable,0.3846153846153846,0,16,0.0,5,0.23809523809523808,1.0,5,formal_u2_family_111_r05,24,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_111_r05.npz,u2_family_111,test,1,0,18
0.0,estimable,0.3846153846153846,0,16,0.0,5,0.23809523809523808,1.0,5,formal_u2_family_111_r05,24,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_111_r05.npz,u2_family_111,test,2,0,18
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_112_r00,7,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_112_r00.npz,u2_family_112,test,1,0,4
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_112_r00,7,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_112_r00.npz,u2_family_112,test,2,0,4
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_112_r01,7,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_112_r01.npz,u2_family_112,test,1,0,4
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_112_r01,7,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_112_r01.npz,u2_family_112,test,2,0,4
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_112_r02,7,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_112_r02.npz,u2_family_112,test,1,0,4
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_112_r02,7,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_112_r02.npz,u2_family_112,test,2,0,4
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_112_r03,7,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_112_r03.npz,u2_family_112,test,1,0,4
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_112_r03,7,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_112_r03.npz,u2_family_112,test,2,0,4
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_112_r04,7,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_112_r04.npz,u2_family_112,test,1,0,4
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_112_r04,7,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_112_r04.npz,u2_family_112,test,2,0,4
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_112_r05,7,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_112_r05.npz,u2_family_112,test,1,0,4
0.0,estimable,0.6666666666666666,0,3,0.0,3,0.5,1.0,3,formal_u2_family_112_r05,7,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_112_r05.npz,u2_family_112,test,2,0,4
0.0,estimable,0.3846153846153846,1,15,0.0,5,0.25,0.8333333333333334,5,formal_u2_family_113_r00,30,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_113_r00.npz,u2_family_113,test,1,0,17
2.0,estimable,0.4615384615384615,0,14,0.3333333333333333,6,0.3,1.0,6,formal_u2_family_113_r00,30,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_113_r00.npz,u2_family_113,test,2,0,17
0.0,estimable,0.3846153846153846,1,15,0.0,5,0.25,0.8333333333333334,5,formal_u2_family_113_r01,35,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_113_r01.npz,u2_family_113,test,1,0,17
2.0,estimable,0.4615384615384615,0,14,0.3333333333333333,6,0.3,1.0,6,formal_u2_family_113_r01,35,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_113_r01.npz,u2_family_113,test,2,0,17
0.0,estimable,0.3846153846153846,1,15,0.0,5,0.25,0.8333333333333334,5,formal_u2_family_113_r02,34,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_113_r02.npz,u2_family_113,test,1,0,18
2.0,estimable,0.4615384615384615,0,14,0.3333333333333333,6,0.3,1.0,6,formal_u2_family_113_r02,34,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_113_r02.npz,u2_family_113,test,2,0,18
0.0,estimable,0.3846153846153846,0,16,0.0,5,0.23809523809523808,1.0,5,formal_u2_family_113_r03,35,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_113_r03.npz,u2_family_113,test,1,0,19
0.0,estimable,0.3846153846153846,0,16,0.0,5,0.23809523809523808,1.0,5,formal_u2_family_113_r03,35,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_113_r03.npz,u2_family_113,test,2,0,19
0.0,estimable,0.4444444444444445,0,15,0.0,6,0.2857142857142857,1.0,6,formal_u2_family_113_r04,32,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_113_r04.npz,u2_family_113,test,1,0,19
0.0,estimable,0.4444444444444445,0,15,0.0,6,0.2857142857142857,1.0,6,formal_u2_family_113_r04,32,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_113_r04.npz,u2_family_113,test,2,0,19
0.0,estimable,0.3846153846153846,1,15,0.0,5,0.25,0.8333333333333334,5,formal_u2_family_113_r05,34,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_113_r05.npz,u2_family_113,test,1,0,18
2.0,estimable,0.4615384615384615,0,14,0.3333333333333333,6,0.3,1.0,6,formal_u2_family_113_r05,34,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_113_r05.npz,u2_family_113,test,2,0,18
0.0,estimable,0.32,0,17,0.0,4,0.19047619047619047,1.0,4,formal_u2_family_114_r00,22,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_114_r00.npz,u2_family_114,test,1,0,19
0.0,estimable,0.32,0,17,0.0,4,0.19047619047619047,1.0,4,formal_u2_family_114_r00,22,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_114_r00.npz,u2_family_114,test,2,0,19
0.0,estimable,0.29629629629629634,0,19,0.0,4,0.17391304347826086,1.0,4,formal_u2_family_114_r01,24,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_114_r01.npz,u2_family_114,test,1,0,21
0.0,estimable,0.29629629629629634,0,19,0.0,4,0.17391304347826086,1.0,4,formal_u2_family_114_r01,24,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_114_r01.npz,u2_family_114,test,2,0,21
0.0,estimable,0.3076923076923077,0,18,0.0,4,0.18181818181818182,1.0,4,formal_u2_family_114_r02,23,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_114_r02.npz,u2_family_114,test,1,0,20
0.0,estimable,0.3076923076923077,0,18,0.0,4,0.18181818181818182,1.0,4,formal_u2_family_114_r02,23,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_114_r02.npz,u2_family_114,test,2,0,20
0.0,estimable,0.2758620689655173,0,21,0.0,4,0.16,1.0,4,formal_u2_family_114_r03,26,boundary_model:offline_teacher_s623,artifacts/pathgraph_sarm/upgrade_v2/u2_stochastic_boundary/boundary_models_v1/predictions/offline_teacher_s623/test/formal_u2_family_114_r03.npz,u2_family_114,test,1,0,23
