episodes,error_sum,estimability,event,event_id,f1,fn,fp,mae,matched_count,model,precision,recall,split,tolerance,tp
108,0.0,estimable,contact_reestablished,5,1.0,0,0,0.0,24,boundary_model:offline_teacher_s621,1.0,1.0,test,1,24
108,1.0,estimable,detour_start,6,0.007326007326007324,23,248,1.0,1,boundary_model:offline_teacher_s621,0.004016064257028112,0.041666666666666664,test,1,1
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,boundary_model:offline_teacher_s621,1.0,1.0,test,1,87
108,0.0,estimable,stable_success,8,,87,0,,0,boundary_model:offline_teacher_s621,,0.0,test,1,0
108,0.0,estimable,terminal_failure,9,0.5454545454545455,3,27,0.0,18,boundary_model:offline_teacher_s621,0.4,0.8571428571428571,test,1,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,boundary_model:offline_teacher_s621,,0.0,test,1,0
108,0.0,estimable,contact_on,1,1.0,0,0,0.0,108,boundary_model:offline_teacher_s621,1.0,1.0,test,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,boundary_model:offline_teacher_s621,,0.0,test,2,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,27,boundary_model:offline_teacher_s621,1.0,1.0,test,2,27
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,27,boundary_model:offline_teacher_s621,1.0,1.0,test,2,27
108,0.0,estimable,contact_reestablished,5,1.0,0,0,0.0,24,boundary_model:offline_teacher_s621,1.0,1.0,test,2,24
108,3.0,estimable,detour_start,6,0.014652014652014649,22,247,1.5,2,boundary_model:offline_teacher_s621,0.008032128514056224,0.08333333333333333,test,2,2
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,boundary_model:offline_teacher_s621,1.0,1.0,test,2,87
108,0.0,estimable,stable_success,8,,87,0,,0,boundary_model:offline_teacher_s621,,0.0,test,2,0
108,0.0,estimable,terminal_failure,9,0.5454545454545455,3,27,0.0,18,boundary_model:offline_teacher_s621,0.4,0.8571428571428571,test,2,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,boundary_model:offline_teacher_s621,,0.0,test,2,0
108,0.0,estimable,contact_on,1,1.0,0,0,0.0,108,boundary_model:offline_teacher_s622,1.0,1.0,val,1,108
108,0.0,estimable,transport_on,2,,108,0,,0,boundary_model:offline_teacher_s622,,0.0,val,1,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,25,boundary_model:offline_teacher_s622,1.0,1.0,val,1,25
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,25,boundary_model:offline_teacher_s622,1.0,1.0,val,1,25
108,0.0,estimable,contact_reestablished,5,1.0,0,0,0.0,23,boundary_model:offline_teacher_s622,1.0,1.0,val,1,23
108,1.0,estimable,detour_start,6,0.007017543859649123,58,225,1.0,1,boundary_model:offline_teacher_s622,0.004424778761061947,0.01694915254237288,val,1,1
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,88,boundary_model:offline_teacher_s622,1.0,1.0,val,1,88
108,0.0,estimable,stable_success,8,,88,0,,0,boundary_model:offline_teacher_s622,,0.0,val,1,0
108,0.0,estimable,terminal_failure,9,0.37113402061855666,2,59,0.0,18,boundary_model:offline_teacher_s622,0.23376623376623376,0.9,val,1,18
108,0.0,estimable,stagnation_onset,10,,15,0,,0,boundary_model:offline_teacher_s622,,0.0,val,1,0
108,0.0,estimable,contact_on,1,1.0,0,0,0.0,108,boundary_model:offline_teacher_s622,1.0,1.0,val,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,boundary_model:offline_teacher_s622,,0.0,val,2,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,25,boundary_model:offline_teacher_s622,1.0,1.0,val,2,25
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,25,boundary_model:offline_teacher_s622,1.0,1.0,val,2,25
108,0.0,estimable,contact_reestablished,5,1.0,0,0,0.0,23,boundary_model:offline_teacher_s622,1.0,1.0,val,2,23
108,9.0,estimable,detour_start,6,0.03508771929824561,54,221,1.8,5,boundary_model:offline_teacher_s622,0.022123893805309734,0.0847457627118644,val,2,5
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,88,boundary_model:offline_teacher_s622,1.0,1.0,val,2,88
108,0.0,estimable,stable_success,8,,88,0,,0,boundary_model:offline_teacher_s622,,0.0,val,2,0
108,0.0,estimable,terminal_failure,9,0.37113402061855666,2,59,0.0,18,boundary_model:offline_teacher_s622,0.23376623376623376,0.9,val,2,18
108,0.0,estimable,stagnation_onset,10,,15,0,,0,boundary_model:offline_teacher_s622,,0.0,val,2,0
108,0.0,estimable,contact_on,1,1.0,0,0,0.0,108,boundary_model:offline_teacher_s622,1.0,1.0,test,1,108
108,0.0,estimable,transport_on,2,,108,0,,0,boundary_model:offline_teacher_s622,,0.0,test,1,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,27,boundary_model:offline_teacher_s622,1.0,1.0,test,1,27
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,27,boundary_model:offline_teacher_s622,1.0,1.0,test,1,27
108,0.0,estimable,contact_reestablished,5,1.0,0,0,0.0,24,boundary_model:offline_teacher_s622,1.0,1.0,test,1,24
108,0.0,estimable,detour_start,6,,24,233,,0,boundary_model:offline_teacher_s622,0.0,0.0,test,1,0
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,boundary_model:offline_teacher_s622,1.0,1.0,test,1,87
108,0.0,estimable,stable_success,8,,87,0,,0,boundary_model:offline_teacher_s622,,0.0,test,1,0
108,0.0,estimable,terminal_failure,9,0.5454545454545455,3,27,0.0,18,boundary_model:offline_teacher_s622,0.4,0.8571428571428571,test,1,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,boundary_model:offline_teacher_s622,,0.0,test,1,0
108,0.0,estimable,contact_on,1,1.0,0,0,0.0,108,boundary_model:offline_teacher_s622,1.0,1.0,test,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,boundary_model:offline_teacher_s622,,0.0,test,2,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,27,boundary_model:offline_teacher_s622,1.0,1.0,test,2,27
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,27,boundary_model:offline_teacher_s622,1.0,1.0,test,2,27
108,0.0,estimable,contact_reestablished,5,1.0,0,0,0.0,24,boundary_model:offline_teacher_s622,1.0,1.0,test,2,24
108,4.0,estimable,detour_start,6,0.015564202334630352,22,231,2.0,2,boundary_model:offline_teacher_s622,0.008583690987124463,0.08333333333333333,test,2,2
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,boundary_model:offline_teacher_s622,1.0,1.0,test,2,87
108,0.0,estimable,stable_success,8,,87,0,,0,boundary_model:offline_teacher_s622,,0.0,test,2,0
108,0.0,estimable,terminal_failure,9,0.5454545454545455,3,27,0.0,18,boundary_model:offline_teacher_s622,0.4,0.8571428571428571,test,2,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,boundary_model:offline_teacher_s622,,0.0,test,2,0
108,0.0,estimable,contact_on,1,1.0,0,0,0.0,108,boundary_model:offline_teacher_s623,1.0,1.0,val,1,108
108,0.0,estimable,transport_on,2,,108,0,,0,boundary_model:offline_teacher_s623,,0.0,val,1,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,25,boundary_model:offline_teacher_s623,1.0,1.0,val,1,25
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,25,boundary_model:offline_teacher_s623,1.0,1.0,val,1,25
108,0.0,estimable,contact_reestablished,5,1.0,0,0,0.0,23,boundary_model:offline_teacher_s623,1.0,1.0,val,1,23
108,2.0,estimable,detour_start,6,0.012779552715654953,57,252,1.0,2,boundary_model:offline_teacher_s623,0.007874015748031496,0.03389830508474576,val,1,2
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,88,boundary_model:offline_teacher_s623,1.0,1.0,val,1,88
108,0.0,estimable,stable_success,8,,88,0,,0,boundary_model:offline_teacher_s623,,0.0,val,1,0
108,0.0,estimable,terminal_failure,9,0.37113402061855666,2,59,0.0,18,boundary_model:offline_teacher_s623,0.23376623376623376,0.9,val,1,18
108,0.0,estimable,stagnation_onset,10,,15,0,,0,boundary_model:offline_teacher_s623,,0.0,val,1,0
108,0.0,estimable,contact_on,1,1.0,0,0,0.0,108,boundary_model:offline_teacher_s623,1.0,1.0,val,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,boundary_model:offline_teacher_s623,,0.0,val,2,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,25,boundary_model:offline_teacher_s623,1.0,1.0,val,2,25
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,25,boundary_model:offline_teacher_s623,1.0,1.0,val,2,25
108,0.0,estimable,contact_reestablished,5,1.0,0,0,0.0,23,boundary_model:offline_teacher_s623,1.0,1.0,val,2,23
108,10.0,estimable,detour_start,6,0.038338658146964855,53,248,1.6666666666666667,6,boundary_model:offline_teacher_s623,0.023622047244094488,0.1016949152542373,val,2,6
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,88,boundary_model:offline_teacher_s623,1.0,1.0,val,2,88
108,0.0,estimable,stable_success,8,,88,0,,0,boundary_model:offline_teacher_s623,,0.0,val,2,0
108,0.0,estimable,terminal_failure,9,0.37113402061855666,2,59,0.0,18,boundary_model:offline_teacher_s623,0.23376623376623376,0.9,val,2,18
108,0.0,estimable,stagnation_onset,10,,15,0,,0,boundary_model:offline_teacher_s623,,0.0,val,2,0
108,0.0,estimable,contact_on,1,1.0,0,0,0.0,108,boundary_model:offline_teacher_s623,1.0,1.0,test,1,108
108,0.0,estimable,transport_on,2,,108,0,,0,boundary_model:offline_teacher_s623,,0.0,test,1,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,27,boundary_model:offline_teacher_s623,1.0,1.0,test,1,27
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,27,boundary_model:offline_teacher_s623,1.0,1.0,test,1,27
108,0.0,estimable,contact_reestablished,5,1.0,0,0,0.0,24,boundary_model:offline_teacher_s623,1.0,1.0,test,1,24
108,0.0,estimable,detour_start,6,,24,268,,0,boundary_model:offline_teacher_s623,0.0,0.0,test,1,0
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,boundary_model:offline_teacher_s623,1.0,1.0,test,1,87
108,0.0,estimable,stable_success,8,,87,0,,0,boundary_model:offline_teacher_s623,,0.0,test,1,0
108,0.0,estimable,terminal_failure,9,0.5454545454545455,3,27,0.0,18,boundary_model:offline_teacher_s623,0.4,0.8571428571428571,test,1,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,boundary_model:offline_teacher_s623,,0.0,test,1,0
108,0.0,estimable,contact_on,1,1.0,0,0,0.0,108,boundary_model:offline_teacher_s623,1.0,1.0,test,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,boundary_model:offline_teacher_s623,,0.0,test,2,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,27,boundary_model:offline_teacher_s623,1.0,1.0,test,2,27
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,27,boundary_model:offline_teacher_s623,1.0,1.0,test,2,27
108,0.0,estimable,contact_reestablished,5,1.0,0,0,0.0,24,boundary_model:offline_teacher_s623,1.0,1.0,test,2,24
108,2.0,estimable,detour_start,6,0.006849315068493151,23,267,2.0,1,boundary_model:offline_teacher_s623,0.0037313432835820895,0.041666666666666664,test,2,1
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,boundary_model:offline_teacher_s623,1.0,1.0,test,2,87
108,0.0,estimable,stable_success,8,,87,0,,0,boundary_model:offline_teacher_s623,,0.0,test,2,0
108,0.0,estimable,terminal_failure,9,0.5454545454545455,3,27,0.0,18,boundary_model:offline_teacher_s623,0.4,0.8571428571428571,test,2,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,boundary_model:offline_teacher_s623,,0.0,test,2,0
108,0.0,estimable,contact_on,1,0.9908256880733944,0,2,0.0,108,boundary_model:offline_teacher_to_causal_s621,0.9818181818181818,1.0,val,1,108
108,0.0,estimable,transport_on,2,,108,0,,0,boundary_model:offline_teacher_to_causal_s621,,0.0,val,1,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,25,boundary_model:offline_teacher_to_causal_s621,1.0,1.0,val,1,25
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,25,boundary_model:offline_teacher_to_causal_s621,1.0,1.0,val,1,25
108,0.0,estimable,contact_reestablished,5,0.9130434782608695,2,2,0.0,21,boundary_model:offline_teacher_to_causal_s621,0.9130434782608695,0.9130434782608695,val,1,21
108,1.0,estimable,detour_start,6,0.012048192771084336,58,106,1.0,1,boundary_model:offline_teacher_to_causal_s621,0.009345794392523364,0.01694915254237288,val,1,1
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,88,boundary_model:offline_teacher_to_causal_s621,1.0,1.0,val,1,88
108,0.0,estimable,stable_success,8,,88,0,,0,boundary_model:offline_teacher_to_causal_s621,,0.0,val,1,0
108,0.0,estimable,terminal_failure,9,0.375,2,58,0.0,18,boundary_model:offline_teacher_to_causal_s621,0.23684210526315788,0.9,val,1,18
108,0.0,estimable,stagnation_onset,10,,15,0,,0,boundary_model:offline_teacher_to_causal_s621,,0.0,val,1,0
108,0.0,estimable,contact_on,1,0.9908256880733944,0,2,0.0,108,boundary_model:offline_teacher_to_causal_s621,0.9818181818181818,1.0,val,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,boundary_model:offline_teacher_to_causal_s621,,0.0,val,2,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,25,boundary_model:offline_teacher_to_causal_s621,1.0,1.0,val,2,25
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,25,boundary_model:offline_teacher_to_causal_s621,1.0,1.0,val,2,25
108,0.0,estimable,contact_reestablished,5,0.9130434782608695,2,2,0.0,21,boundary_model:offline_teacher_to_causal_s621,0.9130434782608695,0.9130434782608695,val,2,21
108,5.0,estimable,detour_start,6,0.03614457831325301,56,104,1.6666666666666667,3,boundary_model:offline_teacher_to_causal_s621,0.028037383177570093,0.05084745762711865,val,2,3
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,88,boundary_model:offline_teacher_to_causal_s621,1.0,1.0,val,2,88
108,0.0,estimable,stable_success,8,,88,0,,0,boundary_model:offline_teacher_to_causal_s621,,0.0,val,2,0
108,0.0,estimable,terminal_failure,9,0.375,2,58,0.0,18,boundary_model:offline_teacher_to_causal_s621,0.23684210526315788,0.9,val,2,18
108,0.0,estimable,stagnation_onset,10,,15,0,,0,boundary_model:offline_teacher_to_causal_s621,,0.0,val,2,0
108,0.0,estimable,contact_on,1,0.9642857142857143,0,8,0.0,108,boundary_model:offline_teacher_to_causal_s621,0.9310344827586207,1.0,test,1,108
108,0.0,estimable,transport_on,2,,108,0,,0,boundary_model:offline_teacher_to_causal_s621,,0.0,test,1,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,27,boundary_model:offline_teacher_to_causal_s621,1.0,1.0,test,1,27
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,27,boundary_model:offline_teacher_to_causal_s621,1.0,1.0,test,1,27
108,0.0,estimable,contact_reestablished,5,0.744186046511628,8,3,0.0,16,boundary_model:offline_teacher_to_causal_s621,0.8421052631578947,0.6666666666666666,test,1,16
108,0.0,estimable,detour_start,6,0.014705882352941176,23,111,0.0,1,boundary_model:offline_teacher_to_causal_s621,0.008928571428571428,0.041666666666666664,test,1,1
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,boundary_model:offline_teacher_to_causal_s621,1.0,1.0,test,1,87
108,0.0,estimable,stable_success,8,,87,0,,0,boundary_model:offline_teacher_to_causal_s621,,0.0,test,1,0
108,0.0,estimable,terminal_failure,9,0.5538461538461539,3,26,0.0,18,boundary_model:offline_teacher_to_causal_s621,0.4090909090909091,0.8571428571428571,test,1,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,boundary_model:offline_teacher_to_causal_s621,,0.0,test,1,0
108,0.0,estimable,contact_on,1,0.9642857142857143,0,8,0.0,108,boundary_model:offline_teacher_to_causal_s621,0.9310344827586207,1.0,test,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,boundary_model:offline_teacher_to_causal_s621,,0.0,test,2,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,27,boundary_model:offline_teacher_to_causal_s621,1.0,1.0,test,2,27
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,27,boundary_model:offline_teacher_to_causal_s621,1.0,1.0,test,2,27
108,0.0,estimable,contact_reestablished,5,0.744186046511628,8,3,0.0,16,boundary_model:offline_teacher_to_causal_s621,0.8421052631578947,0.6666666666666666,test,2,16
108,0.0,estimable,detour_start,6,0.014705882352941176,23,111,0.0,1,boundary_model:offline_teacher_to_causal_s621,0.008928571428571428,0.041666666666666664,test,2,1
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,boundary_model:offline_teacher_to_causal_s621,1.0,1.0,test,2,87
108,0.0,estimable,stable_success,8,,87,0,,0,boundary_model:offline_teacher_to_causal_s621,,0.0,test,2,0
108,0.0,estimable,terminal_failure,9,0.5538461538461539,3,26,0.0,18,boundary_model:offline_teacher_to_causal_s621,0.4090909090909091,0.8571428571428571,test,2,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,boundary_model:offline_teacher_to_causal_s621,,0.0,test,2,0
108,0.0,estimable,contact_on,1,1.0,0,0,0.0,108,boundary_model:offline_teacher_to_causal_s622,1.0,1.0,val,1,108
108,0.0,estimable,transport_on,2,,108,0,,0,boundary_model:offline_teacher_to_causal_s622,,0.0,val,1,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,25,boundary_model:offline_teacher_to_causal_s622,1.0,1.0,val,1,25
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,25,boundary_model:offline_teacher_to_causal_s622,1.0,1.0,val,1,25
108,0.0,estimable,contact_reestablished,5,0.9787234042553191,0,1,0.0,23,boundary_model:offline_teacher_to_causal_s622,0.9583333333333334,1.0,val,1,23
108,3.0,estimable,detour_start,6,0.03191489361702128,56,126,1.0,3,boundary_model:offline_teacher_to_causal_s622,0.023255813953488372,0.05084745762711865,val,1,3
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,88,boundary_model:offline_teacher_to_causal_s622,1.0,1.0,val,1,88
108,0.0,estimable,stable_success,8,,88,0,,0,boundary_model:offline_teacher_to_causal_s622,,0.0,val,1,0
108,0.0,estimable,terminal_failure,9,0.37113402061855666,2,59,0.0,18,boundary_model:offline_teacher_to_causal_s622,0.23376623376623376,0.9,val,1,18
108,0.0,estimable,stagnation_onset,10,,15,0,,0,boundary_model:offline_teacher_to_causal_s622,,0.0,val,1,0
108,0.0,estimable,contact_on,1,1.0,0,0,0.0,108,boundary_model:offline_teacher_to_causal_s622,1.0,1.0,val,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,boundary_model:offline_teacher_to_causal_s622,,0.0,val,2,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,25,boundary_model:offline_teacher_to_causal_s622,1.0,1.0,val,2,25
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,25,boundary_model:offline_teacher_to_causal_s622,1.0,1.0,val,2,25
108,0.0,estimable,contact_reestablished,5,0.9787234042553191,0,1,0.0,23,boundary_model:offline_teacher_to_causal_s622,0.9583333333333334,1.0,val,2,23
108,11.0,estimable,detour_start,6,0.07446808510638299,52,122,1.5714285714285714,7,boundary_model:offline_teacher_to_causal_s622,0.05426356589147287,0.11864406779661017,val,2,7
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,88,boundary_model:offline_teacher_to_causal_s622,1.0,1.0,val,2,88
108,0.0,estimable,stable_success,8,,88,0,,0,boundary_model:offline_teacher_to_causal_s622,,0.0,val,2,0
108,0.0,estimable,terminal_failure,9,0.37113402061855666,2,59,0.0,18,boundary_model:offline_teacher_to_causal_s622,0.23376623376623376,0.9,val,2,18
108,0.0,estimable,stagnation_onset,10,,15,0,,0,boundary_model:offline_teacher_to_causal_s622,,0.0,val,2,0
108,0.0,estimable,contact_on,1,0.9642857142857143,0,8,0.0,108,boundary_model:offline_teacher_to_causal_s622,0.9310344827586207,1.0,test,1,108
108,0.0,estimable,transport_on,2,,108,0,,0,boundary_model:offline_teacher_to_causal_s622,,0.0,test,1,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,27,boundary_model:offline_teacher_to_causal_s622,1.0,1.0,test,1,27
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,27,boundary_model:offline_teacher_to_causal_s622,1.0,1.0,test,1,27
108,0.0,estimable,contact_reestablished,5,0.744186046511628,8,3,0.0,16,boundary_model:offline_teacher_to_causal_s622,0.8421052631578947,0.6666666666666666,test,1,16
108,0.0,estimable,detour_start,6,0.011764705882352941,23,145,0.0,1,boundary_model:offline_teacher_to_causal_s622,0.00684931506849315,0.041666666666666664,test,1,1
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,boundary_model:offline_teacher_to_causal_s622,1.0,1.0,test,1,87
108,0.0,estimable,stable_success,8,,87,0,,0,boundary_model:offline_teacher_to_causal_s622,,0.0,test,1,0
108,0.0,estimable,terminal_failure,9,0.5538461538461539,3,26,0.0,18,boundary_model:offline_teacher_to_causal_s622,0.4090909090909091,0.8571428571428571,test,1,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,boundary_model:offline_teacher_to_causal_s622,,0.0,test,1,0
108,0.0,estimable,contact_on,1,0.9642857142857143,0,8,0.0,108,boundary_model:offline_teacher_to_causal_s622,0.9310344827586207,1.0,test,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,boundary_model:offline_teacher_to_causal_s622,,0.0,test,2,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,27,boundary_model:offline_teacher_to_causal_s622,1.0,1.0,test,2,27
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,27,boundary_model:offline_teacher_to_causal_s622,1.0,1.0,test,2,27
108,0.0,estimable,contact_reestablished,5,0.744186046511628,8,3,0.0,16,boundary_model:offline_teacher_to_causal_s622,0.8421052631578947,0.6666666666666666,test,2,16
108,2.0,estimable,detour_start,6,0.023529411764705882,22,144,1.0,2,boundary_model:offline_teacher_to_causal_s622,0.0136986301369863,0.08333333333333333,test,2,2
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,boundary_model:offline_teacher_to_causal_s622,1.0,1.0,test,2,87
108,0.0,estimable,stable_success,8,,87,0,,0,boundary_model:offline_teacher_to_causal_s622,,0.0,test,2,0
108,0.0,estimable,terminal_failure,9,0.5538461538461539,3,26,0.0,18,boundary_model:offline_teacher_to_causal_s622,0.4090909090909091,0.8571428571428571,test,2,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,boundary_model:offline_teacher_to_causal_s622,,0.0,test,2,0
108,0.0,estimable,contact_on,1,1.0,0,0,0.0,108,boundary_model:offline_teacher_to_causal_s623,1.0,1.0,val,1,108
108,0.0,estimable,transport_on,2,,108,0,,0,boundary_model:offline_teacher_to_causal_s623,,0.0,val,1,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,25,boundary_model:offline_teacher_to_causal_s623,1.0,1.0,val,1,25
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,25,boundary_model:offline_teacher_to_causal_s623,1.0,1.0,val,1,25
108,0.0,estimable,contact_reestablished,5,1.0,0,0,0.0,23,boundary_model:offline_teacher_to_causal_s623,1.0,1.0,val,1,23
108,3.0,estimable,detour_start,6,0.02054794520547945,56,230,1.0,3,boundary_model:offline_teacher_to_causal_s623,0.012875536480686695,0.05084745762711865,val,1,3
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,88,boundary_model:offline_teacher_to_causal_s623,1.0,1.0,val,1,88
108,0.0,estimable,stable_success,8,,88,0,,0,boundary_model:offline_teacher_to_causal_s623,,0.0,val,1,0
108,0.0,estimable,terminal_failure,9,0.37113402061855666,2,59,0.0,18,boundary_model:offline_teacher_to_causal_s623,0.23376623376623376,0.9,val,1,18
108,0.0,estimable,stagnation_onset,10,,15,0,,0,boundary_model:offline_teacher_to_causal_s623,,0.0,val,1,0
108,0.0,estimable,contact_on,1,1.0,0,0,0.0,108,boundary_model:offline_teacher_to_causal_s623,1.0,1.0,val,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,boundary_model:offline_teacher_to_causal_s623,,0.0,val,2,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,25,boundary_model:offline_teacher_to_causal_s623,1.0,1.0,val,2,25
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,25,boundary_model:offline_teacher_to_causal_s623,1.0,1.0,val,2,25
108,0.0,estimable,contact_reestablished,5,1.0,0,0,0.0,23,boundary_model:offline_teacher_to_causal_s623,1.0,1.0,val,2,23
108,11.0,estimable,detour_start,6,0.04794520547945205,52,226,1.5714285714285714,7,boundary_model:offline_teacher_to_causal_s623,0.030042918454935622,0.11864406779661017,val,2,7
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,88,boundary_model:offline_teacher_to_causal_s623,1.0,1.0,val,2,88
108,0.0,estimable,stable_success,8,,88,0,,0,boundary_model:offline_teacher_to_causal_s623,,0.0,val,2,0
108,0.0,estimable,terminal_failure,9,0.37113402061855666,2,59,0.0,18,boundary_model:offline_teacher_to_causal_s623,0.23376623376623376,0.9,val,2,18
108,0.0,estimable,stagnation_onset,10,,15,0,,0,boundary_model:offline_teacher_to_causal_s623,,0.0,val,2,0
108,0.0,estimable,contact_on,1,0.9863013698630138,0,3,0.0,108,boundary_model:offline_teacher_to_causal_s623,0.972972972972973,1.0,test,1,108
108,0.0,estimable,transport_on,2,,108,0,,0,boundary_model:offline_teacher_to_causal_s623,,0.0,test,1,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,27,boundary_model:offline_teacher_to_causal_s623,1.0,1.0,test,1,27
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,27,boundary_model:offline_teacher_to_causal_s623,1.0,1.0,test,1,27
108,0.0,estimable,contact_reestablished,5,0.9333333333333333,3,0,0.0,21,boundary_model:offline_teacher_to_causal_s623,1.0,0.875,test,1,21
108,0.0,estimable,detour_start,6,0.006944444444444444,23,263,0.0,1,boundary_model:offline_teacher_to_causal_s623,0.003787878787878788,0.041666666666666664,test,1,1
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,boundary_model:offline_teacher_to_causal_s623,1.0,1.0,test,1,87
108,0.0,estimable,stable_success,8,,87,0,,0,boundary_model:offline_teacher_to_causal_s623,,0.0,test,1,0
108,0.0,estimable,terminal_failure,9,0.5538461538461539,3,26,0.0,18,boundary_model:offline_teacher_to_causal_s623,0.4090909090909091,0.8571428571428571,test,1,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,boundary_model:offline_teacher_to_causal_s623,,0.0,test,1,0
108,0.0,estimable,contact_on,1,0.9863013698630138,0,3,0.0,108,boundary_model:offline_teacher_to_causal_s623,0.972972972972973,1.0,test,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,boundary_model:offline_teacher_to_causal_s623,,0.0,test,2,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,27,boundary_model:offline_teacher_to_causal_s623,1.0,1.0,test,2,27
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,27,boundary_model:offline_teacher_to_causal_s623,1.0,1.0,test,2,27
108,0.0,estimable,contact_reestablished,5,0.9333333333333333,3,0,0.0,21,boundary_model:offline_teacher_to_causal_s623,1.0,0.875,test,2,21
