boundary_error_sum,boundary_estimability,boundary_f1,boundary_fn,boundary_fp,boundary_mae,boundary_matched_count,boundary_precision,boundary_recall,boundary_tp,episodes,model,root_family_id,split,tolerance
0.0,estimable,0.3096774193548387,4,103,0.0,24,0.1889763779527559,0.8571428571428571,24,6,boundary_model:offline_teacher_to_causal_s621,u2_family_095,val,2
2.0,estimable,0.6185567010309279,0,37,0.06666666666666667,30,0.44776119402985076,1.0,30,6,boundary_model:offline_teacher_to_causal_s621,u2_family_096,val,1
2.0,estimable,0.6185567010309279,0,37,0.06666666666666667,30,0.44776119402985076,1.0,30,6,boundary_model:offline_teacher_to_causal_s621,u2_family_096,val,2
3.0,estimable,0.4556962025316456,0,86,0.08333333333333333,36,0.29508196721311475,1.0,36,6,boundary_model:offline_teacher_to_causal_s621,u2_family_097,val,1
3.0,estimable,0.4556962025316456,0,86,0.08333333333333333,36,0.29508196721311475,1.0,36,6,boundary_model:offline_teacher_to_causal_s621,u2_family_097,val,2
3.0,estimable,0.7559055118110236,0,31,0.0625,48,0.6075949367088608,1.0,48,6,boundary_model:offline_teacher_to_causal_s621,u2_family_098,val,1
3.0,estimable,0.7559055118110236,0,31,0.0625,48,0.6075949367088608,1.0,48,6,boundary_model:offline_teacher_to_causal_s621,u2_family_098,val,2
3.0,estimable,0.6122448979591837,0,38,0.1,30,0.4411764705882353,1.0,30,6,boundary_model:offline_teacher_to_causal_s621,u2_family_099,val,1
3.0,estimable,0.6122448979591837,0,38,0.1,30,0.4411764705882353,1.0,30,6,boundary_model:offline_teacher_to_causal_s621,u2_family_099,val,2
0.0,estimable,0.6666666666666666,0,18,0.0,18,0.5,1.0,18,6,boundary_model:offline_teacher_to_causal_s621,u2_family_100,val,1
0.0,estimable,0.6666666666666666,0,18,0.0,18,0.5,1.0,18,6,boundary_model:offline_teacher_to_causal_s621,u2_family_100,val,2
7.0,estimable,0.6095238095238095,1,40,0.21875,32,0.4444444444444444,0.9696969696969697,32,6,boundary_model:offline_teacher_to_causal_s621,u2_family_101,val,1
11.0,estimable,0.6285714285714286,0,39,0.3333333333333333,33,0.4583333333333333,1.0,33,6,boundary_model:offline_teacher_to_causal_s621,u2_family_101,val,2
0.0,estimable,0.326530612244898,0,99,0.0,24,0.1951219512195122,1.0,24,6,boundary_model:offline_teacher_to_causal_s621,u2_family_102,test,1
0.0,estimable,0.326530612244898,0,99,0.0,24,0.1951219512195122,1.0,24,6,boundary_model:offline_teacher_to_causal_s621,u2_family_102,test,2
0.0,estimable,0.44720496894409933,0,89,0.0,36,0.288,1.0,36,6,boundary_model:offline_teacher_to_causal_s621,u2_family_103,test,1
0.0,estimable,0.44720496894409933,0,89,0.0,36,0.288,1.0,36,6,boundary_model:offline_teacher_to_causal_s621,u2_family_103,test,2
0.0,estimable,0.4827586206896552,0,90,0.0,42,0.3181818181818182,1.0,42,6,boundary_model:offline_teacher_to_causal_s621,u2_family_104,test,1
0.0,estimable,0.4827586206896552,0,90,0.0,42,0.3181818181818182,1.0,42,6,boundary_model:offline_teacher_to_causal_s621,u2_family_104,test,2
0.0,estimable,0.3243243243243243,0,100,0.0,24,0.1935483870967742,1.0,24,6,boundary_model:offline_teacher_to_causal_s621,u2_family_105,test,1
0.0,estimable,0.3243243243243243,0,100,0.0,24,0.1935483870967742,1.0,24,6,boundary_model:offline_teacher_to_causal_s621,u2_family_105,test,2
0.0,estimable,0.6,0,24,0.0,18,0.42857142857142855,1.0,18,6,boundary_model:offline_teacher_to_causal_s621,u2_family_106,test,1
0.0,estimable,0.6,0,24,0.0,18,0.42857142857142855,1.0,18,6,boundary_model:offline_teacher_to_causal_s621,u2_family_106,test,2
2.0,estimable,0.3125,5,105,0.08,25,0.19230769230769232,0.8333333333333334,25,6,boundary_model:offline_teacher_to_causal_s621,u2_family_107,test,1
2.0,estimable,0.3125,5,105,0.08,25,0.19230769230769232,0.8333333333333334,25,6,boundary_model:offline_teacher_to_causal_s621,u2_family_107,test,2
2.0,estimable,0.6122448979591837,0,38,0.06666666666666667,30,0.4411764705882353,1.0,30,6,boundary_model:offline_teacher_to_causal_s621,u2_family_108,test,1
2.0,estimable,0.6122448979591837,0,38,0.06666666666666667,30,0.4411764705882353,1.0,30,6,boundary_model:offline_teacher_to_causal_s621,u2_family_108,test,2
0.0,estimable,0.4827586206896552,0,75,0.0,35,0.3181818181818182,1.0,35,6,boundary_model:offline_teacher_to_causal_s621,u2_family_109,test,1
0.0,estimable,0.4827586206896552,0,75,0.0,35,0.3181818181818182,1.0,35,6,boundary_model:offline_teacher_to_causal_s621,u2_family_109,test,2
1.0,estimable,0.65625,0,44,0.023809523809523808,42,0.4883720930232558,1.0,42,6,boundary_model:offline_teacher_to_causal_s621,u2_family_110,test,1
1.0,estimable,0.65625,0,44,0.023809523809523808,42,0.4883720930232558,1.0,42,6,boundary_model:offline_teacher_to_causal_s621,u2_family_110,test,2
1.0,estimable,0.5882352941176471,0,42,0.03333333333333333,30,0.4166666666666667,1.0,30,6,boundary_model:offline_teacher_to_causal_s621,u2_family_111,test,1
1.0,estimable,0.5882352941176471,0,42,0.03333333333333333,30,0.4166666666666667,1.0,30,6,boundary_model:offline_teacher_to_causal_s621,u2_family_111,test,2
0.0,estimable,0.6666666666666666,0,18,0.0,18,0.5,1.0,18,6,boundary_model:offline_teacher_to_causal_s621,u2_family_112,test,1
0.0,estimable,0.6666666666666666,0,18,0.0,18,0.5,1.0,18,6,boundary_model:offline_teacher_to_causal_s621,u2_family_112,test,2
4.0,estimable,0.5904761904761905,4,39,0.12903225806451613,31,0.44285714285714284,0.8857142857142857,31,6,boundary_model:offline_teacher_to_causal_s621,u2_family_113,test,1
4.0,estimable,0.5904761904761905,4,39,0.12903225806451613,31,0.44285714285714284,0.8857142857142857,31,6,boundary_model:offline_teacher_to_causal_s621,u2_family_113,test,2
0.0,estimable,0.32214765100671144,0,101,0.0,24,0.192,1.0,24,6,boundary_model:offline_teacher_to_causal_s621,u2_family_114,test,1
0.0,estimable,0.32214765100671144,0,101,0.0,24,0.192,1.0,24,6,boundary_model:offline_teacher_to_causal_s621,u2_family_114,test,2
1.0,estimable,0.30243902439024395,0,143,0.03225806451612903,31,0.1781609195402299,1.0,31,6,boundary_model:offline_teacher_to_causal_s621,u2_family_115,test,1
1.0,estimable,0.30243902439024395,0,143,0.03225806451612903,31,0.1781609195402299,1.0,31,6,boundary_model:offline_teacher_to_causal_s621,u2_family_115,test,2
0.0,estimable,0.4772727272727273,0,92,0.0,42,0.31343283582089554,1.0,42,6,boundary_model:offline_teacher_to_causal_s621,u2_family_116,test,1
0.0,estimable,0.4772727272727273,0,92,0.0,42,0.31343283582089554,1.0,42,6,boundary_model:offline_teacher_to_causal_s621,u2_family_116,test,2
0.0,estimable,0.33333333333333337,0,96,0.0,24,0.2,1.0,24,6,boundary_model:offline_teacher_to_causal_s621,u2_family_117,test,1
0.0,estimable,0.33333333333333337,0,96,0.0,24,0.2,1.0,24,6,boundary_model:offline_teacher_to_causal_s621,u2_family_117,test,2
0.0,estimable,0.5806451612903226,0,26,0.0,18,0.4090909090909091,1.0,18,6,boundary_model:offline_teacher_to_causal_s621,u2_family_118,test,1
0.0,estimable,0.5806451612903226,0,26,0.0,18,0.4090909090909091,1.0,18,6,boundary_model:offline_teacher_to_causal_s621,u2_family_118,test,2
1.0,estimable,0.3137254901960784,4,101,0.041666666666666664,24,0.192,0.8571428571428571,24,6,boundary_model:offline_teacher_to_causal_s621,u2_family_119,test,1
13.0,estimable,0.3529411764705882,1,98,0.48148148148148145,27,0.216,0.9642857142857143,27,6,boundary_model:offline_teacher_to_causal_s621,u2_family_119,test,2
0.0,estimable,0.46874999999999994,0,68,0.0,30,0.30612244897959184,1.0,30,6,boundary_model:offline_teacher_to_causal_s622,u2_family_084,val,1
0.0,estimable,0.46874999999999994,0,68,0.0,30,0.30612244897959184,1.0,30,6,boundary_model:offline_teacher_to_causal_s622,u2_family_084,val,2
0.0,estimable,0.5142857142857142,0,68,0.0,36,0.34615384615384615,1.0,36,6,boundary_model:offline_teacher_to_causal_s622,u2_family_085,val,1
0.0,estimable,0.5142857142857142,0,68,0.0,36,0.34615384615384615,1.0,36,6,boundary_model:offline_teacher_to_causal_s622,u2_family_085,val,2
0.0,estimable,0.6357615894039735,0,55,0.0,48,0.46601941747572817,1.0,48,6,boundary_model:offline_teacher_to_causal_s622,u2_family_086,val,1
0.0,estimable,0.6357615894039735,0,55,0.0,48,0.46601941747572817,1.0,48,6,boundary_model:offline_teacher_to_causal_s622,u2_family_086,val,2
0.0,estimable,0.5042016806722689,0,59,0.0,30,0.33707865168539325,1.0,30,6,boundary_model:offline_teacher_to_causal_s622,u2_family_087,val,1
0.0,estimable,0.5042016806722689,0,59,0.0,30,0.33707865168539325,1.0,30,6,boundary_model:offline_teacher_to_causal_s622,u2_family_087,val,2
0.0,estimable,0.6545454545454547,0,19,0.0,18,0.4864864864864865,1.0,18,6,boundary_model:offline_teacher_to_causal_s622,u2_family_088,val,1
0.0,estimable,0.6545454545454547,0,19,0.0,18,0.4864864864864865,1.0,18,6,boundary_model:offline_teacher_to_causal_s622,u2_family_088,val,2
0.0,estimable,0.49586776859504134,6,55,0.0,30,0.35294117647058826,0.8333333333333334,30,6,boundary_model:offline_teacher_to_causal_s622,u2_family_089,val,1
4.0,estimable,0.512396694214876,5,54,0.12903225806451613,31,0.36470588235294116,0.8611111111111112,31,6,boundary_model:offline_teacher_to_causal_s622,u2_family_089,val,2
0.0,estimable,0.30967741935483867,0,107,0.0,24,0.183206106870229,1.0,24,6,boundary_model:offline_teacher_to_causal_s622,u2_family_090,val,1
0.0,estimable,0.30967741935483867,0,107,0.0,24,0.183206106870229,1.0,24,6,boundary_model:offline_teacher_to_causal_s622,u2_family_090,val,2
0.0,estimable,0.35928143712574856,0,107,0.0,30,0.21897810218978103,1.0,30,6,boundary_model:offline_teacher_to_causal_s622,u2_family_091,val,1
0.0,estimable,0.35928143712574856,0,107,0.0,30,0.21897810218978103,1.0,30,6,boundary_model:offline_teacher_to_causal_s622,u2_family_091,val,2
0.0,estimable,0.4855491329479769,0,89,0.0,42,0.32061068702290074,1.0,42,6,boundary_model:offline_teacher_to_causal_s622,u2_family_092,val,1
0.0,estimable,0.4855491329479769,0,89,0.0,42,0.32061068702290074,1.0,42,6,boundary_model:offline_teacher_to_causal_s622,u2_family_092,val,2
0.0,estimable,0.2981366459627329,0,113,0.0,24,0.17518248175182483,1.0,24,6,boundary_model:offline_teacher_to_causal_s622,u2_family_093,val,1
0.0,estimable,0.2981366459627329,0,113,0.0,24,0.17518248175182483,1.0,24,6,boundary_model:offline_teacher_to_causal_s622,u2_family_093,val,2
0.0,estimable,0.5625,0,28,0.0,18,0.391304347826087,1.0,18,6,boundary_model:offline_teacher_to_causal_s622,u2_family_094,val,1
0.0,estimable,0.5625,0,28,0.0,18,0.391304347826087,1.0,18,6,boundary_model:offline_teacher_to_causal_s622,u2_family_094,val,2
0.0,estimable,0.33333333333333326,4,92,0.0,24,0.20689655172413793,0.8571428571428571,24,6,boundary_model:offline_teacher_to_causal_s622,u2_family_095,val,1
0.0,estimable,0.33333333333333326,4,92,0.0,24,0.20689655172413793,0.8571428571428571,24,6,boundary_model:offline_teacher_to_causal_s622,u2_family_095,val,2
0.0,estimable,0.47244094488188976,0,67,0.0,30,0.30927835051546393,1.0,30,6,boundary_model:offline_teacher_to_causal_s622,u2_family_096,val,1
0.0,estimable,0.47244094488188976,0,67,0.0,30,0.30927835051546393,1.0,30,6,boundary_model:offline_teacher_to_causal_s622,u2_family_096,val,2
1.0,estimable,0.37634408602150543,1,115,0.02857142857142857,35,0.23333333333333334,0.9722222222222222,35,6,boundary_model:offline_teacher_to_causal_s622,u2_family_097,val,1
3.0,estimable,0.3870967741935484,0,114,0.08333333333333333,36,0.24,1.0,36,6,boundary_model:offline_teacher_to_causal_s622,u2_family_097,val,2
0.0,estimable,0.6233766233766235,0,58,0.0,48,0.4528301886792453,1.0,48,6,boundary_model:offline_teacher_to_causal_s622,u2_family_098,val,1
0.0,estimable,0.6233766233766235,0,58,0.0,48,0.4528301886792453,1.0,48,6,boundary_model:offline_teacher_to_causal_s622,u2_family_098,val,2
0.0,estimable,0.45454545454545453,0,72,0.0,30,0.29411764705882354,1.0,30,6,boundary_model:offline_teacher_to_causal_s622,u2_family_099,val,1
0.0,estimable,0.45454545454545453,0,72,0.0,30,0.29411764705882354,1.0,30,6,boundary_model:offline_teacher_to_causal_s622,u2_family_099,val,2
0.0,estimable,0.6666666666666666,0,18,0.0,18,0.5,1.0,18,6,boundary_model:offline_teacher_to_causal_s622,u2_family_100,val,1
0.0,estimable,0.6666666666666666,0,18,0.0,18,0.5,1.0,18,6,boundary_model:offline_teacher_to_causal_s622,u2_family_100,val,2
0.0,estimable,0.4761904761904761,3,63,0.0,30,0.3225806451612903,0.9090909090909091,30,6,boundary_model:offline_teacher_to_causal_s622,u2_family_101,val,1
8.0,estimable,0.5079365079365079,1,61,0.25,32,0.34408602150537637,0.9696969696969697,32,6,boundary_model:offline_teacher_to_causal_s622,u2_family_101,val,2
0.0,estimable,0.3137254901960785,0,105,0.0,24,0.18604651162790697,1.0,24,6,boundary_model:offline_teacher_to_causal_s622,u2_family_102,test,1
0.0,estimable,0.3137254901960785,0,105,0.0,24,0.18604651162790697,1.0,24,6,boundary_model:offline_teacher_to_causal_s622,u2_family_102,test,2
0.0,estimable,0.42352941176470593,0,98,0.0,36,0.26865671641791045,1.0,36,6,boundary_model:offline_teacher_to_causal_s622,u2_family_103,test,1
0.0,estimable,0.42352941176470593,0,98,0.0,36,0.26865671641791045,1.0,36,6,boundary_model:offline_teacher_to_causal_s622,u2_family_103,test,2
0.0,estimable,0.4640883977900553,0,97,0.0,42,0.302158273381295,1.0,42,6,boundary_model:offline_teacher_to_causal_s622,u2_family_104,test,1
0.0,estimable,0.4640883977900553,0,97,0.0,42,0.302158273381295,1.0,42,6,boundary_model:offline_teacher_to_causal_s622,u2_family_104,test,2
0.0,estimable,0.3,0,112,0.0,24,0.17647058823529413,1.0,24,6,boundary_model:offline_teacher_to_causal_s622,u2_family_105,test,1
0.0,estimable,0.3,0,112,0.0,24,0.17647058823529413,1.0,24,6,boundary_model:offline_teacher_to_causal_s622,u2_family_105,test,2
0.0,estimable,0.6,0,24,0.0,18,0.42857142857142855,1.0,18,6,boundary_model:offline_teacher_to_causal_s622,u2_family_106,test,1
0.0,estimable,0.6,0,24,0.0,18,0.42857142857142855,1.0,18,6,boundary_model:offline_teacher_to_causal_s622,u2_family_106,test,2
2.0,estimable,0.3125,5,105,0.08,25,0.19230769230769232,0.8333333333333334,25,6,boundary_model:offline_teacher_to_causal_s622,u2_family_107,test,1
2.0,estimable,0.3125,5,105,0.08,25,0.19230769230769232,0.8333333333333334,25,6,boundary_model:offline_teacher_to_causal_s622,u2_family_107,test,2
0.0,estimable,0.4615384615384615,0,70,0.0,30,0.3,1.0,30,6,boundary_model:offline_teacher_to_causal_s622,u2_family_108,test,1
0.0,estimable,0.4615384615384615,0,70,0.0,30,0.3,1.0,30,6,boundary_model:offline_teacher_to_causal_s622,u2_family_108,test,2
1.0,estimable,0.44871794871794873,0,86,0.02857142857142857,35,0.2892561983471074,1.0,35,6,boundary_model:offline_teacher_to_causal_s622,u2_family_109,test,1
1.0,estimable,0.44871794871794873,0,86,0.02857142857142857,35,0.2892561983471074,1.0,35,6,boundary_model:offline_teacher_to_causal_s622,u2_family_109,test,2
0.0,estimable,0.56,0,66,0.0,42,0.3888888888888889,1.0,42,6,boundary_model:offline_teacher_to_causal_s622,u2_family_110,test,1
0.0,estimable,0.56,0,66,0.0,42,0.3888888888888889,1.0,42,6,boundary_model:offline_teacher_to_causal_s622,u2_family_110,test,2
0.0,estimable,0.47619047619047616,0,66,0.0,30,0.3125,1.0,30,6,boundary_model:offline_teacher_to_causal_s622,u2_family_111,test,1
0.0,estimable,0.47619047619047616,0,66,0.0,30,0.3125,1.0,30,6,boundary_model:offline_teacher_to_causal_s622,u2_family_111,test,2
0.0,estimable,0.6666666666666666,0,18,0.0,18,0.5,1.0,18,6,boundary_model:offline_teacher_to_causal_s622,u2_family_112,test,1
0.0,estimable,0.6666666666666666,0,18,0.0,18,0.5,1.0,18,6,boundary_model:offline_teacher_to_causal_s622,u2_family_112,test,2
0.0,estimable,0.5128205128205128,5,52,0.0,30,0.36585365853658536,0.8571428571428571,30,6,boundary_model:offline_teacher_to_causal_s622,u2_family_113,test,1
0.0,estimable,0.5128205128205128,5,52,0.0,30,0.36585365853658536,0.8571428571428571,30,6,boundary_model:offline_teacher_to_causal_s622,u2_family_113,test,2
0.0,estimable,0.30967741935483867,0,107,0.0,24,0.183206106870229,1.0,24,6,boundary_model:offline_teacher_to_causal_s622,u2_family_114,test,1
0.0,estimable,0.30967741935483867,0,107,0.0,24,0.183206106870229,1.0,24,6,boundary_model:offline_teacher_to_causal_s622,u2_family_114,test,2
0.0,estimable,0.28837209302325584,0,153,0.0,31,0.16847826086956522,1.0,31,6,boundary_model:offline_teacher_to_causal_s622,u2_family_115,test,1
0.0,estimable,0.28837209302325584,0,153,0.0,31,0.16847826086956522,1.0,31,6,boundary_model:offline_teacher_to_causal_s622,u2_family_115,test,2
0.0,estimable,0.4640883977900553,0,97,0.0,42,0.302158273381295,1.0,42,6,boundary_model:offline_teacher_to_causal_s622,u2_family_116,test,1
0.0,estimable,0.4640883977900553,0,97,0.0,42,0.302158273381295,1.0,42,6,boundary_model:offline_teacher_to_causal_s622,u2_family_116,test,2
0.0,estimable,0.3137254901960785,0,105,0.0,24,0.18604651162790697,1.0,24,6,boundary_model:offline_teacher_to_causal_s622,u2_family_117,test,1
0.0,estimable,0.3137254901960785,0,105,0.0,24,0.18604651162790697,1.0,24,6,boundary_model:offline_teacher_to_causal_s622,u2_family_117,test,2
0.0,estimable,0.5901639344262295,0,25,0.0,18,0.4186046511627907,1.0,18,6,boundary_model:offline_teacher_to_causal_s622,u2_family_118,test,1
0.0,estimable,0.5901639344262295,0,25,0.0,18,0.4186046511627907,1.0,18,6,boundary_model:offline_teacher_to_causal_s622,u2_family_118,test,2
0.0,estimable,0.30769230769230765,4,104,0.0,24,0.1875,0.8571428571428571,24,6,boundary_model:offline_teacher_to_causal_s622,u2_family_119,test,1
12.0,estimable,0.3461538461538461,1,101,0.4444444444444444,27,0.2109375,0.9642857142857143,27,6,boundary_model:offline_teacher_to_causal_s622,u2_family_119,test,2
0.0,estimable,0.631578947368421,0,35,0.0,30,0.46153846153846156,1.0,30,6,boundary_model:offline_teacher_to_causal_s623,u2_family_084,val,1
0.0,estimable,0.631578947368421,0,35,0.0,30,0.46153846153846156,1.0,30,6,boundary_model:offline_teacher_to_causal_s623,u2_family_084,val,2
0.0,estimable,0.6371681415929203,0,41,0.0,36,0.4675324675324675,1.0,36,6,boundary_model:offline_teacher_to_causal_s623,u2_family_085,val,1
0.0,estimable,0.6371681415929203,0,41,0.0,36,0.4675324675324675,1.0,36,6,boundary_model:offline_teacher_to_causal_s623,u2_family_085,val,2
0.0,estimable,0.7111111111111111,0,39,0.0,48,0.5517241379310345,1.0,48,6,boundary_model:offline_teacher_to_causal_s623,u2_family_086,val,1
0.0,estimable,0.7111111111111111,0,39,0.0,48,0.5517241379310345,1.0,48,6,boundary_model:offline_teacher_to_causal_s623,u2_family_086,val,2
0.0,estimable,0.6382978723404256,0,34,0.0,30,0.46875,1.0,30,6,boundary_model:offline_teacher_to_causal_s623,u2_family_087,val,1
0.0,estimable,0.6382978723404256,0,34,0.0,30,0.46875,1.0,30,6,boundary_model:offline_teacher_to_causal_s623,u2_family_087,val,2
0.0,estimable,0.9473684210526316,0,2,0.0,18,0.9,1.0,18,6,boundary_model:offline_teacher_to_causal_s623,u2_family_088,val,1
0.0,estimable,0.9473684210526316,0,2,0.0,18,0.9,1.0,18,6,boundary_model:offline_teacher_to_causal_s623,u2_family_088,val,2
7.0,estimable,0.6407766990291262,3,34,0.21212121212121213,33,0.4925373134328358,0.9166666666666666,33,6,boundary_model:offline_teacher_to_causal_s623,u2_family_089,val,1
19.0,estimable,0.6990291262135923,0,31,0.5277777777777778,36,0.5373134328358209,1.0,36,6,boundary_model:offline_teacher_to_causal_s623,u2_family_089,val,2
0.0,estimable,0.6233766233766235,0,29,0.0,24,0.4528301886792453,1.0,24,6,boundary_model:offline_teacher_to_causal_s623,u2_family_090,val,1
0.0,estimable,0.6233766233766235,0,29,0.0,24,0.4528301886792453,1.0,24,6,boundary_model:offline_teacher_to_causal_s623,u2_family_090,val,2
0.0,estimable,0.6382978723404256,0,34,0.0,30,0.46875,1.0,30,6,boundary_model:offline_teacher_to_causal_s623,u2_family_091,val,1
0.0,estimable,0.6382978723404256,0,34,0.0,30,0.46875,1.0,30,6,boundary_model:offline_teacher_to_causal_s623,u2_family_091,val,2
0.0,estimable,0.7567567567567568,0,27,0.0,42,0.6086956521739131,1.0,42,6,boundary_model:offline_teacher_to_causal_s623,u2_family_092,val,1
0.0,estimable,0.7567567567567568,0,27,0.0,42,0.6086956521739131,1.0,42,6,boundary_model:offline_teacher_to_causal_s623,u2_family_092,val,2
0.0,estimable,0.6486486486486487,0,26,0.0,24,0.48,1.0,24,6,boundary_model:offline_teacher_to_causal_s623,u2_family_093,val,1
0.0,estimable,0.6486486486486487,0,26,0.0,24,0.48,1.0,24,6,boundary_model:offline_teacher_to_causal_s623,u2_family_093,val,2
0.0,estimable,0.5625,0,28,0.0,18,0.391304347826087,1.0,18,6,boundary_model:offline_teacher_to_causal_s623,u2_family_094,val,1
0.0,estimable,0.5625,0,28,0.0,18,0.391304347826087,1.0,18,6,boundary_model:offline_teacher_to_causal_s623,u2_family_094,val,2
0.0,estimable,0.4752475247524752,4,49,0.0,24,0.3287671232876712,0.8571428571428571,24,6,boundary_model:offline_teacher_to_causal_s623,u2_family_095,val,1
0.0,estimable,0.4752475247524752,4,49,0.0,24,0.3287671232876712,0.8571428571428571,24,6,boundary_model:offline_teacher_to_causal_s623,u2_family_095,val,2
0.0,estimable,0.625,0,36,0.0,30,0.45454545454545453,1.0,30,6,boundary_model:offline_teacher_to_causal_s623,u2_family_096,val,1
0.0,estimable,0.625,0,36,0.0,30,0.45454545454545453,1.0,30,6,boundary_model:offline_teacher_to_causal_s623,u2_family_096,val,2
1.0,estimable,0.4444444444444445,0,90,0.027777777777777776,36,0.2857142857142857,1.0,36,6,boundary_model:offline_teacher_to_causal_s623,u2_family_097,val,1
1.0,estimable,0.4444444444444445,0,90,0.027777777777777776,36,0.2857142857142857,1.0,36,6,boundary_model:offline_teacher_to_causal_s623,u2_family_097,val,2
0.0,estimable,0.7058823529411764,0,40,0.0,48,0.5454545454545454,1.0,48,6,boundary_model:offline_teacher_to_causal_s623,u2_family_098,val,1
0.0,estimable,0.7058823529411764,0,40,0.0,48,0.5454545454545454,1.0,48,6,boundary_model:offline_teacher_to_causal_s623,u2_family_098,val,2
0.0,estimable,0.631578947368421,0,35,0.0,30,0.46153846153846156,1.0,30,6,boundary_model:offline_teacher_to_causal_s623,u2_family_099,val,1
0.0,estimable,0.631578947368421,0,35,0.0,30,0.46153846153846156,1.0,30,6,boundary_model:offline_teacher_to_causal_s623,u2_family_099,val,2
0.0,estimable,0.9,0,4,0.0,18,0.8181818181818182,1.0,18,6,boundary_model:offline_teacher_to_causal_s623,u2_family_100,val,1
0.0,estimable,0.9,0,4,0.0,18,0.8181818181818182,1.0,18,6,boundary_model:offline_teacher_to_causal_s623,u2_family_100,val,2
6.0,estimable,0.6037735849056604,1,41,0.1875,32,0.4383561643835616,0.9696969696969697,32,6,boundary_model:offline_teacher_to_causal_s623,u2_family_101,val,1
10.0,estimable,0.6226415094339622,0,40,0.30303030303030304,33,0.4520547945205479,1.0,33,6,boundary_model:offline_teacher_to_causal_s623,u2_family_101,val,2
0.0,estimable,0.6,0,32,0.0,24,0.42857142857142855,1.0,24,6,boundary_model:offline_teacher_to_causal_s623,u2_family_102,test,1
0.0,estimable,0.6,0,32,0.0,24,0.42857142857142855,1.0,24,6,boundary_model:offline_teacher_to_causal_s623,u2_family_102,test,2
0.0,estimable,0.6666666666666666,0,36,0.0,36,0.5,1.0,36,6,boundary_model:offline_teacher_to_causal_s623,u2_family_103,test,1
0.0,estimable,0.6666666666666666,0,36,0.0,36,0.5,1.0,36,6,boundary_model:offline_teacher_to_causal_s623,u2_family_103,test,2
0.0,estimable,0.7058823529411764,0,35,0.0,42,0.5454545454545454,1.0,42,6,boundary_model:offline_teacher_to_causal_s623,u2_family_104,test,1
0.0,estimable,0.7058823529411764,0,35,0.0,42,0.5454545454545454,1.0,42,6,boundary_model:offline_teacher_to_causal_s623,u2_family_104,test,2
0.0,estimable,0.5581395348837209,0,38,0.0,24,0.3870967741935484,1.0,24,6,boundary_model:offline_teacher_to_causal_s623,u2_family_105,test,1
0.0,estimable,0.5581395348837209,0,38,0.0,24,0.3870967741935484,1.0,24,6,boundary_model:offline_teacher_to_causal_s623,u2_family_105,test,2
0.0,estimable,0.6,0,24,0.0,18,0.42857142857142855,1.0,18,6,boundary_model:offline_teacher_to_causal_s623,u2_family_106,test,1
0.0,estimable,0.6,0,24,0.0,18,0.42857142857142855,1.0,18,6,boundary_model:offline_teacher_to_causal_s623,u2_family_106,test,2
2.0,estimable,0.462962962962963,5,53,0.08,25,0.32051282051282054,0.8333333333333334,25,6,boundary_model:offline_teacher_to_causal_s623,u2_family_107,test,1
2.0,estimable,0.462962962962963,5,53,0.08,25,0.32051282051282054,0.8333333333333334,25,6,boundary_model:offline_teacher_to_causal_s623,u2_family_107,test,2
0.0,estimable,0.6382978723404256,0,34,0.0,30,0.46875,1.0,30,6,boundary_model:offline_teacher_to_causal_s623,u2_family_108,test,1
0.0,estimable,0.6382978723404256,0,34,0.0,30,0.46875,1.0,30,6,boundary_model:offline_teacher_to_causal_s623,u2_family_108,test,2
0.0,estimable,0.5185185185185185,0,65,0.0,35,0.35,1.0,35,6,boundary_model:offline_teacher_to_causal_s623,u2_family_109,test,1
0.0,estimable,0.5185185185185185,0,65,0.0,35,0.35,1.0,35,6,boundary_model:offline_teacher_to_causal_s623,u2_family_109,test,2
0.0,estimable,0.6461538461538462,0,46,0.0,42,0.4772727272727273,1.0,42,6,boundary_model:offline_teacher_to_causal_s623,u2_family_110,test,1
0.0,estimable,0.6461538461538462,0,46,0.0,42,0.4772727272727273,1.0,42,6,boundary_model:offline_teacher_to_causal_s623,u2_family_110,test,2
0.0,estimable,0.6666666666666666,0,30,0.0,30,0.5,1.0,30,6,boundary_model:offline_teacher_to_causal_s623,u2_family_111,test,1
0.0,estimable,0.6666666666666666,0,30,0.0,30,0.5,1.0,30,6,boundary_model:offline_teacher_to_causal_s623,u2_family_111,test,2
0.0,estimable,0.923076923076923,0,3,0.0,18,0.8571428571428571,1.0,18,6,boundary_model:offline_teacher_to_causal_s623,u2_family_112,test,1
0.0,estimable,0.923076923076923,0,3,0.0,18,0.8571428571428571,1.0,18,6,boundary_model:offline_teacher_to_causal_s623,u2_family_112,test,2
4.0,estimable,0.5849056603773585,4,40,0.12903225806451613,31,0.43661971830985913,0.8857142857142857,31,6,boundary_model:offline_teacher_to_causal_s623,u2_family_113,test,1
6.0,estimable,0.6037735849056604,3,39,0.1875,32,0.4507042253521127,0.9142857142857143,32,6,boundary_model:offline_teacher_to_causal_s623,u2_family_113,test,2
0.0,estimable,0.5925925925925926,0,33,0.0,24,0.42105263157894735,1.0,24,6,boundary_model:offline_teacher_to_causal_s623,u2_family_114,test,1
0.0,estimable,0.5925925925925926,0,33,0.0,24,0.42105263157894735,1.0,24,6,boundary_model:offline_teacher_to_causal_s623,u2_family_114,test,2
