episode_id,method,old,new,abs_diff,change_class
P1V5_F02_920002__R1_clean_transport_success,NO_RECOVERY_CREDIT,1.1286445647207755,0.8045093283333326,0.3241352363874429,STATE_INGEST_FIX
P1V5_F02_920002__R1_clean_transport_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__R1_clean_transport_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666664,0.8045093283333326,0.13784266166666614,STATE_INGEST_FIX
P1V5_F02_920002__R2_loss_at_40pct_recover_success,SPARSE_TERMINAL,1.0,0.0,1.0,STATE_INGEST_FIX
P1V5_F02_920002__R2_loss_at_40pct_recover_success,LINEAR_A_FIRST,1.0,-5.551115123125783e-17,1.0,MEASUREMENT_FIX
P1V5_F02_920002__R2_loss_at_40pct_recover_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F02_920002__R2_loss_at_40pct_recover_success,UNORDERED_COMPLETION_PROGRESS,1.0,-5.551115123125783e-17,1.0,STATE_INGEST_FIX
P1V5_F02_920002__R2_loss_at_40pct_recover_success,GRAPH_COST_ONLY,0.6666666666666667,0.0,0.6666666666666667,STATE_INGEST_FIX
P1V5_F02_920002__R2_loss_at_40pct_recover_success,GRAPH_COST_PHI,0.9030712183053982,0.23740082435851578,0.6656703939468824,STATE_INGEST_FIX
P1V5_F02_920002__R2_loss_at_40pct_recover_success,GRAPH_COST_DEBT,0.6666666666666667,0.0,0.6666666666666667,STATE_INGEST_FIX
P1V5_F02_920002__R2_loss_at_40pct_recover_success,FULL_FROZEN,0.9030712183053982,0.23740082435851578,0.6656703939468824,STATE_INGEST_FIX
P1V5_F02_920002__R2_loss_at_40pct_recover_success,NO_RECOVERY_CREDIT,0.5697378849720649,0.23740082435851578,0.3323370606135491,STATE_INGEST_FIX
P1V5_F02_920002__R2_loss_at_40pct_recover_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__R2_loss_at_40pct_recover_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666667,0.4973665798694531,0.16930008679721364,STATE_INGEST_FIX
P1V5_F02_920002__R3_loss_at_80pct_recover_success,SPARSE_TERMINAL,1.0,0.0,1.0,STATE_INGEST_FIX
P1V5_F02_920002__R3_loss_at_80pct_recover_success,LINEAR_A_FIRST,1.0,-5.551115123125783e-17,1.0,MEASUREMENT_FIX
P1V5_F02_920002__R3_loss_at_80pct_recover_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F02_920002__R3_loss_at_80pct_recover_success,UNORDERED_COMPLETION_PROGRESS,1.0,-5.551115123125783e-17,1.0,STATE_INGEST_FIX
P1V5_F02_920002__R3_loss_at_80pct_recover_success,GRAPH_COST_ONLY,0.6666666666666667,0.0,0.6666666666666667,STATE_INGEST_FIX
P1V5_F02_920002__R3_loss_at_80pct_recover_success,GRAPH_COST_PHI,1.0870748702809916,0.4224071308060108,0.6646677394749808,STATE_INGEST_FIX
P1V5_F02_920002__R3_loss_at_80pct_recover_success,GRAPH_COST_DEBT,0.6666666666666667,0.0,0.6666666666666667,STATE_INGEST_FIX
P1V5_F02_920002__R3_loss_at_80pct_recover_success,FULL_FROZEN,1.0870748702809916,0.4224071308060108,0.6646677394749808,STATE_INGEST_FIX
P1V5_F02_920002__R3_loss_at_80pct_recover_success,NO_RECOVERY_CREDIT,0.7537415369476582,0.4224071308060108,0.33133440614164744,STATE_INGEST_FIX
P1V5_F02_920002__R3_loss_at_80pct_recover_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__R3_loss_at_80pct_recover_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666666,0.49793809734781164,0.168728569318855,STATE_INGEST_FIX
P1V5_F02_920002__R4_three_cycles_at_40pct_then_success,SPARSE_TERMINAL,1.0,0.0,1.0,STATE_INGEST_FIX
P1V5_F02_920002__R4_three_cycles_at_40pct_then_success,LINEAR_A_FIRST,1.0,-1.1102230246251565e-16,1.0,MEASUREMENT_FIX
P1V5_F02_920002__R4_three_cycles_at_40pct_then_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F02_920002__R4_three_cycles_at_40pct_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,-1.1102230246251565e-16,1.0,STATE_INGEST_FIX
P1V5_F02_920002__R4_three_cycles_at_40pct_then_success,GRAPH_COST_ONLY,0.666666666666667,5.551115123125783e-17,0.666666666666667,STATE_INGEST_FIX
P1V5_F02_920002__R4_three_cycles_at_40pct_then_success,GRAPH_COST_PHI,1.4317376419805028,0.7676677462492956,0.6640698957312072,STATE_INGEST_FIX
P1V5_F02_920002__R4_three_cycles_at_40pct_then_success,GRAPH_COST_DEBT,0.666666666666667,5.551115123125783e-17,0.666666666666667,STATE_INGEST_FIX
P1V5_F02_920002__R4_three_cycles_at_40pct_then_success,FULL_FROZEN,1.4317376419805028,0.7676677462492956,0.6640698957312072,STATE_INGEST_FIX
P1V5_F02_920002__R4_three_cycles_at_40pct_then_success,NO_RECOVERY_CREDIT,-0.23492902468616328,0.7676677462492956,1.0025967709354588,STATE_INGEST_FIX
P1V5_F02_920002__R4_three_cycles_at_40pct_then_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__R4_three_cycles_at_40pct_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666666,0.4971634892609674,0.16950317740569926,STATE_INGEST_FIX
P1V5_F02_920002__R5_three_cycles_at_80pct_then_success,SPARSE_TERMINAL,1.0,0.0,1.0,STATE_INGEST_FIX
P1V5_F02_920002__R5_three_cycles_at_80pct_then_success,LINEAR_A_FIRST,1.0,-1.6653345369377348e-16,1.0000000000000002,MEASUREMENT_FIX
P1V5_F02_920002__R5_three_cycles_at_80pct_then_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F02_920002__R5_three_cycles_at_80pct_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,-1.6653345369377348e-16,1.0000000000000002,STATE_INGEST_FIX
P1V5_F02_920002__R5_three_cycles_at_80pct_then_success,GRAPH_COST_ONLY,0.6666666666666667,-0.33333333333333326,1.0,STATE_INGEST_FIX
P1V5_F02_920002__R5_three_cycles_at_80pct_then_success,GRAPH_COST_PHI,1.7360765794028903,0.7400560032288862,0.9960205761740041,STATE_INGEST_FIX
P1V5_F02_920002__R5_three_cycles_at_80pct_then_success,GRAPH_COST_DEBT,0.6666666666666667,-0.33333333333333326,1.0,STATE_INGEST_FIX
P1V5_F02_920002__R5_three_cycles_at_80pct_then_success,FULL_FROZEN,1.7360765794028903,0.7400560032288862,0.9960205761740041,STATE_INGEST_FIX
P1V5_F02_920002__R5_three_cycles_at_80pct_then_success,NO_RECOVERY_CREDIT,0.736076579402891,0.7400560032288862,0.003979423825995254,STATE_INGEST_FIX
P1V5_F02_920002__R5_three_cycles_at_80pct_then_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__R5_three_cycles_at_80pct_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666665,0.9785172119695871,0.31185054530292056,STATE_INGEST_FIX
P1V5_F02_920002__R6_three_closed_cycles_then_stop,SPARSE_TERMINAL,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__R6_three_closed_cycles_then_stop,LINEAR_A_FIRST,0.5,0.3333333333333332,0.1666666666666668,MEASUREMENT_FIX
P1V5_F02_920002__R6_three_closed_cycles_then_stop,LINEAR_B_FIRST,0.5,,,MEASUREMENT_FIX
P1V5_F02_920002__R6_three_closed_cycles_then_stop,UNORDERED_COMPLETION_PROGRESS,0.5,0.3333333333333332,0.1666666666666668,STATE_INGEST_FIX
P1V5_F02_920002__R6_three_closed_cycles_then_stop,GRAPH_COST_ONLY,0.3333333333333336,5.551115123125783e-17,0.33333333333333354,STATE_INGEST_FIX
P1V5_F02_920002__R6_three_closed_cycles_then_stop,GRAPH_COST_PHI,0.8094495592030602,0.4777454882572733,0.33170407094578686,STATE_INGEST_FIX
P1V5_F02_920002__R6_three_closed_cycles_then_stop,GRAPH_COST_DEBT,0.3333333333333336,5.551115123125783e-17,0.33333333333333354,STATE_INGEST_FIX
P1V5_F02_920002__R6_three_closed_cycles_then_stop,FULL_FROZEN,0.8094495592030602,0.4777454882572733,0.33170407094578686,STATE_INGEST_FIX
P1V5_F02_920002__R6_three_closed_cycles_then_stop,NO_RECOVERY_CREDIT,-0.8572171074636061,0.4777454882572733,1.3349625957208795,STATE_INGEST_FIX
P1V5_F02_920002__R6_three_closed_cycles_then_stop,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__R6_three_closed_cycles_then_stop,GLOBAL_POTENTIAL_AUDIT_V1,0.5398847905333815,0.20724123126894517,0.3326435592644363,STATE_INGEST_FIX
P1V5_F02_920002__R7_loss_recovery_started_not_completed_terminal,SPARSE_TERMINAL,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__R7_loss_recovery_started_not_completed_terminal,LINEAR_A_FIRST,0.25,0.8333333333333333,0.5833333333333333,MEASUREMENT_FIX
P1V5_F02_920002__R7_loss_recovery_started_not_completed_terminal,LINEAR_B_FIRST,0.25,,,MEASUREMENT_FIX
P1V5_F02_920002__R7_loss_recovery_started_not_completed_terminal,UNORDERED_COMPLETION_PROGRESS,0.25,0.8333333333333333,0.5833333333333333,STATE_INGEST_FIX
P1V5_F02_920002__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_ONLY,5.551115123125783e-17,-0.16666666666666669,0.16666666666666674,STATE_INGEST_FIX
P1V5_F02_920002__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_PHI,0.193704992717461,0.02768655378450069,0.1660184389329603,STATE_INGEST_FIX
P1V5_F02_920002__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_DEBT,5.551115123125783e-17,-0.16666666666666669,0.16666666666666674,STATE_INGEST_FIX
P1V5_F02_920002__R7_loss_recovery_started_not_completed_terminal,FULL_FROZEN,0.193704992717461,0.02768655378450069,0.1660184389329603,STATE_INGEST_FIX
P1V5_F02_920002__R7_loss_recovery_started_not_completed_terminal,NO_RECOVERY_CREDIT,0.02703832605079426,0.02768655378450069,0.0006482277337064302,STATE_INGEST_FIX
P1V5_F02_920002__R7_loss_recovery_started_not_completed_terminal,PAIRED_EVENT_BALANCED_V1,-1.0,-1.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__R7_loss_recovery_started_not_completed_terminal,GLOBAL_POTENTIAL_AUDIT_V1,1.1102230246251565e-16,-0.16666666666666674,0.16666666666666685,STATE_INGEST_FIX
P1V5_F02_920002__R8_commanded_release,SPARSE_TERMINAL,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__R8_commanded_release,LINEAR_A_FIRST,0.0,0.5,0.5,MEASUREMENT_FIX
P1V5_F02_920002__R8_commanded_release,LINEAR_B_FIRST,0.0,,,MEASUREMENT_FIX
P1V5_F02_920002__R8_commanded_release,UNORDERED_COMPLETION_PROGRESS,0.0,0.5,0.5,STATE_INGEST_FIX
P1V5_F02_920002__R8_commanded_release,GRAPH_COST_ONLY,-0.33333333333333337,0.16666666666666663,0.5,STATE_INGEST_FIX
P1V5_F02_920002__R8_commanded_release,GRAPH_COST_PHI,-0.33333333333333337,0.16666666666666663,0.5,STATE_INGEST_FIX
P1V5_F02_920002__R8_commanded_release,GRAPH_COST_DEBT,-0.5000000000000001,0.16666666666666663,0.6666666666666667,STATE_INGEST_FIX
P1V5_F02_920002__R8_commanded_release,FULL_FROZEN,-0.5000000000000001,0.16666666666666663,0.6666666666666667,STATE_INGEST_FIX
P1V5_F02_920002__R8_commanded_release,NO_RECOVERY_CREDIT,-0.5000000000000001,0.16666666666666663,0.6666666666666667,STATE_INGEST_FIX
P1V5_F02_920002__R8_commanded_release,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F02_920002__R8_commanded_release,GLOBAL_POTENTIAL_AUDIT_V1,-0.33333333333333337,0.16666666666666663,0.5,STATE_INGEST_FIX
P1V5_F03_920003__D1_A_then_B_clean_success,SPARSE_TERMINAL,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D1_A_then_B_clean_success,LINEAR_A_FIRST,1.0,1.0,0.0,MEASUREMENT_FIX
P1V5_F03_920003__D1_A_then_B_clean_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F03_920003__D1_A_then_B_clean_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D1_A_then_B_clean_success,GRAPH_COST_ONLY,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D1_A_then_B_clean_success,GRAPH_COST_PHI,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D1_A_then_B_clean_success,GRAPH_COST_DEBT,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D1_A_then_B_clean_success,FULL_FROZEN,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D1_A_then_B_clean_success,NO_RECOVERY_CREDIT,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D1_A_then_B_clean_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D1_A_then_B_clean_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D2_B_then_A_clean_success,SPARSE_TERMINAL,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D2_B_then_A_clean_success,LINEAR_A_FIRST,1.0,1.0,0.0,MEASUREMENT_FIX
P1V5_F03_920003__D2_B_then_A_clean_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F03_920003__D2_B_then_A_clean_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D2_B_then_A_clean_success,GRAPH_COST_ONLY,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D2_B_then_A_clean_success,GRAPH_COST_PHI,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D2_B_then_A_clean_success,GRAPH_COST_DEBT,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D2_B_then_A_clean_success,FULL_FROZEN,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D2_B_then_A_clean_success,NO_RECOVERY_CREDIT,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D2_B_then_A_clean_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D2_B_then_A_clean_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,SPARSE_TERMINAL,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,LINEAR_A_FIRST,1.0,1.0,0.0,MEASUREMENT_FIX
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_ONLY,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_PHI,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_DEBT,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,FULL_FROZEN,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,NO_RECOVERY_CREDIT,0.75,0.5,0.25,STATE_INGEST_FIX
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D4_B_done_A_loss_recovery_then_success,SPARSE_TERMINAL,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D4_B_done_A_loss_recovery_then_success,LINEAR_A_FIRST,1.0,1.0,0.0,MEASUREMENT_FIX
P1V5_F03_920003__D4_B_done_A_loss_recovery_then_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F03_920003__D4_B_done_A_loss_recovery_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_ONLY,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_PHI,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_DEBT,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D4_B_done_A_loss_recovery_then_success,FULL_FROZEN,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D4_B_done_A_loss_recovery_then_success,NO_RECOVERY_CREDIT,0.75,0.5,0.25,STATE_INGEST_FIX
P1V5_F03_920003__D4_B_done_A_loss_recovery_then_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D4_B_done_A_loss_recovery_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D5_completed_subgoal_invalidated_restored,SPARSE_TERMINAL,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D5_completed_subgoal_invalidated_restored,LINEAR_A_FIRST,1.0,1.0,0.0,MEASUREMENT_FIX
P1V5_F03_920003__D5_completed_subgoal_invalidated_restored,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F03_920003__D5_completed_subgoal_invalidated_restored,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D5_completed_subgoal_invalidated_restored,GRAPH_COST_ONLY,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D5_completed_subgoal_invalidated_restored,GRAPH_COST_PHI,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D5_completed_subgoal_invalidated_restored,GRAPH_COST_DEBT,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D5_completed_subgoal_invalidated_restored,FULL_FROZEN,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D5_completed_subgoal_invalidated_restored,NO_RECOVERY_CREDIT,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D5_completed_subgoal_invalidated_restored,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D5_completed_subgoal_invalidated_restored,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D6_repeat_completed_subgoal_then_terminal_failure,SPARSE_TERMINAL,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D6_repeat_completed_subgoal_then_terminal_failure,LINEAR_A_FIRST,0.3333333333333333,0.3333333333333333,0.0,MEASUREMENT_FIX
P1V5_F03_920003__D6_repeat_completed_subgoal_then_terminal_failure,LINEAR_B_FIRST,0.3333333333333333,,,MEASUREMENT_FIX
P1V5_F03_920003__D6_repeat_completed_subgoal_then_terminal_failure,UNORDERED_COMPLETION_PROGRESS,0.3333333333333333,0.3333333333333333,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_ONLY,0.25,0.25,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_PHI,0.25,0.25,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_DEBT,0.25,0.25,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D6_repeat_completed_subgoal_then_terminal_failure,FULL_FROZEN,0.25,0.25,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D6_repeat_completed_subgoal_then_terminal_failure,NO_RECOVERY_CREDIT,0.25,0.25,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D6_repeat_completed_subgoal_then_terminal_failure,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F03_920003__D6_repeat_completed_subgoal_then_terminal_failure,GLOBAL_POTENTIAL_AUDIT_V1,0.25,0.25,0.0,STATE_INGEST_FIX
P1V5_F03_920003__R1_clean_transport_success,SPARSE_TERMINAL,1.0,0.0,1.0,STATE_INGEST_FIX
P1V5_F03_920003__R1_clean_transport_success,LINEAR_A_FIRST,1.0,0.0,1.0,MEASUREMENT_FIX
P1V5_F03_920003__R1_clean_transport_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F03_920003__R1_clean_transport_success,UNORDERED_COMPLETION_PROGRESS,1.0,0.0,1.0,STATE_INGEST_FIX
P1V5_F03_920003__R1_clean_transport_success,GRAPH_COST_ONLY,0.6666666666666666,0.3333333333333333,0.3333333333333333,STATE_INGEST_FIX
P1V5_F03_920003__R1_clean_transport_success,GRAPH_COST_PHI,1.0749589319621897,0.8045093283333328,0.27044960362885695,STATE_INGEST_FIX
P1V5_F03_920003__R1_clean_transport_success,GRAPH_COST_DEBT,0.6666666666666666,0.3333333333333333,0.3333333333333333,STATE_INGEST_FIX
P1V5_F03_920003__R1_clean_transport_success,FULL_FROZEN,1.0749589319621897,0.8045093283333328,0.27044960362885695,STATE_INGEST_FIX
P1V5_F03_920003__R1_clean_transport_success,NO_RECOVERY_CREDIT,1.0749589319621897,0.8045093283333328,0.27044960362885695,STATE_INGEST_FIX
P1V5_F03_920003__R1_clean_transport_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F03_920003__R1_clean_transport_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666665,0.8045093283333328,0.13784266166666626,STATE_INGEST_FIX
P1V5_F03_920003__R2_loss_at_40pct_recover_success,SPARSE_TERMINAL,1.0,0.0,1.0,STATE_INGEST_FIX
P1V5_F03_920003__R2_loss_at_40pct_recover_success,LINEAR_A_FIRST,1.0,-5.551115123125783e-17,1.0,MEASUREMENT_FIX
P1V5_F03_920003__R2_loss_at_40pct_recover_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F03_920003__R2_loss_at_40pct_recover_success,UNORDERED_COMPLETION_PROGRESS,1.0,-5.551115123125783e-17,1.0,STATE_INGEST_FIX
P1V5_F03_920003__R2_loss_at_40pct_recover_success,GRAPH_COST_ONLY,0.6666666666666667,0.0,0.6666666666666667,STATE_INGEST_FIX
P1V5_F03_920003__R2_loss_at_40pct_recover_success,GRAPH_COST_PHI,0.9183433596796731,0.2666957086710548,0.6516476510086182,STATE_INGEST_FIX
P1V5_F03_920003__R2_loss_at_40pct_recover_success,GRAPH_COST_DEBT,0.6666666666666667,0.0,0.6666666666666667,STATE_INGEST_FIX
P1V5_F03_920003__R2_loss_at_40pct_recover_success,FULL_FROZEN,0.9183433596796731,0.2666957086710548,0.6516476510086182,STATE_INGEST_FIX
P1V5_F03_920003__R2_loss_at_40pct_recover_success,NO_RECOVERY_CREDIT,0.5850100263463397,0.2666957086710548,0.3183143176752849,STATE_INGEST_FIX
P1V5_F03_920003__R2_loss_at_40pct_recover_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F03_920003__R2_loss_at_40pct_recover_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666665,0.49557444027411435,0.17109222639255217,STATE_INGEST_FIX
P1V5_F03_920003__R3_loss_at_80pct_recover_success,SPARSE_TERMINAL,1.0,0.0,1.0,STATE_INGEST_FIX
P1V5_F03_920003__R3_loss_at_80pct_recover_success,LINEAR_A_FIRST,1.0,-5.551115123125783e-17,1.0,MEASUREMENT_FIX
P1V5_F03_920003__R3_loss_at_80pct_recover_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F03_920003__R3_loss_at_80pct_recover_success,UNORDERED_COMPLETION_PROGRESS,1.0,-5.551115123125783e-17,1.0,STATE_INGEST_FIX
P1V5_F03_920003__R3_loss_at_80pct_recover_success,GRAPH_COST_ONLY,0.6666666666666667,0.0,0.6666666666666667,STATE_INGEST_FIX
P1V5_F03_920003__R3_loss_at_80pct_recover_success,GRAPH_COST_PHI,1.0945163208736068,0.4358346299934338,0.658681690880173,STATE_INGEST_FIX
P1V5_F03_920003__R3_loss_at_80pct_recover_success,GRAPH_COST_DEBT,0.6666666666666667,0.0,0.6666666666666667,STATE_INGEST_FIX
P1V5_F03_920003__R3_loss_at_80pct_recover_success,FULL_FROZEN,1.0945163208736068,0.4358346299934338,0.658681690880173,STATE_INGEST_FIX
P1V5_F03_920003__R3_loss_at_80pct_recover_success,NO_RECOVERY_CREDIT,0.7611829875402736,0.4358346299934338,0.3253483575468398,STATE_INGEST_FIX
P1V5_F03_920003__R3_loss_at_80pct_recover_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0,STATE_INGEST_FIX
P1V5_F03_920003__R3_loss_at_80pct_recover_success,GLOBAL_POTENTIAL_AUDIT_V1,0.6666666666666667,0.4971166628355375,0.16955000383112923,STATE_INGEST_FIX
P1V5_F03_920003__R4_three_cycles_at_40pct_then_success,SPARSE_TERMINAL,1.0,0.0,1.0,STATE_INGEST_FIX
P1V5_F03_920003__R4_three_cycles_at_40pct_then_success,LINEAR_A_FIRST,1.0,-1.1102230246251565e-16,1.0,MEASUREMENT_FIX
P1V5_F03_920003__R4_three_cycles_at_40pct_then_success,LINEAR_B_FIRST,1.0,,,MEASUREMENT_FIX
P1V5_F03_920003__R4_three_cycles_at_40pct_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,-1.1102230246251565e-16,1.0,STATE_INGEST_FIX
P1V5_F03_920003__R4_three_cycles_at_40pct_then_success,GRAPH_COST_ONLY,0.666666666666667,5.551115123125783e-17,0.666666666666667,STATE_INGEST_FIX
P1V5_F03_920003__R4_three_cycles_at_40pct_then_success,GRAPH_COST_PHI,1.5308724446948754,0.8626209509858545,0.6682514937090209,STATE_INGEST_FIX
P1V5_F03_920003__R4_three_cycles_at_40pct_then_success,GRAPH_COST_DEBT,0.666666666666667,5.551115123125783e-17,0.666666666666667,STATE_INGEST_FIX
P1V5_F03_920003__R4_three_cycles_at_40pct_then_success,FULL_FROZEN,1.5308724446948754,0.8626209509858545,0.6682514937090209,STATE_INGEST_FIX
P1V5_F03_920003__R4_three_cycles_at_40pct_then_success,NO_RECOVERY_CREDIT,-0.13579422197179025,0.8626209509858545,0.9984151729576447,STATE_INGEST_FIX
