episode_id,method,evidence_tier,root_group_id,cost_contract_id,transitions,signed_return,positive_weight_sum,debt_after,mirror_max_error,clip_count,recovery_cap_count,closed_in_supplied_z_cost_phi,positive_closed_return,closure_label,symbolic_task_position_closed,physical_feasibility,phi_entry_policy_verified_in_runtime
unit_clip_sensitivity__reset__p0.8__k8,GRAPH_COST_DEBT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,40,8.0,20.0,0.0,0.0,8,8,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k8,FULL_FROZEN,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,40,11.200000000000001,23.199999999999996,0.0,0.0,8,8,True,True,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
unit_clip_sensitivity__reset__p0.8__k8,NO_RECOVERY_CREDIT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_UNIT_CLIP_SENSITIVITY,40,-0.8000000000000007,11.200000000000001,12.0,0.0,8,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
normalized_main__unwind__p0.4__k1,SPARSE_TERMINAL,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,6,0.0,0.0,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
normalized_main__unwind__p0.4__k1,LINEAR_FIXED_ORDER,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,6,0.0,0.5,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
normalized_main__unwind__p0.4__k1,UNORDERED_COMPLETION_PROGRESS,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,6,0.0,0.5,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
normalized_main__unwind__p0.4__k1,GRAPH_COST_ONLY,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,6,5.551115123125783e-17,0.5,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
normalized_main__unwind__p0.4__k1,GRAPH_COST_PHI,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,6,5.551115123125783e-17,0.7000000000000002,0.0,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
normalized_main__unwind__p0.4__k1,GRAPH_COST_DEBT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,6,5.551115123125783e-17,0.5,0.16666666666666663,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
normalized_main__unwind__p0.4__k1,FULL_FROZEN,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,6,5.551115123125783e-17,0.7000000000000002,0.16666666666666663,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
normalized_main__unwind__p0.4__k1,NO_RECOVERY_CREDIT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,6,-0.3333333333333333,0.3666666666666667,0.5,0.0,0,0,True,False,CONSTRUCTED_TASK_PROJECTION_ONLY_NOT_FULL_REWARD_STATE,True,NOT_TESTED,False
normalized_main__shifted_entry__p0.4__k1,SPARSE_TERMINAL,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,5,0.0,0.0,0.0,0.0,0,0,True,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__shifted_entry__p0.4__k1,LINEAR_FIXED_ORDER,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,5,0.0,0.5,0.0,0.0,0,0,True,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__shifted_entry__p0.4__k1,UNORDERED_COMPLETION_PROGRESS,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,5,0.0,0.5,0.0,0.0,0,0,True,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__shifted_entry__p0.4__k1,GRAPH_COST_ONLY,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,5,5.551115123125783e-17,0.5,0.0,0.0,0,0,True,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__shifted_entry__p0.4__k1,GRAPH_COST_PHI,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,5,0.20000000000000007,0.7000000000000002,0.0,0.0,0,0,True,True,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__shifted_entry__p0.4__k1,GRAPH_COST_DEBT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,5,5.551115123125783e-17,0.5,0.16666666666666663,0.0,0,0,True,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__shifted_entry__p0.4__k1,FULL_FROZEN,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,5,0.20000000000000007,0.7000000000000002,0.16666666666666663,0.0,0,0,True,True,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__shifted_entry__p0.4__k1,NO_RECOVERY_CREDIT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,5,-0.1333333333333333,0.3666666666666667,0.5,0.0,0,0,True,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k0__suffix,SPARSE_TERMINAL,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,6,1.0,1.0,0.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k0__suffix,LINEAR_FIXED_ORDER,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,6,0.5,1.0,0.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k0__suffix,UNORDERED_COMPLETION_PROGRESS,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,6,0.5,1.0,0.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k0__suffix,GRAPH_COST_ONLY,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,6,0.33333333333333337,0.8333333333333333,0.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k0__suffix,GRAPH_COST_PHI,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,6,0.33333333333333337,0.8333333333333333,0.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k0__suffix,GRAPH_COST_DEBT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,6,0.33333333333333337,0.8333333333333333,0.16666666666666663,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k0__suffix,FULL_FROZEN,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,6,0.33333333333333337,0.8333333333333333,0.16666666666666663,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k0__suffix,NO_RECOVERY_CREDIT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,6,0.0,0.5,0.5,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k1__suffix,SPARSE_TERMINAL,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,10,1.0,1.0,0.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k1__suffix,LINEAR_FIXED_ORDER,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,10,0.5,1.5,0.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k1__suffix,UNORDERED_COMPLETION_PROGRESS,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,10,0.5,1.5,0.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k1__suffix,GRAPH_COST_ONLY,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,10,0.3333333333333334,1.3333333333333335,0.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k1__suffix,GRAPH_COST_PHI,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,10,0.3333333333333334,1.3333333333333335,0.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k1__suffix,GRAPH_COST_DEBT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,10,0.3333333333333334,1.3333333333333335,0.33333333333333326,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k1__suffix,FULL_FROZEN,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,10,0.3333333333333334,1.3333333333333335,0.33333333333333326,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k1__suffix,NO_RECOVERY_CREDIT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,10,-0.33333333333333326,0.6666666666666666,1.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k3__suffix,SPARSE_TERMINAL,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,18,1.0,1.0,0.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k3__suffix,LINEAR_FIXED_ORDER,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,18,0.5,2.5,0.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k3__suffix,UNORDERED_COMPLETION_PROGRESS,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,18,0.5,2.5,0.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k3__suffix,GRAPH_COST_ONLY,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,18,0.33333333333333354,2.333333333333333,0.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k3__suffix,GRAPH_COST_PHI,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,18,0.33333333333333354,2.333333333333333,0.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k3__suffix,GRAPH_COST_DEBT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,18,0.33333333333333354,2.333333333333333,0.6666666666666665,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k3__suffix,FULL_FROZEN,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,18,0.33333333333333354,2.333333333333333,0.6666666666666665,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k3__suffix,NO_RECOVERY_CREDIT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,18,-0.9999999999999997,1.0,2.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k8__suffix,SPARSE_TERMINAL,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,38,1.0,1.0,0.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k8__suffix,LINEAR_FIXED_ORDER,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,38,0.5,5.0,0.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k8__suffix,UNORDERED_COMPLETION_PROGRESS,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,38,0.5,5.0,0.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k8__suffix,GRAPH_COST_ONLY,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,38,0.3333333333333338,4.833333333333335,0.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k8__suffix,GRAPH_COST_PHI,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,38,0.3333333333333338,4.833333333333335,0.0,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k8__suffix,GRAPH_COST_DEBT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,38,0.3333333333333338,4.833333333333335,1.4999999999999991,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k8__suffix,FULL_FROZEN,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,38,0.3333333333333338,4.833333333333335,1.4999999999999991,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
normalized_main__reset__p0__k8__suffix,NO_RECOVERY_CREDIT,SYNTHETIC_PROTOCOL_FIXTURE,p1_v3_symbolic_probe,P1_V3_NORMALIZED_MAIN,38,-2.6666666666666665,1.833333333333334,4.5,0.0,0,0,False,False,NODE_COST_PHI_PROJECTION_ONLY_NOT_TASK_GEOMETRY,False,NOT_TESTED,False
