job_id	step	requested_step	actual_num_timesteps	zip_sha256	policy_state_dict_sha256	external_path
B_s317_RW2	524288	524288	524288	c6e5d21735fd273fad8a3bcc9072ced9ef48fbaa6a34bd05e113b38e5025c643	59499d079dd2247c43a511a9184cb3c7812e24af1adb1bdbfad1b93e6786328c	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s317_RW2/checkpoints/policy_524288.zip
B_s317_TASK	0	0	0	428cf09516fd00d53cd3bafeb700fc46dac712c45698a0d720823e619a1b16c2	5d046f3b0c1558559731cfdab26cf1ad916c74a63bdfe11062dc36a2a961a623	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s317_TASK/checkpoints/policy_0.zip
B_s317_TASK	32768	32768	32768	2428d2bc60ce01e2015add89e0745f5c441255d541677de8674a6e583bb4a5d1	c57f3fbd37b29321f09b5c0d2a88243027141556ba42bebf8a80646d15ecf5b8	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s317_TASK/checkpoints/policy_32768.zip
B_s317_TASK	65536	65536	65536	be5c1706a949184aeb7439a229367653cb47fd10db1c28b15e10a8c239fe8fb8	a29b82b2ea4a17be67cf7ab4112395917b098d436c71407515e36aa0213df3ee	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s317_TASK/checkpoints/policy_65536.zip
B_s317_TASK	131072	131072	131072	35c463d11eb095645bf40545d80bde80cf68d74f9e8a6166faadddbe5bb66dea	e1860d15e60c35da20267dcb2c78f4aed7ebfe42b719467f17bc65551a12bf28	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s317_TASK/checkpoints/policy_131072.zip
B_s317_TASK	262144	262144	262144	dca0107fcdd627f71e8715b4020a8f093683709ce99112604c7e7a3bc9876e36	2e345369e19ed6f9bca0b0d44741fade657db20498dbd09e083128b50d92c6fe	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s317_TASK/checkpoints/policy_262144.zip
B_s317_TASK	524288	524288	524288	5a6f7b603c3b1ab25faeb0a17ff872ca675613b6e5db42664857e900fdb41e96	d83b204f4d8794b9b357b752e1a23d5fd76faeb107440cf8d8620ad274fa943a	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s317_TASK/checkpoints/policy_524288.zip
B_s331_FLAT	0	0	0	1017eab3c7734ad6210eddfd54aa95f9f5e46cfe634fe7d93f9497f3624c1c76	db2b682816b68b89b849a4892102af1764a8e93ab8518dbde4c230ea6357eefe	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_FLAT/checkpoints/policy_0.zip
B_s331_FLAT	32768	32768	32768	82e2621937daa6faea3aba2af51ded27632b9fd1cbd384093fde654d513e2b3b	9bef201fdb22a4716b9060a95ccdf5c634d628b881174829733ce9a16caa04c8	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_FLAT/checkpoints/policy_32768.zip
B_s331_FLAT	65536	65536	65536	88d1b67c02be4e09a27bacdd90d5107565f06e31b3b1cf4da98db63b4897c5ec	1f44f1aa92ab0edfa912bae302f57c94d8b8fa99628999effe3e200fb9159170	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_FLAT/checkpoints/policy_65536.zip
B_s331_FLAT	131072	131072	131072	a645f7daa8cdfa5a87da55b41fdba5f063ff3b347cc2681c9f7dc5611c7a3fc4	1abf2d68d43398aa1aff415a1125b2fb74f269d02e956186ee90f3cd87e28ac2	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_FLAT/checkpoints/policy_131072.zip
B_s331_FLAT	262144	262144	262144	f7454c0b72323fdca81cca8335dbbc2cd1028ee3d570ccaca0688785173d5853	f631c2609ff081eec25db72d79ad8e0d2fbe2967ce727d109f234ba9aaef38ca	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_FLAT/checkpoints/policy_262144.zip
B_s331_FLAT	524288	524288	524288	207877fcbe2d66bafaa05f000992c8934a4ea33f3012c3f21dcd294e25bc846d	ef5a9b0245f4b71875d531f275de82ddc96c0eec9f7f6942be80f4f1a5e4c598	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_FLAT/checkpoints/policy_524288.zip
B_s331_GEOM	0	0	0	347fa0cfff20f1b3aef76941e4f766bd5ebd8e0d30fc54d0c8f4aa3e12a1d92f	db2b682816b68b89b849a4892102af1764a8e93ab8518dbde4c230ea6357eefe	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_GEOM/checkpoints/policy_0.zip
B_s331_GEOM	32768	32768	32768	dc1adf65511866cc083f5c50c91bce18c218c2131638387361dfa155631d2dc2	c8164b21dbec2b9a4938fcbcebe060f012de9fcc033de4d9d6e9fe8d630c2b3b	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_GEOM/checkpoints/policy_32768.zip
B_s331_GEOM	65536	65536	65536	cebf37fbfdd70c28f0b0b2ee038d2dce733e7981d5146b71c379616bebba843d	b8d4f9a91b99ba878ff736b8269b1f99871066a57955065e9d61ada3f9953cec	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_GEOM/checkpoints/policy_65536.zip
B_s331_GEOM	131072	131072	131072	28c4964ce4fed78fb18965fe269c7477e413dfbba25c0dbff91731b455a2e40b	6ba8ba21cb21aeaca0807ba53d120f4f0d4b662fd63372af2e09e0f478346405	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_GEOM/checkpoints/policy_131072.zip
B_s331_GEOM	262144	262144	262144	f9ad85be46574e47a63ed2c6943d03d1feddef2647c32f10c48c212264d5642a	6b077de850455c9413d61f86ffafeed7535f878ac2c43555be7bdc5e71f023d2	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_GEOM/checkpoints/policy_262144.zip
B_s331_GEOM	524288	524288	524288	05d93e4a3b78bd7013a0a66f4e6c88d9c4177debcb0292ad150fb2935df796c6	3474ae438b9473e02afe1631ee2463f992910f229d367186373b130c81b99e7b	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_GEOM/checkpoints/policy_524288.zip
B_s331_GRAPH1	0	0	0	90b42f25757b3fd42cc6bed110c744dad10911b58f2bc05c34d0d1febc77966f	db2b682816b68b89b849a4892102af1764a8e93ab8518dbde4c230ea6357eefe	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_GRAPH1/checkpoints/policy_0.zip
B_s331_GRAPH1	32768	32768	32768	a8ef1c0c37348662007766dcb521c6794f7db6db830ed5079ba64f85a3c45c52	1c337327d9c4410a41ac1236fe481a9f67f4908250bfc80bbdead6504018e20e	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_GRAPH1/checkpoints/policy_32768.zip
B_s331_GRAPH1	65536	65536	65536	d048c3f69128c1a22c4d922c47b1ab6d58866f5b6f78516232353c2db99ace4e	571c0cb5c2f83a68aefbe85267817b233fb5b12b83cfa149834c7b254c63f252	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_GRAPH1/checkpoints/policy_65536.zip
B_s331_GRAPH1	131072	131072	131072	12d41525aa55ff6f598eb261eedcc6790d8307dd731124d2534e98b1bd2b197f	f6b064f69f95a41bf9c42e9fbab9a790bebed36636e4a1c5fe382d4d54dda67d	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_GRAPH1/checkpoints/policy_131072.zip
B_s331_GRAPH1	262144	262144	262144	38f3fc6d74209ce55606b7fc1e6ba70ea4635a84985ffe3964b9cf06742eda4d	87c74ae118bb837bff211794ecf45d7c397c0462361ed1c8dfd51309621211dd	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_GRAPH1/checkpoints/policy_262144.zip
B_s331_GRAPH1	524288	524288	524288	fb187663674e7261e4fd0366466d44efae3b833e0de2cd7202d7858b0f8d56e6	63079bc30243b5dd3c0c59a1138011c32d9afae1ce362fb9fa5ee38c2507ca80	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_GRAPH1/checkpoints/policy_524288.zip
B_s331_RW2	0	0	0	8c4e7017ab6605d7225382cbc8153c6803944d8154f2a49a664fef1c302732a9	db2b682816b68b89b849a4892102af1764a8e93ab8518dbde4c230ea6357eefe	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_RW2/checkpoints/policy_0.zip
B_s331_RW2	32768	32768	32768	2dabfb8c508f2d45941c17e04687c02a07e0d5a6c6e99161ecd64a7c132477dd	a50184815dcab8d75a58906c0e48852a3573970a232ba885807780cc7a9d02e6	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_RW2/checkpoints/policy_32768.zip
B_s331_RW2	65536	65536	65536	05339baab9aafc7981ec9b5259c1c570606a0889f79ffcc39497c2d66ab12f52	600d62f1ba3ff303a8f85aff2f7913c4a0bb09e00938f487e9fcd7a50e6d33c9	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_RW2/checkpoints/policy_65536.zip
B_s331_RW2	131072	131072	131072	fbd092c2b5a12db64752a96a6c02ace1389ee88c09ec7d7fb633e31035e51d04	d826ee5c11eb159b3ea0b7958441ba5aa64eed13fde5e096c181a9676cbd1c3b	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_RW2/checkpoints/policy_131072.zip
B_s331_RW2	262144	262144	262144	ff949cc3c169a5e3d1730bf9b83083ae7a086afe939e5a05f639bd43e609408b	70926ed3a9537e355777ba16be6d91bf25d58bbad005f4ef74684db8b586aabb	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_RW2/checkpoints/policy_262144.zip
B_s331_RW2	524288	524288	524288	4ebbf9cc2f0b3a20f113caab4f62c94d793887cb82287402abe9068572a2a876	afb532d7c606c43626728069863e684a4c1ecd618cbc7775dcf999011f0eb5c5	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_RW2/checkpoints/policy_524288.zip
B_s331_TASK	0	0	0	3ba2b3e09e00e233b17b8a2f70a20dd9f76efd3cbae83a02eaca6b6d489bea32	db2b682816b68b89b849a4892102af1764a8e93ab8518dbde4c230ea6357eefe	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_TASK/checkpoints/policy_0.zip
B_s331_TASK	32768	32768	32768	2b8d08f083af8c904eaf6b9f7262f2e2ca54e00a31064dc649b24bf69b740947	1031f3b748b630a250aec3043da753e9c9116374d6151b8b6125659bc8e1e872	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_TASK/checkpoints/policy_32768.zip
B_s331_TASK	65536	65536	65536	96f5bdbd9e067b221082d0d75bfe2fc1cc77900daf8832f6aa3a38cf12ad8a96	74ce2a336f8bb877d6efb24da53fdbd19111587f18a1b936a3f1e327e5dcb48d	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_TASK/checkpoints/policy_65536.zip
B_s331_TASK	131072	131072	131072	e99d8baac2d076dcee872fcdc57ad053fb7e752013e660f2cc82b0e59da7dccf	13c1939a694d996f3e37cae9a0af5b50139a6a8a395e8ef376abd8efe85f56e9	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_TASK/checkpoints/policy_131072.zip
B_s331_TASK	262144	262144	262144	0d001a47575ceee48630f665bcf88b092963fbcba36ca91711cd4267328554ee	12d7e7ece586e1cabcfe268a86afacb94fc8bf9a538269d3b865fa3cbaf010fe	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_TASK/checkpoints/policy_262144.zip
B_s331_TASK	524288	524288	524288	0e5add6b5b5e8a54727bd5e647cd9778e1ee94711dee10e33dec9539d5ecf418	1de9cfb05ddae04ceedc536c8065345793625c7ab78c06a60d2484c6b9eb6898	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s331_TASK/checkpoints/policy_524288.zip
B_s347_FLAT	0	0	0	f403fbf36d7874018724d2282f9552908ae44cf3f617cfcf8ec7d5078db7f63a	98b49faf4814e452554b88ba51242d902043f367804950fceb4e6439460832e8	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_FLAT/checkpoints/policy_0.zip
B_s347_FLAT	32768	32768	32768	958d2b6e890c9d5258fe8d108b83813a4175a6158c8db583fd0eb86b70b9943f	c946b87d8475aaa859ee4d98b0a70e19812980382def4e634fc9caa439f0d4e1	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_FLAT/checkpoints/policy_32768.zip
B_s347_FLAT	65536	65536	65536	48c2f5aaeaaa6f8e2d31b0ecf4dc795967489b00f71b9c7e38a19adfe082a5bd	f9bde85c1fa680803cfdf19006228fba80a39cc1401836098c6c3cc2373dadc4	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_FLAT/checkpoints/policy_65536.zip
B_s347_FLAT	131072	131072	131072	d528b2b95b0ac5d97818bdc5ef9100f2fc4a0b54252b4ea738e4a7714a214503	37749f078139ef32a024b67ff2196da3867e0bae0e18d953bad277425bd571c3	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_FLAT/checkpoints/policy_131072.zip
B_s347_FLAT	262144	262144	262144	c7fc9024642c25ebe4be7544a0b0e437a49595eb3e5de782322f386fc4149f11	2eb233f4c07b6eb22529cc0ecbe8a993829e86dfd9687f39f0f41b815fd974ea	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_FLAT/checkpoints/policy_262144.zip
B_s347_FLAT	524288	524288	524288	b080a8c119436961e23b5798e1ccdf5cb8ffb32bfd72e91986b71cd773291432	658fee73037111b2c755b923a22e06f1f7687f8921890b527d9f18a3663f816c	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_FLAT/checkpoints/policy_524288.zip
B_s347_GEOM	0	0	0	445e224bbb8bbd2c6aaeccfe0a3ef255cc1597d5fd1955e9937a19f973c63e16	98b49faf4814e452554b88ba51242d902043f367804950fceb4e6439460832e8	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_GEOM/checkpoints/policy_0.zip
B_s347_GEOM	32768	32768	32768	34564a7e636bf5146592164f961bfbbc82a5fc36f00a3f399f4d9bed3680fc1a	c087f4e5ff962910d1fad60c1e3caef8056eafc51ddcb5586bb8623eb7d67643	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_GEOM/checkpoints/policy_32768.zip
B_s347_GEOM	65536	65536	65536	64016a16c3f0bace469a51fc6e63e39c03512b8ff674fa1aa6271845f22c8232	4985d813d7050ceb10c29df01db2b4be1ce551d754e05487c05739d1b03cec0f	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_GEOM/checkpoints/policy_65536.zip
B_s347_GEOM	131072	131072	131072	4eabd18a7703ad42ef9858e044b11c40c8324d6e773e9a37d15d2660166e89f5	aebfd28b65291b598770c31911eaf20f539c193135a85ec67d39984eeb513b9c	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_GEOM/checkpoints/policy_131072.zip
B_s347_GEOM	262144	262144	262144	a4f8d1ce51a4854deaa7f3ed809796e01cd451a57d6a6b6605f79bcb6b0b9a66	822e5ff2622185f820538048735f2b6b153c5b4d2aacc3aba209b9d705bd748e	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_GEOM/checkpoints/policy_262144.zip
B_s347_GEOM	524288	524288	524288	f522541d18a45a7335cca847f44fe16e9e7eb8f36f03647f637b291e284d93d8	915e6b32927e2322de238f5595788768f82ca542030ac54fbc78f0699a576b21	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_GEOM/checkpoints/policy_524288.zip
B_s347_GRAPH1	0	0	0	2c2c4e2381eb84aa956965c43941d4d54d9643ed47e56d107300cdfa42e95601	98b49faf4814e452554b88ba51242d902043f367804950fceb4e6439460832e8	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_GRAPH1/checkpoints/policy_0.zip
B_s347_GRAPH1	32768	32768	32768	f313568788c5a3efdb7532d2b83239caae1c5d60c94401a8597f7f45980672dd	f042045b6ad2e4a1dd8388a4f9d9a63aa951dd443428bd6e2115e5084c5a99a6	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_GRAPH1/checkpoints/policy_32768.zip
B_s347_GRAPH1	65536	65536	65536	398393b8966f65ec6bdc6ffebdc70527e9b5d0df927083f7a78111e4c60ef610	6bd64186c435822b6949ce943e79cd00743f87cb0e1101690dd66b2f8733628e	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_GRAPH1/checkpoints/policy_65536.zip
B_s347_GRAPH1	131072	131072	131072	6a6e715463ee9b658e7212ed09026aefec981799c6e03398e5a0ae9a83330928	67623cfe7ab965e9c95851fdc8c836b3af0a3419393e3f3407bb437264d7d3e2	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_GRAPH1/checkpoints/policy_131072.zip
B_s347_GRAPH1	262144	262144	262144	cfc543c20098054a48431d3710487680da3abb57a3848549a6f1caed6c9cefc2	b41c6d9b9b1b79cdb749086f81425526ee6d7e966e7815b2405ae15f42c3fb3a	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_GRAPH1/checkpoints/policy_262144.zip
B_s347_GRAPH1	524288	524288	524288	459a3cee1ccfbe115dfb578767db2a8ab30712e51ce72802c86d4001ae64837f	96391a4caf2758ce6bbc914e5304b62cf76d3ce51af3a34d4aad2063ecc172a1	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_GRAPH1/checkpoints/policy_524288.zip
B_s347_RW2	0	0	0	850738c147bac17ef351e4270bcf81c1a1cac0224ef57259bd838f1d0206ac0a	98b49faf4814e452554b88ba51242d902043f367804950fceb4e6439460832e8	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_RW2/checkpoints/policy_0.zip
B_s347_RW2	32768	32768	32768	625015b568701c67ab22982398d14dc9f6bf0df1f3eefc6cffc17314d212e910	b15b2d095a49a726b9b34316e68f9f9f527b91a96bfaf5cf39280bac14c50ac3	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_RW2/checkpoints/policy_32768.zip
B_s347_RW2	65536	65536	65536	c5e19fac38c22fece14a5643cc3d8d835fbcc1baff307b4df0245f069fceca2e	bdd83bebd7c03f1935989b41544c2ce41b03d584313166d6a85ab214394b9c75	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_RW2/checkpoints/policy_65536.zip
B_s347_RW2	131072	131072	131072	c27b822c47a2ab853b6d8830df7ded371721629a567cff3df7cdfca2cb18a58a	22e01ce8f6f7059a96407ef480de0259404c55a56c0c8749015172cc9f197c63	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_RW2/checkpoints/policy_131072.zip
B_s347_RW2	262144	262144	262144	b5a9c64a0d1f55ed30fd82edafd2ba612355f6d5887ce7851e1350e214ca00b4	4354247a14e8fd8c7a5ce0e53a19942634d2bd27e1923b44f8136ff49cfcaa6c	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_RW2/checkpoints/policy_262144.zip
B_s347_RW2	524288	524288	524288	f899763a728fd2c20530637c8627d1726539696d801acb3ef98fdf253952f025	6df52951d9efa562554802ac9e14c91bce331fcf14b322e937022ec1ea6e951c	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_RW2/checkpoints/policy_524288.zip
B_s347_TASK	0	0	0	b608a8e083b383506a3c13005a0e1b6d1f4c10e316d363be30896333ef4d02ef	98b49faf4814e452554b88ba51242d902043f367804950fceb4e6439460832e8	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_TASK/checkpoints/policy_0.zip
B_s347_TASK	32768	32768	32768	246065d557da6ae83d5f6034b86191129c1595f269f8488fd3e4e62e49bbff22	2c81986ede5e27aa9e99a75d91cf30ab5e98f3737a8354c12deca5da0da337e0	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_TASK/checkpoints/policy_32768.zip
B_s347_TASK	65536	65536	65536	058ed1df7a148f0af7542104a16c375b0dca4c7966c142f6fb7f2b5e7fbb1de8	71046aa8210abddebb17b5c906d227e4b008fd8a2374e1f208386d83f1ad7ce5	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_TASK/checkpoints/policy_65536.zip
B_s347_TASK	131072	131072	131072	bb6723761e3c7cc15e81023d7e0450cb4cedaed50d97f20c9f70569300ada420	2118229f04e261e3ca5956a3c1c5ac457cf7c7ba5cce6bf219fd9b30f1b1ef6f	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_TASK/checkpoints/policy_131072.zip
B_s347_TASK	262144	262144	262144	c4beeb28fe000a6b864dc9cfbab731054f3f04e09a6dd9020970ba6dc49be3ac	cd9d031b68d1cbfc54aa273bf098da339d83ac64fd28073b6d26acc9ab058f09	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_TASK/checkpoints/policy_262144.zip
B_s347_TASK	524288	524288	524288	523a058ba173e72a1c290e7d488fb82f2e0c000bf037edbde6d782cfc0b8a7c0	64fb97cad1e34ea47e1c90743f122bc0254b84aa71b9a307dc5ef7c36522448d	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s347_TASK/checkpoints/policy_524288.zip
B_s359_FLAT	0	0	0	2618aa448c1f2d87ebdf3014a5513b637514da153add23464dfd240addc05c70	26fe3b021564e0ee988fce6cbdb6ca708613b17fd293dea2adc630360c77c20a	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_FLAT/checkpoints/policy_0.zip
B_s359_FLAT	32768	32768	32768	45c30e923a9d7a4e022695fb461462fc07dab37205cc923e64c36f9bd6af6c1e	8b37a3296973ff12d27d6be137a88efc6ee60e6b53d2c8b38c5788f784b77d12	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_FLAT/checkpoints/policy_32768.zip
B_s359_FLAT	65536	65536	65536	a715c961efba91f0dbe43cb61d8611953beeeb342a2c288c16e68e31a154b20b	c1c953458113a2c8df35dcb4b22f045d1f1c1b732de5f09011bf300a15ac9d36	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_FLAT/checkpoints/policy_65536.zip
B_s359_FLAT	131072	131072	131072	7cb2946342cb74116d0927b3a86dd05e01153de94d645e3ff4fa7807e5ec8c47	890a5424b8a251b88ac18f3a24b97528edac021a281631d7750f2080770e4159	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_FLAT/checkpoints/policy_131072.zip
B_s359_FLAT	262144	262144	262144	9ffc50a277521fc796006804e10226e4df4e1a3403bcf7e09471965ae0fa649f	2f0df155a9a05cec804acf5d64d624ce4ea672de2388479d6c85440eef908f69	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_FLAT/checkpoints/policy_262144.zip
B_s359_FLAT	524288	524288	524288	18450c0f964d01944095047dd6a48ea997ee0791594c9cc321b48408d4c8acd9	85f8a6a56fffb3a20520df231d0d885878e1434fa635504f222139959e627859	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_FLAT/checkpoints/policy_524288.zip
B_s359_GEOM	0	0	0	f69bc73b084473806c67e857b21cae3b2b3bef1fef80ed5f78fbdbad2aa97433	26fe3b021564e0ee988fce6cbdb6ca708613b17fd293dea2adc630360c77c20a	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_GEOM/checkpoints/policy_0.zip
B_s359_GEOM	32768	32768	32768	4bc6bfe0d99afa19cb02d6910f85464cb4334222c94aa4f95713c6317522d58f	a4958fe74dbed1ae7b44473d4ad8743773382405a5cdfdb7f8a3a6a1dbff3834	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_GEOM/checkpoints/policy_32768.zip
B_s359_GEOM	65536	65536	65536	2f6fe3be8029417636f5ef16cb391f76fc624dc58b534c65ec03472cf3304eaa	b079fbe6dfd3a6d6f67ff506651cf9214fc037a963bc64497e01d5d4f329149e	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_GEOM/checkpoints/policy_65536.zip
B_s359_GEOM	131072	131072	131072	1e4d70924ef987dff8b6e46df2cc71d070c4358ed5bb475681cbc6b627d258fe	6e5edfd0639b9eb0f27af500c037a82a3696ad76c05ebf107b64c61865bd4c7c	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_GEOM/checkpoints/policy_131072.zip
