budget_per_pool,repeat,spearman,bottom_jaccard,bottom_overlap,bottom_mistakes_per_side
25,135,0.12954893795947156,0.22580645161290322,14,24
25,136,0.007371890513523046,0.13432835820895522,9,29
25,137,0.11450166833952745,0.1875,12,26
25,138,0.15209186718389717,0.26666666666666666,16,22
25,139,0.3166759352195969,0.35714285714285715,20,18
25,140,0.16048951523207552,0.16923076923076924,11,27
25,141,0.0204473320131297,0.16923076923076924,11,27
25,142,0.05124718552478096,0.16923076923076924,11,27
25,143,0.013663768548408976,0.15151515151515152,10,28
25,144,0.35682628923310644,0.3103448275862069,18,20
25,145,0.1066262241271736,0.22580645161290322,14,24
25,146,0.0033197243848845735,0.15151515151515152,10,28
25,147,0.09573115318883435,0.11764705882352941,8,30
25,148,0.00681916827170876,0.13432835820895522,9,29
25,149,0.31960400672761313,0.3103448275862069,18,20
25,150,0.23680587581043328,0.2459016393442623,15,23
25,151,0.08443595203862952,0.20634920634920634,13,25
25,152,0.1709776740905515,0.26666666666666666,16,22
25,153,-0.0030281040609825573,0.16923076923076924,11,27
25,154,0.13088327048802326,0.1875,12,26
25,155,0.1238250413693948,0.13432835820895522,9,29
25,156,0.008826601199034263,0.15151515151515152,10,28
25,157,-0.08399004421777935,0.11764705882352941,8,30
25,158,0.08418163198871499,0.22580645161290322,14,24
25,159,0.22588028646610425,0.2459016393442623,15,23
25,160,0.22791993326641893,0.2459016393442623,15,23
25,161,-0.028251566611507472,0.16923076923076924,11,27
25,162,0.1739006591975694,0.2459016393442623,15,23
25,163,0.05283244716924831,0.2459016393442623,15,23
25,164,0.36353186121585335,0.288135593220339,17,21
25,165,0.3297869815261916,0.3333333333333333,19,19
25,166,0.14760227056940564,0.16923076923076924,11,27
25,167,0.13425046794889187,0.1875,12,26
25,168,0.09651784987657001,0.16923076923076924,11,27
25,169,0.1651283129425169,0.26666666666666666,16,22
25,170,0.027025743970919353,0.1875,12,26
25,171,0.10675338415213087,0.1875,12,26
25,172,-0.019528388899438465,0.15151515151515152,10,28
25,173,0.14703428912459648,0.1875,12,26
25,174,-0.04243923446274042,0.16923076923076924,11,27
25,175,0.297000040691208,0.288135593220339,17,21
25,176,-0.011934392208990044,0.1875,12,26
25,177,-0.08905440414507773,0.11764705882352941,8,30
25,178,0.159273865393484,0.22580645161290322,14,24
25,179,0.06940224615468085,0.22580645161290322,14,24
25,180,0.3178932805251879,0.20634920634920634,13,25
25,181,0.003813105281718797,0.22580645161290322,14,24
25,182,0.05511115481648266,0.11764705882352941,8,30
25,183,0.29361080215934676,0.3103448275862069,18,20
25,184,0.05811891327347206,0.11764705882352941,8,30
25,185,-0.016390079483492935,0.16923076923076924,11,27
25,186,0.034857106041288013,0.13432835820895522,9,29
25,187,0.14471997667037412,0.2459016393442623,15,23
25,188,0.09562942516886853,0.22580645161290322,14,24
25,189,-0.031162683449529344,0.10144927536231885,7,31
25,190,0.04762905894799665,0.20634920634920634,13,25
25,191,0.20717758999538835,0.22580645161290322,14,24
25,192,-0.10963059165016414,0.11764705882352941,8,30
25,193,-0.011485093454141011,0.11764705882352941,8,30
25,194,0.09647037680058597,0.13432835820895522,9,29
25,195,0.14179868703035564,0.2459016393442623,15,23
25,196,0.17466192388031365,0.20634920634920634,13,25
25,197,0.11343352412988635,0.1875,12,26
25,198,0.1287893687437268,0.3103448275862069,18,20
25,199,0.11088354176274315,0.20634920634920634,13,25
50,0,0.16250881642839707,0.22580645161290322,14,24
50,1,0.4022241136098528,0.38181818181818183,21,17
50,2,0.2496897295391043,0.22580645161290322,14,24
50,3,0.2497185524780946,0.15151515151515152,10,28
50,4,0.11878950438108675,0.16923076923076924,11,27
50,5,0.225776862979139,0.20634920634920634,13,25
50,6,0.3622975612402681,0.35714285714285715,20,18
50,7,0.22830141334129075,0.2459016393442623,15,23
50,8,0.16823610395247268,0.26666666666666666,16,22
50,9,0.16567933971733176,0.20634920634920634,13,25
50,10,0.1845532783549901,0.26666666666666666,16,22
50,11,0.3126797195019397,0.288135593220339,17,21
50,12,0.16829035889645447,0.1875,12,26
50,13,0.200044760328785,0.288135593220339,17,21
50,14,0.08789640018446682,0.1875,12,26
50,15,0.26012193798659905,0.288135593220339,17,21
50,16,0.1762200580527901,0.26666666666666666,16,22
50,17,0.34975619184548196,0.2459016393442623,15,23
50,18,0.16610320646718935,0.2459016393442623,15,23
50,19,0.15627288880449233,0.20634920634920634,13,25
50,20,0.2349985079890405,0.2459016393442623,15,23
50,21,0.22040731899194319,0.2459016393442623,15,23
50,22,0.40769199468301554,0.3103448275862069,18,20
50,23,0.3554580473645661,0.3103448275862069,18,20
50,24,0.0990169682337303,0.1875,12,26
50,25,0.1293098771125519,0.2459016393442623,15,23
50,26,0.18621483601443187,0.22580645161290322,14,24
50,27,0.25913856712692945,0.3103448275862069,18,20
50,28,0.28063200227870766,0.2459016393442623,15,23
50,29,0.4297432384776063,0.35714285714285715,20,18
50,30,0.2986988986246372,0.3333333333333333,19,19
50,31,0.20375613759053793,0.2459016393442623,15,23
50,32,0.3551155630306812,0.35714285714285715,20,18
50,33,0.16992648455090476,0.2459016393442623,15,23
50,34,0.25944544665382635,0.1875,12,26
50,35,0.3717260532241001,0.38181818181818183,21,17
50,36,0.09282512275181078,0.2459016393442623,15,23
50,37,0.29446362206006027,0.2459016393442623,15,23
50,38,0.17255106746602286,0.22580645161290322,14,24
50,39,0.29872433062962866,0.26666666666666666,16,22
50,40,0.18128441798008846,0.2459016393442623,15,23
50,41,0.158738097821664,0.1875,12,26
50,42,0.27897044461926596,0.288135593220339,17,21
50,43,0.10065648482217944,0.15151515151515152,10,28
50,44,0.23010030382768631,0.3103448275862069,18,20
50,45,0.21186725171581264,0.26666666666666666,16,22
50,46,0.3190309388818056,0.26666666666666666,16,22
50,47,0.4009186040202914,0.4074074074074074,22,16
50,48,0.21881866641347697,0.2459016393442623,15,23
50,49,0.23498494425304509,0.22580645161290322,14,24
50,50,0.1877153243089277,0.35714285714285715,20,18
50,51,0.38576621544638257,0.3333333333333333,19,19
50,52,0.3315519626725986,0.3103448275862069,18,20
50,53,0.33700797547676536,0.26666666666666666,16,22
50,54,0.14238362314515912,0.3103448275862069,18,20
50,55,0.0992170333396631,0.22580645161290322,14,24
50,56,0.18560616336163635,0.22580645161290322,14,24
50,57,0.13147498847082442,0.3103448275862069,18,20
50,58,0.3376471665355506,0.35714285714285715,20,18
50,59,0.29453822260803525,0.288135593220339,17,21
50,60,0.3098771125518814,0.3103448275862069,18,20
50,61,0.3340731221007515,0.288135593220339,17,21
50,62,0.27912473211621414,0.2459016393442623,15,23
50,63,0.2877563546103139,0.288135593220339,17,21
50,64,0.3041735615657977,0.3103448275862069,18,20
50,65,0.28181543824431005,0.288135593220339,17,21
50,66,0.26714625776523887,0.288135593220339,17,21
50,67,0.31755418712530187,0.288135593220339,17,21
50,68,0.26733106366817677,0.288135593220339,17,21
50,69,0.3489593223557497,0.3333333333333333,19,19
50,70,0.20259982909692648,0.26666666666666666,16,22
50,71,0.1887275181075876,0.22580645161290322,14,24
50,72,0.32295933591948567,0.38181818181818183,21,17
50,73,0.320166901771424,0.35714285714285715,20,18
50,74,0.3204653039633237,0.3333333333333333,19,19
50,75,0.08931381059599057,0.22580645161290322,14,24
50,76,0.18882076879255622,0.20634920634920634,13,25
50,77,0.31257968694897326,0.288135593220339,17,21
50,78,0.11364715297181457,0.16923076923076924,11,27
50,79,0.25147844722350327,0.26666666666666666,16,22
50,80,0.38819073325556797,0.2459016393442623,15,23
50,81,0.041761047662968294,0.20634920634920634,13,25
50,82,0.1487348425250251,0.288135593220339,17,21
50,83,0.18919716246642979,0.26666666666666666,16,22
50,84,0.3593271030572661,0.3333333333333333,19,19
50,85,0.2240881778477064,0.26666666666666666,16,22
50,86,0.399297737568836,0.3103448275862069,18,20
50,87,0.31284078886688554,0.3103448275862069,18,20
50,88,0.23225524238396228,0.15151515151515152,10,28
50,89,0.26390791579632694,0.26666666666666666,16,22
50,90,0.38548476792447717,0.288135593220339,17,21
50,91,0.1686108021593468,0.288135593220339,17,21
50,92,0.1802908743184223,0.1875,12,26
50,93,0.29098791471122815,0.288135593220339,17,21
50,94,0.29637441336841824,0.26666666666666666,16,22
50,95,0.3656528904321407,0.288135593220339,17,21
50,96,0.3465670184195535,0.288135593220339,17,21
50,97,0.219267965168326,0.288135593220339,17,21
50,98,0.13354176274312998,0.20634920634920634,13,25
50,99,0.41958400021701986,0.35714285714285715,20,18
50,100,0.2116824458128747,0.20634920634920634,13,25
50,101,0.11488653934839814,0.22580645161290322,14,24
50,102,0.21133317961099207,0.22580645161290322,14,24
50,103,0.19980909041586417,0.3103448275862069,18,20
50,104,0.3110808941214769,0.3333333333333333,19,19
50,105,0.3429980603857527,0.3333333333333333,19,19
50,106,0.37016113718362587,0.3103448275862069,18,20
50,107,0.12896061091066924,0.1875,12,26
50,108,0.32150801616797337,0.38181818181818183,21,17
50,109,0.24856393945148256,0.288135593220339,17,21
50,110,0.4403263434880504,0.3103448275862069,18,20
50,111,0.20008036513577301,0.2459016393442623,15,23
50,112,0.1371819303909069,0.288135593220339,17,21
50,113,0.19681150476087136,0.288135593220339,17,21
50,114,0.1705741529446871,0.288135593220339,17,21
50,115,0.07720648075305864,0.2459016393442623,15,23
50,116,0.28865325665301256,0.2459016393442623,15,23
50,117,0.22648556818490087,0.22580645161290322,14,24
50,118,0.29580304098961024,0.26666666666666666,16,22
50,119,0.17861236198898625,0.20634920634920634,13,25
50,120,0.11693974988470826,0.2459016393442623,15,23
50,121,0.3828042345983778,0.3103448275862069,18,20
50,122,0.28433151127146467,0.3333333333333333,19,19
50,123,0.3473147193663023,0.3103448275862069,18,20
50,124,0.3807374603260723,0.3103448275862069,18,20
50,125,0.19297635840815996,0.2459016393442623,15,23
50,126,0.21290826845346286,0.2459016393442623,15,23
50,127,0.24034092450424546,0.288135593220339,17,21
50,128,0.3432388166996718,0.3103448275862069,18,20
50,129,-0.018224574776876546,0.16923076923076924,11,27
50,130,0.18891571494452436,0.20634920634920634,13,25
50,131,0.3432845943086565,0.26666666666666666,16,22
50,132,0.1777476738192768,0.16923076923076924,11,27
50,133,0.25923181781189814,0.26666666666666666,16,22
50,134,0.17994499905053848,0.20634920634920634,13,25
50,135,0.08696897973577843,0.288135593220339,17,21
50,136,0.3754170848818599,0.3103448275862069,18,20
50,137,0.2753336679054879,0.288135593220339,17,21
50,138,0.2483384423405583,0.22580645161290322,14,24
50,139,0.23488830263407756,0.2459016393442623,15,23
50,140,0.1277110517320891,0.2459016393442623,15,23
50,141,0.23901167837669213,0.288135593220339,17,21
50,142,0.18366315818028917,0.22580645161290322,14,24
50,143,0.11602758863901474,0.3103448275862069,18,20
50,144,0.270550755500095,0.26666666666666666,16,22
50,145,0.22120249301467598,0.2459016393442623,15,23
50,146,0.22764018121151292,0.26666666666666666,16,22
50,147,0.2136830968722025,0.22580645161290322,14,24
50,148,0.2004075902666631,0.288135593220339,17,21
50,149,0.18966680682527198,0.20634920634920634,13,25
50,150,0.18109283020915284,0.20634920634920634,13,25
50,151,0.3147702303122373,0.3103448275862069,18,20
50,152,0.14371626020671135,0.2459016393442623,15,23
50,153,0.1754214930960584,0.1875,12,26
50,154,0.2591555217969238,0.288135593220339,17,21
50,155,0.037652931123348624,0.1875,12,26
50,156,0.26425209559721136,0.3103448275862069,18,20
50,157,0.32467853945690806,0.3103448275862069,18,20
50,158,0.20565506062989994,0.2459016393442623,15,23
50,159,0.07546184521064483,0.2459016393442623,15,23
50,160,0.22784194178444514,0.22580645161290322,14,24
50,161,0.10127533027697148,0.1875,12,26
50,162,0.20000915552179693,0.3103448275862069,18,20
50,163,0.22649574098689745,0.2459016393442623,15,23
50,164,0.3296818625722269,0.26666666666666666,16,22
50,165,0.3063488457260668,0.4074074074074074,22,16
50,166,0.2947654151859589,0.2459016393442623,15,23
50,167,0.42666257493964144,0.3333333333333333,19,19
50,168,0.26181231858503107,0.26666666666666666,16,22
50,169,0.03223252312616987,0.20634920634920634,13,25
50,170,0.13676654097604646,0.22580645161290322,14,24
50,171,0.3423402191899737,0.288135593220339,17,21
50,172,0.07783549900984728,0.20634920634920634,13,25
50,173,0.14819568401920627,0.22580645161290322,14,24
50,174,0.2836991020806771,0.2459016393442623,15,23
50,175,0.23069880367848522,0.22580645161290322,14,24
50,176,0.0965500637495592,0.1875,12,26
50,177,0.21905094539239892,0.26666666666666666,16,22
50,178,0.25243299514418255,0.288135593220339,17,21
50,179,0.18007385454249522,0.22580645161290322,14,24
50,180,0.07621971895939017,0.1875,12,26
50,181,0.260598364213439,0.2459016393442623,15,23
50,182,0.3130086400998291,0.3333333333333333,19,19
50,183,0.23943215419255082,0.2459016393442623,15,23
50,184,0.28823956270515155,0.26666666666666666,16,22
50,185,0.17426857553644579,0.20634920634920634,13,25
50,186,0.33471570409353557,0.3333333333333333,19,19
50,187,0.16393131324091909,0.22580645161290322,14,24
50,188,0.13031020264221577,0.2459016393442623,15,23
50,189,0.17885142283590594,0.2459016393442623,15,23
50,190,0.3001773458481405,0.288135593220339,17,21
50,191,0.3429811057157584,0.38181818181818183,21,17
50,192,0.2336879119984809,0.35714285714285715,20,18
50,193,0.12464564739711907,0.22580645161290322,14,24
50,194,0.2010518677264466,0.288135593220339,17,21
50,195,0.30643192360903887,0.35714285714285715,20,18
50,196,0.16610320646718935,0.288135593220339,17,21
50,197,0.19324763312806884,0.26666666666666666,16,22
50,198,0.09583288120880017,0.2459016393442623,15,23
50,199,0.23097855573339124,0.3333333333333333,19,19
