sampling,budget,repeat,spearman_to_full100,bottom_jaccard_to_full100,bottom_overlap,bottom_mistakes
random,100,18,1.0,1.0,38,0
random,100,19,1.0,1.0,38,0
random,100,20,1.0,1.0,38,0
random,100,21,1.0,1.0,38,0
random,100,22,1.0,1.0,38,0
random,100,23,1.0,1.0,38,0
random,100,24,1.0,1.0,38,0
random,100,25,1.0,1.0,38,0
random,100,26,1.0,1.0,38,0
random,100,27,1.0,1.0,38,0
random,100,28,1.0,1.0,38,0
random,100,29,1.0,1.0,38,0
random,100,30,1.0,1.0,38,0
random,100,31,1.0,1.0,38,0
random,100,32,1.0,1.0,38,0
random,100,33,1.0,1.0,38,0
random,100,34,1.0,1.0,38,0
random,100,35,1.0,1.0,38,0
random,100,36,1.0,1.0,38,0
random,100,37,1.0,1.0,38,0
random,100,38,1.0,1.0,38,0
random,100,39,1.0,1.0,38,0
random,100,40,1.0,1.0,38,0
random,100,41,1.0,1.0,38,0
random,100,42,1.0,1.0,38,0
random,100,43,1.0,1.0,38,0
random,100,44,1.0,1.0,38,0
random,100,45,1.0,1.0,38,0
random,100,46,1.0,1.0,38,0
random,100,47,1.0,1.0,38,0
random,100,48,1.0,1.0,38,0
random,100,49,1.0,1.0,38,0
random,100,50,1.0,1.0,38,0
random,100,51,1.0,1.0,38,0
random,100,52,1.0,1.0,38,0
random,100,53,1.0,1.0,38,0
random,100,54,1.0,1.0,38,0
random,100,55,1.0,1.0,38,0
random,100,56,1.0,1.0,38,0
random,100,57,1.0,1.0,38,0
random,100,58,1.0,1.0,38,0
random,100,59,1.0,1.0,38,0
random,100,60,1.0,1.0,38,0
random,100,61,1.0,1.0,38,0
random,100,62,1.0,1.0,38,0
random,100,63,1.0,1.0,38,0
random,100,64,1.0,1.0,38,0
random,100,65,1.0,1.0,38,0
random,100,66,1.0,1.0,38,0
random,100,67,1.0,1.0,38,0
random,100,68,1.0,1.0,38,0
random,100,69,1.0,1.0,38,0
random,100,70,1.0,1.0,38,0
random,100,71,1.0,1.0,38,0
random,100,72,1.0,1.0,38,0
random,100,73,1.0,1.0,38,0
random,100,74,1.0,1.0,38,0
random,100,75,1.0,1.0,38,0
random,100,76,1.0,1.0,38,0
random,100,77,1.0,1.0,38,0
random,100,78,1.0,1.0,38,0
random,100,79,1.0,1.0,38,0
random,100,80,1.0,1.0,38,0
random,100,81,1.0,1.0,38,0
random,100,82,1.0,1.0,38,0
random,100,83,1.0,1.0,38,0
random,100,84,1.0,1.0,38,0
random,100,85,1.0,1.0,38,0
random,100,86,1.0,1.0,38,0
random,100,87,1.0,1.0,38,0
random,100,88,1.0,1.0,38,0
random,100,89,1.0,1.0,38,0
random,100,90,1.0,1.0,38,0
random,100,91,1.0,1.0,38,0
random,100,92,1.0,1.0,38,0
random,100,93,1.0,1.0,38,0
random,100,94,1.0,1.0,38,0
random,100,95,1.0,1.0,38,0
random,100,96,1.0,1.0,38,0
random,100,97,1.0,1.0,38,0
random,100,98,1.0,1.0,38,0
random,100,99,1.0,1.0,38,0
random,100,100,1.0,1.0,38,0
random,100,101,1.0,1.0,38,0
random,100,102,1.0,1.0,38,0
random,100,103,1.0,1.0,38,0
random,100,104,1.0,1.0,38,0
random,100,105,1.0,1.0,38,0
random,100,106,1.0,1.0,38,0
random,100,107,1.0,1.0,38,0
random,100,108,1.0,1.0,38,0
random,100,109,1.0,1.0,38,0
random,100,110,1.0,1.0,38,0
random,100,111,1.0,1.0,38,0
random,100,112,1.0,1.0,38,0
random,100,113,1.0,1.0,38,0
random,100,114,1.0,1.0,38,0
random,100,115,1.0,1.0,38,0
random,100,116,1.0,1.0,38,0
random,100,117,1.0,1.0,38,0
random,100,118,1.0,1.0,38,0
random,100,119,1.0,1.0,38,0
random,100,120,1.0,1.0,38,0
random,100,121,1.0,1.0,38,0
random,100,122,1.0,1.0,38,0
random,100,123,1.0,1.0,38,0
random,100,124,1.0,1.0,38,0
random,100,125,1.0,1.0,38,0
random,100,126,1.0,1.0,38,0
random,100,127,1.0,1.0,38,0
random,100,128,1.0,1.0,38,0
random,100,129,1.0,1.0,38,0
random,100,130,1.0,1.0,38,0
random,100,131,1.0,1.0,38,0
random,100,132,1.0,1.0,38,0
random,100,133,1.0,1.0,38,0
random,100,134,1.0,1.0,38,0
random,100,135,1.0,1.0,38,0
random,100,136,1.0,1.0,38,0
random,100,137,1.0,1.0,38,0
random,100,138,1.0,1.0,38,0
random,100,139,1.0,1.0,38,0
random,100,140,1.0,1.0,38,0
random,100,141,1.0,1.0,38,0
random,100,142,1.0,1.0,38,0
random,100,143,1.0,1.0,38,0
random,100,144,1.0,1.0,38,0
random,100,145,1.0,1.0,38,0
random,100,146,1.0,1.0,38,0
random,100,147,1.0,1.0,38,0
random,100,148,1.0,1.0,38,0
random,100,149,1.0,1.0,38,0
random,100,150,1.0,1.0,38,0
random,100,151,1.0,1.0,38,0
random,100,152,1.0,1.0,38,0
random,100,153,1.0,1.0,38,0
random,100,154,1.0,1.0,38,0
random,100,155,1.0,1.0,38,0
random,100,156,1.0,1.0,38,0
random,100,157,1.0,1.0,38,0
random,100,158,1.0,1.0,38,0
random,100,159,1.0,1.0,38,0
random,100,160,1.0,1.0,38,0
random,100,161,1.0,1.0,38,0
random,100,162,1.0,1.0,38,0
random,100,163,1.0,1.0,38,0
random,100,164,1.0,1.0,38,0
random,100,165,1.0,1.0,38,0
random,100,166,1.0,1.0,38,0
random,100,167,1.0,1.0,38,0
random,100,168,1.0,1.0,38,0
random,100,169,1.0,1.0,38,0
random,100,170,1.0,1.0,38,0
random,100,171,1.0,1.0,38,0
random,100,172,1.0,1.0,38,0
random,100,173,1.0,1.0,38,0
random,100,174,1.0,1.0,38,0
random,100,175,1.0,1.0,38,0
random,100,176,1.0,1.0,38,0
random,100,177,1.0,1.0,38,0
random,100,178,1.0,1.0,38,0
random,100,179,1.0,1.0,38,0
random,100,180,1.0,1.0,38,0
random,100,181,1.0,1.0,38,0
random,100,182,1.0,1.0,38,0
random,100,183,1.0,1.0,38,0
random,100,184,1.0,1.0,38,0
random,100,185,1.0,1.0,38,0
random,100,186,1.0,1.0,38,0
random,100,187,1.0,1.0,38,0
random,100,188,1.0,1.0,38,0
random,100,189,1.0,1.0,38,0
random,100,190,1.0,1.0,38,0
random,100,191,1.0,1.0,38,0
random,100,192,1.0,1.0,38,0
random,100,193,1.0,1.0,38,0
random,100,194,1.0,1.0,38,0
random,100,195,1.0,1.0,38,0
random,100,196,1.0,1.0,38,0
random,100,197,1.0,1.0,38,0
random,100,198,1.0,1.0,38,0
random,100,199,1.0,1.0,38,0
stratified,5,0,0.08852541844125547,0.1875,12,26
stratified,5,1,0.21225890459268104,0.22580645161290322,14,24
stratified,5,2,0.1477548625993544,0.20634920634920634,13,25
stratified,5,3,0.27265143911238915,0.26666666666666666,16,22
stratified,5,4,0.0679119306621816,0.15151515151515152,10,28
stratified,5,5,0.23740098472723328,0.1875,12,26
stratified,5,6,0.17701014567452464,0.1875,12,26
stratified,5,7,0.16698315383989368,0.22580645161290322,14,24
stratified,5,8,0.17331741854976537,0.13432835820895522,9,29
stratified,5,9,0.24533068388356893,0.20634920634920634,13,25
stratified,5,10,0.39346533109079573,0.3103448275862069,18,20
stratified,5,11,0.182791688142582,0.16923076923076924,11,27
stratified,5,12,0.12812644114694954,0.1875,12,26
stratified,5,13,0.049999321813200236,0.15151515151515152,10,28
stratified,5,14,0.3391442638960476,0.26666666666666666,16,22
stratified,5,15,0.1439722757236253,0.16923076923076924,11,27
stratified,5,16,0.1019399533407482,0.16923076923076924,11,27
stratified,5,17,0.21516154409570573,0.15151515151515152,10,28
stratified,5,18,0.22287930987711257,0.15151515151515152,10,28
stratified,5,19,0.05812060874047149,0.15151515151515152,10,28
stratified,5,20,0.22470532783549907,0.15151515151515152,10,28
stratified,5,21,0.2211295879337005,0.22580645161290322,14,24
stratified,5,22,0.21142473482896135,0.288135593220339,17,21
stratified,5,23,0.17797656186419988,0.26666666666666666,16,22
stratified,5,24,0.18565194097062096,0.22580645161290322,14,24
stratified,5,25,-0.021150950817893283,0.11764705882352941,8,30
stratified,5,26,0.1554098961017823,0.1875,12,26
stratified,5,27,0.24220593820361883,0.15151515151515152,10,28
stratified,5,28,0.38184290480970084,0.3103448275862069,18,20
stratified,5,29,0.20507012451509649,0.26666666666666666,16,22
stratified,5,30,0.23819785421696557,0.2459016393442623,15,23
stratified,5,31,0.2671343894962429,0.288135593220339,17,21
stratified,5,32,0.1108411550877574,0.13432835820895522,9,29
stratified,5,33,0.17359038873667362,0.16923076923076924,11,27
stratified,5,34,0.37569683693676587,0.288135593220339,17,21
stratified,5,35,0.13123084122290646,0.13432835820895522,9,29
stratified,5,36,0.1850432683178255,0.15151515151515152,10,28
stratified,5,37,0.03052179692374468,0.15151515151515152,10,28
stratified,5,38,0.37848418468382933,0.20634920634920634,13,25
stratified,5,39,0.1865759704853105,0.20634920634920634,13,25
stratified,5,40,0.163678688658004,0.20634920634920634,13,25
stratified,5,41,0.44995659604481464,0.3333333333333333,19,19
stratified,5,42,0.25783814393836646,0.26666666666666666,16,22
stratified,5,43,0.4324508992756966,0.3103448275862069,18,20
stratified,5,44,0.1326533380354285,0.20634920634920634,13,25
stratified,5,45,0.12575617828174593,0.15151515151515152,10,28
stratified,5,46,0.3636776713778043,0.3333333333333333,19,19
stratified,5,47,0.08471739956053496,0.1875,12,26
stratified,5,48,0.2982563817377859,0.26666666666666666,16,22
stratified,5,49,0.12917423975259748,0.1875,12,26
stratified,5,50,0.23050382497355074,0.1875,12,26
stratified,5,51,0.380086400998291,0.26666666666666666,16,22
stratified,5,52,0.08142141171364242,0.10144927536231885,7,31
stratified,5,53,0.215970281854434,0.22580645161290322,14,24
stratified,5,54,0.18140140520304915,0.16923076923076924,11,27
stratified,5,55,0.20940204269864096,0.2459016393442623,15,23
stratified,5,56,0.1550860619048911,0.11764705882352941,8,30
stratified,5,57,0.23457633670618236,0.288135593220339,17,21
stratified,5,58,0.2550084095163172,0.22580645161290322,14,24
stratified,5,59,0.24172951197677892,0.15151515151515152,10,28
stratified,5,60,0.030794767110652963,0.1875,12,26
stratified,5,61,0.02017944822721971,0.16923076923076924,11,27
stratified,5,62,0.41822762661747553,0.288135593220339,17,21
stratified,5,63,0.39213438949624296,0.2459016393442623,15,23
stratified,5,64,0.08073644304587256,0.11764705882352941,8,30
stratified,5,65,0.08096024468979736,0.1875,12,26
stratified,5,66,0.2727616444673521,0.16923076923076924,11,27
stratified,5,67,0.1575021023790793,0.1875,12,26
stratified,5,68,0.008048381846295746,0.15151515151515152,10,28
stratified,5,69,-0.03140852616444674,0.13432835820895522,9,29
stratified,5,70,0.03588964544394108,0.15151515151515152,10,28
stratified,5,71,0.1590280226785666,0.2459016393442623,15,23
stratified,5,72,0.1651791769524998,0.15151515151515152,10,28
stratified,5,73,0.013882483791335488,0.22580645161290322,14,24
stratified,5,74,0.29390920435124657,0.1875,12,26
stratified,5,75,0.11840293790521664,0.22580645161290322,14,24
stratified,5,76,0.17318686759080923,0.16923076923076924,11,27
stratified,5,77,0.21311511542739334,0.22580645161290322,14,24
stratified,5,78,0.15918739657651304,0.20634920634920634,13,25
stratified,5,79,0.2801860944578575,0.20634920634920634,13,25
stratified,5,80,0.2518463635623796,0.16923076923076924,11,27
stratified,5,81,0.008545153677128828,0.13432835820895522,9,29
stratified,5,82,0.17782736076825004,0.2459016393442623,15,23
stratified,5,83,0.18927854488240245,0.20634920634920634,13,25
stratified,5,84,0.16244777961641757,0.20634920634920634,13,25
stratified,5,85,0.2724598513414535,0.20634920634920634,13,25
stratified,5,86,0.21074315709519031,0.20634920634920634,13,25
stratified,5,87,0.21125857906301715,0.26666666666666666,16,22
stratified,5,88,0.16672205192198142,0.20634920634920634,13,25
stratified,5,89,0.1342063858069067,0.13432835820895522,9,29
stratified,5,90,0.44208793370045857,0.35714285714285715,20,18
stratified,5,91,0.20299317744079434,0.20634920634920634,13,25
stratified,5,92,0.21942903453327187,0.20634920634920634,13,25
stratified,5,93,0.1362595963432168,0.16923076923076924,11,27
stratified,5,94,0.25080365135773003,0.16923076923076924,11,27
stratified,5,95,0.19647580229498418,0.2459016393442623,15,23
stratified,5,96,0.327381113854,0.20634920634920634,13,25
stratified,5,97,0.40711214496921044,0.3103448275862069,18,20
stratified,5,98,-0.02144935300979302,0.16923076923076924,11,27
stratified,5,99,0.3055197623633454,0.2459016393442623,15,23
stratified,5,100,0.1429193907169791,0.26666666666666666,16,22
stratified,5,101,0.1572664324661585,0.1875,12,26
stratified,5,102,0.24627166806825274,0.16923076923076924,11,27
stratified,5,103,0.24163456582481083,0.26666666666666666,16,22
stratified,5,104,0.2040545397824377,0.15151515151515152,10,28
stratified,5,105,0.13385372867102519,0.13432835820895522,9,29
stratified,5,106,0.34711634972736893,0.2459016393442623,15,23
stratified,5,107,0.08634335241298866,0.20634920634920634,13,25
stratified,5,108,0.2161533922903725,0.16923076923076924,11,27
stratified,5,109,-0.03078798524265524,0.13432835820895522,9,29
stratified,5,110,0.19681998209586854,0.20634920634920634,13,25
stratified,5,111,0.18073169573827416,0.1875,12,26
stratified,5,112,0.2832345441228333,0.16923076923076924,11,27
stratified,5,113,0.2833769633507854,0.20634920634920634,13,25
stratified,5,114,0.17130489922144157,0.16923076923076924,11,27
stratified,5,115,-0.053598798252990805,0.05555555555555555,4,34
stratified,5,116,0.12499152266500287,0.20634920634920634,13,25
stratified,5,117,0.24652429265116788,0.20634920634920634,13,25
stratified,5,118,0.1778290562352495,0.15151515151515152,10,28
stratified,5,119,0.1482312888261943,0.20634920634920634,13,25
stratified,5,120,0.3994689797357785,0.3103448275862069,18,20
stratified,5,121,0.23064624420150293,0.22580645161290322,14,24
stratified,5,122,0.17989752597455444,0.10144927536231885,7,31
stratified,5,123,0.23620568049263496,0.16923076923076924,11,27
stratified,5,124,0.3264248704663213,0.22580645161290322,14,24
stratified,5,125,0.2500576458779807,0.20634920634920634,13,25
stratified,5,126,0.47253004367522994,0.3103448275862069,18,20
stratified,5,127,0.2312277893823075,0.22580645161290322,14,24
stratified,5,128,0.12388268724737542,0.20634920634920634,13,25
stratified,5,129,0.2888702764289396,0.2459016393442623,15,23
stratified,5,130,0.22946280823590054,0.20634920634920634,13,25
stratified,5,131,0.11679224425575782,0.16923076923076924,11,27
stratified,5,132,0.22679583864579664,0.22580645161290322,14,24
stratified,5,133,0.0725354691696281,0.16923076923076924,11,27
stratified,5,134,0.11757724547649408,0.15151515151515152,10,28
stratified,5,135,0.14370100100371647,0.22580645161290322,14,24
stratified,5,136,0.04879723571060413,0.11764705882352941,8,30
stratified,5,137,0.18280525187857743,0.2459016393442623,15,23
stratified,5,138,0.20159272169926484,0.13432835820895522,9,29
stratified,5,139,0.16526395030247132,0.2459016393442623,15,23
stratified,5,140,0.10680424816211379,0.13432835820895522,9,29
stratified,5,141,0.18688624094620623,0.22580645161290322,14,24
stratified,5,142,0.4234445785747227,0.288135593220339,17,21
stratified,5,143,0.2376196999701598,0.16923076923076924,11,27
stratified,5,144,0.20225564929604214,0.1875,12,26
stratified,5,145,0.24966768846811166,0.22580645161290322,14,24
stratified,5,146,0.2121283536337249,0.16923076923076924,11,27
stratified,5,147,0.16624223476114264,0.15151515151515152,10,28
stratified,5,148,0.1507032797113637,0.13432835820895522,9,29
stratified,5,149,0.2710933049399127,0.26666666666666666,16,22
stratified,5,150,0.19479220356454985,0.26666666666666666,16,22
stratified,5,151,0.1517036052410276,0.1875,12,26
stratified,5,152,0.256327482841874,0.22580645161290322,14,24
stratified,5,153,0.15651364511841145,0.288135593220339,17,21
stratified,5,154,0.09982401052545915,0.16923076923076924,11,27
stratified,5,155,0.3289104250874862,0.20634920634920634,13,25
stratified,5,156,0.14773282152836179,0.16923076923076924,11,27
stratified,5,157,0.19626556438705478,0.1875,12,26
stratified,5,158,0.14094925806364106,0.15151515151515152,10,28
stratified,5,159,0.4462808235900497,0.3333333333333333,19,19
stratified,5,160,0.20598228576078997,0.1875,12,26
stratified,5,161,0.17375823996961726,0.16923076923076924,11,27
stratified,5,162,0.16365834305401084,0.15151515151515152,10,28
stratified,5,163,0.1735971706046714,0.1875,12,26
stratified,5,164,0.19836455253234955,0.16923076923076924,11,27
stratified,5,165,0.13852813118845456,0.16923076923076924,11,27
stratified,5,166,0.20676559151452678,0.20634920634920634,13,25
stratified,5,167,0.4120934270135367,0.26666666666666666,16,22
stratified,5,168,0.40105932778124415,0.288135593220339,17,21
stratified,5,169,-0.047193323929143056,0.10144927536231885,7,31
stratified,5,170,0.05226955212543744,0.15151515151515152,10,28
stratified,5,171,0.0638411143965494,0.1875,12,26
stratified,5,172,0.4069239481322736,0.288135593220339,17,21
stratified,5,173,0.36216870574831134,0.22580645161290322,14,24
stratified,5,174,-0.029041654233242006,0.20634920634920634,13,25
stratified,5,175,0.12367414480644551,0.16923076923076924,11,27
stratified,5,176,0.1304712720071617,0.15151515151515152,10,28
stratified,5,177,0.26617645064156475,0.22580645161290322,14,24
stratified,5,178,0.48161096492417876,0.3103448275862069,18,20
stratified,5,179,0.24635644141822424,0.2459016393442623,15,23
stratified,5,180,0.2124131920896292,0.20634920634920634,13,25
stratified,5,181,0.14660533597374062,0.1875,12,26
stratified,5,182,0.14757853403141363,0.22580645161290322,14,24
stratified,5,183,0.14623233323386597,0.2459016393442623,15,23
stratified,5,184,0.11966775628679165,0.15151515151515152,10,28
stratified,5,185,0.34786574614111715,0.26666666666666666,16,22
stratified,5,186,0.23523417790196138,0.1875,12,26
stratified,5,187,0.1710370154355316,0.26666666666666666,16,22
stratified,5,188,0.13365874996609067,0.22580645161290322,14,24
stratified,5,189,0.19271186555624886,0.1875,12,26
stratified,5,190,0.25441838700051544,0.22580645161290322,14,24
stratified,5,191,0.20486158207416655,0.15151515151515152,10,28
stratified,5,192,0.38309246398828095,0.22580645161290322,14,24
stratified,5,193,0.44592647098716875,0.288135593220339,17,21
stratified,5,194,0.2795604671350677,0.22580645161290322,14,24
stratified,5,195,0.4190889238531862,0.26666666666666666,16,22
stratified,5,196,0.14354671350676831,0.26666666666666666,16,22
stratified,5,197,0.23466789192415163,0.20634920634920634,13,25
stratified,5,198,0.12805014513197518,0.15151515151515152,10,28
stratified,5,199,0.23190258524808077,0.20634920634920634,13,25
stratified,10,0,0.33328303447901697,0.26666666666666666,16,22
stratified,10,1,0.46769626725985414,0.288135593220339,17,21
stratified,10,2,0.17248663972004452,0.1875,12,26
stratified,10,3,0.15239535577679517,0.22580645161290322,14,24
stratified,10,4,0.2509596343216776,0.288135593220339,17,21
stratified,10,5,0.5724456094186584,0.35714285714285715,20,18
stratified,10,6,0.4667112009331851,0.4074074074074074,22,16
stratified,10,7,0.4792067927189866,0.3333333333333333,19,19
stratified,10,8,0.3114657651303475,0.3103448275862069,18,20
stratified,10,9,0.2733703171201476,0.3103448275862069,18,20
stratified,10,10,0.525211594281529,0.288135593220339,17,21
stratified,10,11,0.2563122236388791,0.2459016393442623,15,23
stratified,10,12,0.30575712774326563,0.2459016393442623,15,23
stratified,10,13,0.37354189838049,0.13432835820895522,9,29
stratified,10,14,0.3515703415348724,0.20634920634920634,13,25
stratified,10,15,0.3279355315628137,0.288135593220339,17,21
stratified,10,16,0.4577574397091936,0.26666666666666666,16,22
stratified,10,17,0.31837987955402447,0.288135593220339,17,21
stratified,10,18,0.20538887231098935,0.26666666666666666,16,22
stratified,10,19,0.2833142310718065,0.2459016393442623,15,23
stratified,10,20,0.45016513848574463,0.4074074074074074,22,16
stratified,10,21,0.26859418658275236,0.26666666666666666,16,22
stratified,10,22,0.38450648346580585,0.2459016393442623,15,23
stratified,10,23,0.5692649133277271,0.4339622641509434,23,15
stratified,10,24,0.21575834847950523,0.15151515151515152,10,28
stratified,10,25,0.17238830263407756,0.2459016393442623,15,23
stratified,10,26,0.28414161896752843,0.288135593220339,17,21
stratified,10,27,0.20507860185009363,0.22580645161290322,14,24
stratified,10,28,0.5085027670021433,0.26666666666666666,16,22
stratified,10,29,0.20158933076526603,0.2459016393442623,15,23
stratified,10,30,0.31409543444646404,0.3333333333333333,19,19
stratified,10,31,0.43517551474378113,0.288135593220339,17,21
stratified,10,32,0.5489600005425496,0.38181818181818183,21,17
stratified,10,33,0.2509647207226759,0.20634920634920634,13,25
stratified,10,34,0.4996422564631202,0.3333333333333333,19,19
stratified,10,35,0.3570907820850175,0.38181818181818183,21,17
stratified,10,36,0.39160031739142237,0.4074074074074074,22,16
stratified,10,37,0.29903799202452325,0.2459016393442623,15,23
stratified,10,38,0.4118882755066056,0.35714285714285715,20,18
stratified,10,39,0.30568083172829125,0.3333333333333333,19,19
stratified,10,40,0.4075563573230611,0.288135593220339,17,21
stratified,10,41,0.4785116512492201,0.288135593220339,17,21
stratified,10,42,0.20673507310853703,0.20634920634920634,13,25
stratified,10,43,0.5214035754008084,0.38181818181818183,21,17
stratified,10,44,0.39193262892331066,0.288135593220339,17,21
stratified,10,45,0.3654748663972005,0.26666666666666666,16,22
stratified,10,46,0.5534462062230422,0.3333333333333333,19,19
stratified,10,47,0.3133511244337141,0.22580645161290322,14,24
stratified,10,48,0.48966951957247107,0.288135593220339,17,21
stratified,10,49,0.3267775276022028,0.26666666666666666,16,22
stratified,10,50,0.41199848086156854,0.3333333333333333,19,19
stratified,10,51,0.4185141605403793,0.3103448275862069,18,20
stratified,10,52,0.23088869598242145,0.22580645161290322,14,24
stratified,10,53,0.22485961533244722,0.288135593220339,17,21
stratified,10,54,0.3466026232265415,0.288135593220339,17,21
stratified,10,55,0.4270016683395275,0.22580645161290322,14,24
stratified,10,56,0.28905508233187754,0.20634920634920634,13,25
stratified,10,57,0.18515686460678735,0.1875,12,26
stratified,10,58,0.4289446735208747,0.288135593220339,17,21
stratified,10,59,0.20585173480183383,0.288135593220339,17,21
stratified,10,60,0.29803597102786,0.20634920634920634,13,25
stratified,10,61,0.2697386268073679,0.2459016393442623,15,23
stratified,10,62,0.27661713642405666,0.1875,12,26
stratified,10,63,0.395172666359222,0.288135593220339,17,21
stratified,10,64,0.4020833898489,0.2459016393442623,15,23
stratified,10,65,0.31516188318910565,0.3103448275862069,18,20
stratified,10,66,0.3469281528904322,0.288135593220339,17,21
stratified,10,67,0.5140978081002632,0.3103448275862069,18,20
stratified,10,68,0.43164555245096714,0.38181818181818183,21,17
stratified,10,69,0.3232899519843746,0.26666666666666666,16,22
stratified,10,70,0.3586777391964843,0.288135593220339,17,21
stratified,10,71,0.4166915335159917,0.288135593220339,17,21
stratified,10,72,0.41990952988091046,0.35714285714285715,20,18
stratified,10,73,0.3795964110354556,0.38181818181818183,21,17
stratified,10,74,0.3654816482651982,0.26666666666666666,16,22
stratified,10,75,0.144747104142365,0.15151515151515152,10,28
stratified,10,76,0.5358421723679571,0.3333333333333333,19,19
stratified,10,77,0.3529996202153922,0.3103448275862069,18,20
stratified,10,78,0.38122066842090996,0.35714285714285715,20,18
stratified,10,79,0.3871175026449286,0.288135593220339,17,21
stratified,10,80,0.48177372975612415,0.3103448275862069,18,20
stratified,10,81,0.209461384043621,0.2459016393442623,15,23
stratified,10,82,0.25426070856956845,0.26666666666666666,16,22
stratified,10,83,0.4020104847679245,0.3333333333333333,19,19
stratified,10,84,0.1399896237419635,0.20634920634920634,13,25
stratified,10,85,0.500964720722676,0.3333333333333333,19,19
stratified,10,86,0.3945470390364323,0.3103448275862069,18,20
stratified,10,87,0.5374579524184142,0.35714285714285715,20,18
stratified,10,88,0.502726310935084,0.35714285714285715,20,18
stratified,10,89,0.22483587879445519,0.3333333333333333,19,19
stratified,10,90,0.5675168868513144,0.4074074074074074,22,16
stratified,10,91,0.4196569052979953,0.288135593220339,17,21
stratified,10,92,0.28215114071019726,0.2459016393442623,15,23
stratified,10,93,0.5161272820985813,0.3333333333333333,19,19
stratified,10,94,0.40645939017442967,0.288135593220339,17,21
stratified,10,95,0.4895237094105201,0.35714285714285715,20,18
stratified,10,96,0.3153789029650327,0.2459016393442623,15,23
stratified,10,97,0.39067798334373227,0.26666666666666666,16,22
stratified,10,98,0.31077910099557826,0.288135593220339,17,21
stratified,10,99,0.26560677372975616,0.26666666666666666,16,22
stratified,10,100,0.3157925969128937,0.2459016393442623,15,23
stratified,10,101,0.3354651005072838,0.26666666666666666,16,22
stratified,10,102,0.47544794238124954,0.3103448275862069,18,20
stratified,10,103,0.37213974717196113,0.26666666666666666,16,22
stratified,10,104,0.3039701055258661,0.288135593220339,17,21
stratified,10,105,0.49977958929007416,0.35714285714285715,20,18
stratified,10,106,0.43735927623904736,0.288135593220339,17,21
stratified,10,107,0.5201658844912244,0.3333333333333333,19,19
stratified,10,108,0.3881924287225674,0.26666666666666666,16,22
stratified,10,109,0.40445026178010474,0.2459016393442623,15,23
stratified,10,110,0.5558232509562434,0.3103448275862069,18,20
stratified,10,111,0.5029331579090146,0.38181818181818183,21,17
stratified,10,112,0.5277157990396876,0.26666666666666666,16,22
stratified,10,113,0.5609520386295203,0.4074074074074074,22,16
stratified,10,114,0.22285557333912054,0.26666666666666666,16,22
stratified,10,115,0.5225124108184359,0.3333333333333333,19,19
stratified,10,116,0.37919797629058954,0.3333333333333333,19,19
stratified,10,117,0.42721360171445627,0.3333333333333333,19,19
stratified,10,118,0.4734066001139355,0.4074074074074074,22,16
stratified,10,119,0.37700234652632725,0.2459016393442623,15,23
stratified,10,120,0.3199990505384804,0.288135593220339,17,21
stratified,10,121,0.4139075767029271,0.3333333333333333,19,19
stratified,10,122,0.17441777663239563,0.22580645161290322,14,24
stratified,10,123,0.30692530450587313,0.26666666666666666,16,22
stratified,10,124,0.4112287388438272,0.3333333333333333,19,19
stratified,10,125,0.2944161489840762,0.288135593220339,17,21
stratified,10,126,0.30190841765455884,0.22580645161290322,14,24
stratified,10,127,0.3241783766920761,0.22580645161290322,14,24
stratified,10,128,0.4490512166671189,0.26666666666666666,16,22
stratified,10,129,0.35167206955483826,0.35714285714285715,20,18
stratified,10,130,0.318401920625017,0.26666666666666666,16,22
stratified,10,131,0.5467491115752924,0.2459016393442623,15,23
stratified,10,132,0.28892453137292134,0.26666666666666666,16,22
stratified,10,133,0.3483269131649622,0.288135593220339,17,21
stratified,10,134,0.32930038249735516,0.26666666666666666,16,22
stratified,10,135,0.2421533787266365,0.2459016393442623,15,23
stratified,10,136,0.4566231722865747,0.3333333333333333,19,19
stratified,10,137,0.527993855627594,0.4074074074074074,22,16
stratified,10,138,0.5901106800857229,0.38181818181818183,21,17
stratified,10,139,0.4847543607411226,0.3103448275862069,18,20
stratified,10,140,0.40345671811843864,0.3333333333333333,19,19
stratified,10,141,0.3224829096926458,0.3103448275862069,18,20
stratified,10,142,0.49440156796788115,0.288135593220339,17,21
stratified,10,143,0.5820199115644413,0.4074074074074074,22,16
stratified,10,144,0.4267982122995958,0.288135593220339,17,21
stratified,10,145,0.18124881317310043,0.2459016393442623,15,23
stratified,10,146,0.318327320077042,0.26666666666666666,16,22
stratified,10,147,0.47259955782220664,0.26666666666666666,16,22
stratified,10,148,0.35967128285815053,0.35714285714285715,20,18
stratified,10,149,0.3408109079564876,0.2459016393442623,15,23
stratified,10,150,0.28724093264248707,0.288135593220339,17,21
stratified,10,151,0.24902171554132874,0.2459016393442623,15,23
stratified,10,152,0.45930709654667284,0.35714285714285715,20,18
stratified,10,153,0.2947806743889538,0.26666666666666666,16,22
stratified,10,154,0.35435768928193584,0.2459016393442623,15,23
stratified,10,155,0.016446029894474135,0.15151515151515152,10,28
stratified,10,156,0.31334095163171743,0.26666666666666666,16,22
stratified,10,157,0.28585743157095195,0.2459016393442623,15,23
stratified,10,158,0.5885254184412556,0.38181818181818183,21,17
stratified,10,159,0.5051898244852563,0.4074074074074074,22,16
stratified,10,160,0.2889669180479072,0.35714285714285715,20,18
